lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,label
0,0,0,0,0,0,442,0,0,41.5147,0,0,99,0,238,0,0.3684,0,0,1128,0
0,0,0,0,0,0,0,0,0,58.512,61.62311038006967,0,199,0,0,0,0.2753,0.0227,10,1,0
4798,0,0,120,0,0,0,0,114.7378,0,55,0,0,0,57700,0,0.126,0,0,0,0
0,0,0,0,0,99,0,0,0,51.27493897,0,0,119.5,578,0,0,0.1871,0,1,2,0
0,0,0,0,0,0,200.0086,0,5362,0,37.7209,0,0,0,0,0.0431,0.0225,0.0106,8,3,0
0,0,0,0,0,0,0,0,0,0,73.3136,0,169,0,3374,0,0.8482,0,5,2,0
4893,129,0,0,0,0,0,0,0,46.1053,39.2479,219,0,0,0,0,0.087,0,0,5,0
0,98,0,0,0,338,0,0,0,0,67.7775,0,0,0,0,0.1023,0,0,1,3,0
0,0,0,278,0,0,0,0,0,0,59.3624,0,0,0,179492780,0.0941,0.0891,0.0256,0,3,0
0,0,0,0,0,0,122.7874,0,1405.1835,507.6106,46.8843,0,0,0,99,0,0,0,0,1,0
0,0,199,0,477,0,0,0,0,75.799,66.5017,0,0,119,0,0,1.9238,0,0,2,0
0,0,0,0,0,0,93.5692,0,78.0416,55.38,0,199,0,378,0,-0.0773,0,0.0306,2,1,0
0,134,0,0,179,239,0,0,0,53.0088,59.92312,0,0,477,0,0,0,0,7,2107,0
0,0,0,0,0,239,0,0,0,0,46.7933,99,0,238,0,0.0102,0,0,0,2,0
0,136,0,0,0,0,0,0,0,62.5288,43.70776492,0,0,2915,0,-228003907,0,0,1,5,0
0,0,0,0,0,139,0,0,157.5015,481.363,54.0924,0,0,397,0,0,0.162,0,0,2,0
0,0,0,159,0,0,0,0,0,55.0226,54.5016,239,0,0,0,0.0636,0,0,7,1,0
0,0,1193,0,139,0,0,0,0,0,30.6012,0,109.5,0,0,-0.0741,0,0,0,576,0
0,0,0,0,139,0,0,0,57.9057,79.5012,0,0,0,0,0,0,0.2083,0,0,1,0
0,0,0,0,0,99,0,0,0,77.0155,69.512,0,0,954,0,0,0,0,3,2,0
9062,0,278,0,0,1194,0,0,0,70.2427,0,0,0,0,478,-0.0089,0,0,2,1,0
0,289,0,0,0,258,0,0,0,0,35.851166,338,0,595,0,0.0395,0,0,4,3,0
0,0,0,0,0,0,0,0,0,75.7471,0,179,0,0,556,0.2632,0,0.0116,2,0,0
0,0,139,0,0,0,0,0,0,65.774,48.1426,0,0,0,2194,0,0.2427,0.0227,0,3,0
2543,148,0,0,0,0,0,0,0,70.541,71.001205,0,159,0,0,0,0,0,1,3,0
0,0,0,0,0,80,0,84.0354,0,0,71.6933,0,0,715,0,0,0.283,0,3,1,0
0,0,0,0,0,0,0,0,7621.7471,79.5587,79.3585,0,0,0,0,0,0.1537,0.0161,0,3,0
0,0,0,0,0,0,0,0,105.5487,68.1476,65.9003,0,0,0,13957,0.0862,0,0,0,2,0
0,3080,0,0,0,80,0,0,0,36.5059,0,0,149.5,0,1291,0.3552,0.4946,0,8,1,0
3353,0,0,0,100,0,0,0,0,54.7642,0,0,199,0,0,0.1387,0,0,0,4,1
9091,0,0,0,0,0,0,0,0,52.0054,0,99,199,0,27822,0.1775,0,0,2,0,1
0,1506,0,0,0,179,0,0,0,76.204,0,0,0,0,0,0,0.2633,0,3,0,1
0,2252,0,0,139,0,83.6231,0,0,70.771688,0,0,0,0,0,0.1546,0,0,2,1,1
0,0,0,0,0,0,0,0,0,28.5154,42.303981,0,0,338,0,0,-0.0852,0.0286,0,1,1
0,0,0,0,258,0,0,0,0,96.543026,0,0,0,1795,0,-0.0213,0,0,4,3,1
0,0,119,0,0,0,0,0,0,64.104,0,0,0,0,2395,0,1.2198,0.0274,0,3,1
10962,0,0,0,100,0,0,0,0,0,58.0292,0,0,0,0,0.2974,0,0,2,5,1
0,0,0,0,0,139,0,0,0,58.8052,59.9,0,0,0,0,0,1.2381,0.0318,3,2,1
0,0,0,0,0,0,0,0,0,64.2881,76.2316,0,119.5,783,0,0,0,0,8,1,1
0,157,0,119,0,0,0,0,0,0,0,0,0,1276,0,0,0,38.0536,7,3,1
0,306,0,0,0,0,0,0,0,72.5412,64.9153,0,0,0,0,0,0.1752,0.0306,0,3,1
0,0,139,159,0,2391,0,0,0,0,74.8262,0,0,0,4574,0,0.1176,0,0,0,1
0,0,0,0,0,139,0,0,0,66.1741,0,0,159.5,0,100,0.2825,0,0,6,0,1
0,0,0,0,318,0,0,0,0,50.3533,0,0,179,795,0,0,2.5692,0.0344,0,0,1
0,78,0,80,0,0,0,0,0,0,0,0,179,0,0,0,0.088,0.017,7,0,1
0,0,0,0,279,139,0,0,0,55.3109,58.7154,0,0,0,0,0,0,0,7,2,1
0,0,0,0,139,1593,0,0,0,44.6412,0,278,0,0,0,0.1539,0,0,2,0,1
0,0,0,99,0,139,0,0,0,52.3501,48.1692,0,0,31857,0,0,0.086,0,0,4,1
0,0,0,159,0,0,0,0,0,60.6123,56.8153,0,219,0,139,0.279,0,0,2,0,1
0,177,0,139,0,179,0,0,0,0,0,0,0,0,0,-0.062,0,0.0285,2,0,1
0,0,0,139,0,0,0,0,522.447,4419.8115,0,0,0,0,4573,0,0,0,5,0,1
8363,296,0,0,179,0,0,0,136.5341,61.07,0,0,0,0,0,0,0.1246,0,9,0,1
0,0,0,0,0,0,0,0,0,59.9077,0,139,0,80,0,0,0.5396,0,4,0,1
0,0,0,318,0,0,0,144.1878,0,0,0,159,0,0,278,0.2477,0,0,5,3,1
8052,28,0,0,0,0,0,0,0,56.9386,61.7463,0,0,278,0,0.0406,0,0,0,0,1
0,0,0,0,0,0,0,0,0,45.5123,30.05,0,0,1590,0,0,0.4077,0.0179,1,4,1
0,0,0,0,0,298,0,0,0,77.6636,80.1738,99,0,0,0,0.3196,0,0,0,3,1
8064,0,0,0,0,1593,128.8954,0,0,0,51.268,0,0,596,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,552.1781,60.799,0,0,0,17977,0,0,0,0.0258,8,3,1
0,0,219,0,0,159,0,0,0,0,69.8118,0,0,0,0,0.2665,0,0,2,0,1
0,7831,0,0,0,179,0,0,0,61.5833,66.9231,0,0,0,0,0.1256,0,0,0,2,1
0,0,0,0,0,0,0,0,497.0353,40.2548,0,0,0,0,238,0.0946,0,0,7,5,1
7487,0,0,0,0,0,0,0,0,0,64.8035,0,119,0,676,1.4366,0,0.0118,9,0,1
0,0,0,0,0,0,0,0,0,36.74873222,0,0,0,478,0,0.1581,0.1401,0,6,2,1
0,0,0,0,99,238,0,0,0,71.3303,73.8153,0,0,0,119,0.1615,0.1715,0,0,0,1
0,5228,0,258,0,119,0,0,0,57.6331,0,0,0,0,0,1.0073,0,0,5,0,1
0,0,0,0,0,0,0,0,0,44.9062,48.8839,219,0,199,0,0,0.2365,0,2,0,1
0,78,0,0,278,0,0,0,0,0,62,0,0,179311097,0,0.2742,0,0,0,2,1
8791,0,0,0,0,0,0,0,0,43.1802,0,0,139,0,478,0,0.2636,0,5,0,1
0,78,0,0,0,0,0,104.8794,106.0172,71.0084,0,0,0,2074,0,0.0395,0,0.0583,2,6,1
0,0,0,0,0,359,577.0288,0,0,0,78.2787,318,0,0,298,0,0.5126,0,0,4,1
0,0,0,0,0,0,0,0,0,69.9233,64.73762116,0,0,0,119,0.055,0.223,0,8,2,1
0,227,0,0,0,99,0,0,0,75.2085,59.81593,0,0,1433,0,0,0,0,2,0,1
0,0,119,0,0,140,0,0,0,83.2496,67.9003,0,0,834,0,0.0866,0.0586,0,0,0,1
0,165,0,0,0,0,0,0,155.1626,0,83.5,0,0,0,0,0.1202,0.1376,0,0,437,1
0,0,0,0,0,0,0,0,1106.5016,0,56.3584,0,0,0,0,0,0.2987,0.0199,9,0,1
0,0,0,0,179,119,0,0,0,16.5111,0,0,0,0,0,0,0,0,2,7121,1
0,0,0,0,99,0,0,0,0,61.9888,60.1046,0,0,0,0,0,0.1395,0,3,4,1
5296,0,0,0,99,0,114.5487,0,0,0,0,0,0,0,0,0.105,0,0,10,4,1
0,77,139,0,0,0,1504.3136,0,0,43.5124,52.92751,0,0,0,0,0,0.1224,0,0,0,1
0,0,179,80,0,0,0,0,0,32.3082,0,0,0,0,0,0,0,0,10,1,1
0,0,0,0,0,0,0,0,0,51.5797,0,0,99.5,179,0,0,0.3591,0.0172,7,1,1
0,0,0,0,258,0,0,0,0,7.3,6.72001,0,0,161695,0,0,0,0,5,2,1
0,306,0,0,0,0,0,0,0,0,50.302961,0,0,0,0,0.1053,0,0.011938,10,4,1
0,3151,0,80,0,0,0,0,0,452.7824,0,0,0,0,0,-0.0166,0,0,1,0,1
0,133,0,0,0,0,0,0,0,79.6131,0,0,0,676,0,0,0,0.0179,3,0,1
9076,0,0,0,0,0,0,0,127.8123,66.1814,53.5544,0,139,0,318,0,0,0.0077,8,0,1
0,0,199,0,0,119,0,0,0,65.3154,72.6016,0,0,2194,0,0,0.259,0,0,0,1
0,0,0,0,0,99,0,0,136.8389,0,0,0,0,13953,0,0,0.5055,0,5,0,1
0,135,0,0,0,159,0,0,114.0254,0,0,0,0,0,0,0,0.377,0.0182,0,0,1
0,0,0,0,0,1194,0,0,0,59.5971,0,0,0,0,0,0.2718,0.0767,0,2,6,1
0,0,0,0,139,0,0,0,105.3584,50.1532,53.5341,0,0,0,0,0.1042,0,0,0,4,1
0,0,0,0,99,80,0,0,0,0,0,0,0,0,0,0,0.1876,0,7,596,1
0,0,0,0,0,0,0,0,0,70.5036,0,0,0,0,0,0,0.3327,0.0172,4,3761,1
0,0,0,0,0,319,0,0,0,76.365,7434.1808,0,0,477,0,-0.1591,0.2726,0,0,0,1
0,78,0,179,0,0,0,0,0,87.6627,64.3072,0,0,0,0,0,0.1035,0,8,0,1
0,0,139,199,0,0,0,0,0,71.5528,69.8065,0,0,397,0,0,0,0.0238,0,0,1
0,227,0,0,0,2197,0,0,0,0,63.5012,0,0,0,0,0.086,0,0,8,3,1
0,0,0,0,0,0,1103.274939,0,0,65.0588,57.9057,0,0,0,477,0,0.0986,0,3,0,1
0,0,0,0,0,0,0,0,0,83.1201,72.272446,0,0,0,1793697,0.092,0,0,1,0,1
0,166,159,0,0,0,0,0,0,0,609.7053,0,0,0,0,0,0.2683,0.0234,4,0,1
0,0,0,0,0,0,0,0,114.2465,72.9063,0,0,0,0,1793595,0.0098,0.0789,0,0,2,1
0,304,0,0,0,0,0,0,0,59.4357,0,0,0,0,0,0.1655,0,0.0144,0,6,1
0,76,0,0,0,119,0,0,0,49.3662,0,0,9946349727673112.0,0,0,0,0,0,8,0,1
0,0,0,0,0,0,0,0,105.1803,46.43953,40.7275,0,219,0,0,0.0652,0.1585,0,0,4,1
0,307,0,0,0,0,104.0045,0,0,0,67.254091,0,0,0,0,0.0895,0,0,10,2,1
0,0,0,0,0,0,0,0,124.1887,41,44.7826,0,0,0,0,0.0945,0,0,7,0,1
0,0,0,0,0,0,0,0,0,0,59.514,0,0,1676,0,0.1461,0.0791,0.0171,0,1,1
0,0,0,0,0,0,431.0547,0,0,0,49.2423,0,109.5,0,0,0,1.2196,0,0,4,1
0,153,139,0,279,0,0,0,0,51.76472,60,0,0,0,393,0,0,0,8,0,1
0,0,0,0,0,119,0,0,0,0,51.8154,0,0,0,139,0,0.244,0,3,1,1
0,0,0,0,0,0,0,0,0,66.959,58.15,0,99,0,0,-0.007,0,0.0208,3,1,1
0,0,199,0,0,0,0,0,0,0,0,0,0,6761,0,0,0.116,0,8,1,1
0,0,0,0,199,0,0,0,0,46.5017,48.6938,0,0,0,875,0.0794,0,0,7,3,1
0,0,0,0,0,0,0,0,0,6130.6103,60.9072,1991,0,0,0,0,0.1837,0,4,2,1
0,78,0,0,0,0,0,0,127.0168,51.8114,59.2062,0,0,0,0,0,0.1469,0,0,5,1
1074,0,0,0,0,80,0,0,0,58.4087,0,0,0,0,0,0.0851,0,0,3,0,1
0,0,0,0,0,0,0,0,0,51.5011,64.2398,0,0,0,0,-0.0038,0.1637,0,10,3,1
0,0,0,239,0,0,0,0,0,45.8114,59.7241,0,0,857341777,0,0.049,0.049,0,0,0,1
0,0,0,179,0,0,0,0,0,75.6461,76,0,149.5,0,4371369521402.0,-0.1203,0,0.0227,0,2,1
0,0,0,0,0,2594,0,0,0,67.2771,0,0,0,179322052,0,0.1347,0,0,10,3,1
0,306,0,0,0,179,0,0,656.8207,492,491.6647,0,159,538,0,0,0,0,0,0,1
0,0,0,99,0,139,0,0,0,57.7706,71.1523,0,0,0,833,0,0,0,0,2,1
0,0,199,0,258,0,0,0,0,0,45.5594,0,0,616,0,0,0.2047,0.0095,4,2,1
0,0,0,0,0,0,0,0,96.008,0,50.302466,0,149,0,258203686,0,0.2632,0,0,2,1
0,136,0,0,0,0,0,0,0,0,44,2393,0,238,0,0,0.1365,0,0,2,1
0,0,0,139,0,0,0,0,45.0539,0,0,0,0,617,0,0.1342,0.1543,0,10,0,1
