date,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
1,4043,0.0745,7042,0.0035,0.4229,0.4149,0 
0.4249,0.4468,0.0676,0.5238,0.0035,0.4229,0.4293,1 
0.4422,8511,0.0432,1,0.0426,0.5399,0.4246,1 
0.0317,1,0.0508,3887,0.0035,0.4229,0.4149,1 
0.0181,0.8298,0.0748,0.2821,0.0035,0.4149,0.4149,0 
0.4343,8511,0.0697,0.3932,0.0035,0.4229,0.3303,0 
0.0046,0.0213,0.044,0.2489,0.0035,0.4229,0.4149,1 
0.8937,0.4681,0.0757,0.4879,0.0051,3404,0.5272,1 
0.434,0.0426,0.0584,0.152,0,0,0.4149,0 
0.0184,3830,0.044,0.4471,1,0.4229,0.4149,1 
0.438,0,0.0906,0.534,0.0035,0.4229,0.4149,0 
0.89,7872,0.0452,7061,0.0403,5924,0.3842,1 
0.9156,7660,0.0748,5716,0.0053,0.5075,0.5005,0 
0.0136,2766,0.0584,0.3478,0.0035,0.4229,0.4149,0 
0.0185,0,0.0697,0.4471,0.0035,0.4229,0.4149,1 
0.8808,2766,0.0307,0.4432,0.0014,0.3718,0.6263,1 
0.4604,0.2766,0.0478,0.659,0.0036,0.5308,0.7154,1 
0.0138,8723,0,4470,0.0035,0.4229,0.4149,0 
0.4513,2979,0.0261,0.6383,0.0017,5399,4083,0 
0.0177,3053,0.0441,0.3156,0.0035,0.4229,0.4149,0 
0.0224,0.0851,0.0035,0.1323,0.0035,0.4229,0.4149,1 
0.0177,0.6383,0.0518,0.536,0.0035,0.4229,0.4149,1 
0.0141,0,0.044,0.4985,0.0035,0.4298,0.4149,1 
0.0315,0.1915,0.0584,2561,0.0035,0.4229,0.4149,1 
0.0222,0.5532,0.0458,0.4423,0,0.4229,0.4254,0 
0.0263,2340,0.05,2741,0.0035,0.3234,0.4149,1 
0.4255,7660,0.0555,0.4728,0.0035,0.4229,0.4149,1 
1,5319,0.0908,6588,0.0064,4877,0.4645,0 
0.0136,5319,0.1169,0.6379,0.0035,0.4229,0.4149,0 
0.86,0.1064,0.0291,0.2205,0.0019,0.293,0.6864,1 
0.4477,8085,0.1439,0.5274,0.013,0.5482,0.2925,1 
0.0095,1,0.0417,0.4438,0.0035,0.4229,0.4342,1 
0.0143,0.234,0.0464,0.1611,0.0035,0.4229,0.4149,1 
0.4291,4043,0.0569,3637,0.0035,0.4229,0.4149,0 
0.0317,0,0.0441,0.3827,0,3405,0.4149,1 
0.8678,3191,0.0352,5957,0,0.6126,0.3746,0 
0.8761,2128,0.0237,0.2527,0.0016,2949,0.832,0 
0.0054,7021,0.0484,0.6111,0.0035,0.4229,0.4149,0 
0.0129,0.0426,0.0452,0.2185,0,0.3675,0.4149,1 
0.4297,5319,0.0858,5951,0.0035,0.4229,0.4149,1 
0,8723,0.0294,7037,0.0019,0.5774,0.3193,1 
0.0135,1,0,0.3744,0.0035,0.4229,0.4149,1 
0.4337,0.8936,0.0654,0.3156,0.0035,0.3862,0.4149,1 
0.4428,9362,0.0455,0.537,0.0033,0.5381,0.3158,0 
0.0053,7872,0.0767,0.5183,0.0035,0.552,0.4342,0 
0.4469,0,0.0286,4863,0.0019,0.6015,0.5075,1 
0.8675,2128,0.0268,0.1523,0.0018,0.23,0.7421,1 
0.4423,3830,0.0892,1,0.0035,0.3156,0.4246,1 
0.8681,0,0.0237,0.1195,0,0.2362,0.6386,1 
0.867,2191,0.0298,0.4179,0,3614,0.8162,0 
0.0097,3191,0.0453,0.5585,0.0035,0.4229,0.4149,1 
0.877,5319,0.0266,0.5954,0.0183,0.6054,0.5259,1 
0.0187,8936,0.0426,0.4873,0.0035,0.4149,0.4149,1 
0.9035,2340,0.0409,0,0.0018,2996,0.6342,1 
0.4337,0,0.0414,1,0.0035,0.4952,0.4149,1 
0.0141,5745,0.0426,0.5092,0.0035,0.4229,0.4149,1 
0.013,1,0.1051,4886,0.0035,0.4229,0.4382,0 
0.4295,2553,0.0748,2972,0.0035,0.4229,0.3154,0 
0.8721,0.8936,0.0273,0.327,1.4e-05,2364,0.7263,1 
0.4733,2553,0.0404,0.3103,0.0036,3408,0.5039,0 
0.4299,2553,0.0517,0.3948,0.0035,0.2965,0.4149,0 
0.8947,3191,0.0898,0.7969,0.0057,7088,0.5289,0 
0.4345,0.9574,0.0684,0,0.0035,0.2938,0.4149,0 
0.4648,7447,0.029,0.4021,0,3408,0.3158,0 
0.0265,3617,0.0928,2732,0.0035,0.4229,0.4149,1 
0.876317,1,0.0261,0.1851,0,0.2066,0.8162,1 
0.4422,0.0638,0.0452,0.1417,0,0.0426,0.4149,1 
0.0132,0.0426,0.035,0,0.0035,0.4229,0.4149,0 
0.0219,7021,0.0748,0.5104,0.0035,0.4229,0.4149,0 
0.0011,7021,0.0426,0.2887,0,0.4229,0.4149,1 
0.4567,70,0.0266,0.64,0.0017,5908,0.4737,1 
0.0141,0.3191,0.0408,0.4042,0.0035,0.2943,0.4149,0 
0.0313,0.766,0.0575,0.2477,0.0035,0.4229,0.4149,1 
0.4246,7021,0.0584,0.5048,0.0035,0.4229,0.4149,0 
0.4474,2128,0.0285,0.256,0.001576,2783,7092,0 
0,0,0.0505,0.5061,1,0.4229,0.4149,0 
0.0141,7021,0.053,0,0.0035,0.4229,0.4189,0 
0.0045,2553,0.0438,0.2391,0,0.4229,0.4149,1 
0.4523,8085,0.0501,7022,0.0038,0.4957,5399,1 
0.4423,2128,0.0453,0.5213,1,0.4229,0.4149,1 
0.0316,0.0426,0.0584,44726,0.0035,0.4229,0.4149,1 
0.4479,5957,0.0992,0.5713,0.0046,0.5437,0.5066,0 
0.434,0.6809,0,8970,0.0035,0.4229,0.4149,1 
0.4514,71,0.0398,0.7114,0.6383,0.5888,0.4048,0 
0.4468,1553,0.0287,7077,0,0.5997,0.464535,1 
0.4514,3617,0.0433,0.4958,0.0035,0.5052,0.5434,0 
0.0184,0.6809,0.0748,5327,0.0035,0.4229,0.4149,0 
0.0142,0,0.0608,0.3913,0,0.3887,0.4338,1 
0.4566,1,0.0404,0.5671,0.0019,0.617,0.5947,1 
0.908,2553,0.0311,1,0.001902,0.4427,0.7132,1 
0.0142,0.9574,0,2972,0.0035,0.319,0.4254,1 
0.4732,2766,0.0277,0.3619,0,2570,0.5162,1 
0.0314,1,0.0584,0.4004,0.0035,0.4229,0.4149,0 
0.4643,2340,0.0281,2988,0.0017,0.3105,0.6592,1 
0.4337,0,0.0599,0.492,0.0035,0.4229,0.4149,1 
0.87,2553,0.0261,0.4081,0.0108,0.3532,0.5044,1 
0.02,8723,0.1047,4037,0.0035,0.4229,0.4149,0 
0.0222,0.0851,0,23424,0.0035,0.4229,0.4149,1 
0.4519,0.6383,0.0349,0,0.0035,0.3522,8961,1 
0.0181,1,0.0748,0.3148,0.0035,0.4229,0.4149,0 
0.6383,7022,0,4475,0.006,0.5053,0.4382,0 
0.4695,7623,0.065,0.5409,0.0048,6050,0.4794,0 
0.8937,5957,0.0552,0.5158,0.0035,0.4229,0.4149,1 
0.0313,9787,0.0534,0.4148,0.0035,0.3663,0.4149,1 
0.4431,4894,0,0.5165,0.0531,5399,0.3925,0 
0.0223,0.2553,0.0709,23470,0.0035,0.4229,0.4149,1 
0.898,2128,0,5324,0.0638,452,0.4939,0 
0.4606,0,0.0733,0.6339,0.00763,0.6077,0.5404,0 
0.018,0.8936,0.0453,0.4372,0.0035,0.4229,0.4149,0 
0.8681,3830,0,0.4952,0.0022,5957,0.6281,0 
0.8938,78,0.0294,5955,0.002,0.5637,0.493,1 
0.0179,7872,0.0505,1,0.0035,0.4229,0.4149,1 
0.0137,0.2766,0.0452,0.2415,0,0.4229,0.4149,1 
0.8893,7021,0.0297,5399,0.002,0.4644,0.5982,0 
0.0264,2128,1,2947,0.0035,2340,0.4149,1 
0.4469,-2340,0.024627,0.291,0,0.3542,0.4811,1 
0,65,0.0688,5972,0.0035,0.4894,0.393,3 
0.0213,0,0.0493,0.4606,0.0035,0.4229,0.4149,1 
0.0137,7021,0.0748,0.5129,0.0035,0.4295,0.4149,0 
0.4424,0.0851,0.0485,0.1178,0.0035,2904,0.5005,1 
0.014,2766,0.0483,0.4209,0,0.4229,0.4149,1 
0.9076,3191,0.0417,0.5813,0.0035,0.4229,0.4149,1 
0.8682,2553,0.0289,234,0.001827,0.3151,0.7105,0 
0.4472,5745,0.0464,0.6067,0.0044,0.6822,0.468,0 
0.4741,2979,0.0289,3201,0.002,3404,7053,1 
0.014,3404,0.0473,2925,0.0035,0.4299,0.4149,0 
0.0141,3830,0.0413,0.7349,0.0035,0.4229,0.4289,1 
0.8813,872370,0.0293,2338,0,2185,0.6123,1 
0.4523,0.383,0,5327,0.0022,2973,0.4825,0 
0.0219,1,0.0453,5350,0.0035,2920,0.4149,1 
0.4256,0,0.0534,0.5259,0.0035,0.4229,0.4149,1 
0.8989,3191,0.0438,3406,0.0035,2732,0.7386,0 
0.0314,0.1064,0.0552,0.2183,0.0035,0.4229,0.4149,1 
0.0184,3404,0.0748,5322,0.0035,0.4229,0.4149,0 
0,2128,0.0579,0.4646,0,0.4229,0.4149,0 
0.0092,5319,0.0893,5746,0.0035,0.4229,0.4149,1 
0.4342,0,0.0552,0,0.0035,0.4229,0.4149,1 
0.4741,0.7872,0.0566,0.6262,0.0037,0.5192,0.5474,1 
0.0308,5957,0.0822,0.5067,0.0035,0.4229,0.4149,1 
0.9077,8936,0.0563,3817,0.0037,0.489,0.5005,0 
0.0131,2553,0.0847,0.4849,0.0035,0.4229,0.4149,0 
0.018,5319,0.0833,0.5357,0.0035,0.4229,0.4149,0 
0.0178,0,0.0443,0.3955,0,0.4229,0.4149,1 
0.8681,7660,0.0388,8093,0.0018,0.5653,0.5048,0 
0.0093,6596,0.0426,0.5015,0.0035,0.4229,0.4149,1 
0.4291,5957,0.0861,0.4592,0.0035,0.4229,0.4149,1 
0.8681,0.9787,0.0294,0.2624,0.0016,0.3154,0.8978,0 
0.439,0.1064,0.0439,0.1634,0.0035,0.336,0.4298,1 
0.0213,3191,0.0426,2950,0.0035,0.4229,0.4149,1 
0.4696,3191,0.04377,0.4593,0.0031,3408,0.5272,1 
0.4299,6809,0.0441,3823,0.0035,0.4229,0.4149,1 
0.0314,0.1277,0.0441,0.1051,0.0035,0.4229,0.4149,1 
0.8902,8085,0.0306,2974,0,2720,0.7237,1 
0.4557,1,0.0335,0.5301,0,0.378,0.6342,0 
0.46,2340,0.0281,2574,0.0019,2934,0.65227,1 
0.0227,4043,0.0747,0.3345,0.0035,0.4229,0.3877,0 
0.4652,2979,0.0497,0.3774,0,0.2733,0.461,1 
0.0177,0,0.0452,0.3083,0.0035,0.4229,0.4149,1 
0.4697,2979,0.0404,0,0.0018,408,0.6899,1 
0.4425,8511,0.0562,3813,0.0037,0.6052,0.4298,0 
0.0141,0.6383,0.056,2930,0.0035,0.3151,0.4149,1 
0.0312,0,0.0562,0.5284,0.0035,0.4229,0.4149,0 
0.0002,2340,0.0453,0.2798,0,0.4229,0.4149,1 
0.8856,0.89,0.0406,0.3945,0.0018,0.3616,0.5035,1 
0.0219,1,0.0449,0.4493,0,0.4229,0.4149,1 
0.0272,0.7447,0.1229,5344,0,0.4229,0.4149,1 
0.0004,1915,0.0748,3668,0.0045,0.3143,0.4246,0 
0.0098,0,0.0524,0.4882,0.0035,0.4229,0.4149,1 
0.0042,8948,0.0488,0.3424,0.0035,0.332,0.4298,1 
0.9956,4043,0.099,0.4832,0.0092,0.6264,0.6039,0 
0.434423,0.0638,0.0748,0,0.0042,0.4229,0.0008,0 
0.4292,5319,0.121,0.5137,0.0035,0.4229,0.4149,0 
0.8805,5745,0.0293,7051,0.001902,0.6383,0.5184,0 
0.44708948,2128,0.0437,0.3234,0.0022,0.2558,0.5083,1 
0.0086,0.7447,0.0903,0.659,0.0035,0.4229,0.4149,0 
0.4256,1,0.0748,0.3375,0.0035,0.4229,0.4149,1 
0.0006,0.383,0.0407,0.5266,0.0035,0.4229,0.4149,1 
0.8936,9574,0,7077,0.0022,0.5192,0.464592,0 
0.4522,9787,0.0397,3409,0,0.5068,0.5741,0 
0.4556,0.9574,0.0348,0.5036,0,5399,0.5171,1 
0.4427,40,0.0611,0.4592,0.0043,4473772,0.5005,0 
0.0001,0,0.0407,2732,0.0035,0.2965,0.4149,1 
0.0181,53,0.0441,1,0.0035,0.4229,0.3978,1 
0.4298,1,0.0485,0.5262,0.0035,0.4229,0.4149,1 
0.0311,2979,0.0518,0.4474,0.0035,3133,0.4246,0 
0.0183,0,0.0441,0.4244,0.0035,0.4229,0.4149,1 
0.4387,0.0851,0.0582,0.0673,0.0035,0.4229,0.4149,1 
0.8938,1064,0.0576,5325,0,0.4863,0.6605,1 
0.0133,0,0.0458,2941,0,0.4229,0.4149,1 
0.023,1,0.0584,0.319,0.0035,0.4229,0.4149,0 
0.4519,0.0638,0.0449,0.2551,0.0032,0.3568,0.6342,1 
0.9032,2553,0.088,0.509,0.0059,0.4868,0.3399,0 
0.4334,3404,0.0778,0.4226,0.0035,0.3151,0.4149,0 
0.0315,1,0.0699,0.4744,0.0035,0.4229,0.4149,0 
0.014,2340,0.0584,2720,0.0035,0.4229,0.4149,1 
0.0004,0.2553,0.0895,0.1715,0.0035,0.4229,0.4149,0 
0.4599,3830,0.0425,0.5574,0.0033,0.4868,0.7039,1 
0.0178,0.0213,0.0582,0.1061,0.0035,0.0877,0.4149,1 
0.4567,3404,0.0249,0.2328,0.0017,2175,7680,1 
0.4423,2553,0.0539,0.3428,0,0.3833,0.4346,1 
0.0134,5319,0.0838,0.5012,0.0035,0.4229,0.4149,0 
0.0042,2766,0.0552,0.2973,0.0035,0.3151,0.4149,1 
0.001,1,0,0.3832,0.0035,0.4229,0.4149,1 
0.0134,0,0.0442,0.2963,0.0035,0.4229,0.4149,1 
0.0094,0,0.0563,1,0.0035,0.4229,0.4149,1 
0.0315,0.0638,0.0566,0.2872,0.0035,0.4229,0.4149,1 
0.4423,234,0.0416,0.394,0.0035,0.4229,0.4149,1 
0.8762,0,0,4838,0.0029,5527,0.5882,1 
0.868,7021,0.0281,0.3332,0.0008,0.2108,0.7583,1 
0.8939,0.8298,0.0855,0.7832,0.0077,0.688,0.3596,0 
0.4518,7021,0.032,7890,0.0023,6562,0.5912,0 
0.005,0,0.0409,5320,0.0035,0.4229,0.4149,1 
0.8681,0,0.0743,0.7018,0.0679,7528,0.3579,0 
0.4291,7021,0.0601,0.4829,0.0035,0.4229,0.4149,0 
0.8804,1,0.0291,0.3816,0.001902,0.2849,0.8241,1 
0.0042,0.1489,0.0475,0.1051,0,0.4229,0.4149,1 
0.5135,8085,0.0748,6528,0.0035,0.4229,0.4149,0 
0.0183,0,0.0552,0.5266,0.0035,0,0.4149,0 
0.4559,1,0.0538,0.4917,0.0037,0.4874,0.4991,0 
0.03,0.1915,0.0407,0.1538,0,0.4229,0.4149,1 
0.4387,5319,0.0555,0.5106,0.0035,0.4229,0.4149,0 
0.0185,0.1489,0.0605,0.2415,0.0035,0.4229,0.4149,1 
0.4337,0.0426,0.0522,0.0274,0.0035,0.4229,0.4298,1 
0.8723,23426,0,0.1312,0.001,2201,3228,0 
0.0319,2340,0.0596,2547,0.0035,0.4229,0.4298,0 
0.9123,8723,0.0373,1,0,3627,0.6246,1 
0.0133,2553,0.0411,0.3129,0.0035,0.4229,0.4149,1 
0.013,0.1277,0.0417,0.1668,0.0035,0.4229,0.4149,1 
0.023,2553,0.0471,0.3614,0,0.394,0.4149,1 
0.898,0.3404,0,5320,0.0063,0.4798,0.5719,0 
0.8678,0.3731,0.0227,0,0.0135,2766,5719,0 
0,0.0638,0.0667,0.1402,0.0035,0.4229,0.4149,1 
0.0265,1,0.0901,0.4958,0.0035,0.4229,0.4149,1 
0.0142,5319,0.0879,0.5047,0.0035,0.5106,0.4149,0 
0.001,0.2979,0.055,0.3677,0.0035,0.4229,0.4149,1 
0.0134,2.6383,0.0793,0.291,0.0035,0.4229,0.4149,1 
0.4868,7021,0.0376,7824,0.0025,5928,5575,0 
0.0264,2553,0.0567,0.3834,0.0035,0.4,0.4149,1 
0.0134,8723,0.086,7028,8035,0.4229,0.4149,0 
0.0264,0,0.0552,0.2942,0.0035,0.3307,0.4149,0 
0.0008,0,0.0453,0.4567,0.0035,0.3472,0.4149,1 
0.4564,7021,0.033,0.6722,0.0025,0.3463,0.8351,0 
0.8808,5957,0.034,0.5347,0.002,0.4872,0.3662,1 
0.8812,426,0.0409,2531,0.0272,4480,5350,1 
0.8981,2979,0.0512,2520,0,0.5689,0.5026,0 
0.4337,2979,0.0584,0,0.0035,0.4229,0.4149,1 
0.8677,0,0.027,0.4894,0,0.2841,0.686,1 
0.0316,0,0.0569,0.1074,0.0035,0.4229,0.4149,0 
0.4957,0.0426,0.0651,0,0.0046,0.4604,0.3762,0 
1,0.2766,0.0748,0,0.0035,0.4229,0.4149,1 
0.0136,1,0.0458,8034,0.0035,0.4229,0.4149,1 
0.469,7872,0.0428,3402,0.0028,0.3239,3241,0 
0.0049,7021,0.0407,0.5277,0.0035,0.4229,0.4149,1 
0.4344,0,0.0593,0.348,0.0035,2949,0.4149,1 
0.022,0.7447,0.0455,0.4137,0.0035,0.4229,0.536,1 
0.0311,2340,0.0576,0.5129,0,0.526,0.4342,1 
0.4423,2979,0.0593,0.4734,0,0.5049,0.4289,0 
0.434,2766,0.0698,0.3744,0.0035,0.4229,0.0426,1 
0.005,0.7234,0.0754,0.6871,0.0035,0.4229,0.4149,0 
0.4653,3405,0.0697,0.4471,0.0035,447,0.0426,1 
0.8723,2128,0,0,0,0.1555,0.8127,0 
0.0093,3191,0.0763,0.3347,0.0035,0.4229,0.4149,1 
0.4387,0,0.0441,0.5681,0.0035,0.4229,0.4149,0 
0.4423,7811,0.0838,8770,0.0035,0.4229,0.4149,0 
0.4423,2979,0.0443,0.5122,0,0.4229,0.4149,1 
0.0138,0,0.0485,0.5106,0.4255,0.4229,0.4149,0 
0.4433,0.766,0.0873,0.649,0.0035,0.5566,0.5386,0 
0.0042,7871,0.0811,5344,0.0035,0.5357,0.4246,1 
0.4469,8936,0.4649,0.6111,0.0025,0.5443,0.58073285,0 
0.0315,0.0638,0.0546,0,0,0.4229,0.4149,1 
0.0185,3830,0.044,0.4868,0,0.4229,0.4149,1 
0.4697,1,0.035,0.557,0.0025,0.5006,0.4794,0 
0.0177,8936,0.0495,0.5546,0.0035,0.4229,0.4149,1 
0.0308,2553,0.0898,0.5173,0.0035,0.4229,0.4149,0 
0.0315,2553,0.0512,0.4907,0,0.5005,0.4149,1 
0.4434,2553,0.0628,2958,0.001,0.4566,0.4079,0 
0.8939,2553,0.0285,0.4433,0,48,0.6675,0 
0.4689,0,0.051,0.501,0,0,0.3654,0 
0.867410532,0.1489,0.0294,0,0,2355,0.56977044,1 
0.451,3825,0.0403,0.6264,0.0027,0.4877,0.5377,1 
0.0134,3191,0.0676,0.4523,0.0035,0.4229,0.4149,0 
0.4423,8723,0.0628,5300,0.0035,0.4229,0.0438,1 
0.0319,3191,0.0482,0.5104,0.0035,0.4229,0.4149,0 
0.8942,4043,0.0904,7825,0.0059,0.6832,0.4781,0 
0.0223,3404,0.0595,2733,0.0035,0.4229,0.4149,1 
0.0309,5745,0.0748,5319,0.0035,0.4229,0.4127,0 
0.0137,7660,0.0552,0.5339,0.0035,0.4229,0.4149,1 
1,7660,0.0783,0.5373,0.0071,0.2437,0.4254,0 
0.8812,0.234,0.0304,333,0.002,0.3377,0.5456,1 
0.0099,5957,0.088,0.5165,0.0035,0.4229,0.4149,0 
0.4468,4681,0.0745,447,0.004894,5399,0.4925,0 
0.9026,0.5319,0.0787,0.4857,0.005,0.3686,0.4399,0 
0.0181,2979,0.0437,0.4471,0.0035,0.4229,0.4368,1 
0.4646,0.4043,0.0546,0.5256,0.0035,0.4451,0.482,1 
0.4423,2979,0.0426,0.4074,0.0035,0.2532,0.4228,1 
0.4255,1,0.0638,0.5339,0.0035,0.3133,0.4149,1 
0.4423,44740,0.0407,0.4851,0.0035,0.4229,0.4149,0 
0.0042,0,0.0668,0.4435,0.0035,0.4229,0.4298,0 
0.0223,2979,0.0569,0.5097,0.0035,234,0.4149,0 
0.0007,2979,0.1031,2772,0.0035,0.4229,0.4149,0 
0.4257,0.7872,0.0626,0.4416,0.0035,0.4229,0.4149,0 
0.9035,2128,0.0842,8716,0.006,3645,0.4254,0 
0.4425,7660,0.0555,7066,0.0035,0.4229,0.4149,0 
0.0176,5324,0.0819,2987,0.0035,0.4472,0.4386,0 
0.0134,23426,0.0438,0.2764,0.0035,0.4229,0.4149,1 
0.031,0,0.0569,0.0974,0.0035,0.4229,0.4149,1 
0.4604,2340,0.0277,0.3571,0,0.3366,0.5132,1 
0.0213,2766,0.0434,0.3368,0.0035,0.4229,0.4149,1 
0.4422,0.2553,0.044,0,0.0035,0.4957,0.4421,1 
0.0179,3830,0.0552,0.2728,0,0.4229,0.4149,1 
0.0224,0,0.0584,1,0.0035,0.4229,0.4149,1 
0.4423,0.3191,0.0536,0.3413,0.0035,0.4229,0.4246,0 
0.4511,7021,0,0.3852,0.0028,3404,0.5794,0 
0.0315,7872,0.0558,3671,0.0035,0.4229,0.4149,0 
0.4432,7021,0.0757,3664,0.0053,0.5752,0.4978,0 
0.0219,2979,0.0552,0.2732,0.0035,0.4229,0.4149,1 
0.8683,3404,0.0294,0.5391,0.002,0.5943,0.7246,0 
0.9027,7660,0.1495,0.501,0.0088,5318,0.4917,1 
0.0312,2128,0.0552,2529,0.0035,0.4229,0.4149,0 
0.4555,4468,0.0437,5314,0.0028,0.5702,0.3193,0 
0.0139,0.1277,0.055,0,0.0035,0.0426,0.4149,1 
0.0311,9362,0.0748,0.4262,0.0035,0.4422,0.4149,0 
0.0182,0,0.0553,0.2215,0,0.3187,0.4439,1 
0.4523,0.617,0.0362,1,0.0037,0.4604,0.5132,0 
0.0177,3404,0.088,3823,0.0035,2904,0.4149,7 
0.0008,2979,0.0471,2583,0,0.4229,0.4149,1 
0.4423,0.1489,0.0437,0.1597,0.0035,0.4229,0.4149,1 
0.0184,0.234,0.0441,0.1185,0,0.1163,0.3254,1 
0.4431,6383,0.0404,0.3115,0.0028,3405,0.3518,1 
0.0223,7660,0.0757,0.5104,0.0035,0.4229,0.4254,0 
0.8681,0.2979,1,0,0.1497,0.1752,0.8382,0 
0.4741,5957,0.0328,5314,0.0019,0.3744,4886,0 
0.8808,2340,0.0291,1,0.0297,0.3215,0.4531,1 
0.0177,0,0.0417,0.49076,0.0035,0.4229,0.4149,1 
0.0222,2979,0.0902,0.4469,0.0035,0.4229,0.4149,0 
0.0317,0.2766,0.0442,0.3084,0.0035,0.4229,0.4149,0 
0.4566,3404,0.0336,0.3821,0.0022,3664,0.7057,0 
0.8808,3404,0.0349,3850,0,3283,0.7474,1 
0.0141,0.1064,0.0408,0.1486,0,0.1799,0.5005,1 
0.0008,1,0.0676,0.2982,0,0.4229,0.4149,1 
0.4561,0.6809,0.0352,0.2874,0.0025,3405,0.6531,1 
0.0219,1,0.0661,0.3159,0,0.4229,0.4298,1 
0.4426,7021,0.0379,3881,0.0535,0.4885,0.4961,1 
0,3404,0.0567,0.3416,0.0035,0.4229,0.4246,1 
0.0225,3191,0.0549,0.4342,0.0426,0.4229,0.4149,1 
0.4337,0,0.0552,2318,0.0035,0.4229,0.4149,1 
0.0318,0.5532,0.0534,0.3125,0.0035,0.4229,0.4149,1 
0.4697,3404,0.0414,0,0.002,2359,3667,1 
0.4738,2766,0.0354,4079,0.0023,3444,0.5557,0 
0.4527,6383,0.0289,4483,0.0019,4094,0.3763,0 
0.0311,3191,0.0833,0.4665,0.0035,0.4229,0.4149,0 
0.0048,5957,0.0903,6562,0.0035,0.4229,0.4149,0 
0.9028,0,0.0988,0.6424,0.0035,6527,0.4254,0 
0.0141,0,0.0552,2947,0.0035,0.3102,0.4338,1 
0.0184,0.1277,0.0441,0.3107,0.0035,0.4229,0.0008,1 
0.4258,0.7234,0.0404,0.5714,1,0.4229,0.4149,1 
0.0131,0.6596,0.0485,1,0.0035,0.5381,0.4338,1 
0.0175,0.6383,0.0796,0.5381,0.0035,0.4229,0.4149,1 
0.0222,2979,0.0522,0.3059,0.0035,0.4229,0.4149,1 
0.9076,8085,0.0649,0.4894,0.0046,0.5088,0.4947,0 
0.0308,2979,0.0765,0.3835,0.0035,0.4229,0.4149,0 
0.0132,0.5106,0.0778,0.3497,0.0035,0.3128,0.4149,1 
