season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1,0,1,19,0,6,0,3,-0.39982828,-0.30012524,1.3108314,0.5500235,-0.72270215,-0.869206,37
1,0,1,20,0,6,0,2,-0.5036971,-0.38799497,1.2589653,0.5500235,-0.57907414,-0.9135362,36
1,0,1,21,0,6,0,2,-0.5036971,-0.38799497,1.2589653,0.04492055,-0.80887896,-0.869206,34
1,0,1,22,0,6,0,2,-0.5036971,-0.38799497,1.6220287,0.29789504,-0.57907414,-0.97264314,28
1,0,1,23,0,6,0,2,-0.19209066,-0.123803824,1.3108314,0.92906225,-0.46417168,-0.92092454,39
1,0,1,0,0,0,0,2,-0.19209066,-0.123803824,1.3108314,0.92906225,-0.78015333,-1.0021967,17
1,0,1,1,0,0,0,2,-0.29595947,-0.21167357,1.6220287,0.5500235,-0.8663302,-0.9800315,17
1,0,1,2,0,0,0,2,-0.39982828,-0.30012524,1.933226,0.802998,-0.8663302,-1.0391384,9
1,0,1,3,0,0,0,2,-0.19209066,-0.123803824,1.6220287,0.04492055,-0.8376046,-1.068692,6
1,0,1,4,0,0,0,2,-0.19209066,-0.123803824,1.6220287,0.04492055,-0.8376046,-1.090857,3
1,0,1,6,0,0,0,3,-0.39982828,-0.30012524,0.74030304,0.92906225,-0.8950558,-1.0834687,2
1,0,1,7,0,0,0,2,-0.5036971,-0.38799497,0.6884368,0.04492055,-0.8950558,-1.090857,1
1,0,1,8,0,0,0,3,-0.5036971,-0.38799497,0.42910573,0.29789504,-0.8950558,-1.0391384,8
1,0,1,9,0,0,0,2,-0.6075659,-0.47644663,0.6884368,0.29789504,-0.8663302,-0.95786643,20
1,0,1,10,0,0,0,2,-0.7114347,-0.7406378,0.9477679,0.29789504,-0.6939765,-0.7583805,53
1,0,1,11,0,0,0,2,-0.7114347,-0.82908946,0.42910573,0.5500235,-0.43544608,-0.6992735,70
1,0,1,12,0,0,0,2,-0.7114347,-0.82908946,0.16977464,0.92906225,-0.32054365,-0.5588946,93
1,0,1,13,0,0,0,2,-0.7114347,-0.7406378,0.16977464,-0.4601824,-0.57907414,-0.6253899,75
1,0,1,14,0,0,0,3,-0.7114347,-0.7406378,0.6884368,0.04492055,-0.78015333,-0.6918852,59
1,0,1,15,0,0,0,3,-0.8153035,-0.82908946,0.9477679,-0.20720789,-0.34926927,-0.6918852,74
1,0,1,16,0,0,0,3,-0.8153035,-0.82908946,0.42910573,-0.20720789,-0.63652533,-0.60322475,76
1,0,1,17,0,0,0,1,-0.8153035,-0.82908946,-0.29702133,0.04492055,-0.6939765,-0.66972005,65
1,0,1,18,0,0,0,2,-0.7114347,-0.82908946,-0.8675497,1.1820368,-0.6077997,-0.7805456,53
1,0,1,19,0,0,0,1,-0.91917235,-1.0932806,-1.0750146,2.1922426,-0.8663302,-0.8839827,30
1,0,1,20,0,0,0,1,-1.0230411,-1.1817323,-1.2306132,1.4341651,-0.75142777,-0.97264314,22
1,0,1,21,0,0,0,1,-1.2307788,-1.4459234,-0.9712821,1.1820368,-0.57907414,-0.950478,31
1,0,1,22,0,0,0,1,-1.3346475,-1.5343751,-0.9712821,0.92906225,-0.8950558,-1.0317501,9
1,0,1,23,0,0,0,1,-1.4385164,-1.4459234,-0.8156835,-0.20720789,-0.8950558,-1.0391384,8
1,0,1,0,0,1,1,1,-1.4385164,-1.6222448,-0.9712821,1.4341651,-0.8950558,-1.0613035,5
1,0,1,1,0,1,1,1,-1.5423852,-1.7985662,-0.9712821,1.9392681,-0.8950558,-1.0834687,2
1,0,1,4,0,1,1,1,-1.7501228,-1.9748876,-0.8156835,1.6871396,-0.8950558,-1.090857,1
1,0,1,5,0,1,1,1,-1.7501228,-1.9748876,-0.8156835,0.802998,-0.8950558,-1.0760803,3
1,0,1,6,0,1,1,1,-1.8539916,-2.151209,-0.66008484,1.6871396,-0.8950558,-0.87659436,30
1,0,1,7,0,1,1,1,-1.8539916,-1.9748876,-0.66008484,0.04492055,-0.8663302,-0.6327782,64
1,0,1,8,0,1,1,1,-1.8539916,-2.0633392,-0.66008484,0.802998,-0.8663302,0.032174833,154
1,0,1,9,0,1,1,1,-1.7501228,-1.9748876,-1.0231484,1.6871396,-0.6939765,-0.49978763,88
1,0,1,10,0,1,1,1,-1.6462541,-1.7985662,-1.0231484,0.5500235,-0.57907414,-0.85442924,44
1,0,1,11,0,1,1,1,-1.5423852,-1.7106965,-1.178747,1.1820368,-0.6077997,-0.7953223,51
1,0,1,12,0,1,1,1,-1.4385164,-1.5343751,-1.438078,0.92906225,-0.5216229,-0.74360377,61
1,0,1,13,0,1,1,1,-1.3346475,-1.5343751,-1.438078,0.802998,-0.66525096,-0.70666194,61
1,0,1,14,0,1,1,1,-1.2307788,-1.3580537,-1.6974092,0.802998,-0.57907414,-0.6106131,77
1,0,1,15,0,1,1,1,-1.2307788,-1.3580537,-1.6974092,0.5500235,-0.4928973,-0.66972005,72
1,0,1,16,0,1,1,1,-1.2307788,-1.3580537,-1.6974092,0.5500235,-0.63652533,-0.60322475,76
1,0,1,17,0,1,1,1,-1.3346475,-1.4459234,-1.6974092,0.29789504,-0.57907414,-0.019543739,157
1,0,1,18,0,1,1,1,-1.3346475,-1.2696021,-1.5936768,-0.71231085,-0.63652533,-0.004767004,157
1,0,1,19,0,1,1,1,-1.5423852,-1.2696021,-0.8156835,-1.5964525,-0.66525096,-0.3446319,110
1,0,1,20,0,1,1,1,-1.5423852,-1.4459234,-0.8156835,-0.71231085,-0.80887896,-0.7362154,52
1,0,1,21,0,1,1,1,-1.6462541,-1.6222448,0.06604221,-0.4601824,-0.80887896,-0.7362154,52
1,0,1,22,0,1,1,1,-1.8539916,-1.8870178,0.3253733,-0.4601824,-0.8950558,-0.950478,20
1,0,1,23,0,1,1,1,-1.6462541,-1.5343751,-0.40075374,-0.71231085,-0.8663302,-1.0169734,12
1,0,1,0,0,2,1,1,-1.7501228,-1.7106965,-0.40075374,-0.71231085,-0.8950558,-1.0613035,5
1,0,1,1,0,2,1,1,-1.7501228,-1.7106965,-0.19328888,-0.71231085,-0.8950558,-1.0834687,2
1,0,1,2,0,2,1,1,-1.8539916,-1.8870178,0.014175991,-0.4601824,-0.8950558,-1.090857,1
1,0,1,4,0,2,1,1,-1.8539916,-1.7106965,0.014175991,-0.83837503,-0.8950558,-1.0834687,2
1,0,1,5,0,2,1,1,-1.9578605,-1.8870178,0.2735071,-0.71231085,-0.8950558,-1.068692,4
1,0,1,6,0,2,1,1,-1.9578605,-1.8870178,0.5847044,-0.71231085,-0.8950558,-0.8322642,36
1,0,1,7,0,2,1,1,-1.9578605,-1.8870178,0.5847044,-0.4601824,-0.8376046,-0.4185156,94
1,0,1,8,0,2,1,1,-1.8539916,-1.8870178,0.3253733,-0.20720789,-0.8376046,0.20949565,179
1,0,1,9,0,2,1,1,-1.7501228,-1.8870178,0.06604221,0.29789504,-0.8376046,-0.37418538,100
1,0,1,10,0,2,1,2,-1.7501228,-1.9748876,0.3253733,1.1820368,-0.75142777,-0.8248758,42
1,0,1,11,0,2,1,1,-1.4385164,-1.5343751,-0.6082186,0.92906225,-0.6939765,-0.728827,57
1,0,1,12,0,2,1,1,-1.4385164,-1.4459234,-0.6082186,-0.20720789,-0.5503485,-0.6106131,78
1,0,1,13,0,2,1,1,-1.3346475,-1.4459234,-0.34888753,0.04492055,-0.37799487,-0.51456434,97
1,0,1,14,0,2,1,1,-1.2307788,-1.2696021,-0.5563524,0.29789504,-0.63652533,-0.6992735,63
1,0,1,15,0,2,1,1,-1.12691,-1.1817323,-0.5563524,0.5500235,-0.4067205,-0.74360377,65
1,0,1,16,0,2,1,1,-1.0230411,-1.0932806,-0.7119511,0.5500235,-0.46417168,-0.5958364,83
1,0,1,17,0,2,1,1,-1.12691,-1.1817323,-0.76381725,0.29789504,-0.6077997,0.39420483,212
1,0,1,18,0,2,1,1,-1.2307788,-1.2696021,-0.76381725,0.04492055,-0.80887896,0.22427239,182
1,0,1,19,0,2,1,1,-1.3346475,-1.2696021,-0.76381725,-0.71231085,-0.8376046,-0.28552496,112
1,0,1,20,0,2,1,1,-1.3346475,-1.2696021,-0.76381725,-0.71231085,-0.8663302,-0.70666194,54
1,0,1,21,0,2,1,1,-1.4385164,-1.1817323,0.06604221,-1.5964525,-0.8950558,-0.74360377,48
1,0,1,22,0,2,1,1,-1.4385164,-1.2696021,0.06604221,-0.83837503,-0.8663302,-0.8470409,35
1,0,1,23,0,2,1,1,-1.5423852,-1.4459234,0.3253733,-0.83837503,-0.8376046,-1.0317501,11
1,0,1,0,0,3,1,1,-1.5423852,-1.2696021,0.06604221,-1.5964525,-0.8950558,-1.0539151,6
1,0,1,1,0,3,1,1,-1.7501228,-1.6222448,0.5847044,-0.83837503,-0.8950558,-1.0539151,6
1,0,1,2,0,3,1,1,-1.7501228,-1.6222448,0.5847044,-0.83837503,-0.8950558,-1.0834687,2
1,0,1,4,0,3,1,1,-1.3346475,-1.4459234,-0.76381725,0.29789504,-0.8950558,-1.0834687,2
1,0,1,5,0,3,1,1,-1.4385164,-1.4459234,-0.8156835,-0.20720789,-0.8950558,-1.0760803,3
1,0,1,6,0,3,1,1,-1.5423852,-1.6222448,-0.8156835,0.29789504,-0.8950558,-0.85442924,33
1,0,1,7,0,3,1,1,-1.6462541,-1.7106965,-1.0231484,0.04492055,-0.8663302,-0.45545742,88
1,0,1,8,0,3,1,1,-1.5423852,-1.7106965,-1.178747,0.92906225,-0.80887896,0.32032117,195
1,0,1,9,0,3,1,1,-1.4385164,-1.6222448,-1.3343457,1.1820368,-0.72270215,-0.29291335,115
1,0,1,10,0,3,1,1,-1.4385164,-1.6222448,-1.3343457,1.1820368,-0.78015333,-0.70666194,57
1,0,1,11,0,3,1,1,-1.2307788,-1.4459234,-1.5418105,1.1820368,-0.5503485,-0.8470409,46
1,0,1,12,0,3,1,1,-1.2307788,-1.4459234,-1.5418105,1.1820368,-0.75142777,-0.5515062,79
1,0,1,13,0,3,1,1,-1.12691,-1.2696021,-1.6974092,0.92906225,-0.72270215,-0.6180015,71
1,0,1,14,0,3,1,1,-1.0230411,-1.0932806,-1.8011416,0.04492055,-0.6077997,-0.7140503,62
1,0,1,15,0,3,1,1,-1.0230411,-1.0932806,-1.8011416,0.04492055,-0.6939765,-0.6918852,62
1,0,1,16,0,3,1,1,-1.0230411,-0.9169592,-1.8011416,-0.83837503,-0.78015333,-0.47023416,89
1,0,1,17,0,3,1,1,-1.3346475,-1.4459234,-1.2824794,0.04492055,-0.78015333,0.27599096,190
1,0,1,18,0,3,1,1,-1.3346475,-1.3580537,-1.2824794,-0.4601824,-0.80887896,0.12822361,169
1,0,1,19,0,3,1,1,-1.3346475,-1.2696021,-1.2824794,-0.71231085,-0.75142777,-0.15992272,132
1,0,1,20,0,3,1,1,-1.4385164,-1.4459234,-0.8156835,-0.20720789,-0.6939765,-0.49239925,89
1,0,1,21,0,3,1,1,-1.5423852,-1.6222448,-0.6082186,0.04492055,-0.80887896,-0.8027107,43
1,0,1,22,0,3,1,1,-1.6462541,-1.6222448,-0.40075374,-0.4601824,-0.8663302,-0.7953223,42
1,0,1,23,0,3,1,1,-1.5423852,-1.2696021,-0.8156835,-1.5964525,-0.8663302,-0.9652548,19
1,0,1,0,0,4,1,1,-1.6462541,-1.3580537,-0.40075374,-1.5964525,-0.8950558,-1.0169734,11
1,0,1,1,0,4,1,1,-1.7501228,-1.4459234,0.06604221,-1.5964525,-0.8950558,-1.068692,4
1,0,1,2,0,4,1,1,-1.7501228,-1.4459234,0.06604221,-1.5964525,-0.8950558,-1.0834687,2
1,0,1,4,0,4,1,2,-1.7501228,-1.6222448,0.06604221,-0.83837503,-0.8950558,-1.090857,1
1,0,1,5,0,4,1,2,-1.8539916,-1.7106965,0.3253733,-0.83837503,-0.8950558,-1.068692,4
1,0,1,6,0,4,1,2,-1.8539916,-1.7985662,0.014175991,-0.71231085,-0.8950558,-0.8322642,36
1,0,1,7,0,4,1,2,-1.7501228,-1.4459234,-0.19328888,-1.5964525,-0.8950558,-0.39635047,95
1,0,1,8,0,4,1,1,-1.7501228,-1.4459234,-0.19328888,-1.5964525,-0.80887896,0.49764198,219
1,0,1,9,0,4,1,2,-1.6462541,-1.3580537,-0.6082186,-1.5964525,-0.72270215,-0.24119477,122
1,0,1,10,0,4,1,1,-1.5423852,-1.2696021,-0.8156835,-1.5964525,-0.80887896,-0.78793395,45
1,0,1,11,0,4,1,1,-1.4385164,-1.2696021,-0.9712821,-0.83837503,-0.8376046,-0.67710847,59
1,0,1,12,0,4,1,1,-1.2307788,-1.0932806,-1.438078,-1.5964525,-0.72270215,-0.52195275,84
1,0,1,13,0,4,1,1,-1.2307788,-1.1817323,-1.438078,-0.71231085,-0.5503485,-0.6918852,67
1,0,1,14,0,4,1,1,-1.12691,-1.1817323,-1.3862119,-0.20720789,-0.57907414,-0.6623317,70
1,0,1,15,0,4,1,1,-1.12691,-1.1817323,-1.3862119,-1.5964525,-0.66525096,-0.6992735,62
1,0,1,16,0,4,1,1,-1.2307788,-1.2696021,-1.2824794,-0.20720789,-0.5503485,-0.5515062,86
1,0,1,17,0,4,1,1,-1.4385164,-1.4459234,-0.6082186,-0.20720789,-0.63652533,0.10605851,172
1,0,1,18,0,4,1,1,-1.4385164,-1.4459234,-0.6082186,-0.4601824,-0.75142777,0.06911667,163
1,0,1,19,0,4,1,1,-1.4385164,-1.2696021,-0.40075374,-0.83837503,-0.80887896,-0.29291335,112
1,0,1,20,0,4,1,1,-1.5423852,-1.5343751,-0.6082186,-0.20720789,-0.80887896,-0.6106131,69
1,0,1,21,0,4,1,2,-1.4385164,-1.5343751,-0.40075374,0.29789504,-0.8950558,-0.74360377,48
1,0,1,22,0,4,1,2,-1.4385164,-1.5343751,-0.6082186,0.802998,-0.8663302,-0.72143865,52
1,0,1,23,0,4,1,2,-1.5423852,-1.6222448,-0.19328888,0.04492055,-0.78015333,-0.95786643,23
1,0,1,0,0,5,1,2,-1.5423852,-1.6222448,0.06604221,0.04492055,-0.78015333,-1.0021967,17
1,0,1,1,0,5,1,2,-1.5423852,-1.6222448,0.3253733,0.29789504,-0.8376046,-1.0613035,7
1,0,1,2,0,5,1,2,-1.5423852,-1.6222448,0.3253733,0.29789504,-0.8950558,-1.090857,1
1,0,1,4,0,5,1,2,-1.5423852,-1.5343751,0.3253733,-0.4601824,-0.8950558,-1.090857,1
1,0,1,5,0,5,1,3,-1.4385164,-1.1817323,-0.40075374,-1.5964525,-0.8950558,-1.0613035,5
1,0,1,6,0,5,1,2,-1.5423852,-1.2696021,0.3253733,-1.5964525,-0.66525096,-0.90614784,34
1,0,1,7,0,5,1,1,-1.5423852,-1.5343751,0.3253733,-0.4601824,-0.66525096,-0.53672945,84
1,0,1,8,0,5,1,1,-1.5423852,-1.6222448,-0.6082186,0.5500235,-0.32054365,0.30554444,210
1,0,1,9,0,5,1,1,-1.5423852,-1.7106965,-0.8156835,0.92906225,-0.63652533,-0.17469946,134
1,0,1,10,0,5,1,1,-1.4385164,-1.6222448,-1.3343457,1.1820368,-0.43544608,-0.7509921,63
1,0,1,11,0,5,1,2,-1.5423852,-1.6222448,-1.178747,0.29789504,-0.34926927,-0.74360377,67
1,0,1,12,0,5,1,2,-1.5423852,-1.6222448,-1.3343457,0.5500235,-0.63652533,-0.728827,59
1,0,1,13,0,5,1,2,-1.5423852,-1.7106965,-1.3343457,0.802998,-0.63652533,-0.6253899,73
1,0,1,14,0,5,1,2,-1.5423852,-1.6222448,-1.178747,0.5500235,-0.6939765,-0.7805456,50
1,0,1,15,0,5,1,2,-1.5423852,-1.5343751,-1.3343457,-0.20720789,-0.63652533,-0.6327782,72
1,0,1,16,0,5,1,2,-1.5423852,-1.5343751,-1.3343457,-0.20720789,-0.75142777,-0.49239925,87
1,0,1,17,0,5,1,2,-1.5423852,-1.2696021,-1.3343457,-1.5964525,-0.63652533,0.21688402,187
1,0,1,18,0,5,1,1,-1.5423852,-1.4459234,-1.178747,-0.83837503,-0.6939765,-0.24119477,123
1,0,1,19,0,5,1,1,-1.7501228,-1.6222448,-0.40075374,-0.83837503,-0.80887896,-0.4185156,95
1,0,1,20,0,5,1,1,-1.6462541,-1.5343751,-0.8156835,-0.71231085,-0.8663302,-0.728827,51
1,0,1,21,0,5,1,1,-1.6462541,-1.6222448,-0.8156835,-0.4601824,-0.8950558,-0.81009907,39
1,0,1,22,0,5,1,2,-1.6462541,-1.6222448,-1.0231484,-0.20720789,-0.8376046,-0.8470409,36
1,0,1,23,0,5,1,2,-1.6462541,-1.6222448,-0.6082186,-0.20720789,-0.8663302,-0.99480826,15
1,0,1,0,0,6,0,2,-1.6462541,-1.6222448,-0.6082186,-0.20720789,-0.8663302,-0.92092454,25
1,0,1,1,0,6,0,2,-1.6462541,-1.5343751,-0.40075374,-0.83837503,-0.8663302,-0.9874199,16
1,0,1,2,0,6,0,2,-1.6462541,-1.3580537,-0.40075374,-1.5964525,-0.80887896,-1.0021967,16
1,0,1,3,0,6,0,3,-1.6462541,-1.6222448,-0.40075374,-0.20720789,-0.8950558,-1.0465268,7
1,0,1,4,0,6,0,3,-1.6462541,-1.6222448,-0.40075374,-0.20720789,-0.8950558,-1.090857,1
1,0,1,5,0,6,0,2,-1.7501228,-1.7985662,0.5847044,-0.20720789,-0.8950558,-1.0613035,5
1,0,1,6,0,6,0,2,-1.7501228,-1.7985662,0.5847044,-0.20720789,-0.8950558,-1.0834687,2
1,0,1,7,0,6,0,2,-1.7501228,-1.7106965,0.5847044,-0.71231085,-0.8663302,-1.0391384,9
1,0,1,8,0,6,0,3,-1.7501228,-1.7106965,1.5701625,-0.71231085,-0.8950558,-0.9874199,15
1,0,1,9,0,6,0,3,-1.7501228,-1.7106965,1.5701625,-0.71231085,-0.8950558,-0.950478,20
1,0,1,10,0,6,0,2,-1.6462541,-1.6222448,0.8959017,-0.20720789,-0.75142777,-0.6844968,61
1,0,1,11,0,6,0,2,-1.5423852,-1.7106965,0.3253733,1.6871396,-0.8376046,-0.65494335,62
1,0,1,12,0,6,0,2,-1.5423852,-1.7106965,-0.19328888,1.4341651,-0.66525096,-0.43329233,98
1,0,1,13,0,6,0,1,-1.5423852,-1.7106965,-0.9712821,1.1820368,-0.6939765,-0.39635047,102
1,0,1,14,0,6,0,1,-1.5423852,-1.7985662,-1.5936768,2.443525,-0.5503485,-0.4850109,95
1,0,1,15,0,6,0,1,-1.5423852,-1.7985662,-1.5936768,2.1922426,-0.75142777,-0.58844805,74
1,0,1,16,0,6,0,1,-1.6462541,-1.9748876,-1.7492754,2.1922426,-0.66525096,-0.5958364,76
1,0,1,17,0,6,0,1,-1.7501228,-2.0633392,-1.3343457,2.443525,-0.75142777,-0.6253899,69
1,0,1,18,0,6,0,1,-1.8539916,-2.0633392,-1.2306132,0.92906225,-0.80887896,-0.7140503,55
1,0,1,19,0,6,0,1,-1.8539916,-2.0633392,-1.3862119,0.5500235,-0.78015333,-0.90614784,30
1,0,1,20,0,6,0,1,-1.9578605,-2.0633392,-1.3862119,0.5500235,-0.8950558,-0.8913711,28
1,0,1,21,0,6,0,1,-1.9578605,-2.151209,-1.2306132,1.4341651,-0.8376046,-0.83965254,37
1,0,1,22,0,6,0,1,-1.9578605,-2.151209,-1.3862119,1.6871396,-0.8663302,-0.85442924,34
1,0,1,23,0,6,0,1,-2.0617292,-2.415982,-1.2306132,2.1922426,-0.8950558,-0.9357013,22
1,0,1,0,0,0,0,1,-2.0617292,-2.3275304,-1.0750146,1.6871396,-0.8663302,-0.92092454,25
1,0,1,1,0,0,0,1,-2.0617292,-2.415982,-1.0750146,2.318307,-0.8950558,-1.009585,12
1,0,1,2,0,0,0,1,-2.0617292,-2.415982,-0.8675497,2.318307,-0.8950558,-1.0169734,11
1,0,1,3,0,0,0,1,-2.0617292,-2.3275304,-0.8675497,1.9392681,-0.8950558,-1.068692,4
1,0,1,4,0,0,0,1,-2.1655982,-2.2396607,-0.5044862,0.04492055,-0.8950558,-1.090857,1
1,0,1,5,0,0,0,1,-2.1655982,-2.2396607,-0.5044862,0.04492055,-0.8950558,-1.090857,1
1,0,1,6,0,0,0,1,-2.0617292,-2.2396607,-0.7119511,0.802998,-0.8950558,-1.090857,1
1,0,1,7,0,0,0,1,-2.1655982,-2.2396607,-0.5044862,0.04492055,-0.8663302,-1.0613035,6
1,0,1,8,0,0,0,1,-2.0617292,-2.2396607,-0.7119511,0.802998,-0.8950558,-1.0243617,10
1,0,1,9,0,0,0,1,-1.9578605,-2.3275304,-0.8675497,2.443525,-0.8950558,-0.95786643,19
1,0,1,10,0,0,0,1,-1.8539916,-2.151209,-1.0231484,1.6871396,-0.8950558,-0.7362154,49
1,0,1,11,0,0,0,1,-1.7501228,-2.0633392,-1.178747,2.443525,-0.8376046,-0.7509921,49
1,0,1,12,0,0,0,1,-1.6462541,-1.9748876,-1.3343457,2.1922426,-0.78015333,-0.51456434,83
1,0,1,13,0,0,0,1,-1.5423852,-1.7985662,-1.4899443,2.1922426,-0.72270215,-0.58844805,75
1,0,1,14,0,0,0,1,-1.4385164,-1.7106965,-1.5936768,2.318307,-0.66525096,-0.6253899,72
1,0,1,15,0,0,0,1,-1.4385164,-1.6222448,-1.438078,1.4341651,-0.75142777,-0.5293411,82
1,0,1,16,0,0,0,1,-1.5423852,-1.7985662,-1.4899443,2.1922426,-0.5216229,-0.51456434,92
1,0,1,17,0,0,0,1,-1.6462541,-1.8870178,-1.3343457,1.6871396,-0.80887896,-0.6623317,62
1,0,1,18,0,0,0,1,-1.7501228,-1.9748876,-1.178747,1.1820368,-0.78015333,-0.77315724,48
1,0,1,19,0,0,0,1,-1.7501228,-1.9748876,-1.0231484,1.1820368,-0.8663302,-0.8027107,41
1,0,1,20,0,0,0,1,-1.8539916,-2.0633392,-0.8675497,0.5500235,-0.8950558,-0.8174874,38
1,0,1,21,0,0,0,1,-1.8539916,-2.151209,-0.8675497,1.9392681,-0.8663302,-0.95786643,20
1,0,1,22,0,0,0,1,-1.8539916,-2.0633392,-0.8675497,0.92906225,-0.75142777,-1.0243617,15
1,0,1,23,0,0,0,1,-1.9578605,-1.9748876,-0.66008484,0.04492055,-0.8950558,-1.0539151,6
1,0,1,0,0,1,1,1,-1.9578605,-2.0633392,-0.66008484,0.802998,-0.8376046,-1.0760803,5
1,0,1,1,0,1,1,1,-1.9578605,-2.0633392,-0.66008484,0.802998,-0.8663302,-1.0982454,1
1,0,1,2,0,1,1,1,-1.9578605,-2.0633392,-0.66008484,0.29789504,-0.8950558,-1.0760803,3
1,0,1,3,0,1,1,1,-1.9578605,-2.0633392,-0.66008484,0.29789504,-0.8950558,-1.090857,1
1,0,1,4,0,1,1,1,-2.0617292,-2.0633392,-0.45261997,-0.4601824,-0.8663302,-1.0834687,3
1,0,1,5,0,1,1,1,-2.0617292,-2.151209,-0.45261997,0.5500235,-0.8950558,-1.0760803,3
1,0,1,6,0,1,1,1,-1.9578605,-2.0633392,-0.66008484,0.802998,-0.8950558,-0.869206,31
1,0,1,7,0,1,1,1,-1.9578605,-2.0633392,-0.66008484,0.29789504,-0.8376046,-0.5441178,77
1,0,1,8,0,1,1,2,-1.9578605,-2.0633392,-0.66008484,0.802998,-0.78015333,0.26121423,188
1,0,1,9,0,1,1,2,-1.8539916,-2.0633392,-0.66008484,0.5500235,-0.8376046,-0.4185156,94
1,0,1,10,0,1,1,2,-1.8539916,-2.0633392,-0.66008484,0.92906225,-0.8950558,-0.869206,31
1,0,1,11,0,1,1,2,-1.7501228,-1.9748876,-0.8156835,0.802998,-0.8376046,-0.8913711,30
1,0,1,12,0,1,1,2,-1.5423852,-1.7106965,-1.178747,0.802998,-0.75142777,-0.7509921,52
1,0,1,13,0,1,1,2,-1.5423852,-1.7106965,-1.178747,0.802998,-0.78015333,-0.728827,54
1,0,1,14,0,1,1,2,-1.5423852,-1.6222448,-1.178747,0.29789504,-0.8950558,-0.7509921,47
1,0,1,15,0,1,1,2,-1.5423852,-1.6222448,-1.178747,0.29789504,-0.8376046,-0.7805456,45
1,0,1,16,0,1,1,1,-1.5423852,-1.5343751,-1.178747,-0.4601824,-0.78015333,-0.5810597,74
1,0,1,17,0,1,1,1,-1.5423852,-1.4459234,-1.178747,-0.71231085,-0.78015333,0.18733054,178
1,0,1,18,0,1,1,1,-1.5423852,-1.6222448,-1.178747,0.29789504,-0.8663302,0.0395632,155
1,0,1,19,0,1,1,1,-1.7501228,-1.7985662,-0.8156835,-0.20720789,-0.80887896,-0.4185156,95
1,0,1,20,0,1,1,1,-1.7501228,-1.7985662,-0.66008484,-0.20720789,-0.8663302,-0.5588946,74
1,0,1,21,0,1,1,1,-1.8539916,-1.9748876,-0.19328888,0.04492055,-0.8663302,-0.8248758,38
1,0,1,22,0,1,1,1,-1.8539916,-1.8870178,-0.19328888,-0.20720789,-0.8376046,-0.9357013,24
1,0,1,23,0,1,1,1,-1.8539916,-1.8870178,-0.19328888,-0.20720789,-0.8950558,-0.9652548,18
1,0,1,0,0,2,1,1,-1.8539916,-1.7985662,-0.19328888,-0.71231085,-0.8376046,-1.0243617,12
1,0,1,1,0,2,1,1,-1.8539916,-1.8870178,-0.19328888,-0.20720789,-0.8950558,-1.0760803,3
1,0,1,2,0,2,1,2,-1.7501228,-1.8870178,-0.40075374,0.04492055,-0.8950558,-1.0760803,3
