season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
3,0,9,10,0,3,1,3,0.534991,0.40574232,1.3108314,-0.4601824,-0.80887896,-0.6327782,66
3,0,9,11,0,3,1,3,0.534991,0.2294209,1.6220287,-1.5964525,-0.8663302,-1.0317501,10
3,0,9,12,0,3,1,3,0.3272534,0.31729066,1.6220287,-1.5964525,-0.8663302,-0.94308966,22
3,0,9,13,0,3,1,3,0.534991,0.40574232,1.3108314,-1.5964525,-0.8376046,-1.0317501,11
3,0,9,14,0,3,1,3,0.534991,0.2294209,1.5701625,-1.5964525,-0.8663302,-0.92092454,25
3,0,9,15,0,3,1,3,0.6388598,0.40574232,1.6220287,-0.71231085,-0.80887896,-0.6918852,58
3,0,9,16,0,3,1,1,0.74272865,0.58206373,1.3626976,-1.5964525,-0.6939765,-0.086039044,144
3,0,9,17,0,3,1,3,0.74272865,0.58206373,1.3626976,-1.5964525,-0.29181805,0.8522836,285
3,0,9,18,0,3,1,3,0.74272865,0.58206373,1.3626976,-1.5964525,-0.37799487,0.5198071,237
3,0,9,19,0,3,1,2,0.74272865,0.58206373,1.3626976,-1.5964525,-0.4928973,0.4680885,226
3,0,9,20,0,3,1,3,0.74272865,0.58206373,1.3626976,-0.83837503,-0.80887896,-0.4111272,96
3,0,9,21,0,3,1,3,0.74272865,0.58206373,1.3626976,-0.83837503,-0.78015333,-0.8470409,38
3,0,9,22,0,3,1,3,0.6388598,0.40574232,1.6220287,-0.20720789,-0.80887896,-0.90614784,29
3,0,9,23,0,3,1,3,0.6388598,0.40574232,1.6220287,0.04492055,-0.80887896,-0.94308966,24
3,0,9,0,0,4,1,3,0.534991,0.14096925,1.933226,0.04492055,-0.80887896,-1.0169734,14
3,0,9,1,0,4,1,3,0.6388598,0.40574232,1.6220287,-0.71231085,-0.8950558,-1.068692,4
3,0,9,3,0,4,1,3,0.6388598,0.40574232,1.6220287,-1.5964525,-0.8950558,-1.0834687,2
3,0,9,4,0,4,1,2,0.6388598,0.40574232,1.6220287,-0.83837503,-0.8950558,-1.0760803,3
3,0,9,5,0,4,1,3,0.6388598,0.40574232,1.6220287,-0.83837503,-0.8663302,-1.0021967,14
3,0,9,6,0,4,1,3,0.6388598,0.40574232,1.6220287,-0.20720789,-0.8663302,-0.6918852,56
3,0,9,7,0,4,1,3,0.6388598,0.40574232,1.6220287,-0.71231085,-0.6939765,0.17255382,179
3,0,9,8,0,4,1,3,0.6388598,0.40574232,1.6220287,-0.4601824,-0.6939765,0.2907677,195
3,0,9,9,0,4,1,2,0.6388598,0.2294209,1.933226,0.5500235,-0.78015333,-0.6180015,69
3,0,9,10,0,4,1,2,0.74272865,0.49361205,1.6220287,-0.71231085,-0.66525096,-0.67710847,65
3,0,9,11,0,4,1,2,0.74272865,0.49361205,1.6220287,0.29789504,-0.43544608,-0.49239925,98
3,0,9,12,0,4,1,2,0.84659743,0.66993344,1.6220287,0.29789504,-0.4067205,-0.47023416,102
3,0,9,13,0,4,1,2,0.9504663,0.9347065,1.0515003,1.6871396,-0.4928973,-0.27074823,126
3,0,9,14,0,4,1,2,1.0543351,1.111028,0.84403545,1.4341651,-0.46417168,-0.3224668,120
3,0,9,15,0,4,1,3,0.84659743,0.66993344,1.3626976,0.92906225,-0.20564122,-0.24858314,139
3,0,9,16,0,4,1,3,0.74272865,0.49361205,1.6220287,0.802998,-0.75142777,0.017398098,156
3,0,9,17,0,4,1,3,0.74272865,0.49361205,1.6220287,0.802998,-0.57907414,-0.3446319,113
3,0,9,18,0,4,1,3,0.74272865,0.49361205,1.6220287,1.4341651,-0.8376046,-0.6106131,68
3,0,9,19,0,4,1,3,0.6388598,0.2294209,1.933226,1.1820368,-0.8663302,-0.72143865,52
3,0,9,20,0,4,1,2,0.6388598,0.40574232,1.6220287,-0.20720789,-0.72270215,-0.4850109,89
3,0,9,21,0,4,1,3,0.74272865,0.49361205,1.6220287,-0.71231085,-0.72270215,-0.53672945,82
3,0,9,22,0,4,1,3,0.6388598,0.2294209,1.933226,-0.83837503,-0.75142777,-0.6180015,70
3,0,9,23,0,4,1,3,0.6388598,0.2294209,1.933226,-0.83837503,-0.8950558,-0.90614784,26
3,0,9,0,0,5,1,3,0.74272865,0.49361205,1.6220287,0.04492055,-0.8663302,-0.9874199,16
3,0,9,1,0,5,1,2,0.6388598,0.2294209,1.933226,-0.20720789,-0.8950558,-1.0391384,8
3,0,9,2,0,5,1,2,0.6388598,0.2294209,1.933226,0.5500235,-0.8663302,-1.0465268,8
3,0,9,3,0,5,1,2,0.6388598,0.40574232,1.6220287,0.5500235,-0.8663302,-1.090857,2
3,0,9,4,0,5,1,3,0.6388598,0.40574232,1.6220287,-0.20720789,-0.8950558,-1.0760803,3
3,0,9,5,0,5,1,2,0.6388598,0.40574232,1.6220287,-0.4601824,-0.8950558,-0.99480826,14
3,0,9,6,0,5,1,2,0.6388598,0.2294209,1.933226,-0.4601824,-0.80887896,-0.6992735,57
3,0,9,7,0,5,1,3,0.6388598,0.2294209,1.933226,0.5500235,-0.78015333,-0.32985517,108
3,0,9,8,0,5,1,3,0.6388598,0.40574232,1.6220287,-0.20720789,-0.5503485,0.940944,288
3,0,9,9,0,5,1,3,0.6388598,0.40574232,1.6220287,-0.20720789,-0.75142777,-0.13036925,136
3,0,9,10,0,5,1,2,0.6388598,0.2294209,1.933226,-1.5964525,-0.8376046,-0.8987595,29
3,0,9,11,0,5,1,2,0.6388598,0.40574232,1.6220287,-1.5964525,-0.72270215,-0.6106131,72
3,0,9,12,0,5,1,1,0.74272865,0.49361205,1.6220287,-1.5964525,-0.78015333,-0.5736713,75
3,0,9,13,0,5,1,1,1.0543351,1.111028,0.84403545,-0.83837503,-0.4928973,-0.3003017,122
3,0,9,14,0,5,1,1,1.1582038,1.2873493,0.5847044,-0.83837503,-0.062013194,-0.21902966,148
3,0,9,15,0,5,1,1,1.2620727,1.2873493,0.16977464,-1.5964525,-0.119464405,0.09128177,188
3,0,9,16,0,5,1,1,1.2620727,1.2873493,0.16977464,-0.4601824,0.28269407,0.7045163,285
3,0,9,17,0,5,1,1,1.0543351,1.111028,0.84403545,0.5500235,0.656127,2.2339084,505
3,0,9,18,0,5,1,1,1.0543351,1.111028,0.84403545,0.04492055,0.05288923,1.6871692,410
3,0,9,19,0,5,1,1,0.84659743,0.66993344,1.3626976,-0.20720789,0.05288923,1.2364787,349
3,0,9,20,0,5,1,1,0.74272865,0.49361205,1.6220287,-0.83837503,-0.03328759,0.23166075,210
3,0,9,21,0,5,1,1,0.84659743,0.66993344,1.3626976,-1.5964525,0.5124989,0.0395632,203
3,0,9,22,0,5,1,1,0.6388598,0.40574232,1.6220287,-1.5964525,0.05288923,-0.15992272,160
3,0,9,23,0,5,1,1,0.6388598,0.40574232,1.6220287,-0.83837503,0.110340446,-0.26335987,148
3,0,9,0,0,6,0,1,0.6388598,0.40574232,1.6220287,-1.5964525,0.024163626,-0.4776225,116
3,0,9,1,0,6,0,2,0.6388598,0.40574232,1.6220287,-1.5964525,-0.43544608,-0.60322475,83
3,0,9,2,0,6,0,2,0.534991,0.14096925,1.7776273,-0.71231085,-0.37799487,-0.7583805,64
3,0,9,3,0,6,0,1,0.4311222,0.40574232,1.933226,-0.4601824,-0.66525096,-0.8839827,37
3,0,9,4,0,6,0,1,0.4311222,0.40574232,1.6220287,-0.83837503,-0.80887896,-1.068692,7
3,0,9,5,0,6,0,1,0.4311222,0.40574232,1.6220287,-0.4601824,-0.8376046,-1.0539151,8
3,0,9,6,0,6,0,1,0.4311222,0.40574232,1.6220287,-0.20720789,-0.8950558,-1.0539151,6
3,0,9,7,0,6,0,1,0.534991,0.40574232,1.3108314,-0.4601824,-0.63652533,-0.7805456,52
3,0,9,8,0,6,0,1,0.6388598,0.58206373,1.0515003,-0.20720789,-0.43544608,-0.33724353,119
3,0,9,9,0,6,0,1,0.74272865,0.66993344,0.7921693,0.92906225,0.22524287,0.14300035,207
3,0,9,10,0,6,0,1,1.0543351,1.0225763,0.117908426,0.5500235,1.5466207,0.6232442,318
3,0,9,11,0,6,0,1,1.1582038,1.1988977,-0.037690226,0.5500235,2.2073097,0.76362324,360
3,0,9,12,0,6,0,1,1.1582038,1.1988977,-0.037690226,0.29789504,2.3796635,0.8227301,404
3,0,9,13,0,6,0,1,1.2620727,1.1988977,-0.40075374,0.802998,2.3796635,0.66757447,370
3,0,9,14,0,6,0,1,1.2620727,1.1988977,-0.40075374,0.802998,2.3796635,0.6010791,359
3,0,9,15,0,6,0,1,1.2620727,1.1988977,-0.40075374,0.29789504,2.3796635,0.84489524,480
3,0,9,16,0,6,0,1,1.2620727,1.1988977,-0.40075374,0.04492055,2.3796635,0.83011854,431
3,0,9,17,0,6,0,1,1.2620727,1.1988977,-0.40075374,0.29789504,2.3796635,0.93355566,460
3,0,9,18,0,6,0,1,1.1582038,1.111028,-0.2451551,0.04492055,2.3796635,0.6823512,360
3,0,9,19,0,6,0,1,1.0543351,1.0225763,-0.2451551,-0.4601824,2.0062306,0.48286524,315
3,0,9,20,0,6,0,1,0.84659743,0.8462549,0.3253733,-0.71231085,1.3455415,0.13561198,245
3,0,9,21,0,6,0,1,0.74272865,0.66993344,0.7921693,-0.83837503,0.799755,0.16516545,230
3,0,9,22,0,6,0,1,0.74272865,0.66993344,0.7921693,-1.5964525,0.5124989,-0.16731109,175
3,0,9,23,0,6,0,2,0.6388598,0.49361205,1.3108314,-1.5964525,0.024163626,-0.30769008,139
3,0,9,0,0,0,0,1,0.6388598,0.49361205,1.3108314,-1.5964525,-0.062013194,-0.51456434,108
3,0,9,1,0,0,0,2,0.6388598,0.49361205,1.3108314,-1.5964525,-0.26309243,-0.6106131,88
3,0,9,2,0,0,0,2,0.6388598,0.66993344,0.7921693,0.04492055,-0.43544608,-0.65494335,76
3,0,9,3,0,0,0,2,0.6388598,0.66993344,0.7921693,-0.83837503,-0.46417168,-0.87659436,45
3,0,9,4,0,0,0,1,0.534991,0.49361205,1.0515003,-0.4601824,-0.80887896,-1.0539151,9
3,0,9,5,0,0,0,1,0.534991,0.49361205,1.0515003,-0.4601824,-0.46417168,-0.92092454,39
3,0,9,6,0,0,0,1,0.4311222,0.40574232,1.3108314,-0.71231085,-0.78015333,-0.9800315,20
3,0,9,7,0,0,0,1,0.534991,0.40574232,1.3108314,-1.5964525,-0.63652533,-0.8913711,37
3,0,9,8,0,0,0,1,0.74272865,0.66993344,0.7921693,-1.5964525,-0.17691562,-0.58844805,94
3,0,9,9,0,0,0,1,0.84659743,0.8462549,0.5847044,-1.5964525,0.799755,0.14300035,227
3,0,9,10,0,0,0,1,1.0543351,1.0225763,0.117908426,-1.5964525,2.3796635,0.48286524,334
3,0,9,11,0,0,0,1,1.0543351,1.0225763,0.117908426,-1.5964525,2.3796635,0.8079534,402
3,0,9,12,0,0,0,1,1.0543351,1.0225763,0.117908426,-1.5964525,2.3509378,1.1034881,411
3,0,9,13,0,0,0,1,1.2620727,1.1988977,-0.2451551,-0.71231085,2.3796635,0.6084675,350
3,0,9,14,0,0,0,1,1.1582038,1.111028,-0.2451551,0.802998,2.3796635,0.54197216,342
3,0,9,15,0,0,0,1,1.2620727,1.111028,-0.6082186,0.92906225,2.3796635,0.89661384,404
3,0,9,16,0,0,0,1,1.1582038,1.111028,-0.6082186,0.92906225,2.3796635,1.14043,483
3,0,9,17,0,0,0,1,1.1582038,1.111028,-0.6082186,-0.4601824,2.3796635,0.5863024,380
3,0,9,18,0,0,0,1,0.9504663,0.9347065,0.117908426,0.92906225,2.264761,0.59369075,339
3,0,9,19,0,0,0,1,0.74272865,0.7583851,0.3253733,-0.71231085,2.0062306,0.6158559,333
3,0,9,20,0,0,0,1,0.6388598,0.66993344,0.53283817,-0.71231085,0.97210866,0.09128177,226
3,0,9,21,0,0,0,1,0.74272865,0.7583851,0.3253733,-1.5964525,0.3975965,-0.2559715,159
3,0,9,22,0,0,0,1,0.6388598,0.7583851,0.3253733,1.6871396,-0.29181805,-0.5515062,95
3,0,9,23,0,0,0,3,0.4311222,0.40574232,0.7921693,-0.83837503,-0.5503485,-0.85442924,45
3,0,9,0,0,1,1,1,0.3272534,0.31729066,1.3108314,-0.83837503,-0.75142777,-1.0169734,16
3,0,9,1,0,1,1,1,0.3272534,0.31729066,1.3108314,-1.5964525,-0.8663302,-1.0169734,12
3,0,9,2,0,1,1,1,0.3272534,0.31729066,1.3108314,-1.5964525,-0.8376046,-1.0982454,2
3,0,9,4,0,1,1,1,0.22338459,0.2294209,1.6220287,-0.71231085,-0.8950558,-1.068692,4
3,0,9,5,0,1,1,1,0.3272534,0.31729066,1.0515003,-1.5964525,-0.8663302,-0.92831296,24
3,0,9,6,0,1,1,1,0.3272534,0.31729066,1.0515003,-1.5964525,-0.8663302,-0.3003017,109
3,0,9,7,0,1,1,1,0.4311222,0.40574232,1.0515003,-1.5964525,-0.5503485,1.1182648,312
3,0,9,8,0,1,1,1,0.534991,0.58206373,0.7921693,-0.83837503,-0.14819002,1.724111,408
3,0,9,9,0,1,1,1,0.74272865,0.7583851,0.3253733,-1.5964525,-0.29181805,0.04695157,176
3,0,9,10,0,1,1,1,0.9504663,0.9347065,-0.037690226,-0.20720789,0.25396848,-0.44068068,129
3,0,9,11,0,1,1,1,1.0543351,1.0225763,-0.2451551,0.04492055,0.08161484,-0.13036925,165
3,0,9,12,0,1,1,1,1.1582038,1.111028,-0.6082186,0.04492055,0.16779166,-0.012155372,184
3,0,9,13,0,1,1,1,1.1582038,1.111028,-0.45261997,-0.71231085,0.3401453,-0.2116413,163
3,0,9,14,0,1,1,1,1.2620727,1.111028,-0.6082186,-0.20720789,0.8284806,-0.14514598,189
3,0,9,15,0,1,1,1,1.2620727,1.111028,-0.76381725,-0.83837503,0.8284806,0.024786465,212
3,0,9,16,0,1,1,1,1.1582038,1.111028,-0.76381725,-1.5964525,0.8284806,0.66018605,298
3,0,9,17,0,1,1,1,1.1582038,1.111028,-0.6082186,-0.20720789,1.2593647,2.58855,590
3,0,9,18,0,1,1,1,1.0543351,1.0225763,-0.45261997,0.04492055,0.71357816,2.58855,571
3,0,9,19,0,1,1,1,0.9504663,0.9347065,-0.29702133,-0.4601824,0.9146574,1.6576157,436
3,0,9,20,0,1,1,1,0.84659743,0.8462549,0.117908426,-1.5964525,0.28269407,0.8079534,299
3,0,9,21,0,1,1,1,0.74272865,0.7583851,0.53283817,-0.83837503,-0.062013194,0.12822361,195
3,0,9,22,0,1,1,1,0.6388598,0.58206373,1.0515003,-0.20720789,-0.43544608,-0.10820415,150
3,0,9,23,0,1,1,1,0.6388598,0.58206373,1.0515003,-0.71231085,-0.6939765,-0.6401666,69
3,0,9,0,0,2,1,1,0.534991,0.40574232,1.3108314,-0.71231085,-0.6939765,-0.95786643,26
3,0,9,1,0,2,1,1,0.4311222,0.40574232,1.0515003,-0.71231085,-0.78015333,-1.0539151,10
3,0,9,2,0,2,1,1,0.534991,0.58206373,0.7921693,-1.5964525,-0.8376046,-1.0982454,2
3,0,9,3,0,2,1,1,0.4311222,0.40574232,1.0515003,-1.5964525,-0.8376046,-1.0834687,4
3,0,9,4,0,2,1,1,0.3272534,0.31729066,1.3108314,-1.5964525,-0.8376046,-1.0539151,8
3,0,9,5,0,2,1,1,0.3272534,0.31729066,1.3108314,-1.5964525,-0.8663302,-0.95786643,20
3,0,9,6,0,2,1,1,0.3272534,0.31729066,1.3108314,-0.71231085,-0.72270215,-0.24119477,122
3,0,9,7,0,2,1,1,0.4311222,0.40574232,1.0515003,-0.83837503,-0.4928973,1.4729065,362
3,0,9,8,0,2,1,1,0.534991,0.49361205,0.9477679,-0.71231085,-0.14819002,1.8497132,425
3,0,9,9,0,2,1,1,0.74272865,0.7583851,0.3253733,-0.83837503,0.110340446,0.22427239,214
3,0,9,10,0,2,1,1,0.9504663,0.9347065,0.3253733,-0.4601824,0.3114197,-0.4111272,135
3,0,9,11,0,2,1,1,1.0543351,1.0225763,-0.08955645,-0.20720789,0.05288923,-0.2116413,153
3,0,9,12,0,2,1,1,1.1582038,1.111028,-0.2451551,0.29789504,0.3401453,-0.034320474,187
3,0,9,13,0,2,1,1,1.2620727,1.111028,-0.6082186,0.802998,0.48377332,-0.09342741,184
3,0,9,14,0,2,1,1,1.2620727,1.111028,-0.6082186,1.1820368,0.56995016,-0.071262315,190
3,0,9,15,0,2,1,1,1.2620727,1.111028,-0.6082186,0.92906225,0.110340446,-0.026932107,180
3,0,9,16,0,2,1,1,1.2620727,1.111028,-0.6082186,0.29789504,0.28269407,0.7562348,292
3,0,9,17,0,2,1,1,1.2620727,1.111028,-0.6082186,0.29789504,1.1731879,2.58855,579
3,0,9,18,0,2,1,1,1.0543351,1.0225763,-0.08955645,-0.20720789,1.0295599,2.389064,539
3,0,9,19,0,2,1,1,0.9504663,0.9347065,0.3253733,-0.20720789,0.6848526,1.4211879,396
3,0,9,20,0,2,1,1,0.84659743,0.8462549,0.5847044,0.04492055,-0.004561981,0.6823512,272
3,0,9,21,0,2,1,1,0.74272865,0.66993344,0.7921693,-0.20720789,0.3975965,0.37942812,245
3,0,9,22,0,2,1,1,0.74272865,0.66993344,0.7921693,-0.4601824,-0.20564122,-0.2116413,144
3,0,9,23,0,2,1,1,0.74272865,0.66993344,0.7921693,-0.71231085,-0.46417168,-0.6623317,74
3,0,9,0,0,3,1,1,0.6388598,0.66993344,0.7921693,-0.83837503,-0.75142777,-0.8913711,33
3,0,9,1,0,3,1,1,0.6388598,0.66993344,0.7921693,-0.83837503,-0.8663302,-1.0465268,8
3,0,9,2,0,3,1,1,0.534991,0.49361205,1.0515003,-1.5964525,-0.8663302,-1.068692,5
3,0,9,3,0,3,1,1,0.534991,0.40574232,1.3108314,-0.4601824,-0.8663302,-1.0465268,8
3,0,9,4,0,3,1,1,0.534991,0.49361205,1.0515003,-0.83837503,-0.8663302,-1.0391384,9
3,0,9,5,0,3,1,1,0.4311222,0.40574232,1.3108314,-0.71231085,-0.8663302,-0.87659436,31
3,0,9,6,0,3,1,1,0.4311222,0.40574232,1.3108314,-0.71231085,-0.6939765,-0.078650676,145
3,0,9,7,0,3,1,1,0.534991,0.49361205,1.0515003,-0.71231085,-0.32054365,1.4876832,370
