CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-0.66809064,2.0210345,-1.0413227,0,-1.2499237,-0.6151531,-0.7458795,1.7099777,3,0.36088774,1.2308152,0.7869881,0.3121288,18.9
-0.6682387,2.0210345,-1.4469507,0,-1.310392,1.5464706,-1.6597862,2.3758807,5,-1.082358,-0.26325178,0.7360322,-1.1130002,35.4
-0.665991,2.0210345,-1.5169872,0,-1.2499237,0.17103629,-1.1690503,2.6133404,2,-0.5656404,-0.5433893,0.7869881,-0.97605085,24.7
-0.66787314,2.0210345,-1.4323597,0,-1.2412853,0.85875344,-0.99835956,2.196069,5,-0.9041795,-1.5705603,0.5768607,-1.2356839,31.6
-0.62553877,1.5009335,-0.8764451,0,-0.8784755,-0.20696992,-1.400194,1.9494203,8,-0.7378796,0.5771609,0.46024004,-0.8205563,23.3
-0.64099765,1.5009335,-0.8764451,0,-0.8784755,-0.5532109,-0.7601037,1.5224764,8,-0.7378796,0.5771609,0.7869881,-0.4838892,19.6
-0.6270886,1.5009335,-0.8764451,0,-0.8784755,-0.8486275,-0.084452845,1.664372,8,-0.7378796,0.5771609,0.6929561,0.07674714,18.7
-0.62032443,1.5009335,-0.8764451,0,-0.8784755,-0.4912687,0.88279474,1.467585,8,-0.7378796,0.5771609,-0.20166114,0.2607728,16.0
-0.6388859,1.5009335,-0.8764451,0,-0.8784755,0.28697938,-0.02755593,1.6644202,8,-0.7378796,0.5771609,0.7869881,-0.83910155,22.2
-0.6339827,1.5009335,-0.8764451,0,-0.8784755,0.77298737,-0.89523387,2.0297503,8,-0.7378796,0.5771609,0.71764606,-0.44394565,25.0
-0.6663052,0.8768123,-1.4236052,0,-1.1972299,1.3161727,-0.32270867,2.6304123,3,-1.1417508,0.06357536,0.59472156,-0.6507962,33.0
-0.66137177,2.0210345,-1.1332456,0,-1.3535837,0.02332798,-1.8055845,1.3674747,4,-0.4230976,-1.1036645,0.7869881,-1.132972,23.5
-0.65897006,2.0210345,-1.1332456,0,-1.3535837,-0.7755675,-1.332629,1.3674747,4,-0.4230976,-1.1036645,0.7869881,-0.33838052,19.4
-0.6547103,0.46073142,-0.73929036,0,-1.258562,-0.6310357,-1.6775664,1.3125833,4,-0.37558335,0.20364413,0.7507411,-0.6436634,22.0
-0.63125163,0.46073142,-0.73929036,0,-1.258562,-1.082102,-1.1299337,1.3125833,4,-0.37558335,0.20364413,0.7869881,0.0681878,17.4
-0.6334812,0.46073142,-0.73929036,0,-1.258562,-0.61991787,-1.2650639,1.3125833,4,-0.37558335,0.20364413,0.7869881,-0.5452311,20.9
-0.6455353,-0.5794707,-0.04768006,0,-1.2240087,0.22503717,-2.203863,0.7270588,4,-0.61315465,0.3437129,0.09514375,-0.8405281,24.2
-0.6242367,-0.5794707,-0.04768006,0,-1.2240087,-0.49921,-1.8162527,0.7270588,4,-0.61315465,0.3437129,-0.26154745,-0.38973653,21.7
-0.6445142,-0.5794707,-0.04768006,0,-1.2240087,-0.33403084,-2.1611903,0.7270588,4,-0.61315465,0.3437129,0.47232234,-1.0117147,22.8
-0.6131705,-0.5794707,-0.04768006,0,-1.2240087,-0.048143778,-2.2180872,0.7270588,4,-0.61315465,0.3437129,-0.24946511,-0.72355056,23.4
-0.64834493,-0.5794707,0.24705681,0,-1.0166888,-0.003672462,-2.2251992,0.22612028,5,-0.060801353,0.11026495,0.68297505,-0.8319687,24.1
-0.64346284,-0.5794707,0.24705681,0,-1.0166888,0.016974935,-0.83833694,0.34755847,5,-0.060801353,0.11026495,0.06887783,-0.52383274,21.4
-0.64152634,-0.5794707,0.24705681,0,-1.0166888,0.0058571063,0.2106999,0.12973388,5,-0.060801353,0.11026495,-0.43385187,-0.09158642,20.0
-0.6458948,-0.5794707,0.24705681,0,-1.0166888,-0.21491122,-0.8098885,0.1482567,5,-0.060801353,0.11026495,0.2648216,-0.33410087,20.8
-0.6551423,-0.5794707,0.24705681,0,-1.0166888,-0.06879118,-0.52896,0.5949325,5,-0.060801353,0.11026495,0.23540376,-0.03880386,21.2
-0.64686155,-0.5794707,0.24705681,0,-1.0166888,-0.63738877,-1.1370457,0.34755847,5,-0.060801353,0.11026495,0.74286133,-0.50100785,20.3
-0.65977365,1.5009335,-0.9158407,0,-1.1117104,0.71739817,-1.2472836,0.78190184,4,-0.7556974,0.25033373,0.7869881,-1.0445255,28.0
-0.6587193,1.5009335,-0.9158407,0,-1.1117104,0.54586595,0.06490156,0.78190184,4,-0.7556974,0.25033373,0.72027266,-0.7692003,23.9
-0.6611452,1.5009335,-0.9158407,0,-1.1117104,0.042387117,-1.2935123,0.78190184,4,-0.7556974,0.25033373,0.7869881,-0.8405281,24.8
-0.6614715,1.5009335,-0.9158407,0,-1.1117104,-0.17202817,-0.777884,0.78190184,4,-0.7556974,0.25033373,0.45813876,-0.7278302,22.9
-0.6569157,-0.5794707,-0.9698271,0,-0.91302884,0.18056585,-0.73165524,0.4814258,3,-0.9576331,0.016885761,0.7869881,-0.42682698,23.9
-0.65487343,-0.5794707,-0.9698271,0,-0.91302884,0.56333685,-0.44361463,0.3161712,3,-0.9576331,0.016885761,0.5453416,-0.8676326,26.6
-0.65652597,-0.5794707,-0.9698271,0,-0.91302884,-0.4134439,-0.83478093,0.31109315,3,-0.9576331,0.016885761,0.7391841,0.035377026,22.5
-0.6505956,-0.5794707,-0.9698271,0,-0.91302884,-0.24508819,-0.4187222,-0.017578231,3,-0.9576331,0.016885761,0.69505733,-0.59516054,22.2
-0.65510005,-0.5794707,-1.1274092,0,-0.5674956,1.1621114,0.63031465,-0.17519154,2,-0.82102954,-0.30994138,0.7869881,-1.0145679,23.6
-0.6561816,-0.5794707,-1.1274092,0,-0.5674956,1.2764661,-0.19469061,-0.17867364,2,-0.82102954,-0.30994138,0.74286133,-0.9860368,28.7
-0.6580486,-0.5794707,-1.1274092,0,-0.5674956,0.22503717,-0.0880089,-0.33449754,2,-0.82102954,-0.30994138,0.53903776,-0.54237795,22.6
-0.66032046,-0.5794707,-1.1274092,0,-0.5674956,0.20597804,0.18936355,-0.33459425,2,-0.82102954,-0.30994138,0.6110064,-0.62939787,22.0
-0.65950173,1.750582,0.5695165,0,-0.7834539,0.26474372,-0.53251606,-0.05709037,4,-0.82102954,-0.12318302,0.6877029,-0.63510406,22.9
-0.6635137,1.750582,0.5695165,0,-0.7834539,-0.102144666,-1.4108622,-0.05709037,4,-0.82102954,-0.12318302,0.7570449,-0.9132824,25.0
-0.65922683,1.750582,0.5695165,0,-0.7834539,-0.041790735,0.3102695,-0.081706874,4,-0.82102954,-0.12318302,0.7869881,-0.28845108,20.6
-0.6353301,-0.5794707,-1.2032821,0,-0.9475821,0.55539554,-0.38316163,-0.13964511,2,-0.7853939,-0.2165622,-1.2575511,-0.850514,28.4
-0.63744485,-0.5794707,-1.2032821,0,-0.9475821,-0.1783812,0.0364531,-0.13964511,2,-0.7853939,-0.2165622,0.52065164,-0.18145941,21.4
-0.63569564,-0.5794707,-1.2032821,0,-0.9475821,2.3112185,0.26404077,-0.13964511,2,-0.7853939,-0.2165622,0.7869881,-1.1985935,38.7
-0.64746577,-0.5794707,-1.2032821,0,-0.9475821,2.3112185,-1.1263776,-0.13964511,2,-0.7853939,-0.2165622,0.6099558,-1.289893,43.8
-0.6514747,-0.5794707,-1.2032821,0,-0.9475821,1.8117102,-0.21602696,-0.13964511,2,-0.7853939,-0.2165622,0.7869881,-0.91613555,33.2
-0.627288,-0.5794707,-0.3759761,0,-0.29970738,0.71739817,0.40272698,-0.4865975,5,-0.14395131,1.137436,0.6745699,-0.4553581,27.5
