CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-0.55074596,-0.5794707,-0.18045756,0,-0.09238745,0.16944802,-0.04889227,-0.12160592,4,-0.61909395,-0.029803831,0.6982093,-0.32126185,23.1
-0.52855617,-0.5794707,-0.18045756,0,-0.09238745,-0.2577943,-0.3476011,0.10540754,4,-0.61909395,-0.029803831,0.7517917,0.016831804,21.0
-0.62156606,-0.5794707,-0.5481491,0,-0.5329423,0.23933153,-0.57874477,0.36583948,5,-0.7200618,0.53047127,0.7869881,-0.7720534,23.8
-0.6173396,-0.5794707,-0.5481491,0,-0.5329423,0.15991846,-0.5076237,0.36583948,5,-0.7200618,0.53047127,0.7869881,-0.81912977,23.1
-0.5661172,-0.5794707,-0.5481491,0,-0.5329423,-0.37214908,-0.66409016,0.45323047,5,-0.7200618,0.53047127,0.7869881,-0.7007256,20.4
-0.5864249,-0.5794707,-0.5481491,0,-0.5329423,-0.90104014,0.20358779,0.45323047,5,-0.7200618,0.53047127,0.48387936,-0.124397196,18.5
-0.5691534,-0.5794707,-0.5481491,0,-0.5329423,0.22186065,-1.0125837,0.45323047,5,-0.7200618,0.53047127,0.7869881,-0.9261214,25.0
-0.61423695,-0.5794707,-0.5481491,0,-0.5329423,0.24727283,-1.9158223,0.78925294,5,-0.7200618,0.53047127,0.6178355,-1.0744832,24.6
-0.5805187,-0.5794707,-0.5481491,0,-0.5329423,0.05826973,-1.4108622,0.78925294,5,-0.7200618,0.53047127,0.7869881,-0.92184174,23.0
-0.5993823,-0.5794707,-0.5481491,0,-0.5329423,-0.30544212,-0.8845657,0.78925294,5,-0.7200618,0.53047127,0.7869881,0.02539114,22.2
-0.65220886,-0.5794707,-1.1522138,0,-0.8180072,-0.6469183,-1.5210999,0.6918993,4,0.1292557,-0.7301477,0.027377678,-0.37689754,19.3
-0.6518856,-0.5794707,-1.1522138,0,-0.8180072,0.09162322,-1.8269209,0.6918993,4,0.1292557,-0.7301477,-0.3524275,-0.75208163,22.6
-0.6584716,-0.5794707,-1.1522138,0,-0.8180072,-0.20855817,-1.2935123,1.010608,4,0.1292557,-0.7301477,-0.70123893,-0.50243443,19.8
-0.65702444,2.0210345,-0.7407495,0,-1.0089142,-0.90421665,-1.4286425,1.3815966,1,-0.61909395,-0.7301477,0.63569635,-0.025964862,17.1
-0.66172826,2.0210345,-0.7407495,0,-1.0089142,-0.38803172,-1.6100013,1.3815966,1,-0.61909395,-0.7301477,-1.0332402,-0.6821804,19.4
-0.6568432,-0.5794707,-0.86769056,0,-0.34289902,0.064622775,-1.083705,1.2934318,5,-1.0942366,0.81060886,0.40928414,-0.9888899,22.2
-0.66090655,-0.5794707,-0.86769056,0,-0.34289902,0.055093206,-1.0694807,1.2934318,5,-1.0942366,0.81060886,0.3929993,-0.8362484,20.7
-0.66023284,-0.5794707,-0.86769056,0,-0.34289902,-0.37850213,-1.211723,1.0646288,5,-1.0942366,0.81060886,0.7869881,-0.6565024,21.1
-0.6618461,-0.5794707,-0.86769056,0,-0.34289902,-0.6453301,-0.79210824,0.6998791,5,-1.0942366,0.81060886,0.7869881,-0.40114897,19.5
-0.6630122,-0.5794707,-0.86769056,0,-0.34289902,-0.60403526,-0.31915262,0.88554263,5,-1.0942366,0.81060886,0.6771965,-0.29273075,18.5
-0.66221166,-0.5794707,-0.86769056,0,-0.34289902,-0.3435604,-1.1121534,0.49728867,5,-1.0942366,0.81060886,0.7470639,-0.5851746,20.6
-0.65559244,-0.5794707,-0.86769056,0,-0.34289902,-0.46109173,-0.8241127,0.49728867,5,-1.0942366,0.81060886,0.7869881,-0.40970832,19.0
-0.65361667,-0.5794707,-0.86769056,0,-0.34289902,-0.48809218,-0.35826924,0.49728867,5,-1.0942366,0.81060886,0.7869881,-0.4739033,18.7
-0.6682689,2.0210345,-1.4031779,0,-0.9734971,1.5337645,-0.68542653,1.5736923,1,-0.7378796,-1.383802,0.6735193,-1.0159944,32.7
-0.6646527,-0.5794707,-1.3491914,0,-0.31698403,0.42039332,-0.31559655,1.2008176,1,0.08174144,-1.1970437,0.4224171,-0.5652029,16.5
-0.66451675,2.0210345,-1.0734228,0,-0.61068726,0.6681621,-0.43294644,0.9421751,5,-0.22710128,-0.40332058,0.7869881,-0.7749065,23.9
-0.66298807,2.0210345,-1.0734228,0,-0.61068726,0.9508726,-1.4393107,1.2968172,5,-0.22710128,-0.40332058,0.31787875,-1.1415313,31.2
-0.6627947,-0.5794707,-0.98441803,0,-0.9734971,-0.41503215,-0.713875,2.045565,3,-0.33400837,0.15695454,0.19547956,-0.29701042,17.5
-0.65358347,-0.5794707,-0.98441803,0,-0.9734971,-0.59927046,-0.57874477,2.045565,3,-0.33400837,0.15695454,-0.909265,0.008272472,17.2
-0.6665499,2.0210345,-1.0194364,0,-1.0857954,0.38227504,-1.4535348,2.297872,4,-0.33994764,-0.26325178,0.55217075,-0.8918841,23.1
-0.6676647,2.0210345,-1.3316823,0,-1.0339655,0.57127815,-1.3824137,2.2053547,4,-0.76163673,-0.68345815,0.47389832,-0.9446666,24.5
-0.66344124,2.0210345,-1.4425734,0,-1.0857954,1.0541096,-1.211723,2.422067,1,-0.4349762,0.5771609,0.4166386,-0.9589322,26.6
-0.6534354,2.0210345,-1.4425734,0,-1.0857954,0.34098026,-0.8596733,2.422067,1,-0.4349762,0.5771609,0.7869881,-0.9460932,22.9
-0.6481818,2.0210345,-1.3783733,0,-1.2412853,0.4823355,-1.1619382,2.9195716,4,0.016409323,-0.07649343,-0.58514357,-1.0159944,24.1
-0.6503146,2.0210345,-1.3783733,0,-1.2412853,-0.62150615,-1.7806921,2.9195716,4,0.016409323,-0.07649343,0.54691756,-0.68788666,18.6
-0.6670363,2.0210345,-1.3302232,0,-1.2499237,0.71898645,-1.154826,2.9195716,5,-1.31399,-0.68345815,0.133492,-1.1572235,30.1
-0.6592057,2.0210345,-1.3462732,0,-1.2240087,-0.9725119,-1.6597862,2.9195716,4,-0.44091547,1.6510215,0.046289142,-0.6507962,18.2
-0.63999766,2.0210345,-1.3462732,0,-1.2240087,-0.5389165,-1.7451315,2.9195716,4,-0.44091547,1.6510215,-0.3088261,-1.0045819,20.6
2.0416222,-0.5794707,1.0159991,1,1.8598751,-0.1005564,1.025037,-0.8036619,24,1.5309265,0.81060886,-0.22004728,0.71156436,17.8
0.49082473,-0.5794707,1.0159991,1,1.8598751,0.19009542,0.79744935,-0.61843365,24,1.5309265,0.81060886,0.49491104,0.093865804,21.7
0.8992955,-0.5794707,1.0159991,1,1.8598751,-0.23555861,0.527189,-0.5132452,24,1.5309265,0.81060886,0.70976627,-0.16148764,22.7
0.6151753,-0.5794707,1.0159991,0,1.8598751,-0.25938255,0.4525118,-0.61654747,24,1.5309265,0.81060886,0.46339193,0.008272472,22.6
0.69994974,-0.5794707,1.0159991,0,1.8598751,0.1948602,0.69076765,-0.6121465,24,1.5309265,0.81060886,-0.38657323,-0.68788666,25.0
0.48693964,-0.5794707,1.0159991,0,1.8598751,-0.038614213,0.8010054,-0.71984977,24,1.5309265,0.81060886,-1.6426095,0.22510892,19.9
0.4390193,-0.5794707,1.0159991,0,1.8598751,-1.4505786,0.9823643,-0.8126573,24,1.5309265,0.81060886,-0.059299856,-0.3455133,20.8
0.6034173,-0.5794707,1.0159991,1,1.8598751,-0.75015527,0.7263282,-0.9088503,24,1.5309265,0.81060886,-1.5170584,0.28930393,16.8
0.37740746,-0.5794707,1.0159991,1,1.410682,2.3112185,0.5094087,-0.9088503,24,1.5309265,0.81060886,-1.4377353,-1.0445255,21.9
0.70416415,-0.5794707,1.0159991,0,1.410682,-2.377329,0.6872116,-1.0498269,24,1.5309265,0.81060886,-1.4298556,-0.78346586,27.5
0.44467777,-0.5794707,1.0159991,0,1.410682,-2.0842948,0.8116736,-0.9825547,24,1.5309265,0.81060886,-1.9863647,0.19800436,21.9
2.0678084,-0.5794707,1.0159991,0,0.65914726,-2.377329,1.1174945,-1.0994468,24,1.5309265,0.81060886,-1.9863647,0.102425136,23.1
0.8075907,-0.5794707,1.0159991,0,0.65914726,-2.073177,1.1174945,-1.1855804,24,1.5309265,0.81060886,-0.33614266,-1.3341163,50.0
1.0407454,-0.5794707,1.0159991,1,0.65914726,0.6475147,1.0037006,-1.1738766,24,1.5309265,0.81060886,-0.3461237,-1.2670681,50.0
1.3032105,-0.5794707,1.0159991,1,0.65914726,1.1764057,1.0285931,-1.2485,24,1.5309265,0.81060886,0.5322086,-1.376913,50.0
2.0678084,-0.5794707,1.0159991,0,0.65914726,-0.09420336,1.1174945,-1.2646047,24,1.5309265,0.81060886,-0.828366,-0.43966597,50.0
1.8254007,-0.5794707,1.0159991,1,0.9787655,-0.6358005,0.7476645,-1.2837079,24,1.5309265,0.81060886,-1.7881227,-0.5323921,50.0
2.0678084,-0.5794707,1.0159991,0,0.9787655,-2.1748257,1.1174945,-1.2621381,24,1.5309265,0.81060886,0.7869881,2.760455,13.8
2.0678084,-0.5794707,1.0159991,0,0.9787655,-2.377329,1.1174945,-1.280129,24,1.5309265,0.81060886,0.7869881,2.760455,13.8
2.0678084,-0.5794707,1.0159991,0,1.0046805,1.6481193,1.0428172,-1.193415,24,1.5309265,0.81060886,0.7869881,0.11811725,15.0
2.0678084,-0.5794707,1.0159991,0,1.0046805,0.5935138,0.87923867,-1.1795834,24,1.5309265,0.81060886,-0.99279064,1.5161417,13.9
2.0678084,-0.5794707,1.0159991,0,1.0046805,0.8238117,1.0748218,-1.1732479,24,1.5309265,0.81060886,0.7869881,1.2308306,13.3
2.0678084,-0.5794707,1.0159991,0,1.0046805,0.16627151,0.9823643,-1.1596581,24,1.5309265,0.81060886,0.7869881,1.5803367,13.1
2.0678084,-0.5794707,1.0159991,0,1.0046805,-0.08308553,1.1174945,-1.1596581,24,1.5309265,0.81060886,0.6209875,1.3078645,10.2
2.0678084,-0.5794707,1.0159991,0,1.0046805,1.1001692,0.8294538,-1.1449559,24,1.5309265,0.81060886,0.7869881,0.6559287,10.4
2.0678084,-0.5794707,1.0159991,0,1.0046805,0.42833462,1.08549,-1.0952877,24,1.5309265,0.81060886,0.7869881,1.2080057,10.9
2.0678084,-0.5794707,1.0159991,0,1.255192,-1.174221,1.1174945,-1.0656898,24,1.5309265,0.81060886,0.7869881,1.5674977,11.3
1.7423905,-0.5794707,1.0159991,0,1.255192,-1.1996332,1.1174945,-1.0885652,24,1.5309265,0.81060886,0.7869881,1.704447,12.3
2.0678084,-0.5794707,1.0159991,0,1.255192,-2.377329,0.80456144,-1.1338326,24,1.5309265,0.81060886,-1.9863647,2.5703661,8.8
2.0678084,-0.5794707,1.0159991,0,1.255192,-1.5855807,1.0499294,-1.1403131,24,1.5309265,0.81060886,0.7869881,2.5960443,7.2
2.0678084,-0.5794707,1.0159991,0,1.255192,-2.377329,1.1174945,-1.1204361,24,1.5309265,0.81060886,0.7869881,2.2351258,10.5
2.0678084,-0.5794707,1.0159991,0,1.255192,-2.0255291,0.7441085,-1.0956745,24,1.5309265,0.81060886,0.7869881,2.760455,7.4
2.0678084,-0.5794707,1.0159991,0,1.255192,-2.2161205,1.1174945,-1.0612888,24,1.5309265,0.81060886,-0.47272542,2.5689397,10.2
1.7905042,-0.5794707,1.0159991,0,1.255192,-1.4061072,1.0783778,-0.9942584,24,1.5309265,0.81060886,0.7869881,1.1751949,11.5
1.4311199,-0.5794707,1.0159991,0,1.255192,-0.89309883,1.0108128,-0.89830726,24,1.5309265,0.81060886,0.65723443,0.64166313,15.1
0.9268719,-0.5794707,1.0159991,0,1.255192,-0.35626647,0.49518448,-0.78160864,24,1.5309265,0.81060886,-0.18590158,0.8770448,23.2
2.0678084,-0.5794707,1.0159991,0,1.255192,-1.9683517,1.0108128,-0.97399455,24,1.5309265,0.81060886,0.7869881,1.8642212,9.7
1.9394493,-0.5794707,1.0159991,0,1.1947237,-0.13073337,0.8543463,-0.9637417,24,1.5309265,0.81060886,0.7869881,0.36491135,13.8
2.0678084,-0.5794707,1.0159991,0,1.1947237,-0.61674136,0.92902344,-0.9681427,24,1.5309265,0.81060886,0.7869881,0.5332449,12.7
1.9611981,-0.5794707,1.0159991,0,1.1947237,0.3108033,1.0748218,-0.99541914,24,1.5309265,0.81060886,0.52853143,0.6430897,13.1
1.1017922,-0.5794707,1.0159991,0,1.1947237,0.20597804,0.9752522,-1.0190684,24,1.5309265,0.81060886,0.7869881,0.9640647,12.5
1.6455771,-0.5794707,1.0159991,0,1.1947237,-0.8390979,1.0783778,-1.0400577,24,1.5309265,0.81060886,0.58736706,1.0425253,8.5
2.0678084,-0.5794707,1.0159991,0,1.1947237,-1.3060467,1.1174945,-1.1096029,24,1.5309265,0.81060886,0.7869881,2.56466,5.0
2.0678084,-0.5794707,1.0159991,0,1.1947237,-0.6723305,0.32804978,-1.1043798,24,1.5309265,0.81060886,-1.9863647,2.4762137,6.3
2.0678084,-0.5794707,1.0159991,0,1.1947237,-0.45791522,1.1174945,-1.0616274,24,1.5309265,0.81060886,0.7869881,2.0197158,5.6
2.0678084,-0.5794707,1.0159991,0,1.1947237,0.107505836,1.1174945,-1.0687367,24,1.5309265,0.81060886,0.7869881,1.0995874,7.2
2.0678084,-0.5794707,1.0159991,0,1.1947237,0.20438978,1.1174945,-1.0373493,24,1.5309265,0.81060886,-0.30514887,1.0981609,12.1
2.0678084,-0.5794707,1.0159991,0,1.1947237,-1.471226,0.9752522,-1.0064942,24,1.5309265,0.81060886,0.7869881,1.0211269,8.3
