season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1,1,3,15,0,5,1,3,-0.19209066,-0.123803824,0.99963415,-0.71231085,-0.34926927,-0.44806907,107
1,1,3,16,0,5,1,3,-0.08822185,-0.035352163,0.74030304,-1.5964525,-0.37799487,-0.2781366,129
1,1,3,17,0,5,1,3,-0.08822185,-0.035352163,0.99963415,-0.83837503,-0.23436683,0.638021,258
1,1,3,18,0,5,1,3,-0.08822185,-0.035352163,0.99963415,-0.83837503,-0.004561981,1.6871692,408
1,1,3,19,0,5,1,2,-0.19209066,-0.123803824,1.3108314,-1.5964525,-0.23436683,0.91877896,296
1,1,3,20,0,5,1,1,-0.19209066,-0.123803824,1.3108314,-1.5964525,-0.004561981,0.40898156,235
1,1,3,21,0,5,1,2,-0.29595947,-0.21167357,1.6220287,-1.5964525,-0.66525096,-0.034320474,152
1,1,3,22,0,5,1,2,-0.29595947,-0.21167357,1.6220287,-1.5964525,-0.43544608,-0.122980885,148
1,1,3,23,0,5,1,2,-0.29595947,-0.21167357,1.6220287,-1.5964525,-0.26309243,-0.32985517,126
1,1,3,0,0,6,0,2,-0.29595947,-0.21167357,1.6220287,-0.83837503,-0.5216229,-0.45545742,100
1,1,3,1,0,6,0,2,-0.29595947,-0.21167357,1.6220287,-1.5964525,-0.5503485,-0.67710847,69
1,1,3,2,0,6,0,2,-0.29595947,-0.21167357,1.3108314,-1.5964525,-0.6077997,-0.86181766,42
1,1,3,3,0,6,0,2,-0.29595947,-0.21167357,1.3108314,-1.5964525,-0.8376046,-0.92092454,26
1,1,3,4,0,6,0,2,-0.39982828,-0.30012524,1.6220287,-1.5964525,-0.8950558,-1.0834687,2
1,1,3,5,0,6,0,2,-0.39982828,-0.30012524,1.6220287,-0.83837503,-0.75142777,-1.0760803,8
1,1,3,6,0,6,0,2,-0.39982828,-0.30012524,1.6220287,0.04492055,-0.8663302,-0.8839827,30
1,1,3,7,0,6,0,2,-0.5036971,-0.38799497,1.933226,-0.4601824,-0.062013194,-0.67710847,86
1,1,3,8,0,6,0,2,-0.39982828,-0.30012524,1.6220287,-0.71231085,0.9146574,0.04695157,218
1,1,3,9,0,6,0,2,-0.29595947,-0.21167357,1.3108314,-0.83837503,2.0924072,0.50503033,321
1,1,3,10,0,6,0,2,0.015646962,0.05251758,0.74030304,-0.83837503,2.3796635,1.14043,443
1,1,3,11,0,6,0,2,0.11951578,0.14096925,0.74030304,-0.4601824,2.3796635,1.5541785,585
1,1,3,12,0,6,0,1,0.3272534,0.31729066,0.2735071,-0.20720789,2.3796635,1.5985087,651
1,1,3,13,0,6,0,1,0.534991,0.7583851,-0.14142266,-0.71231085,2.3796635,1.8571016,686
1,1,3,14,0,6,0,1,0.6388598,0.8462549,-0.5044862,-0.83837503,2.3796635,1.3990228,690
1,1,3,15,0,6,0,1,0.74272865,0.8462549,-0.5044862,-0.4601824,2.3796635,1.2808089,679
1,1,3,16,0,6,0,1,0.74272865,0.8462549,-0.66008484,-1.5964525,2.3796635,1.2512555,685
1,1,3,17,0,6,0,1,0.74272865,0.8462549,-0.66008484,-0.4601824,2.3796635,1.5394018,648
1,1,3,18,0,6,0,1,0.6388598,0.8462549,-0.29702133,0.92906225,2.3796635,1.4064112,560
1,1,3,19,0,6,0,1,0.4311222,0.40574232,0.06604221,0.802998,2.3796635,0.8375069,417
1,1,3,20,0,6,0,1,0.3272534,0.31729066,0.06604221,0.04492055,1.6615232,0.24643749,271
1,1,3,21,0,6,0,1,0.22338459,0.2294209,0.2735071,-0.20720789,0.656127,0.15038872,223
1,1,3,22,0,6,0,1,0.22338459,0.2294209,0.2735071,-1.5964525,0.7710294,0.032174833,211
1,1,3,23,0,6,0,1,0.015646962,0.05251758,0.74030304,-0.20720789,0.08161484,0.017398098,185
1,1,3,0,0,0,0,1,-0.19209066,-0.123803824,1.3108314,0.04492055,-0.119464405,-0.507176,107
1,1,3,1,0,0,0,1,-0.19209066,-0.123803824,0.99963415,-0.4601824,-0.17691562,-0.44806907,113
1,1,3,2,0,0,0,2,-0.19209066,-0.123803824,0.99963415,-0.71231085,-0.46417168,-0.7953223,56
1,1,3,3,0,0,0,2,-0.29595947,-0.21167357,1.3108314,-0.4601824,-0.80887896,-0.9874199,18
1,1,3,4,0,0,0,2,-0.39982828,-0.30012524,1.6220287,-0.20720789,-0.72270215,-1.0391384,14
1,1,3,5,0,0,0,2,-0.5036971,-0.38799497,1.6220287,-0.71231085,-0.8950558,-1.0539151,6
1,1,3,6,0,0,0,2,-0.5036971,-0.38799497,1.6220287,-0.71231085,-0.8376046,-1.0317501,11
1,1,3,7,0,0,0,3,-0.39982828,-0.30012524,1.3108314,-0.20720789,-0.4067205,-0.9135362,42
1,1,3,8,0,0,0,2,-0.39982828,-0.30012524,1.3108314,-0.71231085,-0.17691562,-0.5736713,96
1,1,3,9,0,0,0,2,-0.39982828,-0.30012524,1.3108314,-0.83837503,0.97210866,-0.26335987,178
1,1,3,10,0,0,0,2,-0.39982828,-0.30012524,1.3108314,-0.71231085,2.3796635,0.4680885,351
1,1,3,11,0,0,0,2,-0.29595947,-0.21167357,0.99963415,-0.20720789,2.3796635,0.66757447,368
1,1,3,12,0,0,0,2,-0.29595947,-0.21167357,1.3108314,-0.4601824,2.3796635,0.97788584,503
1,1,3,13,0,0,0,2,-0.19209066,-0.123803824,0.99963415,-0.20720789,2.3796635,1.4581298,544
1,1,3,14,0,0,0,2,0.015646962,0.05251758,0.74030304,-0.83837503,2.3796635,1.14043,521
1,1,3,15,0,0,0,1,0.22338459,0.2294209,0.2735071,-0.83837503,2.3796635,1.221702,554
1,1,3,16,0,0,0,1,0.22338459,0.2294209,0.53283817,-0.83837503,2.3796635,1.2069253,541
1,1,3,17,0,0,0,1,0.3272534,0.31729066,0.06604221,-0.83837503,2.3796635,1.1773717,541
1,1,3,18,0,0,0,1,0.3272534,0.31729066,0.06604221,-0.20720789,2.3796635,1.0739347,459
1,1,3,19,0,0,0,1,0.3272534,0.31729066,0.06604221,-0.20720789,2.3796635,0.6306326,352
1,1,3,20,0,0,0,1,0.11951578,0.14096925,0.74030304,-0.4601824,0.799755,-0.071262315,198
1,1,3,21,0,0,0,1,0.11951578,0.14096925,0.48097196,-0.83837503,0.3688709,-0.14514598,173
1,1,3,22,0,0,0,1,0.015646962,0.05251758,0.74030304,-0.71231085,-0.29181805,-0.51456434,100
1,1,3,23,0,0,0,1,-0.08822185,-0.035352163,0.99963415,-0.20720789,-0.6939765,-0.81009907,46
1,1,3,0,0,1,1,1,-0.08822185,-0.035352163,0.99963415,-0.71231085,-0.78015333,-0.95786643,23
1,1,3,1,0,1,1,1,-0.19209066,-0.123803824,1.3108314,-0.71231085,-0.8950558,-0.9874199,15
1,1,3,2,0,1,1,1,-0.19209066,-0.123803824,1.3108314,-0.20720789,-0.8663302,-1.0465268,8
1,1,3,3,0,1,1,1,-0.19209066,-0.123803824,1.3108314,-0.83837503,-0.8950558,-1.0834687,2
1,1,3,4,0,1,1,1,-0.29595947,-0.21167357,1.6220287,-1.5964525,-0.8950558,-1.0760803,3
1,1,3,5,0,1,1,1,-0.29595947,-0.21167357,1.6220287,-1.5964525,-0.8950558,-0.869206,31
1,1,3,6,0,1,1,1,-0.19209066,-0.123803824,1.3108314,-0.4601824,-0.8376046,-0.22641803,120
1,1,3,7,0,1,1,1,-0.19209066,-0.123803824,1.3108314,0.04492055,-0.17691562,1.3325275,354
1,1,3,8,0,1,1,1,-0.19209066,-0.123803824,1.3108314,-0.71231085,-0.43544608,2.58855,579
1,1,3,9,0,1,1,1,0.015646962,0.05251758,0.48097196,-0.20720789,0.6848526,0.940944,331
1,1,3,10,0,1,1,1,0.11951578,0.14096925,0.48097196,-0.4601824,0.71357816,-0.15253435,184
1,1,3,11,0,1,1,1,0.3272534,0.31729066,0.2735071,-0.20720789,0.71357816,-0.026932107,201
1,1,3,12,0,1,1,1,0.534991,0.7583851,0.06604221,0.5500235,1.1444622,0.46070015,282
1,1,3,13,0,1,1,1,0.6388598,0.7583851,-0.08955645,0.5500235,1.0870111,0.3350979,263
1,1,3,14,0,1,1,2,0.74272865,0.8462549,-0.29702133,0.04492055,0.8284806,0.37942812,260
1,1,3,15,0,1,1,1,0.74272865,0.8462549,-0.29702133,0.29789504,1.8913281,0.29815605,286
1,1,3,16,0,1,1,1,0.84659743,0.8462549,-0.66008484,0.29789504,0.97210866,1.2660322,385
1,1,3,17,0,1,1,1,0.74272865,0.8462549,-0.5044862,0.29789504,2.1498585,2.58855,721
1,1,3,18,0,1,1,1,0.74272865,0.8462549,-0.29702133,0.5500235,2.3796635,2.58855,801
1,1,3,19,0,1,1,1,0.6388598,0.7583851,-0.08955645,0.29789504,1.5753464,2.3225687,549
1,1,3,20,0,1,1,1,0.534991,0.7583851,0.06604221,0.29789504,0.08161484,1.0887114,330
1,1,3,21,0,1,1,1,0.534991,0.7583851,0.06604221,-0.20720789,0.05288923,0.30554444,223
1,1,3,22,0,1,1,2,0.3272534,0.31729066,0.53283817,-0.20720789,-0.4067205,-0.13036925,148
1,1,3,23,0,1,1,2,0.3272534,0.31729066,0.7921693,-0.4601824,-0.63652533,-0.7657688,54
1,1,3,0,0,2,1,2,0.3272534,0.31729066,0.7921693,-0.83837503,-0.75142777,-0.92092454,29
1,1,3,1,0,2,1,1,0.22338459,0.2294209,1.3108314,-1.5964525,-0.72270215,-1.0317501,15
1,1,3,2,0,2,1,1,0.22338459,0.2294209,1.3108314,-0.83837503,-0.8376046,-1.0391384,10
1,1,3,3,0,2,1,2,0.22338459,0.2294209,1.3108314,-1.5964525,-0.8950558,-1.0760803,3
1,1,3,4,0,2,1,2,0.11951578,0.14096925,1.3108314,-0.4601824,-0.8950558,-1.0539151,6
1,1,3,5,0,2,1,2,0.11951578,0.14096925,1.6220287,-1.5964525,-0.8950558,-0.950478,20
1,1,3,6,0,2,1,2,0.11951578,0.14096925,1.6220287,-0.20720789,-0.72270215,-0.40373886,100
1,1,3,7,0,2,1,3,0.11951578,0.14096925,1.6220287,0.29789504,-0.80887896,0.13561198,170
1,1,3,8,0,2,1,2,0.11951578,0.14096925,1.3108314,-0.71231085,-0.0907388,2.507278,516
1,1,3,9,0,2,1,2,0.22338459,0.2294209,1.3108314,-0.20720789,0.28269407,1.000051,325
1,1,3,10,0,2,1,1,0.22338459,0.2294209,1.3108314,0.04492055,0.3688709,-0.21902966,163
1,1,3,11,0,2,1,1,0.4311222,0.40574232,1.0515003,-0.4601824,1.2306391,0.054339934,230
1,1,3,12,0,2,1,1,0.534991,0.58206373,0.7921693,0.5500235,0.71357816,0.41636994,261
1,1,3,13,0,2,1,1,0.534991,0.58206373,0.7921693,0.04492055,1.316816,0.43114668,284
1,1,3,14,0,2,1,2,0.534991,0.66993344,0.53283817,-0.20720789,1.0008342,0.24643749,248
1,1,3,15,0,2,1,2,0.6388598,0.7583851,0.3253733,-0.71231085,1.0295599,0.20949565,244
1,1,3,16,0,2,1,1,0.6388598,0.7583851,0.16977464,0.29789504,1.9487792,1.3546926,431
1,1,3,17,0,2,1,1,0.534991,0.66993344,0.53283817,0.04492055,2.2073097,2.58855,750
1,1,3,18,0,2,1,1,0.534991,0.66993344,0.3253733,0.5500235,2.3796635,2.58855,801
1,1,3,19,0,2,1,1,0.4311222,0.40574232,0.53283817,-0.4601824,1.2593647,2.448171,555
1,1,3,20,0,2,1,1,0.4311222,0.40574232,0.2735071,-0.83837503,1.3455415,1.1108764,377
1,1,3,21,0,2,1,1,0.3272534,0.31729066,0.53283817,-1.5964525,0.19651726,0.66757447,277
1,1,3,22,0,2,1,1,0.22338459,0.2294209,0.74030304,-1.5964525,0.024163626,0.054339934,188
1,1,3,23,0,2,1,1,0.11951578,0.14096925,1.0515003,-1.5964525,-0.6077997,-0.507176,90
2,1,3,0,0,3,1,1,0.11951578,0.14096925,1.3108314,-1.5964525,-0.78015333,-0.8839827,33
2,1,3,1,0,3,1,1,0.11951578,0.14096925,1.0515003,-0.83837503,-0.78015333,-0.9357013,26
2,1,3,2,0,3,1,1,0.015646962,0.05251758,1.3108314,-0.4601824,-0.8376046,-1.0391384,10
2,1,3,3,0,3,1,2,0.015646962,0.05251758,1.3108314,0.04492055,-0.8663302,-1.0465268,8
2,1,3,4,0,3,1,2,0.015646962,0.05251758,1.3108314,-0.4601824,-0.8950558,-1.068692,4
2,1,3,5,0,3,1,2,0.015646962,0.05251758,1.3108314,-0.4601824,-0.78015333,-0.83965254,39
2,1,3,6,0,3,1,2,-0.08822185,-0.035352163,1.6220287,0.29789504,-0.6077997,-0.071262315,149
2,1,3,7,0,3,1,3,-0.08822185,-0.035352163,1.6220287,0.04492055,0.08161484,1.3990228,372
2,1,3,8,0,3,1,3,-0.08822185,-0.035352163,1.6220287,-0.71231085,0.05288923,2.58855,535
2,1,3,9,0,3,1,2,0.015646962,0.05251758,1.3108314,-0.20720789,0.19651726,0.7857883,293
2,1,3,10,0,3,1,2,0.11951578,0.14096925,1.0515003,-0.20720789,-0.03328759,-0.18208782,154
2,1,3,11,0,3,1,2,0.11951578,0.14096925,1.0515003,-0.20720789,0.19651726,0.0395632,192
2,1,3,12,0,3,1,2,0.22338459,0.2294209,0.74030304,-1.5964525,0.7710294,0.16516545,229
2,1,3,13,0,3,1,2,0.22338459,0.2294209,1.0515003,-1.5964525,1.4317183,0.54197216,303
2,1,3,14,0,3,1,2,0.3272534,0.31729066,0.7921693,-1.5964525,1.2306391,0.017398098,225
2,1,3,15,0,3,1,2,0.3272534,0.31729066,0.7921693,-1.5964525,1.0582855,0.19471891,243
2,1,3,16,0,3,1,1,0.4311222,0.40574232,0.53283817,-1.5964525,1.7189745,1.0222161,378
2,1,3,17,0,3,1,1,0.534991,0.66993344,0.3253733,-0.83837503,2.3509378,2.58855,729
2,1,3,18,0,3,1,1,0.534991,0.66993344,0.3253733,-1.5964525,2.3796635,2.58855,779
2,1,3,19,0,3,1,1,0.534991,0.7583851,0.06604221,-1.5964525,1.5753464,2.5663848,582
2,1,3,20,0,3,1,1,0.3272534,0.31729066,0.7921693,-0.83837503,1.2880903,1.1034881,374
2,1,3,21,0,3,1,1,0.22338459,0.2294209,1.0515003,-0.71231085,0.45504773,0.40898156,251
2,1,3,22,0,3,1,1,0.11951578,0.14096925,1.0515003,-0.20720789,0.28269407,0.054339934,197
2,1,3,23,0,3,1,1,0.22338459,0.2294209,0.74030304,-1.5964525,0.16779166,-0.44806907,125
2,1,3,0,0,4,1,1,0.11951578,0.14096925,1.0515003,-0.83837503,-0.63652533,-0.86181766,41
2,1,3,1,0,4,1,1,0.11951578,0.14096925,1.0515003,-0.83837503,-0.4928973,-0.9800315,30
2,1,3,2,0,4,1,1,0.11951578,0.14096925,1.0515003,-0.83837503,-0.8663302,-1.0613035,6
2,1,3,3,0,4,1,1,0.11951578,0.14096925,1.0515003,-0.83837503,-0.8950558,-1.0465268,7
2,1,3,4,0,4,1,2,-0.08822185,-0.035352163,1.933226,-0.83837503,-0.8950558,-1.0539151,6
2,1,3,5,0,4,1,2,-0.08822185,-0.035352163,1.933226,-0.83837503,-0.8376046,-0.86181766,34
2,1,3,6,0,4,1,2,-0.08822185,-0.035352163,1.933226,-0.83837503,-0.6077997,-0.16731109,136
2,1,3,7,0,4,1,2,-0.08822185,-0.035352163,1.933226,-0.83837503,-0.062013194,1.3546926,361
2,1,3,8,0,4,1,2,0.015646962,0.05251758,1.6220287,-0.83837503,0.56995016,2.58855,649
2,1,3,9,0,4,1,2,0.015646962,0.05251758,1.6220287,-0.83837503,0.28269407,0.9483324,318
2,1,3,10,0,4,1,2,0.015646962,0.05251758,1.933226,-0.83837503,0.024163626,-0.28552496,142
2,1,3,11,0,4,1,2,0.11951578,0.14096925,1.6220287,-1.5964525,0.62740135,0.12822361,219
2,1,3,12,0,4,1,2,0.22338459,0.2294209,1.3108314,0.04492055,0.48377332,0.5567489,272
2,1,3,13,0,4,1,1,0.4311222,0.40574232,0.7921693,-0.83837503,1.4891696,0.49025363,298
2,1,3,14,0,4,1,1,0.534991,0.66993344,0.53283817,-0.71231085,1.8626025,0.09128177,257
2,1,3,15,0,4,1,1,0.6388598,0.7583851,0.3253733,0.04492055,2.034956,0.39420483,304
2,1,3,16,0,4,1,1,0.74272865,0.7583851,0.117908426,0.04492055,2.3796635,1.1182648,425
2,1,3,17,0,4,1,1,0.84659743,0.8462549,0.117908426,-0.20720789,2.3796635,2.58855,810
2,1,3,18,0,4,1,1,0.84659743,0.8462549,0.117908426,-0.20720789,2.3796635,2.58855,801
2,1,3,19,0,4,1,1,0.84659743,0.8462549,-0.08955645,-1.5964525,2.3796635,2.366899,586
2,1,3,20,0,4,1,1,0.6388598,0.66993344,0.53283817,0.802998,0.94338304,1.561567,424
2,1,3,21,0,4,1,1,0.4311222,0.40574232,0.7921693,-0.20720789,1.0008342,1.1773717,374
2,1,3,22,0,4,1,1,0.3272534,0.31729066,1.0515003,0.04492055,0.71357816,0.11344688,220
2,1,3,23,0,4,1,1,0.3272534,0.31729066,1.0515003,-0.83837503,0.08161484,-0.2338064,151
2,1,3,0,0,5,1,1,0.3272534,0.31729066,1.0515003,-1.5964525,-0.03328759,-0.6180015,95
2,1,3,1,0,5,1,1,0.22338459,0.2294209,1.3108314,-1.5964525,-0.37799487,-0.86181766,50
2,1,3,2,0,5,1,1,0.22338459,0.2294209,1.3108314,-0.83837503,-0.5503485,-0.950478,32
2,1,3,3,0,5,1,1,0.11951578,0.14096925,1.3108314,-0.71231085,-0.78015333,-1.0539151,10
2,1,3,4,0,5,1,2,0.015646962,0.05251758,1.6220287,-0.71231085,-0.8950558,-1.0760803,3
2,1,3,5,0,5,1,2,0.015646962,0.05251758,1.6220287,-1.5964525,-0.75142777,-0.8839827,34
2,1,3,6,0,5,1,2,0.015646962,0.05251758,1.3108314,-1.5964525,-0.72270215,-0.28552496,116
2,1,3,7,0,5,1,2,0.015646962,0.05251758,1.5701625,-0.4601824,-0.0907388,1.2512555,346
2,1,3,8,0,5,1,2,0.015646962,0.05251758,1.6220287,-0.4601824,0.45504773,2.58855,662
2,1,3,9,0,5,1,2,0.11951578,0.14096925,1.4145639,-0.83837503,1.2593647,1.1552067,380
2,1,3,10,0,5,1,2,0.3272534,0.31729066,1.3108314,-0.71231085,2.3796635,0.010009731,275
2,1,3,11,0,5,1,2,0.6388598,0.66993344,0.53283817,-0.71231085,2.3796635,0.28337932,318
2,1,3,12,0,5,1,2,0.84659743,0.8462549,-0.08955645,0.29789504,2.3796635,0.91139054,471
2,1,3,13,0,5,1,2,1.0543351,1.0225763,-0.76381725,-1.5964525,2.3796635,0.7931767,428
2,1,3,14,0,5,1,2,1.1582038,1.0225763,-1.0750146,-0.71231085,2.3796635,0.5567489,432
2,1,3,15,0,5,1,2,1.1582038,1.0225763,-1.0750146,-0.4601824,2.3796635,0.97788584,472
2,1,3,16,0,5,1,2,1.1582038,1.0225763,-1.0750146,-0.20720789,2.3796635,1.6354506,589
2,1,3,17,0,5,1,2,1.1582038,1.0225763,-1.0750146,-0.20720789,2.3796635,2.58855,957
2,1,3,18,0,5,1,1,1.0543351,0.9347065,-0.91941595,-0.20720789,2.3796635,2.58855,830
2,1,3,19,0,5,1,1,0.84659743,0.8462549,-0.66008484,0.04492055,2.3796635,2.3964524,686
2,1,3,20,0,5,1,1,0.84659743,0.8462549,-0.8156835,-0.4601824,2.3796635,1.3251392,445
2,1,3,21,0,5,1,1,0.6388598,0.8462549,-0.5044862,-0.71231085,0.94338304,0.52719545,284
2,1,3,22,0,5,1,1,0.534991,0.7583851,0.06604221,0.802998,0.62740135,0.51241875,271
2,1,3,23,0,5,1,1,0.534991,0.66993344,0.3253733,0.5500235,0.56995016,-0.17469946,176
2,1,3,0,0,6,0,1,0.4311222,0.40574232,0.2735071,-1.5964525,0.3975965,-0.2781366,156
2,1,3,1,0,6,0,1,0.3272534,0.31729066,0.53283817,-0.83837503,-0.32054365,-0.3003017,128
2,1,3,2,0,6,0,1,0.22338459,0.2294209,0.74030304,-0.71231085,-0.4928973,-0.6918852,69
2,1,3,3,0,6,0,1,0.22338459,0.2294209,0.74030304,-0.71231085,-0.6077997,-0.9357013,32
2,1,3,4,0,6,0,1,0.11951578,0.14096925,1.0515003,-0.83837503,-0.8663302,-1.0539151,7
2,1,3,5,0,6,0,2,0.11951578,0.14096925,1.0515003,-0.20720789,-0.8950558,-1.068692,4
2,1,3,6,0,6,0,2,0.11951578,0.14096925,1.0515003,-0.20720789,-0.78015333,-0.92092454,28
2,1,3,7,0,6,0,2,0.015646962,0.05251758,1.3108314,-0.4601824,-0.17691562,-0.7657688,70
2,1,3,8,0,6,0,2,0.015646962,0.05251758,1.6220287,0.04492055,0.28269407,-0.26335987,154
2,1,3,9,0,6,0,2,0.11951578,0.14096925,1.0515003,-0.4601824,1.8626025,0.032174833,249
2,1,3,10,0,6,0,2,0.11951578,0.14096925,1.3108314,0.04492055,2.3796635,0.357263,345
2,1,3,11,0,6,0,2,0.015646962,0.05251758,1.6220287,0.04492055,1.9200537,0.19471891,273
2,1,3,12,0,6,0,3,0.11951578,0.14096925,1.6220287,0.29789504,0.8572062,-0.19686456,183
2,1,3,13,0,6,0,3,0.11951578,0.14096925,1.6220287,0.5500235,0.88593185,-0.10820415,196
2,1,3,14,0,6,0,3,0.11951578,0.14096925,1.3108314,1.4341651,0.9146574,0.0838934,223
2,1,3,15,0,6,0,3,0.015646962,0.05251758,1.6220287,1.9392681,2.3796635,0.17255382,290
2,1,3,16,0,6,0,3,0.015646962,0.05251758,1.6220287,0.92906225,0.5124989,-0.15253435,177
2,1,3,17,0,6,0,3,0.015646962,0.05251758,1.3108314,0.29789504,0.45504773,-0.5958364,115
2,1,3,18,0,6,0,3,-0.19209066,-0.123803824,1.6220287,0.29789504,-0.119464405,-0.28552496,137
2,1,3,19,0,6,0,3,-0.19209066,-0.123803824,1.6220287,-0.4601824,-0.0907388,-0.3224668,133
2,1,3,20,0,6,0,3,-0.29595947,-0.21167357,1.933226,0.04492055,-0.004561981,-0.507176,111
2,1,3,21,0,6,0,3,-0.29595947,-0.21167357,1.933226,0.04492055,-0.43544608,-0.44806907,104
2,1,3,22,0,6,0,3,-0.29595947,-0.21167357,1.933226,0.5500235,-0.5503485,-0.5736713,83
2,1,3,23,0,6,0,2,-0.29595947,-0.21167357,1.6220287,0.802998,-0.4067205,-0.44806907,105
2,1,3,0,0,0,0,2,-0.29595947,-0.21167357,1.6220287,0.802998,-0.37799487,-0.6401666,80
2,1,3,1,0,0,0,2,-0.39982828,-0.30012524,1.933226,0.5500235,-0.20564122,-0.6180015,89
2,1,3,2,0,0,0,3,-0.39982828,-0.30012524,1.933226,0.92906225,-0.72270215,-0.8839827,35
2,1,3,3,0,0,0,3,-0.39982828,-0.30012524,1.6220287,0.92906225,-0.66525096,-1.0243617,18
2,1,3,4,0,0,0,2,-0.39982828,-0.30012524,1.6220287,1.1820368,-0.8663302,-1.0465268,8
2,1,3,5,0,0,0,2,-0.5036971,-0.38799497,1.933226,0.5500235,-0.8950558,-1.0539151,6
2,1,3,6,0,0,0,2,-0.5036971,-0.38799497,1.933226,0.5500235,-0.75142777,-1.0021967,18
2,1,3,7,0,0,0,2,-0.5036971,-0.38799497,1.6220287,1.1820368,-0.4928973,-0.9135362,39
2,1,3,8,0,0,0,2,-0.5036971,-0.38799497,1.6220287,1.1820368,-0.29181805,-0.5958364,89
2,1,3,9,0,0,0,2,-0.5036971,-0.38799497,1.6220287,0.5500235,-0.14819002,-0.4185156,118
2,1,3,10,0,0,0,2,-0.5036971,-0.38799497,1.2589653,1.1820368,1.3455415,0.17255382,250
2,1,3,11,0,0,0,2,-0.5036971,-0.38799497,1.6220287,0.5500235,2.1498585,0.50503033,323
2,1,3,12,0,0,0,2,-0.5036971,-0.38799497,1.6220287,0.29789504,2.3796635,0.66018605,360
2,1,3,13,0,0,0,2,-0.39982828,-0.30012524,1.3108314,-0.20720789,2.264761,0.80056506,367
2,1,3,14,0,0,0,2,-0.29595947,-0.21167357,1.3108314,-0.20720789,2.3796635,1.0517695,414
2,1,3,15,0,0,0,2,-0.29595947,-0.21167357,1.3108314,0.04492055,2.3796635,0.98527426,421
2,1,3,16,0,0,0,1,-0.08822185,-0.035352163,0.74030304,-1.5964525,2.3796635,1.4064112,492
2,1,3,17,0,0,0,1,0.015646962,0.05251758,0.48097196,-0.83837503,2.3796635,0.91877896,419
2,1,3,18,0,0,0,1,0.015646962,0.05251758,0.48097196,-0.83837503,2.3796635,1.0369928,491
