season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2,0,6,11,0,3,1,2,1.6775479,1.9041833,-0.19328888,0.29789504,-0.14819002,-0.46284577,112
2,0,6,12,0,3,1,1,1.8852856,2.0805047,-0.5044862,-1.5964525,0.024163626,-0.086039044,169
2,0,6,13,0,3,1,1,2.0930233,1.992635,-1.3343457,0.04492055,-0.062013194,-0.17469946,154
2,0,6,14,0,3,1,1,2.0930233,1.992635,-1.3343457,0.5500235,0.25396848,-0.3224668,145
2,0,6,15,0,3,1,1,2.0930233,2.0805047,-1.2306132,0.92906225,-0.17691562,-0.15992272,152
2,0,6,16,0,3,1,1,1.8852856,1.9041833,-0.8156835,0.92906225,0.22524287,0.57891405,266
2,0,6,17,0,3,1,1,1.8852856,1.9041833,-0.8156835,0.92906225,0.5986758,2.1083062,486
2,0,6,18,0,3,1,3,1.6775479,1.8163136,-0.34888753,1.6871396,-0.004561981,0.9557208,309
2,0,6,19,0,3,1,2,1.2620727,1.3752191,0.84403545,-0.20720789,-0.43544608,0.73406976,264
2,0,6,20,0,3,1,2,1.2620727,1.3752191,0.84403545,0.5500235,-0.23436683,0.6232442,256
2,0,6,21,0,3,1,1,1.2620727,1.2873493,0.37723953,0.802998,-0.062013194,0.09128177,190
2,0,6,22,0,3,1,1,1.2620727,1.2873493,0.16977464,-0.4601824,-0.4928973,-0.24858314,129
2,0,6,23,0,3,1,1,1.2620727,1.111028,-0.6082186,-0.20720789,-0.6077997,-0.6623317,69
2,0,6,0,0,4,1,1,1.2620727,1.0225763,-1.178747,1.4341651,-0.57907414,-0.869206,42
2,0,6,1,0,4,1,1,1.1582038,1.0225763,-1.2824794,-0.71231085,-0.80887896,-1.009585,15
2,0,6,2,0,4,1,1,1.0543351,0.9347065,-1.2306132,-1.5964525,-0.8950558,-1.0539151,6
2,0,6,3,0,4,1,1,0.84659743,0.8462549,-0.9712821,-0.71231085,-0.8950558,-1.068692,4
2,0,6,4,0,4,1,1,0.84659743,0.8462549,-1.1268808,0.04492055,-0.8950558,-1.0760803,3
2,0,6,5,0,4,1,1,0.84659743,0.8462549,-1.2306132,0.29789504,-0.80887896,-0.8913711,31
2,0,6,6,0,4,1,1,0.84659743,0.8462549,-1.2306132,-0.4601824,-0.6939765,-0.31507844,113
2,0,6,7,0,4,1,1,1.0543351,0.9347065,-1.4899443,0.5500235,-0.34926927,1.0074394,304
2,0,6,8,0,4,1,1,1.0543351,0.9347065,-1.5936768,0.92906225,-0.17691562,2.167413,467
2,0,6,9,0,4,1,1,1.1582038,0.9347065,-1.9048741,1.4341651,-0.0907388,0.357263,225
2,0,6,10,0,4,1,1,1.1582038,1.0225763,-1.8011416,2.443525,0.05288923,-0.31507844,139
2,0,6,11,0,4,1,1,1.2620727,1.0225763,-1.8011416,1.6871396,0.3114197,-0.18947619,165
2,0,6,12,0,4,1,1,1.3659415,1.111028,-1.9567403,2.318307,0.22524287,0.32770953,232
2,0,6,13,0,4,1,1,1.5736791,1.1988977,-2.0086064,1.4341651,0.110340446,0.14300035,203
2,0,6,14,0,4,1,1,1.4698104,1.111028,-2.0086064,1.1820368,0.3401453,-0.04909721,185
2,0,6,15,0,4,1,1,1.5736791,1.1988977,-2.164205,1.6871396,0.3688709,-0.034320474,188
2,0,6,16,0,4,1,1,1.5736791,1.1988977,-2.112339,2.443525,0.9146574,0.7857883,318
2,0,6,17,0,4,1,1,1.3659415,1.0225763,-2.2160714,2.443525,1.6327976,2.4777246,572
2,0,6,18,0,4,1,1,1.2620727,1.0225763,-2.112339,1.6871396,1.2306391,2.2339084,525
2,0,6,19,0,4,1,1,1.1582038,0.9347065,-2.0604727,0.92906225,0.7710294,1.2734206,379
2,0,6,20,0,4,1,1,1.0543351,0.9347065,-2.0086064,0.04492055,0.56995016,1.0148277,337
2,0,6,21,0,4,1,1,0.84659743,0.8462549,-1.645543,0.04492055,0.05288923,0.49025363,248
2,0,6,22,0,4,1,1,0.74272865,0.8462549,-1.5418105,0.5500235,-0.4928973,-0.056485575,155
2,0,6,23,0,4,1,1,0.6388598,0.8462549,-1.438078,0.29789504,-0.23436683,-0.44068068,112
2,0,6,0,0,5,1,1,0.6388598,0.8462549,-1.2824794,0.802998,-0.46417168,-0.70666194,68
2,0,6,1,0,5,1,1,0.534991,0.8462549,-1.2824794,1.4341651,-0.6939765,-0.9874199,22
2,0,6,2,0,5,1,1,0.3272534,0.31729066,-1.0231484,0.29789504,-0.8950558,-1.009585,12
2,0,6,3,0,5,1,1,0.22338459,0.2294209,-0.7119511,0.29789504,-0.8950558,-1.0613035,5
2,0,6,4,0,5,1,1,0.11951578,0.14096925,-0.76381725,1.1820368,-0.8663302,-1.0613035,6
2,0,6,5,0,5,1,1,0.11951578,0.14096925,-0.76381725,1.4341651,-0.78015333,-0.92092454,28
2,0,6,6,0,5,1,1,0.22338459,0.2294209,-0.91941595,0.92906225,-0.66525096,-0.37418538,106
2,0,6,7,0,5,1,1,0.22338459,0.2294209,-0.91941595,0.5500235,-0.17691562,0.76362324,277
2,0,6,8,0,5,1,2,0.3272534,0.31729066,-1.0231484,1.1820368,-0.004561981,2.3816757,502
2,0,6,9,0,5,1,1,0.4311222,0.40574232,-1.178747,-0.20720789,0.13906606,0.3350979,230
2,0,6,10,0,5,1,1,0.6388598,0.8462549,-1.5418105,0.5500235,0.656127,-0.30769008,161
2,0,6,11,0,5,1,1,0.74272865,0.8462549,-1.645543,1.1820368,0.7423038,-0.10081578,192
2,0,6,12,0,5,1,1,0.84659743,0.8462549,-1.8530078,0.802998,0.56995016,0.43853503,259
2,0,6,13,0,5,1,1,0.9504663,0.8462549,-1.9048741,0.5500235,0.7710294,0.30554444,248
2,0,6,14,0,5,1,1,1.0543351,0.9347065,-1.8011416,0.802998,1.0008342,0.18733054,240
2,0,6,15,0,5,1,1,1.0543351,0.9347065,-1.8011416,0.802998,0.71357816,0.054339934,212
2,0,6,16,0,5,1,1,1.1582038,0.9347065,-1.9048741,1.1820368,0.9146574,1.0148277,349
2,0,6,17,0,5,1,1,1.1582038,0.9347065,-1.9567403,0.802998,1.2019135,2.485113,558
2,0,6,18,0,5,1,1,1.0543351,0.9347065,-2.0086064,0.92906225,1.2880903,2.507278,564
2,0,6,19,0,5,1,1,0.9504663,0.8462549,-1.9048741,0.802998,0.62740135,1.3990228,391
2,0,6,20,0,5,1,1,0.74272865,0.8462549,-1.7492754,-0.20720789,0.7423038,0.64540935,293
2,0,6,21,0,5,1,1,0.74272865,0.8462549,-1.7492754,-0.71231085,0.56995016,0.34987465,247
2,0,6,22,0,5,1,1,0.6388598,0.8462549,-1.438078,-1.5964525,-0.14819002,-0.026932107,171
2,0,6,23,0,5,1,1,0.4311222,0.40574232,-0.8675497,-0.71231085,-0.03328759,-0.056485575,171
2,0,6,0,0,6,0,1,0.3272534,0.31729066,-0.5563524,-1.5964525,-0.20564122,-0.58844805,93
2,0,6,1,0,6,0,1,0.22338459,0.2294209,0.06604221,-0.71231085,-0.4928973,-0.507176,94
2,0,6,2,0,6,0,1,0.22338459,0.2294209,-0.34888753,0.04492055,-0.37799487,-0.7953223,59
2,0,6,3,0,6,0,1,0.11951578,0.14096925,-0.19328888,-0.71231085,-0.66525096,-1.0243617,18
2,0,6,4,0,6,0,1,0.11951578,0.14096925,-0.19328888,-0.83837503,-0.78015333,-1.0169734,15
2,0,6,5,0,6,0,1,0.015646962,0.05251758,0.06604221,-1.5964525,-0.80887896,-1.0613035,8
2,0,6,6,0,6,0,1,0.22338459,0.2294209,-0.14142266,-1.5964525,-0.57907414,-0.97264314,28
2,0,6,7,0,6,0,1,0.3272534,0.31729066,-0.34888753,-1.5964525,-0.119464405,-0.65494335,87
2,0,6,8,0,6,0,1,0.534991,0.8462549,-0.8675497,-0.83837503,-0.062013194,-0.38896212,125
2,0,6,9,0,6,0,1,0.6388598,0.8462549,-1.0231484,-0.4601824,0.6848526,0.15038872,224
2,0,6,10,0,6,0,1,0.74272865,0.8462549,-1.2824794,-0.71231085,2.3796635,0.39420483,317
2,0,6,11,0,6,0,1,0.84659743,0.8462549,-1.3862119,-0.4601824,2.3796635,0.7414581,369
2,0,6,12,0,6,0,1,1.0543351,0.9347065,-1.5936768,-0.20720789,2.3796635,0.89661384,420
2,0,6,13,0,6,0,1,1.2620727,1.0225763,-1.8011416,-0.4601824,2.3796635,0.88183707,456
2,0,6,14,0,6,0,1,1.2620727,1.0225763,-1.5418105,0.29789504,2.3796635,0.8079534,451
2,0,6,15,0,6,0,2,1.2620727,1.0225763,-1.8530078,1.9392681,2.3796635,0.5567489,404
2,0,6,16,0,6,0,2,1.1582038,1.0225763,-1.6974092,-0.4601824,2.3796635,0.91139054,440
2,0,6,17,0,6,0,2,1.1582038,1.0225763,-1.4899443,0.5500235,2.3796635,0.39420483,344
2,0,6,18,0,6,0,2,1.2620727,1.0225763,-1.6974092,-0.20720789,2.3796635,0.48286524,341
2,0,6,19,0,6,0,2,1.0543351,0.9347065,-1.2306132,-0.83837503,1.3742671,0.4237583,285
2,0,6,20,0,6,0,2,1.0543351,1.0225763,-0.76381725,-0.83837503,1.6902488,0.0026213634,239
2,0,6,21,0,6,0,2,0.84659743,0.8462549,-0.8156835,-0.71231085,0.42632213,-0.071262315,185
2,0,6,22,0,6,0,1,0.74272865,0.8462549,-0.29702133,0.29789504,0.5124989,-0.056485575,190
2,0,6,23,0,6,0,2,0.74272865,0.8462549,-0.29702133,-1.5964525,-0.062013194,-0.20425293,150
2,0,6,0,0,0,0,1,0.74272865,0.8462549,-0.29702133,-0.83837503,-0.23436683,-0.43329233,113
2,0,6,1,0,0,0,2,0.74272865,0.8462549,-0.08955645,-0.20720789,-0.14819002,-0.5810597,96
2,0,6,2,0,0,0,2,0.74272865,0.8462549,-0.08955645,-0.20720789,-0.43544608,-0.74360377,64
2,0,6,3,0,0,0,2,0.6388598,0.7583851,0.117908426,-0.20720789,-0.26309243,-0.9135362,47
2,0,6,4,0,0,0,2,0.6388598,0.7583851,0.117908426,-0.20720789,-0.78015333,-1.0391384,12
2,0,6,5,0,0,0,2,0.6388598,0.7583851,-0.08955645,-0.4601824,-0.8663302,-1.0613035,6
2,0,6,6,0,0,0,2,0.6388598,0.7583851,-0.08955645,-0.71231085,-0.6077997,-1.0169734,21
2,0,6,7,0,0,0,2,0.534991,0.66993344,0.53283817,0.5500235,-0.66525096,-0.95786643,27
2,0,6,8,0,0,0,2,0.534991,0.66993344,0.53283817,0.5500235,-0.20564122,-0.5515062,98
2,0,6,9,0,0,0,2,0.534991,0.58206373,0.7921693,0.04492055,0.62740135,-0.2781366,164
2,0,6,10,0,0,0,2,0.6388598,0.66993344,0.53283817,-0.83837503,1.4891696,0.14300035,251
2,0,6,11,0,0,0,2,0.74272865,0.7583851,0.3253733,-0.71231085,2.3796635,0.48286524,335
2,0,6,12,0,0,0,2,0.74272865,0.7583851,0.3253733,-0.71231085,2.3796635,0.4680885,335
2,0,6,13,0,0,0,1,0.84659743,0.8462549,0.117908426,-0.71231085,2.3796635,0.4754769,367
2,0,6,14,0,0,0,1,1.0543351,1.0225763,-0.2451551,-0.20720789,2.3796635,0.5567489,385
2,0,6,15,0,0,0,1,1.0543351,1.0225763,-0.45261997,-1.5964525,2.3796635,0.7931767,417
2,0,6,16,0,0,0,1,1.1582038,1.111028,-0.6082186,-0.83837503,2.3796635,0.8227301,398
2,0,6,17,0,0,0,1,1.2620727,1.111028,-0.6082186,-1.5964525,2.3796635,0.8522836,390
2,0,6,18,0,0,0,1,1.0543351,1.0225763,-0.2451551,-0.71231085,2.3796635,0.66757447,363
2,0,6,19,0,0,0,1,0.9504663,0.9347065,0.117908426,-0.20720789,2.2073097,0.7414581,357
2,0,6,20,0,0,0,1,0.84659743,0.8462549,0.3253733,0.04492055,1.5178952,0.34248626,279
2,0,6,21,0,0,0,1,0.74272865,0.7583851,0.53283817,-0.20720789,0.656127,-0.2781366,165
2,0,6,22,0,0,0,1,0.74272865,0.66993344,0.7921693,0.29789504,0.13906606,-0.40373886,130
2,0,6,23,0,0,0,1,0.6388598,0.66993344,0.7921693,-0.4601824,-0.17691562,-0.647555,86
2,0,6,0,0,1,1,1,0.6388598,0.66993344,0.7921693,-0.4601824,-0.57907414,-0.9652548,29
2,0,6,1,0,1,1,1,0.534991,0.49361205,1.0515003,-0.4601824,-0.63652533,-1.0613035,14
2,0,6,2,0,1,1,1,0.4311222,0.40574232,1.3108314,-0.71231085,-0.78015333,-1.068692,8
2,0,6,3,0,1,1,1,0.4311222,0.40574232,1.3108314,-1.5964525,-0.8376046,-1.0760803,5
2,0,6,4,0,1,1,1,0.3272534,0.31729066,1.6220287,-0.71231085,-0.78015333,-1.068692,8
2,0,6,5,0,1,1,1,0.3272534,0.31729066,1.3108314,-0.83837503,-0.6939765,-0.92092454,31
2,0,6,6,0,1,1,1,0.4311222,0.40574232,1.3108314,-1.5964525,-0.57907414,-0.35202026,112
2,0,6,7,0,1,1,1,0.6388598,0.66993344,0.7921693,-0.71231085,-0.37799487,0.97788584,299
2,0,6,8,0,1,1,1,0.74272865,0.7583851,0.53283817,-0.83837503,-0.0907388,1.9309853,438
2,0,6,9,0,1,1,1,1.0543351,1.0225763,-0.2451551,-0.20720789,-0.14819002,0.09867014,188
2,0,6,10,0,1,1,1,1.1582038,1.111028,-0.6082186,0.29789504,-0.004561981,-0.6253899,95
2,0,6,11,0,1,1,1,1.2620727,1.111028,-1.0750146,-0.4601824,0.22524287,-0.5662829,111
2,0,6,12,0,1,1,1,1.3659415,1.111028,-1.3343457,-0.20720789,-0.17691562,-0.15253435,153
2,0,6,13,0,1,1,1,1.4698104,1.1988977,-1.438078,-1.5964525,-0.0907388,0.024786465,180
2,0,6,14,0,1,1,1,1.4698104,1.1988977,-1.645543,-0.4601824,0.42632213,-0.366797,145
2,0,6,15,0,1,1,1,1.5736791,1.2873493,-1.7492754,0.04492055,0.19651726,-0.15992272,165
2,0,6,16,0,1,1,1,1.3659415,1.111028,-1.5418105,-0.4601824,0.08161484,0.6232442,267
2,0,6,17,0,1,1,1,1.4698104,1.1988977,-1.5418105,0.802998,0.9146574,2.58855,579
2,0,6,18,0,1,1,1,1.3659415,1.111028,-1.645543,-0.4601824,0.71357816,2.58855,556
2,0,6,19,0,1,1,1,1.1582038,1.111028,-0.45261997,0.04492055,0.94338304,1.4359647,407
2,0,6,20,0,1,1,1,0.9504663,0.9347065,-0.08955645,-0.4601824,0.799755,0.9483324,336
2,0,6,21,0,1,1,1,0.84659743,0.8462549,-0.29702133,-0.83837503,-0.062013194,0.0838934,189
2,0,6,22,0,1,1,1,0.84659743,0.8462549,-0.08955645,-0.83837503,0.13906606,-0.086039044,173
2,0,6,23,0,1,1,1,0.74272865,0.7583851,0.3253733,-0.83837503,-0.75142777,-0.6918852,60
2,0,6,0,0,2,1,1,0.74272865,0.7583851,0.117908426,-0.83837503,-0.75142777,-0.9874199,20
2,0,6,1,0,2,1,1,0.6388598,0.7583851,0.3253733,-0.4601824,-0.8376046,-1.0834687,4
2,0,6,2,0,2,1,1,0.534991,0.66993344,0.53283817,-0.83837503,-0.80887896,-1.0834687,5
2,0,6,3,0,2,1,1,0.534991,0.66993344,0.53283817,-0.83837503,-0.8663302,-1.090857,2
2,0,6,4,0,2,1,1,0.4311222,0.40574232,1.0515003,-0.4601824,-0.8376046,-1.0760803,5
2,0,6,5,0,2,1,1,0.4311222,0.40574232,1.3108314,-0.20720789,-0.8376046,-0.87659436,32
2,0,6,6,0,2,1,1,0.534991,0.58206373,0.7921693,-0.4601824,-0.6077997,-0.24119477,126
2,0,6,7,0,2,1,2,0.74272865,0.7583851,0.3253733,0.04492055,-0.23436683,1.1995369,334
2,0,6,8,0,2,1,2,0.9504663,0.9347065,-0.08955645,-0.4601824,0.3975965,2.0935295,477
2,0,6,9,0,2,1,2,1.1582038,1.111028,-0.2451551,0.29789504,-0.119464405,0.30554444,217
2,0,6,10,0,2,1,2,1.3659415,1.1988977,-0.76381725,0.04492055,0.16779166,-0.46284577,123
2,0,6,11,0,2,1,2,1.3659415,1.2873493,-0.5563524,0.5500235,0.19651726,-0.26335987,151
2,0,6,12,0,2,1,2,1.5736791,1.4636707,-0.8675497,0.802998,0.3114197,-0.056485575,183
2,0,6,13,0,2,1,2,1.5736791,1.4636707,-1.0231484,0.5500235,0.6848526,-0.056485575,196
2,0,6,14,0,2,1,2,1.5736791,1.4636707,-1.0231484,0.802998,0.08161484,-0.27074823,146
2,0,6,15,0,2,1,2,1.6775479,1.5515405,-1.1268808,1.1820368,0.71357816,-0.15992272,183
2,0,6,16,0,2,1,1,1.5736791,1.3752191,-1.2824794,0.29789504,0.6848526,0.7710116,308
2,0,6,17,0,2,1,1,1.5736791,1.4636707,-1.0231484,0.5500235,0.94338304,2.4112291,539
2,0,6,18,0,2,1,1,1.4698104,1.2873493,-0.8675497,0.802998,1.1731879,2.4407825,551
2,0,6,19,0,2,1,1,1.3659415,1.1988977,-0.76381725,0.5500235,1.0870111,1.5246251,424
2,0,6,20,0,2,1,1,1.2620727,1.1988977,-0.34888753,-0.4601824,0.3975965,1.1256533,346
2,0,6,21,0,2,1,1,1.1582038,1.1988977,0.37723953,-0.4601824,-0.004561981,0.28337932,218
2,0,6,22,0,2,1,1,1.0543351,1.0225763,0.117908426,-0.4601824,-0.119464405,-0.16731109,153
2,0,6,23,0,2,1,1,0.9504663,0.9347065,0.84403545,-0.71231085,-0.37799487,-0.5662829,90
2,0,6,0,0,3,1,1,0.84659743,0.66993344,1.3626976,-0.4601824,-0.5503485,-0.8839827,41
2,0,6,1,0,3,1,1,0.84659743,0.7583851,0.7921693,-1.5964525,-0.80887896,-0.950478,23
2,0,6,2,0,3,1,1,0.74272865,0.58206373,1.3626976,-0.83837503,-0.8950558,-1.0465268,7
2,0,6,3,0,3,1,1,0.74272865,0.58206373,1.3626976,-0.83837503,-0.8376046,-1.090857,3
2,0,6,4,0,3,1,1,0.6388598,0.58206373,1.0515003,-1.5964525,-0.8950558,-1.0539151,6
2,0,6,5,0,3,1,1,0.6388598,0.49361205,1.3108314,-1.5964525,-0.8950558,-0.94308966,21
2,0,6,6,0,3,1,1,0.74272865,0.58206373,1.3626976,-0.4601824,-0.5216229,-0.33724353,116
2,0,6,7,0,3,1,1,0.84659743,0.8462549,0.5847044,-0.71231085,-0.20564122,1.3325275,353
2,0,6,8,0,3,1,1,1.3659415,1.3752191,-0.2451551,-0.20720789,0.42632213,2.1156945,481
2,0,6,9,0,3,1,1,1.3659415,1.3752191,-0.2451551,-0.20720789,0.08161484,0.14300035,202
2,0,6,10,0,3,1,1,1.6775479,1.5515405,-1.0231484,0.29789504,-0.119464405,-0.6327782,90
2,0,6,11,0,3,1,1,1.7814168,1.6399921,-1.1268808,0.04492055,-0.0907388,-0.31507844,134
2,0,6,12,0,3,1,1,1.9891543,1.992635,-1.0750146,-0.4601824,-0.46417168,-0.10820415,149
2,0,6,13,0,3,1,1,2.0930233,2.1689563,-1.0750146,-1.5964525,-0.32054365,-0.24119477,136
2,0,6,14,0,3,1,1,2.196892,2.3452778,-1.178747,0.5500235,0.3688709,-0.2781366,155
2,0,6,15,0,3,1,1,2.196892,2.3452778,-1.178747,-0.20720789,-0.0907388,-0.35940865,128
2,0,6,16,0,3,1,1,2.196892,2.3452778,-1.178747,0.29789504,0.08161484,0.37203974,233
2,0,6,17,0,3,1,1,2.196892,2.1689563,-1.438078,0.29789504,1.4029927,2.049199,506
2,0,6,18,0,3,1,1,2.0930233,1.992635,-1.3343457,0.29789504,0.8572062,1.8423249,459
2,0,6,19,0,3,1,1,1.6775479,1.9041833,-0.19328888,-0.4601824,0.8572062,1.2881973,384
2,0,6,20,0,3,1,1,1.5736791,1.8163136,0.014175991,-0.4601824,0.6848526,0.5641373,280
2,0,6,21,0,3,1,1,1.5736791,1.9041833,0.16977464,-0.4601824,0.08161484,0.14300035,202
2,0,6,22,0,3,1,1,1.3659415,1.5515405,0.6365706,-0.20720789,0.16779166,-0.071262315,176
2,0,6,23,0,3,1,1,1.3659415,1.5515405,0.6365706,0.04492055,-0.37799487,-0.37418538,116
2,0,6,0,0,4,1,2,1.2620727,1.3752191,0.84403545,-0.4601824,-0.6939765,-0.8027107,47
