CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.6151753,-0.5794707,1.0159991,0,1.8598751,-0.25938255,0.4525118,-0.61654747,24,1.5309265,0.81060886,0.46339193,0.008272472,22.6
0.69994974,-0.5794707,1.0159991,0,1.8598751,0.1948602,0.69076765,-0.6121465,24,1.5309265,0.81060886,-0.38657323,-0.68788666,25.0
0.48693964,-0.5794707,1.0159991,0,1.8598751,-0.038614213,0.8010054,-0.71984977,24,1.5309265,0.81060886,-1.6426095,0.22510892,19.9
0.4390193,-0.5794707,1.0159991,0,1.8598751,-1.4505786,0.9823643,-0.8126573,24,1.5309265,0.81060886,-0.059299856,-0.3455133,20.8
0.6034173,-0.5794707,1.0159991,1,1.8598751,-0.75015527,0.7263282,-0.9088503,24,1.5309265,0.81060886,-1.5170584,0.28930393,16.8
0.37740746,-0.5794707,1.0159991,1,1.410682,2.3112185,0.5094087,-0.9088503,24,1.5309265,0.81060886,-1.4377353,-1.0445255,21.9
0.70416415,-0.5794707,1.0159991,0,1.410682,-2.377329,0.6872116,-1.0498269,24,1.5309265,0.81060886,-1.4298556,-0.78346586,27.5
0.44467777,-0.5794707,1.0159991,0,1.410682,-2.0842948,0.8116736,-0.9825547,24,1.5309265,0.81060886,-1.9863647,0.19800436,21.9
2.0678084,-0.5794707,1.0159991,0,0.65914726,-2.377329,1.1174945,-1.0994468,24,1.5309265,0.81060886,-1.9863647,0.102425136,23.1
0.8075907,-0.5794707,1.0159991,0,0.65914726,-2.073177,1.1174945,-1.1855804,24,1.5309265,0.81060886,-0.33614266,-1.3341163,50.0
1.0407454,-0.5794707,1.0159991,1,0.65914726,0.6475147,1.0037006,-1.1738766,24,1.5309265,0.81060886,-0.3461237,-1.2670681,50.0
1.3032105,-0.5794707,1.0159991,1,0.65914726,1.1764057,1.0285931,-1.2485,24,1.5309265,0.81060886,0.5322086,-1.376913,50.0
2.0678084,-0.5794707,1.0159991,0,0.65914726,-0.09420336,1.1174945,-1.2646047,24,1.5309265,0.81060886,-0.828366,-0.43966597,50.0
1.8254007,-0.5794707,1.0159991,1,0.9787655,-0.6358005,0.7476645,-1.2837079,24,1.5309265,0.81060886,-1.7881227,-0.5323921,50.0
2.0678084,-0.5794707,1.0159991,0,0.9787655,-2.1748257,1.1174945,-1.2621381,24,1.5309265,0.81060886,0.7869881,2.760455,13.8
2.0678084,-0.5794707,1.0159991,0,0.9787655,-2.377329,1.1174945,-1.280129,24,1.5309265,0.81060886,0.7869881,2.760455,13.8
2.0678084,-0.5794707,1.0159991,0,1.0046805,1.6481193,1.0428172,-1.193415,24,1.5309265,0.81060886,0.7869881,0.11811725,15.0
2.0678084,-0.5794707,1.0159991,0,1.0046805,0.5935138,0.87923867,-1.1795834,24,1.5309265,0.81060886,-0.99279064,1.5161417,13.9
2.0678084,-0.5794707,1.0159991,0,1.0046805,0.8238117,1.0748218,-1.1732479,24,1.5309265,0.81060886,0.7869881,1.2308306,13.3
2.0678084,-0.5794707,1.0159991,0,1.0046805,0.16627151,0.9823643,-1.1596581,24,1.5309265,0.81060886,0.7869881,1.5803367,13.1
2.0678084,-0.5794707,1.0159991,0,1.0046805,-0.08308553,1.1174945,-1.1596581,24,1.5309265,0.81060886,0.6209875,1.3078645,10.2
2.0678084,-0.5794707,1.0159991,0,1.0046805,1.1001692,0.8294538,-1.1449559,24,1.5309265,0.81060886,0.7869881,0.6559287,10.4
2.0678084,-0.5794707,1.0159991,0,1.0046805,0.42833462,1.08549,-1.0952877,24,1.5309265,0.81060886,0.7869881,1.2080057,10.9
2.0678084,-0.5794707,1.0159991,0,1.255192,-1.174221,1.1174945,-1.0656898,24,1.5309265,0.81060886,0.7869881,1.5674977,11.3
1.7423905,-0.5794707,1.0159991,0,1.255192,-1.1996332,1.1174945,-1.0885652,24,1.5309265,0.81060886,0.7869881,1.704447,12.3
2.0678084,-0.5794707,1.0159991,0,1.255192,-2.377329,0.80456144,-1.1338326,24,1.5309265,0.81060886,-1.9863647,2.5703661,8.8
2.0678084,-0.5794707,1.0159991,0,1.255192,-1.5855807,1.0499294,-1.1403131,24,1.5309265,0.81060886,0.7869881,2.5960443,7.2
2.0678084,-0.5794707,1.0159991,0,1.255192,-2.377329,1.1174945,-1.1204361,24,1.5309265,0.81060886,0.7869881,2.2351258,10.5
2.0678084,-0.5794707,1.0159991,0,1.255192,-2.0255291,0.7441085,-1.0956745,24,1.5309265,0.81060886,0.7869881,2.760455,7.4
2.0678084,-0.5794707,1.0159991,0,1.255192,-2.2161205,1.1174945,-1.0612888,24,1.5309265,0.81060886,-0.47272542,2.5689397,10.2
1.7905042,-0.5794707,1.0159991,0,1.255192,-1.4061072,1.0783778,-0.9942584,24,1.5309265,0.81060886,0.7869881,1.1751949,11.5
1.4311199,-0.5794707,1.0159991,0,1.255192,-0.89309883,1.0108128,-0.89830726,24,1.5309265,0.81060886,0.65723443,0.64166313,15.1
0.9268719,-0.5794707,1.0159991,0,1.255192,-0.35626647,0.49518448,-0.78160864,24,1.5309265,0.81060886,-0.18590158,0.8770448,23.2
2.0678084,-0.5794707,1.0159991,0,1.255192,-1.9683517,1.0108128,-0.97399455,24,1.5309265,0.81060886,0.7869881,1.8642212,9.7
1.9394493,-0.5794707,1.0159991,0,1.1947237,-0.13073337,0.8543463,-0.9637417,24,1.5309265,0.81060886,0.7869881,0.36491135,13.8
2.0678084,-0.5794707,1.0159991,0,1.1947237,-0.61674136,0.92902344,-0.9681427,24,1.5309265,0.81060886,0.7869881,0.5332449,12.7
1.9611981,-0.5794707,1.0159991,0,1.1947237,0.3108033,1.0748218,-0.99541914,24,1.5309265,0.81060886,0.52853143,0.6430897,13.1
1.1017922,-0.5794707,1.0159991,0,1.1947237,0.20597804,0.9752522,-1.0190684,24,1.5309265,0.81060886,0.7869881,0.9640647,12.5
1.6455771,-0.5794707,1.0159991,0,1.1947237,-0.8390979,1.0783778,-1.0400577,24,1.5309265,0.81060886,0.58736706,1.0425253,8.5
2.0678084,-0.5794707,1.0159991,0,1.1947237,-1.3060467,1.1174945,-1.1096029,24,1.5309265,0.81060886,0.7869881,2.56466,5.0
2.0678084,-0.5794707,1.0159991,0,1.1947237,-0.6723305,0.32804978,-1.1043798,24,1.5309265,0.81060886,-1.9863647,2.4762137,6.3
2.0678084,-0.5794707,1.0159991,0,1.1947237,-0.45791522,1.1174945,-1.0616274,24,1.5309265,0.81060886,0.7869881,2.0197158,5.6
2.0678084,-0.5794707,1.0159991,0,1.1947237,0.107505836,1.1174945,-1.0687367,24,1.5309265,0.81060886,0.7869881,1.0995874,7.2
2.0678084,-0.5794707,1.0159991,0,1.1947237,0.20438978,1.1174945,-1.0373493,24,1.5309265,0.81060886,-0.30514887,1.0981609,12.1
2.0678084,-0.5794707,1.0159991,0,1.1947237,-1.471226,0.9752522,-1.0064942,24,1.5309265,0.81060886,0.7869881,1.0211269,8.3
2.0678084,-0.5794707,1.0159991,0,1.1947237,-1.1821624,0.5983101,-1.052632,24,1.5309265,0.81060886,-1.9863647,2.1067357,8.5
2.0678084,-0.5794707,1.0159991,0,1.1947237,-0.94074667,1.1174945,-1.1406516,24,1.5309265,0.81060886,0.16028324,1.4790512,5.0
2.0678084,-0.5794707,1.0159991,0,0.9010205,-2.377329,1.1174945,-1.260252,24,1.5309265,0.81060886,-0.6145614,1.5304073,11.9
2.0678084,-0.5794707,1.0159991,0,0.9010205,-1.0598663,1.1174945,-1.2084558,24,1.5309265,0.81060886,-1.9863647,-0.06876153,27.9
1.5645729,-0.5794707,1.0159991,0,0.36544403,-1.0455719,1.0428172,-1.1264814,24,1.5309265,0.81060886,-1.9863647,1.9669333,17.2
2.0678084,-0.5794707,1.0159991,0,0.36544403,0.91593087,1.1174945,-1.1212583,24,1.5309265,0.81060886,-1.9863647,1.0225534,27.5
2.0678084,-0.5794707,1.0159991,0,0.36544403,-0.8232153,1.1174945,-1.1466485,24,1.5309265,0.81060886,-1.9863647,-0.35692576,15.0
2.0678084,-0.5794707,1.0159991,0,0.36544403,0.6062199,1.1174945,-1.0912735,24,1.5309265,0.81060886,-1.9863647,1.2279775,17.2
2.0678084,-0.5794707,1.0159991,0,0.36544403,-2.377329,1.1174945,-1.0785059,24,1.5309265,0.81060886,-1.9863647,2.760455,17.9
2.0678084,-0.5794707,1.0159991,0,0.36544403,-1.7793486,1.1174945,-1.0613372,24,1.5309265,0.81060886,-1.9863647,1.0653502,16.3
2.0678084,-0.5794707,1.0159991,0,1.1947237,-2.377329,1.1174945,-1.0280638,24,1.5309265,0.81060886,-1.9863647,2.760455,7.0
2.0678084,-0.5794707,1.0159991,0,1.0737871,0.2520376,1.1174945,-0.942704,24,1.5309265,0.81060886,-1.9863647,2.3449705,7.2
2.0678084,-0.5794707,1.0159991,0,1.0737871,0.8047526,0.7903372,-0.9500551,24,1.5309265,0.81060886,-1.9863647,1.8799133,7.5
2.0678084,-0.5794707,1.0159991,0,1.0737871,-1.5426977,0.72988427,-1.0332385,24,1.5309265,0.81060886,-1.9863647,2.0011706,10.4
2.0678084,-0.5794707,1.0159991,0,1.0737871,-0.505563,1.1174945,-0.95822835,24,1.5309265,0.81060886,-1.9863647,1.1423842,8.8
2.0678084,-0.5794707,1.0159991,0,1.410682,0.87145954,0.28182104,-0.96238756,24,1.5309265,0.81060886,-1.9863647,1.444814,8.4
2.0678084,-0.5794707,1.0159991,0,1.410682,0.2155076,1.1174945,-0.9310003,24,1.5309265,0.81060886,-1.9863647,0.34351304,16.7
1.4493793,-0.5794707,1.0159991,0,1.410682,-0.42773825,0.9503598,-0.9234074,24,1.5309265,0.81060886,-1.9863647,0.4405188,14.2
2.0678084,-0.5794707,1.0159991,0,0.51229566,-0.9963358,0.6765434,-0.8863617,24,1.5309265,0.81060886,-1.9863647,0.21226992,20.8
1.4577869,-0.5794707,1.0159991,0,0.51229566,-0.2736769,0.58764195,-0.85221785,24,1.5309265,0.81060886,-1.9863647,1.5232744,13.4
1.9839679,-0.5794707,1.0159991,0,0.25314575,-1.1281615,0.07201367,-0.8320507,24,1.5309265,0.81060886,-1.9863647,0.6487959,11.7
2.0678084,-0.5794707,1.0159991,0,1.0737871,-0.602447,0.95391583,-0.90648055,24,1.5309265,0.81060886,-1.9863647,1.6801956,8.3
2.0678084,-0.5794707,1.0159991,0,0.25314575,-0.6961544,-0.31559655,-0.8639215,24,1.5309265,0.81060886,-1.9863647,0.43909225,10.2
2.0678084,-0.5794707,1.0159991,0,1.0737871,-0.116439015,0.3600543,-0.9290658,24,1.5309265,0.81060886,-1.9863647,0.27218524,10.9
1.5534614,-0.5794707,1.0159991,0,1.0737871,-0.13073337,0.33871797,-0.8939063,24,1.5309265,0.81060886,-1.9863647,1.2707741,11.0
2.0678084,-0.5794707,1.0159991,0,1.0737871,0.16627151,0.961028,-0.8781401,24,1.5309265,0.81060886,-1.9863647,1.6359724,9.5
1.8933387,-0.5794707,1.0159991,0,0.25314575,0.11544714,0.62320256,-0.83727384,24,1.5309265,0.81060886,-1.9863647,0.7172706,14.5
2.0678084,-0.5794707,1.0159991,0,0.25314575,0.88575387,0.9147992,-0.82010514,24,1.5309265,0.81060886,-1.9863647,1.0097145,14.1
1.2745979,-0.5794707,1.0159991,0,0.25314575,0.23774326,0.22136807,-0.76584244,24,1.5309265,0.81060886,-1.9863647,-0.08302709,16.1
1.0138849,-0.5794707,1.0159991,0,1.3674903,0.25521412,0.6872116,-0.71003217,24,1.5309265,0.81060886,-1.9863647,0.5146997,14.3
2.0678084,-0.5794707,1.0159991,0,1.3674903,-0.10690945,0.9396916,-0.75529945,24,1.5309265,0.81060886,-1.9863647,0.36491135,11.7
2.0678084,-0.5794707,1.0159991,0,1.6007253,0.56174856,0.9254674,-0.80245286,24,1.5309265,0.81060886,-1.9863647,1.5204214,13.4
2.0678084,-0.5794707,1.0159991,0,1.6007253,0.29492068,0.87923867,-0.8615034,24,1.5309265,0.81060886,-1.9863647,0.77575934,9.6
2.0678084,-0.5794707,1.0159991,0,1.6007253,-0.19585209,1.1174945,-0.90425587,24,1.5309265,0.81060886,-1.9863647,1.974066,8.7
2.0678084,-0.5794707,1.0159991,0,1.6007253,-0.5405048,0.6872116,-0.94952315,24,1.5309265,0.81060886,-1.9863647,2.760455,8.4
2.0678084,-0.5794707,1.0159991,0,1.6007253,-1.0296893,0.900575,-0.95116746,24,1.5309265,0.81060886,0.7869881,1.4647857,12.8
2.0678084,-0.5794707,1.0159991,0,1.6007253,-0.72633135,0.84723413,-0.92746985,24,1.5309265,0.81060886,0.50068957,1.3549409,10.5
2.0678084,-0.5794707,1.0159991,0,1.6007253,0.20756629,1.0179249,-0.8312769,24,1.5309265,0.81060886,0.21228975,0.985463,17.1
1.0396547,-0.5794707,1.0159991,0,1.6007253,-0.08943857,1.1174945,-0.8604395,24,1.5309265,0.81060886,0.72342455,0.56748223,18.4
2.0678084,-0.5794707,1.0159991,0,1.6007253,0.33303896,1.1174945,-0.87320715,24,1.5309265,0.81060886,0.25273928,0.8898838,15.4
2.0678084,-0.5794707,1.0159991,0,1.6007253,-0.669154,0.9965885,-0.9132513,24,1.5309265,0.81060886,-1.9863647,1.5946022,10.8
2.0678084,-0.5794707,1.0159991,0,1.6007253,0.29174414,0.9325795,-0.8686127,24,1.5309265,0.81060886,-1.9863647,1.6217068,11.8
1.2274752,-0.5794707,1.0159991,0,1.6007253,0.10432931,0.98947644,-0.82793987,24,1.5309265,0.81060886,-1.9863647,0.7386689,14.9
2.0678084,-0.5794707,1.0159991,0,1.6007253,-0.038614213,0.9965885,-0.7670032,24,1.5309265,0.81060886,0.34677127,0.5460839,12.6
2.0678084,-0.5794707,1.0159991,0,1.3674903,-0.14343946,1.0712657,-0.7362446,24,1.5309265,0.81060886,0.7869881,0.7871718,14.1
1.6014663,-0.5794707,1.0159991,0,1.3674903,0.22503717,1.0570415,-0.7732903,24,1.5309265,0.81060886,-1.9863647,0.9555054,13.0
1.3572757,-0.5794707,1.0159991,0,1.3674903,0.75233996,0.8543463,-0.7062599,24,1.5309265,0.81060886,-1.9863647,0.6887395,13.4
0.971611,-0.5794707,1.0159991,0,1.3674903,0.6030434,1.0534855,-0.69097733,24,1.5309265,0.81060886,-1.3988618,0.7301096,15.2
0.86558026,-0.5794707,1.0159991,0,1.3674903,0.03444581,0.8258978,-0.68469024,24,1.5309265,0.81060886,0.16658705,0.664488,16.1
1.8196123,-0.5794707,1.0159991,0,1.3674903,1.7751802,1.0926021,-0.6438239,24,1.5309265,0.81060886,-0.3177565,0.5888806,17.8
2.0678084,-0.5794707,1.0159991,0,1.3674903,0.71898645,0.9076871,-0.6228346,24,1.5309265,0.81060886,-1.9863647,0.869912,14.9
0.7635283,-0.5794707,1.0159991,0,1.3674903,0.3965694,0.6374268,-0.6519972,24,1.5309265,0.81060886,-1.9863647,0.7871718,14.1
0.73829025,-0.5794707,1.0159991,0,1.3674903,-0.47538608,0.6872116,-0.5819683,24,1.5309265,0.81060886,-1.9863647,0.9127087,12.7
1.8052591,-0.5794707,1.0159991,0,1.3674903,-0.5389165,0.4169512,-0.48592043,24,1.5309265,0.81060886,-1.9863647,0.6174117,13.5
1.6698091,-0.5794707,1.0159991,0,1.3674903,0.040798854,0.5378572,-0.4840343,24,1.5309265,0.81060886,-1.9863647,0.5161263,14.9
1.3824866,-0.5794707,1.0159991,0,1.3674903,-0.30861863,0.56274956,-0.51576006,24,1.5309265,0.81060886,0.7869881,0.29786325,20.0
0.78158224,-0.5794707,1.0159991,0,1.3674903,0.6761034,0.76188874,-0.5737951,24,1.5309265,0.81060886,-1.9863647,0.54323083,16.4
0.44351768,-0.5794707,1.0159991,0,1.3674903,0.15991846,0.7049919,-0.5884973,24,1.5309265,0.81060886,0.49963892,0.29073048,17.7
1.3383033,-0.5794707,1.0159991,0,1.3674903,0.06621104,0.5129648,-0.50758684,24,1.5309265,0.81060886,0.7869881,0.1965778,19.5
1.0864149,-0.5794707,1.0159991,0,1.3674903,0.37751025,0.7583327,-0.47508726,24,1.5309265,0.81060886,0.62519,-0.33124775,20.2
1.6961197,-0.5794707,1.0159991,0,0.8664672,-0.10532119,-0.1129013,-0.39683676,24,1.5309265,0.81060886,0.7869881,0.08673303,21.4
0.28354862,-0.5794707,1.0159991,0,0.8664672,-0.8200388,-0.72454315,-0.34697506,24,1.5309265,0.81060886,-1.9863647,0.21654959,19.9
0.46825123,-0.5794707,1.0159991,0,0.8664672,-0.5135043,0.5734177,-0.44128188,24,1.5309265,0.81060886,-1.9863647,0.6473694,19.0
0.66380554,-0.5794707,1.0159991,0,0.25314575,-0.432503,0.92191136,-0.6014584,24,1.5309265,0.81060886,-1.9863647,1.242243,19.1
2.0678084,-0.5794707,1.0159991,0,0.21859244,-0.55479914,0.0862379,-0.42343614,24,1.5309265,0.81060886,-0.6923085,0.7871718,19.1
2.0678084,-0.5794707,1.0159991,0,0.21859244,-0.89309883,-0.42227829,-0.46439913,24,1.5309265,0.81060886,0.7869881,0.3064226,20.1
0.64160365,-0.5794707,1.0159991,0,0.21859244,-0.17202817,0.54852533,-0.36298302,24,1.5309265,0.81060886,0.7869881,0.52468556,19.9
0.54783547,-0.5794707,1.0159991,0,-0.19604741,-0.07355596,0.7867812,-0.33111215,24,1.5309265,0.81060886,0.7045131,0.036803585,19.6
0.4059264,-0.5794707,1.0159991,0,0.21859244,0.2568024,0.22848019,-0.42919126,24,1.5309265,0.81060886,0.6015507,0.24936037,23.2
0.731662,-0.5794707,1.0159991,0,0.51229566,1.1192284,-0.034668043,-0.6050372,24,1.5309265,0.81060886,-0.38026938,-0.13580965,29.8
1.7615169,-0.5794707,1.0159991,0,0.25314575,-1.3473415,0.95391583,-0.65489894,24,1.5309265,0.81060886,-1.541223,0.78859836,13.8
1.2592115,-0.5794707,1.0159991,0,0.25314575,-0.17996947,1.025037,-0.7631341,24,1.5309265,0.81060886,-1.9863647,1.6388254,13.3
0.7994912,-0.5794707,1.0159991,0,0.51229566,0.33145067,0.8899068,-0.71511024,24,1.5309265,0.81060886,0.7507411,0.86563236,16.7
2.0678084,-0.5794707,1.0159991,0,0.51229566,-1.5426977,1.0214809,-0.81405985,24,1.5309265,0.81060886,-1.7040718,1.7543765,12.0
2.0678084,-0.5794707,1.0159991,0,0.51229566,-0.14343946,1.0001446,-0.7803028,24,1.5309265,0.81060886,-0.11655956,0.77290624,14.6
2.0678084,-0.5794707,1.0159991,0,0.51229566,-0.07355596,0.69076765,-0.8863617,24,1.5309265,0.81060886,0.073605694,0.07104091,21.4
1.087279,-0.5794707,1.0159991,0,-0.19604741,-0.052908562,-0.1377937,-0.17398247,24,1.5309265,0.81060886,0.7869881,-0.26705274,23.0
1.0522859,-0.5794707,1.0159991,0,-0.19604741,0.7539282,0.22492413,-0.21871777,24,1.5309265,0.81060886,0.5857911,-0.6950194,23.7
1.0592283,-0.5794707,1.0159991,0,-0.19604741,1.2478775,0.29960135,-0.18055977,24,1.5309265,0.81060886,0.7018865,-0.799158,25.0
0.17925501,-0.5794707,1.0159991,0,-0.19604741,-0.815274,-1.0054717,0.15202898,24,1.5309265,0.81060886,0.5779114,-0.31270254,21.8
0.046385013,-0.5794707,1.0159991,0,0.24450742,-0.6421535,-0.9485747,-0.028991776,24,1.5309265,0.81060886,-0.58777016,0.10385169,20.6
0.43764472,-0.5794707,1.0159991,0,0.24450742,0.05826973,-0.592969,0.10047457,24,1.5309265,0.81060886,0.35202444,-0.28987765,21.2
1.0473223,-0.5794707,1.0159991,0,0.24450742,-0.256206,0.39917094,-0.11512534,24,1.5309265,0.81060886,0.5653037,0.3378068,19.1
0.78869385,-0.5794707,1.0159991,0,0.24450742,-0.58815265,-0.5467403,-0.30548003,24,1.5309265,0.81060886,0.3310117,-0.16576731,20.6
-0.62662333,-0.5794707,2.4225652,0,0.469104,-1.3044585,0.8579023,-0.9493781,4,1.7981942,0.76391923,0.69190544,0.7771859,15.2
-0.61680186,-0.5794707,2.4225652,0,0.469104,-1.367989,1.0570415,-0.98105544,4,1.7981942,0.76391923,-1.9863647,1.6202803,7.0
-0.6095241,-0.5794707,2.4225652,0,0.469104,-1.8778208,1.0463734,-0.9485559,4,1.7981942,0.76391923,-1.9863647,2.4348435,8.1
-0.64025444,-0.5794707,2.4225652,0,0.469104,-0.46426827,1.0748218,-0.926551,4,1.7981942,0.76391923,0.43029687,0.7786125,13.6
-0.6385687,-0.5794707,2.4225652,0,0.469104,-0.46426827,0.530745,-0.8096105,4,1.7981942,0.76391923,0.7869881,0.105278246,20.1
-0.61984104,-0.5794707,-0.21109852,0,0.26178408,-0.90262836,-0.51829183,-0.67816126,6,-0.102376334,0.3437129,0.7869881,-0.0858802,21.8
-0.58773905,-0.5794707,-0.21109852,0,0.26178408,-0.55479914,-0.92368233,-0.67816126,6,-0.102376334,0.3437129,0.7869881,0.13951558,24.5
-0.6181251,-0.5794707,-0.21109852,0,0.26178408,-0.9613941,-1.4144182,-0.47653812,6,-0.102376334,0.3437129,0.59734815,0.71156436,23.1
-0.5847089,-0.5794707,-0.21109852,0,0.26178408,-1.4061072,0.15380299,-0.47653812,6,-0.102376334,0.3437129,0.7869881,1.216565,19.7
-0.59111965,-0.5794707,-0.21109852,0,0.26178408,-0.76444966,0.07201367,-0.43102902,6,-0.102376334,0.3437129,0.7869881,0.21226992,18.3
-0.5999593,-0.5794707,-0.21109852,0,0.26178408,-0.40709084,-0.11645736,-0.66490996,6,-0.102376334,0.3437129,0.7869881,0.04393636,21.2
-0.6184755,-0.5794707,-0.21109852,0,0.26178408,-1.1218084,0.17513934,-0.6693593,6,-0.102376334,0.3437129,0.7276271,0.35492548,17.5
-0.6044124,-0.5794707,-0.21109852,0,0.26178408,-0.39438474,0.39561486,-0.621819,6,-0.102376334,0.3437129,0.7869881,0.2450807,16.8
-0.65327835,-0.5794707,0.11573841,0,0.15812412,0.50457114,0.018672815,-0.63129807,1,-0.8032117,1.1841255,0.5290567,-0.4196942,22.4
-0.6585229,-0.5794707,0.11573841,0,0.15812412,-0.24667645,0.28893316,-0.72371876,1,-0.8032117,1.1841255,0.7869881,-0.50386095,20.6
-0.6538433,-0.5794707,0.11573841,0,0.15812412,1.1128752,0.79744935,-0.7817537,1,-0.8032117,1.1841255,0.7869881,-0.99459606,23.9
