CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-0.5586733,-0.5794707,-0.07978012,1,-0.5674956,-1.3838716,0.71210396,-0.057525635,4,-0.7794546,0.06357536,0.69978523,1.6217068,19.3
-0.60658455,-0.5794707,-0.07978012,1,-0.5674956,-0.74380225,-0.5254039,-0.063522585,4,-0.7794546,0.06357536,0.47389832,0.48759514,22.4
-0.62974715,-0.5794707,-0.07978012,0,-0.5674956,0.1583302,-1.2899562,0.07808275,4,-0.7794546,0.06357536,0.20440997,-0.4610643,28.1
-0.58472407,-0.5794707,-0.07978012,0,-0.5674956,-1.3711655,-2.090069,-0.095006555,4,-0.7794546,0.06357536,-1.7329643,2.4162982,23.7
-0.612376,-0.5794707,-0.07978012,0,-0.5674956,-0.14820424,-0.9307945,0.07808275,4,-0.7794546,0.06357536,0.615209,-0.44822532,25.0
-0.65842324,-0.5794707,0.40172073,1,-0.04055747,-0.6151531,-0.44717067,-0.32492176,5,-0.7853939,-0.9635957,0.57160753,0.12810314,23.3
-0.65101254,-0.5794707,0.40172073,0,-0.04055747,0.582396,0.58764195,-0.1754817,5,-0.7853939,-0.9635957,0.5705569,-0.4168411,28.7
-0.638759,-0.5794707,0.40172073,1,-0.04055747,-0.5150926,0.89701897,-0.43267336,5,-0.7853939,-0.9635957,0.7869881,0.7572141,21.5
-0.6376835,-0.5794707,0.40172073,1,-0.04055747,0.15515368,0.84723413,-0.20343523,5,-0.7853939,-0.9635957,0.6209875,-0.3012901,23.0
-0.5640176,-0.5794707,-0.72032213,1,-0.41200566,1.0731688,0.7085479,-0.4460214,8,-0.6012761,-0.49669975,0.5138225,-0.41398796,26.7
-0.549027,-0.5794707,-0.72032213,1,-0.41200566,-0.17679295,0.8081175,-0.3559221,8,-0.6012761,-0.49669975,0.69978523,1.2622148,21.7
-0.48381704,-0.5794707,-0.72032213,1,-0.41200566,0.9588139,0.32449374,-0.2475418,8,-0.6012761,-0.49669975,0.4450058,-0.38260376,27.5
-0.4864937,-0.5794707,-0.72032213,0,-0.41200566,0.5442777,0.4347315,-0.2475418,8,-0.6012761,-0.49669975,0.7869881,-0.7149912,30.1
-0.5769357,-0.5794707,-0.72032213,0,-0.43792066,2.3112185,0.34583008,-0.43020687,8,-0.6012761,-0.49669975,0.16448578,-1.2085794,44.8
-0.5130097,-0.5794707,-0.72032213,0,-0.43792066,2.3112185,0.5129648,-0.43020687,8,-0.6012761,-0.49669975,0.0042636697,-1.1386782,50.0
-0.5567519,-0.5794707,-0.72032213,0,-0.43792066,2.3112185,0.6374268,-0.27481824,8,-0.6012761,-0.49669975,0.28688496,-1.3526615,37.6
-0.5476161,-0.5794707,-0.72032213,0,-0.43792066,1.4098802,0.40272698,-0.27481824,8,-0.6012761,-0.49669975,-0.5168522,-0.8918841,31.6
-0.58211386,-0.5794707,-0.72032213,0,-0.43792066,2.2405407,-1.834033,-0.19772846,8,-0.6012761,-0.49669975,-0.2316043,-1.2399637,46.7
-0.5387342,-0.5794707,-0.72032213,0,-0.43792066,0.43945244,-1.6775664,-0.19772846,8,-0.6012761,-0.49669975,-0.082939185,-1.2627885,31.5
-0.5099675,-0.5794707,-0.72032213,0,-0.43792066,-0.46744478,-0.016887758,-0.054382075,8,-0.6012761,-0.49669975,-0.18747754,-0.1372362,24.3
-0.5323355,-0.5794707,-0.72032213,0,-0.43792066,1.8053572,0.29604527,-0.054382075,8,-0.6012761,-0.49669975,-0.3035729,-1.0502317,31.7
-0.4983998,-0.5794707,-0.72032213,0,-0.41200566,2.3112185,0.16802722,0.026334897,8,-0.6012761,-0.49669975,0.20966315,-1.4468142,41.7
-0.5720597,-0.5794707,-0.72032213,0,-0.41200566,2.3112185,0.06490156,-0.06386112,8,-0.6012761,-0.49669975,-0.15595844,-1.2356839,48.3
-0.5368823,-0.5794707,-0.72032213,1,-0.41200566,0.71580994,-0.07378467,-0.06386112,8,-0.6012761,-0.49669975,-1.1409304,-0.6507962,29.0
-0.57236785,-0.5794707,-0.72032213,0,-0.41200566,-0.30067733,-0.25158754,-0.06386112,8,-0.6012761,-0.49669975,-0.27152848,-0.24708097,24.0
-0.5149281,-0.5794707,-0.72032213,1,-0.41200566,0.5649251,0.28182104,0.17606512,8,-0.6012761,-0.49669975,0.34309402,-0.43823943,25.1
-0.51757157,-0.5794707,-0.72032213,0,-0.41200566,1.7195911,0.10757425,0.17606512,8,-0.6012761,-0.49669975,0.4281956,-1.1244127,31.5
-0.64729357,1.9170144,-0.905627,0,-1.0944338,0.3266859,-1.7806921,1.1635785,6,-0.64285105,-0.8702165,-0.1317938,-0.8918841,23.7
-0.6442483,1.9170144,-0.905627,0,-1.0944338,0.52521855,-0.93790656,1.1635785,6,-0.64285105,-0.8702165,0.09777034,-0.74780196,23.3
-0.63797355,1.9170144,-0.905627,0,-1.0944338,0.9874026,-0.5076237,1.2342844,6,-0.64285105,-0.8702165,0.49018317,-0.17575319,22.0
-0.64013964,1.9170144,-0.905627,0,-1.0944338,-0.28638297,-0.12356947,1.2342844,6,-0.64285105,-0.8702165,0.66721547,-0.03024453,20.1
-0.64111245,1.9170144,-0.905627,0,-1.0944338,0.13132976,-0.55740845,1.5725316,6,-0.64285105,-0.8702165,-0.48165584,-0.19857809,22.2
-0.6336594,1.9170144,-0.905627,0,-1.0944338,0.1869189,-2.1611903,1.5725316,6,-0.64285105,-0.8702165,-0.37869343,-1.058791,23.7
-0.60994095,1.251285,-0.7699313,0,-1.0685188,-1.0836902,0.28182104,2.0171762,7,-0.4646726,0.29702333,-0.49531412,-0.015978973,17.6
-0.61439705,1.251285,-0.7699313,0,-1.0685188,-1.064631,0.057789445,2.0171762,7,-0.4646726,0.29702333,0.37881568,0.8342481,18.5
-0.56953406,1.251285,-0.7699313,0,-1.0685188,-0.2657356,-1.1974988,2.0658288,7,-0.4646726,0.29702333,0.43397412,-0.49244854,24.3
-0.612814,1.251285,-0.7699313,0,-1.0685188,-0.07832074,0.3778346,2.0658288,7,-0.4646726,0.29702333,-0.3035729,-0.35121953,20.5
-0.6225358,1.251285,-0.7699313,0,-1.0685188,0.25044936,-0.6925386,1.9550787,7,-0.4646726,0.29702333,-0.37869343,-0.44109252,24.5
-0.6145783,1.251285,-0.7699313,0,-1.0685188,0.70310384,-1.8162527,1.9550787,7,-0.4646726,0.29702333,0.6209875,-0.86335295,26.2
-0.6298136,1.251285,-0.7699313,0,-1.0685188,0.33621547,-1.9762753,1.7472168,7,-0.4646726,0.29702333,0.7544183,-0.95750564,24.4
-0.6075211,1.251285,-0.7699313,0,-1.0685188,0.25839067,-2.1220737,1.7472168,7,-0.4646726,0.29702333,-0.2547183,-1.28704,24.8
-0.64736307,1.251285,-0.7699313,0,-1.0685188,1.0826983,-2.1967509,2.4774902,7,-0.4646726,0.29702333,0.2191189,-1.2955993,29.6
-0.5607397,1.251285,-0.7699313,0,-1.0685188,2.3112185,-2.139854,2.4774902,7,-0.4646726,0.29702333,0.7869881,-1.2941728,42.8
-0.65764076,2.0210345,-1.09385,0,-1.4054136,-0.2657356,-1.3006244,2.629155,1,-0.55376184,-0.9635957,0.5763354,-0.86192644,21.9
-0.66148055,2.0210345,-1.09385,0,-1.4054136,-0.6342122,-1.7593558,2.629155,1,-0.55376184,-0.9635957,0.6966333,-0.47960952,20.9
-0.6675529,2.0210345,-1.0778,0,-1.388137,1.8720642,-1.2223911,1.2342844,3,-0.97545093,-1.1970437,0.23225185,-1.3555146,44.0
-0.4874484,1.0848527,-1.0457,0,0.79736054,2.3112185,0.65165097,-0.9590022,5,-0.85666525,-2.4576626,0.40875882,-1.068777,50.0
-0.47174785,1.0848527,-1.0457,0,0.79736054,1.6798846,1.1174945,-0.9137349,5,-0.85666525,-2.4576626,0.07202974,-0.68788666,36.0
-0.4738203,1.0848527,-1.0457,0,0.79736054,0.90004826,1.1174945,-0.8575861,5,-0.85666525,-2.4576626,0.52590483,-0.8148501,30.1
-0.50902796,1.0848527,-1.0457,0,0.79736054,1.4734106,0.4702921,-0.80854654,5,-0.85666525,-2.4576626,0.57160753,-0.43110663,33.8
-0.51083755,1.0848527,-1.0457,0,0.79736054,1.9768895,0.7405524,-0.7951501,5,-0.85666525,-2.4576626,0.33889148,-0.7634941,43.1
-0.515061,1.0848527,-1.0457,0,0.79736054,2.3112185,0.8152296,-0.72323513,5,-0.85666525,-2.4576626,0.2595684,-0.95607907,48.8
-0.42288193,1.0848527,-1.0457,0,0.79736054,1.670355,0.92191136,-0.82465124,5,-0.85666525,-2.4576626,0.6041773,-0.19429842,31.0
-0.50601894,1.0848527,-1.0457,0,0.79736054,1.4781754,0.81878567,-0.8965662,5,-0.85666525,-2.4576626,0.3136762,-0.6436634,36.5
-0.44210806,1.0848527,-1.0457,0,0.79736054,-1.1361028,-0.20535879,-0.86928976,5,-0.85666525,-2.4576626,0.5505948,-0.30842286,22.8
-0.4348333,1.0848527,-1.0457,0,0.79736054,1.1732292,0.56986165,-0.7984871,5,-0.85666525,-2.4576626,0.11300457,0.31070226,30.7
-0.49747837,1.0848527,-1.0457,0,0.17540078,2.3112185,-0.056004386,-0.6588647,5,-0.85666525,-2.4576626,0.13769454,-0.7378161,50.0
-0.5089101,1.0848527,-1.0457,0,0.17540078,1.8974763,-0.5680766,-0.44104007,5,-0.85666525,-2.4576626,0.44027793,-1.3483819,43.5
-0.64481324,1.0848527,-0.609431,1,-0.7834539,-0.56432873,-0.25158754,0.06458961,3,-1.1001759,0.06357536,0.49491104,0.14807491,20.7
-0.5818208,1.0848527,-0.609431,0,-0.7834539,-0.6659774,-0.94146264,0.31196368,3,-1.1001759,0.06357536,0.3536004,0.055348806,21.1
-0.6232247,1.0848527,-0.609431,0,-0.7834539,-0.056085087,-1.8589253,0.31196368,3,-1.1001759,0.06357536,0.7869881,-0.8590733,25.2
-0.6375778,1.0848527,-0.609431,0,-0.7834539,0.4172168,-0.35115713,0.06458961,3,-1.1001759,0.06357536,0.6850763,-0.696446,24.4
-0.6051677,1.0848527,-0.609431,1,-0.7834539,2.2484822,-0.5965251,0.28173712,3,-1.1001759,0.06357536,0.4649679,-0.86049986,35.2
-0.6551484,2.0210345,-0.6896812,1,-0.9303055,0.7666343,-1.2686199,0.14201795,4,-0.91605806,-0.40332058,0.7869881,-1.2955993,32.4
-0.6431849,2.0210345,-0.6896812,0,-0.9303055,0.9191074,-0.91657025,0.23376155,4,-0.91605806,-0.40332058,0.7869881,-1.3740599,32.0
-0.64057165,2.0210345,-0.6896812,1,-0.9303055,1.5750593,-0.6960947,0.48519805,4,-0.91605806,-0.40332058,0.3851195,-0.93610734,33.2
-0.6536892,2.0210345,-0.6896812,1,-0.9303055,0.87463605,-1.457091,0.5217601,4,-0.91605806,-0.40332058,0.60575324,-1.2057263,33.1
-0.64809716,2.0210345,-0.6896812,0,-0.9303055,0.32827416,-1.2970684,0.17234121,4,-0.91605806,-0.40332058,0.7869881,-0.77348,29.1
-0.6086419,1.0848527,-1.139082,0,-0.9657226,0.8524004,-1.2935123,0.15318967,5,-1.1417508,-1.6639396,0.7869881,-1.107294,35.1
-0.66138995,1.0848527,-1.139082,0,-0.9657226,2.3112185,-0.14490582,0.44046277,5,-1.1417508,-1.6639396,0.28320774,-1.2627885,45.4
-0.6610062,1.0848527,-1.139082,0,-0.9657226,1.1001692,-1.1157094,0.70645636,5,-1.1417508,-1.6639396,0.54166436,-1.1443844,35.4
-0.6536831,1.0848527,-1.139082,1,-0.9657226,2.1754222,-0.6712023,0.6905935,5,-1.1417508,-1.6639396,-0.2547183,-1.3697802,46.0
-0.6676647,2.0210345,-1.4484098,1,-1.3276687,2.3112185,-1.5566605,1.0161213,1,-1.248658,-2.2709043,0.7144941,-1.3483819,50.0
-0.66946226,2.0210345,-1.1916094,0,-1.3363069,1.2907605,-1.6989028,1.7039808,1,-0.7319403,-1.4771812,0.67246866,-0.6793273,32.2
-0.6688882,2.0210345,-1.2966641,0,-1.4313287,0.28221458,-1.3041805,1.7039808,1,-0.64285105,-1.4771812,0.67246866,-0.6251182,22.0
-0.6662629,2.0210345,-1.3681597,0,-1.465882,-0.0719677,-1.3184047,2.5657518,1,-0.9932688,-0.12318302,-1.9863647,0.045362916,20.1
-0.66050476,2.0210345,-0.84872234,0,-1.2931154,-0.10532119,-1.3255168,1.7087687,6,-0.68442607,-0.8702165,0.7869881,-0.78061277,23.2
-0.6583326,2.0210345,-0.84872234,0,-1.2931154,0.06303451,-0.8170006,1.7087687,6,-0.68442607,-0.8702165,0.7869881,-0.7149912,22.3
-0.6592178,2.0210345,-0.84872234,0,-1.2931154,0.46009985,-1.6242256,1.7087687,6,-0.68442607,-0.8702165,-0.5357636,-0.4425191,24.8
-0.66161954,2.0210345,-0.9027088,0,-1.2412853,0.9302252,-1.4464227,0.6445524,4,-0.9695116,0.3437129,0.7869881,-1.3241304,28.5
-0.6483751,2.0210345,-0.9027088,0,-1.2412853,1.3860562,-1.4535348,0.6445524,4,-0.9695116,0.3437129,0.7869881,-1.2913196,37.3
-0.6612781,2.0210345,-0.9027088,0,-1.2412853,0.56333685,-1.6064453,0.6445524,4,-0.9695116,0.3437129,0.7869881,-1.1286923,27.9
-0.64723015,-0.5794707,0.406098,0,-1.0166888,-0.23555861,-1.7842482,0.8312316,4,-0.70818317,-1.150354,0.7869881,-0.57518876,23.9
-0.6474295,-0.5794707,0.406098,0,-1.0166888,-0.42297345,-0.9343505,0.8312316,4,-0.70818317,-1.150354,0.7869881,-0.31555563,21.7
-0.6331308,-0.5794707,0.406098,0,-1.0166888,0.6395734,-1.332629,1.0525867,4,-0.70818317,-1.150354,0.7869881,-0.9047231,28.6
-0.6559701,-0.5794707,0.406098,0,-1.0166888,0.43468767,-0.62497354,1.0525867,4,-0.70818317,-1.150354,0.5742341,-0.74494886,27.1
-0.6295931,-0.5794707,0.406098,0,-1.0166888,-0.7708027,-0.37604955,1.2264981,4,-0.70818317,-1.150354,0.7869881,0.46049058,20.3
-0.652665,2.0210345,-1.2981231,0,-1.3363069,0.11068235,-1.7237952,1.9557076,5,-0.29837266,-1.7106292,-0.7185744,-1.0901753,22.5
-0.65539914,2.0210345,-1.2981231,0,-1.3363069,1.2161123,-2.082957,1.9557076,5,-0.29837266,-1.7106292,-0.5431181,-1.1229861,29.0
-0.65885526,2.0210345,-1.2981231,0,-1.3363069,0.9461078,-0.7529916,1.9557076,5,-0.29837266,-1.7106292,0.46969578,-0.9332542,24.8
-0.6615138,2.0210345,-0.7363722,0,-1.0512421,0.49980637,-1.0019156,0.8259117,7,-0.47061187,-1.1036645,0.72657645,-0.44394565,22.0
-0.64420605,2.0210345,-0.7363722,0,-1.0512421,0.34892157,-1.7842482,0.8259117,7,-0.47061187,-1.1036645,0.08883993,-0.56234974,26.4
-0.6419886,2.0210345,-0.7363722,0,-1.0512421,1.1224048,-1.8091406,0.8259117,7,-0.47061187,-1.1036645,0.44710708,-1.1058674,33.1
-0.6555381,2.0210345,-1.3068777,0,-0.71434724,1.5258232,-0.9770232,0.115128405,7,-1.1061151,-0.029803831,0.6178355,-0.8105704,36.1
-0.65564686,2.0210345,-1.3068777,0,-0.71434724,0.54110116,-0.37249348,-0.20019494,7,-1.1061151,-0.029803831,0.60102534,-0.5252593,28.4
-0.6495322,2.0210345,-1.3068777,0,-0.71434724,1.8180633,0.11824241,-0.33116052,7,-1.1061151,-0.029803831,0.7869881,-0.876192,33.4
-0.6572994,2.0210345,-1.3068777,0,-0.71434724,0.9111661,0.0613455,-0.29077786,7,-1.1061151,-0.029803831,0.7869881,-0.7249771,28.2
-0.52326626,-0.5794707,-0.18045756,0,-0.09238745,0.57127815,0.49518448,-0.22558524,4,-0.61909395,-0.029803831,0.7869881,-1.1515172,22.8
-0.5666429,-0.5794707,-0.18045756,0,-0.09238745,-0.48173913,0.28893316,-0.32956457,4,-0.61909395,-0.029803831,0.7523171,-0.37689754,20.3
0.123999506,-0.5794707,-0.18045756,0,-0.09238745,-2.0684123,-1.0943731,-0.6115661,4,-0.61909395,-0.029803831,-1.6531159,0.003992805,16.1
-0.43341038,-0.5794707,-0.18045756,0,-0.09238745,-0.24349992,-0.5609645,-0.55309594,4,-0.61909395,-0.029803831,0.7869881,-0.9460932,22.1
-0.5931408,-0.5794707,-0.18045756,0,-0.09238745,-0.4007378,0.776113,-0.45941782,4,-0.61909395,-0.029803831,0.75546896,-0.12725031,19.4
-0.5908176,-0.5794707,-0.18045756,0,-0.09238745,-0.014790292,0.50585264,-0.25203952,4,-0.61909395,-0.029803831,0.6026013,-0.67219454,21.6
-0.56066114,-0.5794707,-0.18045756,0,-0.09238745,0.4632764,0.6658752,-0.08784891,4,-0.61909395,-0.029803831,0.72342455,-0.47532988,23.8
-0.5955969,-0.5794707,-0.18045756,0,-0.09238745,-0.90580493,0.32449374,0.07788929,4,-0.61909395,-0.029803831,0.7617728,-0.15863453,16.2
-0.5760475,-0.5794707,-0.18045756,0,-0.09238745,-0.57385826,0.5200769,0.103811584,4,-0.61909395,-0.029803831,0.46129066,0.8157029,17.8
-0.59811646,-0.5794707,-0.18045756,0,-0.09238745,-0.7835088,0.111130305,0.11981956,4,-0.61909395,-0.029803831,0.7869881,0.47475615,19.8
-0.55074596,-0.5794707,-0.18045756,0,-0.09238745,0.16944802,-0.04889227,-0.12160592,4,-0.61909395,-0.029803831,0.6982093,-0.32126185,23.1
-0.52855617,-0.5794707,-0.18045756,0,-0.09238745,-0.2577943,-0.3476011,0.10540754,4,-0.61909395,-0.029803831,0.7517917,0.016831804,21.0
-0.62156606,-0.5794707,-0.5481491,0,-0.5329423,0.23933153,-0.57874477,0.36583948,5,-0.7200618,0.53047127,0.7869881,-0.7720534,23.8
-0.6173396,-0.5794707,-0.5481491,0,-0.5329423,0.15991846,-0.5076237,0.36583948,5,-0.7200618,0.53047127,0.7869881,-0.81912977,23.1
-0.5661172,-0.5794707,-0.5481491,0,-0.5329423,-0.37214908,-0.66409016,0.45323047,5,-0.7200618,0.53047127,0.7869881,-0.7007256,20.4
-0.5864249,-0.5794707,-0.5481491,0,-0.5329423,-0.90104014,0.20358779,0.45323047,5,-0.7200618,0.53047127,0.48387936,-0.124397196,18.5
-0.5691534,-0.5794707,-0.5481491,0,-0.5329423,0.22186065,-1.0125837,0.45323047,5,-0.7200618,0.53047127,0.7869881,-0.9261214,25.0
-0.61423695,-0.5794707,-0.5481491,0,-0.5329423,0.24727283,-1.9158223,0.78925294,5,-0.7200618,0.53047127,0.6178355,-1.0744832,24.6
-0.5805187,-0.5794707,-0.5481491,0,-0.5329423,0.05826973,-1.4108622,0.78925294,5,-0.7200618,0.53047127,0.7869881,-0.92184174,23.0
-0.5993823,-0.5794707,-0.5481491,0,-0.5329423,-0.30544212,-0.8845657,0.78925294,5,-0.7200618,0.53047127,0.7869881,0.02539114,22.2
-0.65220886,-0.5794707,-1.1522138,0,-0.8180072,-0.6469183,-1.5210999,0.6918993,4,0.1292557,-0.7301477,0.027377678,-0.37689754,19.3
-0.6518856,-0.5794707,-1.1522138,0,-0.8180072,0.09162322,-1.8269209,0.6918993,4,0.1292557,-0.7301477,-0.3524275,-0.75208163,22.6
-0.6584716,-0.5794707,-1.1522138,0,-0.8180072,-0.20855817,-1.2935123,1.010608,4,0.1292557,-0.7301477,-0.70123893,-0.50243443,19.8
-0.65702444,2.0210345,-0.7407495,0,-1.0089142,-0.90421665,-1.4286425,1.3815966,1,-0.61909395,-0.7301477,0.63569635,-0.025964862,17.1
-0.66172826,2.0210345,-0.7407495,0,-1.0089142,-0.38803172,-1.6100013,1.3815966,1,-0.61909395,-0.7301477,-1.0332402,-0.6821804,19.4
-0.6568432,-0.5794707,-0.86769056,0,-0.34289902,0.064622775,-1.083705,1.2934318,5,-1.0942366,0.81060886,0.40928414,-0.9888899,22.2
-0.66090655,-0.5794707,-0.86769056,0,-0.34289902,0.055093206,-1.0694807,1.2934318,5,-1.0942366,0.81060886,0.3929993,-0.8362484,20.7
-0.66023284,-0.5794707,-0.86769056,0,-0.34289902,-0.37850213,-1.211723,1.0646288,5,-1.0942366,0.81060886,0.7869881,-0.6565024,21.1
