RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.9999999,58.0,0.0,0.031521739,2759.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,57.0,0.0,0.005493298,4550.0,5.0,0.0,1.0,0.0,0.0,0.0
0.9500998,24.0,0.0,0.03848076,2000.0,4.0,0.0,0.0,0.0,0.0,1.0
1.074179743,28.0,1.0,0.063541435,4500.0,3.0,5.0,0.0,0.0,0.0,1.0
0.946843854,33.0,0.0,0.208930357,3000.0,2.0,1.0,0.0,0.0,0.0,1.0
0.593560898,39.0,1.0,0.185159011,9904.0,15.0,0.0,0.0,0.0,2.0,1.0
0.903395311,47.0,6.0,0.85553379,4083.0,8.0,5.0,2.0,1.0,1.0,1.0
0.717246484,36.0,0.0,0.367271771,3800.0,5.0,2.0,1.0,1.0,2.0,1.0
0.320639979,48.0,0.0,0.20305399,5500.0,5.0,1.0,0.0,0.0,2.0,1.0
0.996890725,31.0,2.0,1413.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
0.838989727,34.0,0.0,0.65514369,2400.0,3.0,0.0,0.0,0.0,0.0,0.0
0.297577383,63.0,0.0,0.105451083,4200.0,4.0,0.0,0.0,0.0,0.0,0.0
0.547727193,56.0,1.0,0.1952012,4000.0,5.0,0.0,0.0,0.0,1.0,0.0
0.736815796,67.0,0.0,0.241172552,1500.0,4.0,0.0,0.0,0.0,0.0,0.0
0.641829559,85.0,0.0,0.669018225,1700.0,6.0,0.0,1.0,0.0,0.0,1.0
0.796884068,46.0,1.0,0.215147684,8700.0,14.0,1.0,2.0,1.0,0.0,1.0
0.996254682,44.0,0.0,0.368407898,4000.0,10.0,2.0,1.0,0.0,0.0,1.0
1.044439507,48.0,2.0,0.264092398,5800.0,5.0,0.0,0.0,0.0,3.0,1.0
0.891726818,31.0,0.0,0.325761018,2200.0,11.0,0.0,0.0,0.0,0.0,0.0
0.908380294,57.0,0.0,0.116913484,6414.0,3.0,0.0,1.0,0.0,0.0,1.0
0.9999999,27.0,98.0,0.0,7840.0,0.0,98.0,0.0,98.0,0.0,1.0
1.282392027,25.0,1.0,0.221094599,2758.0,4.0,2.0,0.0,1.0,2.0,1.0
0.558573571,46.0,0.0,0.215330494,5400.0,3.0,0.0,1.0,0.0,1.0,1.0
0.940189252,35.0,0.0,0.07151008,2628.0,3.0,0.0,0.0,0.0,1.0,0.0
3.996007984,59.0,0.0,0.014746313,4000.0,7.0,0.0,0.0,0.0,0.0,0.0
0.9999999,60.0,1.0,0.090753717,5850.0,7.0,0.0,1.0,0.0,2.0,1.0
0.0,46.0,0.0,0.008660893,1500.0,4.0,1.0,0.0,0.0,0.0,1.0
2.435129741,52.0,1.0,0.235224586,3383.0,2.0,0.0,0.0,1.0,0.0,1.0
0.9999999,38.0,0.0,0.002806525,5700.0,1.0,1.0,0.0,0.0,0.0,0.0
1.107583774,30.0,3.0,0.535576923,4159.0,12.0,2.0,1.0,2.0,2.0,1.0
0.867806442,52.0,2.0,0.5936016,4000.0,7.0,1.0,2.0,0.0,2.0,1.0
0.466187365,52.0,0.0,0.580598104,4112.0,8.0,0.0,1.0,0.0,0.0,0.0
0.068186363,33.0,0.0,0.035663338,700.0,5.0,0.0,0.0,0.0,0.0,1.0
0.885909902,48.0,0.0,0.215456016,14220.0,11.0,0.0,1.0,0.0,2.0,0.0
0.303393214,39.0,0.0,0.140892824,5308.0,4.0,0.0,0.0,0.0,0.0,1.0
0.9999999,35.0,0.0,0.033644288,6538.0,0.0,4.0,0.0,0.0,1.0,1.0
0.023255814,60.0,0.0,0.0,2675.0,1.0,0.0,0.0,0.0,2.0,1.0
0.9999999,29.0,0.0,0.145236509,1500.0,5.0,0.0,0.0,0.0,1.0,0.0
0.585804617,62.0,0.0,0.534616346,4000.0,11.0,0.0,0.0,1.0,0.0,1.0
0.0,41.0,0.0,0.095642933,3763.0,4.0,0.0,0.0,0.0,2.0,0.0
0.9999999,24.0,98.0,0.0,1100.0,0.0,98.0,0.0,98.0,0.0,1.0
0.9999999,58.0,2.0,0.103474131,4000.0,2.0,2.0,0.0,0.0,2.0,1.0
0.876992271,39.0,0.0,0.228391722,14785.0,8.0,0.0,1.0,0.0,0.0,0.0
0.9999999,31.0,0.0,0.102179564,5000.0,1.0,0.0,0.0,0.0,0.0,1.0
0.987432162,40.0,0.0,0.14978602,1401.0,3.0,0.0,0.0,0.0,3.0,1.0
0.601297037,47.0,0.0,0.312319538,6233.0,8.0,0.0,1.0,0.0,2.0,1.0
0.9999999,58.0,0.0,0.094089974,3400.0,2.0,0.0,0.0,1.0,1.0,1.0
0.120879121,48.0,0.0,0.000749813,4000.0,1.0,0.0,0.0,0.0,1.0,0.0
0.126443916,37.0,0.0,0.146529563,3500.0,6.0,0.0,0.0,0.0,0.0,0.0
0.9999999,31.0,0.0,0.197782705,2254.0,2.0,0.0,0.0,0.0,1.0,1.0
0.9999999,51.0,0.0,0.003745318,1334.0,1.0,0.0,0.0,0.0,0.0,1.0
1.029436268,46.0,0.0,0.074973224,2800.0,10.0,0.0,0.0,0.0,1.0,1.0
0.9999999,34.0,1.0,0.132082459,8100.0,5.0,0.0,0.0,2.0,0.0,1.0
0.710013488,43.0,0.0,0.516216953,3668.0,4.0,0.0,2.0,0.0,1.0,0.0
0.872255489,26.0,0.0,0.116878124,2600.0,2.0,1.0,0.0,0.0,0.0,1.0
1.070673787,45.0,0.0,0.558319871,3094.0,6.0,0.0,0.0,0.0,0.0,1.0
0.634877908,61.0,2.0,0.387866394,4400.0,6.0,0.0,1.0,0.0,0.0,1.0
0.67514766,31.0,0.0,0.456107466,3200.0,7.0,0.0,1.0,0.0,0.0,0.0
0.9999999,67.0,0.0,0.176183702,4920.0,2.0,0.0,1.0,0.0,1.0,0.0
0.9999999,59.0,98.0,0.0,2180.0,0.0,98.0,0.0,98.0,0.0,1.0
0.993810997,62.0,0.0,0.493950552,1900.0,4.0,0.0,1.0,0.0,0.0,1.0
0.657485143,41.0,0.0,0.358477971,2995.0,8.0,0.0,0.0,0.0,1.0,0.0
1.206896552,45.0,0.0,0.016806723,1903.0,2.0,1.0,0.0,1.0,3.0,1.0
0.360190995,73.0,0.0,0.156521739,2759.0,3.0,0.0,0.0,0.0,0.0,0.0
0.9999999,39.0,0.0,0.0,5200.0,0.0,2.0,0.0,0.0,1.0,1.0
0.256049597,47.0,0.0,0.309454394,2400.0,6.0,0.0,0.0,0.0,1.0,0.0
1.015320398,57.0,1.0,0.30448869,16975.0,11.0,0.0,2.0,0.0,0.0,1.0
0.927349478,24.0,0.0,0.405240707,1640.0,6.0,0.0,0.0,0.0,0.0,1.0
0.206332194,86.0,1.0,0.200275767,2900.0,15.0,0.0,0.0,0.0,0.0,1.0
1.063793621,46.0,2.0,0.122292569,3000.0,2.0,1.0,0.0,1.0,0.0,1.0
0.612181958,36.0,3.0,0.23194341,2685.0,7.0,1.0,0.0,1.0,1.0,1.0
0.898550725,46.0,2.0,0.738793937,3100.0,17.0,0.0,1.0,0.0,2.0,1.0
0.9999999,56.0,0.0,0.08003108,5147.0,2.0,1.0,0.0,1.0,0.0,1.0
1.114863364,26.0,0.0,0.353942984,2700.0,5.0,1.0,0.0,1.0,1.0,1.0
0.9999999,36.0,0.0,0.167708073,4000.0,1.0,4.0,0.0,0.0,0.0,1.0
0.556412454,44.0,0.0,0.347336066,2927.0,2.0,2.0,1.0,1.0,1.0,1.0
0.429285357,25.0,0.0,0.20979021,1000.0,4.0,0.0,0.0,0.0,0.0,1.0
0.317815618,57.0,0.0,0.239448669,10519.0,15.0,0.0,0.0,0.0,0.0,0.0
1.001885091,56.0,0.0,0.290053784,13200.0,9.0,0.0,2.0,0.0,2.0,0.0
0.274545091,59.0,0.0,0.027315123,1500.0,1.0,0.0,0.0,0.0,2.0,0.0
0.9999999,58.0,0.0,0.387050702,4200.0,4.0,0.0,1.0,0.0,0.0,0.0
0.918418839,32.0,0.0,0.364024553,3746.0,7.0,0.0,0.0,0.0,3.0,0.0
0.620138282,54.0,0.0,0.295735451,12216.0,16.0,0.0,1.0,1.0,0.0,0.0
0.570453459,42.0,0.0,1.00856898,3500.0,6.0,0.0,1.0,0.0,2.0,0.0
0.617025827,26.0,0.0,0.160912815,3417.0,5.0,0.0,0.0,0.0,0.0,1.0
0.99620076,23.0,0.0,0.077961019,2000.0,3.0,0.0,0.0,0.0,0.0,1.0
0.723930794,32.0,0.0,0.101622685,6100.0,7.0,0.0,0.0,0.0,0.0,0.0
0.737052589,38.0,2.0,0.262703919,5332.0,8.0,0.0,1.0,0.0,0.0,0.0
0.527767173,60.0,4.0,0.216532553,4100.0,10.0,4.0,0.0,0.0,1.0,1.0
0.9999999,43.0,0.0,0.127343633,20000.0,3.0,0.0,1.0,1.0,0.0,1.0
0.9999999,44.0,0.0,0.007756505,10184.0,0.0,0.0,0.0,0.0,2.0,1.0
0.223072967,39.0,0.0,0.116823765,3500.0,5.0,0.0,0.0,0.0,0.0,0.0
0.392443607,47.0,0.0,0.28579364,7200.0,16.0,0.0,1.0,0.0,1.0,0.0
0.05810561,60.0,0.0,0.243589744,3899.0,9.0,0.0,1.0,0.0,0.0,0.0
0.9999999,49.0,2.0,0.3123069,3883.0,4.0,1.0,0.0,4.0,2.0,1.0
0.9999999,24.0,0.0,0.159900062,1600.0,1.0,0.0,0.0,0.0,0.0,0.0
0.772768233,49.0,0.0,0.343838296,4600.0,10.0,0.0,0.0,0.0,1.0,0.0
0.35258342,49.0,1.0,0.275987938,6300.0,11.0,0.0,1.0,0.0,4.0,1.0
0.788997575,50.0,0.0,0.496501166,3000.0,23.0,0.0,0.0,0.0,2.0,1.0
0.9999999,35.0,2.0,0.109341728,10800.0,8.0,2.0,0.0,0.0,0.0,1.0
0.906510633,41.0,0.0,0.327093832,4166.0,7.0,0.0,0.0,0.0,0.0,0.0
0.9999999,41.0,0.0,0.868131868,1000.0,1.0,0.0,0.0,1.0,5.0,1.0
1.009480779,46.0,0.0,0.293186614,6633.0,3.0,2.0,1.0,0.0,0.0,1.0
0.9999999,37.0,0.0,0.302879671,5833.0,5.0,0.0,0.0,0.0,2.0,1.0
0.411435426,26.0,0.0,0.29199549,2660.0,4.0,0.0,0.0,0.0,0.0,1.0
1.302325581,54.0,2.0,0.173036607,6200.0,3.0,1.0,0.0,1.0,1.0,1.0
0.906761655,38.0,0.0,0.065499547,3312.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9999999,56.0,0.0,0.088119042,4300.0,2.0,0.0,0.0,0.0,0.0,0.0
1.738768719,39.0,0.0,0.06682452,3800.0,4.0,2.0,0.0,1.0,1.0,1.0
0.751249519,41.0,0.0,0.027459344,3750.0,2.0,2.0,0.0,0.0,1.0,1.0
1.584009994,42.0,3.0,0.299690642,2585.0,9.0,3.0,1.0,0.0,0.0,1.0
0.9999999,38.0,0.0,0.0,2666.0,0.0,0.0,0.0,0.0,2.0,1.0
1.126961484,46.0,1.0,0.224846894,8000.0,3.0,4.0,1.0,1.0,2.0,1.0
0.899502821,29.0,1.0,0.263981455,3450.0,6.0,1.0,0.0,0.0,1.0,1.0
0.0,72.0,0.0,0.0,3370.0,1.0,0.0,0.0,0.0,0.0,0.0
1.036414156,59.0,3.0,0.293066667,7499.0,4.0,0.0,1.0,0.0,0.0,1.0
0.011656275,78.0,0.0,0.139715071,4000.0,6.0,0.0,1.0,0.0,0.0,0.0
0.933491218,47.0,1.0,0.310504294,4540.0,6.0,0.0,1.0,2.0,3.0,1.0
0.508982036,55.0,0.0,0.089597243,4642.0,3.0,0.0,0.0,0.0,0.0,0.0
0.968832696,24.0,0.0,0.09352518,1250.0,5.0,0.0,0.0,0.0,0.0,1.0
0.566751792,40.0,0.0,0.2010541,6450.0,9.0,1.0,0.0,1.0,4.0,1.0
0.600470035,37.0,0.0,0.151017494,2800.0,5.0,0.0,0.0,0.0,0.0,1.0
0.566486611,29.0,1.0,0.051719541,3750.0,6.0,0.0,0.0,2.0,1.0,0.0
0.0,32.0,0.0,0.071911005,5033.0,3.0,0.0,0.0,0.0,2.0,0.0
1.012987013,48.0,0.0,0.025270758,3600.0,2.0,0.0,0.0,1.0,0.0,0.0
1.052193226,40.0,4.0,0.044501774,3100.0,8.0,0.0,0.0,0.0,1.0,1.0
0.844315568,48.0,0.0,0.100414849,9400.0,4.0,1.0,0.0,0.0,0.0,0.0
0.9999999,38.0,0.0,0.547272208,3500.0,3.0,0.0,1.0,0.0,1.0,0.0
0.913242009,46.0,3.0,0.64583854,4000.0,10.0,0.0,2.0,1.0,0.0,1.0
0.962375073,30.0,1.0,0.066896928,5500.0,2.0,0.0,0.0,0.0,3.0,1.0
0.978808477,47.0,1.0,0.428419088,3750.0,5.0,4.0,0.0,0.0,1.0,1.0
0.93348229,47.0,2.0,0.753778191,4300.0,11.0,0.0,1.0,0.0,0.0,1.0
0.050124602,53.0,1.0,0.296136309,4166.0,14.0,0.0,1.0,0.0,0.0,1.0
0.9999999,25.0,0.0,0.0,1625.0,0.0,1.0,0.0,0.0,0.0,0.0
0.580161476,23.0,1.0,0.074324324,1923.0,3.0,0.0,0.0,0.0,0.0,1.0
0.414732593,42.0,1.0,0.254367934,5837.0,4.0,0.0,1.0,1.0,1.0,0.0
5015.0,31.0,0.0,0.406842274,6225.0,8.0,0.0,1.0,0.0,0.0,0.0
0.573724845,37.0,0.0,0.764705882,2600.0,4.0,1.0,1.0,0.0,0.0,0.0
0.445923461,42.0,1.0,0.37817396,1850.0,4.0,1.0,0.0,1.0,1.0,1.0
0.683305336,32.0,0.0,0.18376948,3400.0,3.0,0.0,0.0,0.0,0.0,1.0
0.382022472,43.0,0.0,0.029405999,5100.0,10.0,0.0,0.0,0.0,0.0,1.0
1.003322259,36.0,4.0,0.344262295,2500.0,12.0,2.0,0.0,2.0,0.0,1.0
0.873535854,41.0,0.0,0.219670359,3700.0,4.0,0.0,0.0,0.0,0.0,0.0
0.935638409,51.0,1.0,0.307613432,3900.0,4.0,0.0,0.0,0.0,0.0,1.0
1.053259962,36.0,0.0,0.420687261,2880.0,7.0,0.0,0.0,0.0,0.0,0.0
1.376873662,61.0,3.0,0.334577446,3750.0,10.0,1.0,0.0,2.0,2.0,1.0
0.972461366,39.0,0.0,0.057477701,25000.0,7.0,0.0,0.0,0.0,0.0,1.0
0.3504802,49.0,0.0,0.278200391,4600.0,6.0,0.0,1.0,0.0,3.0,1.0
1.019561277,38.0,0.0,0.290966689,10416.0,6.0,0.0,1.0,0.0,0.0,0.0
1.002460781,45.0,1.0,0.142618617,7186.0,5.0,5.0,0.0,0.0,0.0,1.0
0.41127061,58.0,0.0,0.150311349,22000.0,11.0,0.0,1.0,0.0,0.0,0.0
0.9999999,53.0,0.0,0.207712712,4900.0,5.0,0.0,0.0,0.0,1.0,0.0
0.317477953,45.0,2.0,0.069594035,7241.0,11.0,0.0,0.0,0.0,0.0,1.0
0.9999999,36.0,1.0,0.0,7000.0,0.0,2.0,0.0,0.0,0.0,0.0
0.25036339,45.0,0.0,0.110990059,7342.0,4.0,2.0,0.0,0.0,5.0,1.0
0.236636182,51.0,0.0,0.152472929,3416.0,18.0,0.0,0.0,0.0,0.0,0.0
0.9999999,49.0,3.0,0.256566684,5900.0,3.0,7.0,1.0,1.0,2.0,1.0
0.9999999,49.0,0.0,0.204984232,13000.0,2.0,3.0,1.0,2.0,1.0,1.0
0.889196676,35.0,0.0,0.050824863,6000.0,2.0,1.0,0.0,0.0,0.0,1.0
0.291440761,34.0,0.0,0.266369558,5833.0,5.0,0.0,1.0,0.0,1.0,0.0
0.610778443,41.0,1.0,0.223667646,2382.0,4.0,0.0,0.0,2.0,3.0,1.0
0.800875628,46.0,0.0,0.939665472,1673.0,5.0,0.0,0.0,0.0,1.0,0.0
0.681221252,52.0,0.0,0.069529652,4400.0,1.0,0.0,0.0,0.0,1.0,0.0
0.983206717,29.0,0.0,0.437281359,2000.0,5.0,0.0,0.0,0.0,0.0,0.0
0.9999999,42.0,0.0,0.132915138,8448.0,2.0,1.0,0.0,1.0,2.0,1.0
0.856478431,47.0,0.0,1.309922519,4000.0,16.0,0.0,2.0,0.0,0.0,1.0
0.924043404,30.0,0.0,0.241445598,2600.0,4.0,0.0,0.0,0.0,0.0,0.0
0.090363665,72.0,0.0,0.050949051,1000.0,3.0,0.0,0.0,0.0,0.0,0.0
0.940443634,34.0,2.0,0.124204786,3300.0,6.0,1.0,0.0,0.0,0.0,1.0
0.9999999,57.0,0.0,0.298425736,1460.0,1.0,1.0,0.0,0.0,0.0,1.0
0.9999999,50.0,0.0,0.779136104,2453.0,5.0,0.0,1.0,0.0,0.0,1.0
0.9999999,40.0,0.0,0.027554255,4100.0,3.0,8.0,0.0,0.0,3.0,1.0
0.731925765,65.0,0.0,0.416097191,3950.0,10.0,0.0,0.0,0.0,0.0,0.0
0.996003996,41.0,3.0,0.41170871,2100.0,5.0,1.0,0.0,0.0,3.0,1.0
1.006939436,43.0,2.0,0.271191322,10416.0,9.0,0.0,0.0,0.0,0.0,0.0
1.730538922,39.0,2.0,0.124753034,3542.0,2.0,1.0,0.0,0.0,2.0,1.0
0.509506035,64.0,1.0,0.235905939,6633.0,12.0,0.0,0.0,0.0,2.0,0.0
1.001999334,31.0,2.0,0.451774113,2000.0,6.0,0.0,0.0,0.0,0.0,1.0
0.628437349,66.0,1.0,0.523737754,1326.0,5.0,2.0,0.0,1.0,0.0,1.0
0.439256074,45.0,1.0,0.222471766,15583.0,7.0,0.0,1.0,0.0,2.0,0.0
0.086249063,44.0,0.0,0.036609752,6500.0,4.0,0.0,0.0,0.0,2.0,0.0
0.441673867,65.0,0.0,0.238800156,5133.0,9.0,2.0,0.0,0.0,0.0,1.0
0.9999999,50.0,0.0,0.006514165,6600.0,1.0,0.0,0.0,0.0,0.0,0.0
0.739438649,42.0,0.0,0.06688502,5800.0,9.0,1.0,0.0,0.0,2.0,1.0
2.760956175,65.0,0.0,0.470273484,1681.0,3.0,4.0,0.0,0.0,0.0,1.0
0.00579884,30.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0
0.999890182,41.0,0.0,0.075760942,4500.0,4.0,0.0,0.0,0.0,0.0,1.0
0.9999999,30.0,0.0,0.24375347,1800.0,2.0,0.0,0.0,0.0,0.0,0.0
1.093249559,60.0,2.0,0.258289703,1718.0,8.0,0.0,0.0,1.0,1.0,1.0
0.530960507,51.0,2.0,0.151082251,2309.0,10.0,1.0,0.0,0.0,0.0,1.0
0.975062344,45.0,1.0,0.143433955,5200.0,3.0,0.0,0.0,0.0,4.0,1.0
0.681886352,45.0,0.0,0.492640933,3600.0,3.0,2.0,1.0,0.0,0.0,1.0
0.9999999,29.0,0.0,58.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
0.518674382,29.0,0.0,0.254104211,1400.0,8.0,0.0,0.0,0.0,0.0,0.0
0.482587065,38.0,0.0,0.000827358,3625.0,2.0,0.0,0.0,0.0,1.0,0.0
0.037393886,52.0,0.0,0.002519798,8333.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,61.0,0.0,0.225613234,3505.0,5.0,0.0,1.0,0.0,0.0,0.0
0.426982115,27.0,0.0,0.300864553,1734.0,10.0,0.0,0.0,0.0,0.0,0.0
0.9999999,34.0,0.0,0.218191471,5650.0,1.0,2.0,0.0,1.0,3.0,0.0
0.525418377,31.0,2.0,0.741338112,3347.0,9.0,1.0,1.0,1.0,3.0,1.0
0.553449836,40.0,0.0,0.242292951,6000.0,6.0,0.0,0.0,0.0,3.0,1.0
1.00535523,30.0,2.0,0.523880044,2700.0,5.0,0.0,0.0,2.0,5.0,1.0
0.9999999,31.0,0.0,0.004126547,726.0,3.0,0.0,0.0,0.0,0.0,0.0
0.383960002,60.0,0.0,0.111377753,7083.0,3.0,0.0,0.0,0.0,0.0,0.0
0.943343273,52.0,0.0,0.264789408,25000.0,7.0,0.0,0.0,1.0,3.0,1.0
0.591610519,32.0,0.0,0.268577141,3000.0,4.0,1.0,0.0,0.0,0.0,1.0
0.9999999,44.0,0.0,0.077184563,5000.0,1.0,0.0,0.0,1.0,0.0,1.0
0.872023268,40.0,0.0,0.363325441,3800.0,4.0,2.0,0.0,2.0,3.0,1.0
0.972037284,53.0,2.0,0.178454842,3675.0,9.0,1.0,0.0,1.0,0.0,1.0
0.0,63.0,0.0,0.0,7600.0,3.0,0.0,0.0,0.0,0.0,0.0
0.010634358,29.0,0.0,0.021326225,3000.0,7.0,0.0,0.0,0.0,0.0,0.0
0.886045582,46.0,0.0,0.659083305,2988.0,6.0,0.0,1.0,1.0,2.0,1.0
0.97915545,57.0,0.0,0.314315963,8500.0,7.0,0.0,2.0,1.0,1.0,0.0
0.9999999,39.0,0.0,0.177075855,4178.0,1.0,0.0,0.0,0.0,4.0,0.0
0.9999999,44.0,1.0,0.604059376,3300.0,3.0,0.0,1.0,2.0,5.0,1.0
1.389443652,30.0,1.0,0.25189924,2500.0,6.0,4.0,0.0,1.0,1.0,1.0
0.9999999,27.0,0.0,0.338028169,567.0,1.0,1.0,0.0,0.0,0.0,0.0
1.021989005,45.0,1.0,2189.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0
0.837410072,57.0,1.0,0.691077231,4000.0,10.0,0.0,1.0,0.0,0.0,1.0
0.9999999,34.0,0.0,0.25453128,5130.0,1.0,0.0,1.0,0.0,0.0,0.0
0.772891132,55.0,2.0,0.286726106,12000.0,6.0,1.0,2.0,0.0,0.0,1.0
0.902949572,76.0,3.0,0.211587825,2726.0,6.0,0.0,0.0,0.0,1.0,1.0
0.407973334,29.0,0.0,0.187893728,3650.0,4.0,0.0,0.0,0.0,0.0,1.0
0.879710814,42.0,1.0,0.161299809,6800.0,5.0,0.0,0.0,1.0,2.0,1.0
0.598074228,45.0,0.0,0.113969391,6141.0,7.0,0.0,0.0,0.0,0.0,0.0
0.445925679,31.0,0.0,0.009140982,8532.0,6.0,0.0,0.0,1.0,2.0,1.0
0.9999999,26.0,98.0,0.0,1550.0,0.0,98.0,0.0,98.0,0.0,1.0
0.754439125,40.0,2.0,0.191532573,6400.0,10.0,4.0,0.0,1.0,1.0,1.0
0.408084559,51.0,0.0,0.23068625,12050.0,10.0,0.0,0.0,0.0,1.0,1.0
0.328725829,51.0,2.0,0.251553867,5791.0,7.0,0.0,2.0,0.0,0.0,0.0
0.009264433,34.0,0.0,0.196170271,7258.0,4.0,0.0,1.0,0.0,2.0,0.0
0.471002762,63.0,1.0,0.066793321,10000.0,3.0,0.0,0.0,0.0,0.0,1.0
0.9999999,41.0,0.0,0.0,3645.0,0.0,0.0,0.0,0.0,1.0,1.0
0.108299187,52.0,0.0,0.151979922,3585.0,13.0,0.0,0.0,0.0,0.0,0.0
0.926688791,46.0,0.0,0.600690165,4056.0,9.0,0.0,1.0,0.0,2.0,1.0
0.430629129,30.0,0.0,0.137937419,5400.0,6.0,0.0,0.0,0.0,1.0,0.0
0.9999999,46.0,1.0,0.191065165,10833.0,6.0,1.0,2.0,0.0,0.0,1.0
0.908454616,48.0,1.0,0.667314635,3600.0,6.0,1.0,1.0,0.0,1.0,1.0
0.490748003,43.0,0.0,0.165367906,14500.0,6.0,0.0,1.0,0.0,4.0,0.0
0.9999999,54.0,0.0,0.17884131,3175.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9999999,50.0,1.0,0.372446762,2300.0,2.0,4.0,1.0,0.0,0.0,1.0
0.834466214,54.0,0.0,0.177503933,3813.0,6.0,1.0,0.0,0.0,0.0,1.0
0.9999999,54.0,0.0,0.122244944,4400.0,2.0,2.0,0.0,0.0,0.0,1.0
0.0499002,31.0,0.0,0.051212271,4041.0,3.0,2.0,0.0,1.0,4.0,1.0
0.391910037,52.0,0.0,0.559863448,4100.0,6.0,0.0,1.0,0.0,3.0,1.0
0.089527365,61.0,0.0,0.00949136,4108.0,3.0,0.0,0.0,0.0,0.0,0.0
0.956910527,42.0,1.0,0.354411397,4000.0,10.0,0.0,0.0,0.0,0.0,1.0
0.602390255,57.0,1.0,0.405094495,3650.0,9.0,0.0,1.0,0.0,1.0,1.0
0.0,75.0,0.0,0.007343941,816.0,11.0,0.0,0.0,0.0,0.0,0.0
0.204559246,73.0,0.0,0.053299492,4333.0,7.0,0.0,0.0,0.0,0.0,0.0
0.9999999,35.0,0.0,0.237826394,2833.0,1.0,3.0,1.0,0.0,2.0,1.0
0.120065732,39.0,0.0,0.161376545,2992.0,5.0,0.0,0.0,0.0,3.0,0.0
