RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.947442636,28,2,0.271970012,2400.0,7,0,0,0,1,1
0.065785429,61,0,0.143196598,15991.0,7,0,2,0,2,0
0.002388946,63,0,0.204294285,9500.0,7,0,1,0,0,0
0.976458488,60,4,0.651220919,5200.0,12,1,1,0,2,1
0.112144379,50,0,0.585934464,7720.0,13,0,2,0,0,0
0.118534133,39,0,0.496613267,9300.0,10,0,3,0,1,1
0.005660923,42,0,0.001606856,5600.0,1,0,0,0,1,0
0.641769724,35,0,0.66012045,3818.0,13,0,2,0,2,1
0.843464965,50,1,0.737849958,8250.0,13,0,4,0,3,0
0.00289971,74,0,0.165394402,2750.0,3,0,0,0,0,0
0.028219436,69,0,0.024263432,1730.0,5,0,0,0,0,0
0.005361254,64,0,0.064434845,8333.0,6,0,0,0,0,0
0.017224229,63,0,0.172206948,4000.0,6,0,1,0,0,0
0.304845568,49,0,0.535824294,7466.0,14,0,2,0,5,1
0.203169176,76,1,0.081765777,6591.0,5,0,0,0,0,0
0.428845066,46,0,0.165321261,18333.0,9,0,2,0,4,0
0.000358843,54,0,0.720069983,4000.0,11,0,0,0,0,0
0.954292244,51,0,0.494876533,5952.0,9,1,2,0,1,1
0.9999999,23,0,0.287553648,1630.0,2,0,0,0,0,1
0.75669905,47,2,0.730104502,4975.0,9,0,2,0,0,1
0.035135877,78,0,0.176455886,4000.0,6,0,0,0,0,0
0.042837823,75,0,0.473276991,8400.0,17,0,2,0,0,1
0.691918598,60,0,0.427929951,2226.0,8,0,0,0,0,1
0.520710329,56,0,0.857976315,11483.0,26,0,2,0,2,1
0.033201283,25,0,0.018511662,2700.0,3,0,0,0,0,0
0.353858457,50,0,0.938530735,2000.0,5,0,1,0,1,1
0.07916025,45,0,0.670217633,15300.0,22,0,4,0,3,0
0.699283852,54,0,0.697257114,3900.0,15,0,1,0,2,1
0.640925112,72,0,0.687670657,4760.0,8,0,1,0,0,1
0.328303003,59,1,0.480057771,9000.0,9,0,2,0,0,0
1.0075479,48,0,3.604361371,962.0,7,0,1,0,0,1
0.601648244,65,0,0.529997183,10650.0,18,0,2,0,5,0
0.232226657,59,6,6.094452774,2000.0,16,2,1,2,1,1
0.159505711,43,0,0.023395321,5000.0,2,0,0,0,2,0
0.009738877,36,0,0.281660313,7082.0,8,0,2,0,0,0
0.90992804,46,4,0.570095534,4500.0,16,1,1,0,0,1
0.60990745,39,1,0.234301781,3200.0,4,1,0,0,5,0
0.637082651,34,0,0.269273495,4500.0,5,0,0,0,5,0
0.470430261,59,0,0.109160724,14583.0,9,0,0,0,3,1
0.8965826,29,0,0.151780137,1600.0,6,0,0,0,0,1
0.968555252,56,0,0.455966839,13750.0,17,0,1,0,6,1
0.435905089,35,0,0.030742049,2829.0,4,0,0,0,1,0
0.877076412,51,0,0.081326155,3528.0,3,3,0,0,0,1
0.626148366,61,0,0.212494776,4785.0,7,0,0,0,0,0
0.067590988,46,1,0.36191385,7335.0,6,0,2,0,4,0
0.850385371,39,0,0.225461963,8333.0,14,0,0,0,4,1
0.9999999,53,98,0.0,1900.0,0,98,0,98,0,1
0.831853452,49,2,0.044828982,9881.0,4,5,0,0,0,1
0.094908758,71,0,0.013883046,2376.0,4,0,0,0,2,0
0.9999999,46,0,0.038143924,5085.0,1,2,0,0,3,1
0.34650918,44,0,0.353479624,7974.0,9,0,2,0,0,0
0.008854352,51,0,0.335425485,6850.0,12,0,1,0,4,0
0.577714049,33,0,0.616247013,5440.0,10,0,1,0,2,1
1.71536069,35,0,0.824530817,9750.0,16,0,2,0,2,1
0.9999999,33,0,0.222001701,3526.0,10,0,0,1,2,1
0.162687,42,1,0.304556727,6451.0,11,0,1,0,0,1
0.9999999,76,0,0.422161172,1091.0,4,0,0,0,0,0
0.689747004,30,1,0.349544073,6250.0,8,1,2,1,0,1
0.579428038,36,0,0.110791979,18800.0,9,0,0,0,2,0
0.9999999,63,1,0.58086745,7400.0,6,4,3,1,0,1
0.9999999,35,0,0.228959419,6332.0,4,0,1,1,4,0
0.85341477,47,1,0.210817796,5416.0,8,0,0,0,1,1
0.018465332,63,0,0.111223868,4926.0,5,0,0,0,1,0
0.520696491,58,0,1.092363055,2500.0,13,0,0,0,0,1
0.105212043,48,1,0.470512269,4645.0,10,0,2,0,2,1
0.342444266,66,0,0.469468307,8613.0,13,0,2,0,0,0
0.0499002,30,0,0.0,2500.0,1,5,0,1,0,1
0.036624253,87,0,0.854267311,2483.0,11,0,1,0,0,0
0.025478636,54,0,0.436831454,3458.0,18,0,2,0,0,0
0.9999999,60,0,0.243668355,3750.0,2,1,0,2,0,1
0.966004533,34,0,0.165463108,6369.0,7,2,0,2,2,1
0.9999999,38,0,0.164964138,4600.0,3,2,0,0,0,0
1.068081485,33,1,0.093168767,11666.0,6,0,0,1,0,0
0.0,24,0,0.0,1100.0,1,0,0,0,0,0
0.648226066,34,0,0.27063879,12100.0,12,0,2,0,0,1
0.066193381,28,0,0.04396516,2410.0,3,0,0,0,0,0
0.506044596,78,0,0.879242587,2798.0,9,0,2,0,0,0
0.133234362,71,2,0.37605588,6155.0,26,0,1,1,0,1
0.274646862,37,0,0.922651934,2533.0,10,0,1,0,3,0
0.044997857,48,0,0.430379747,4186.0,4,0,1,0,1,0
0.070761513,64,0,0.263673633,10000.0,13,0,2,0,0,0
0.058665574,61,1,0.070956297,6200.0,20,0,0,1,0,0
0.9999999,31,1,0.076015272,2880.0,4,1,0,1,0,1
0.993455735,28,1,0.371167397,5250.0,6,0,1,0,0,0
0.9999999,51,0,0.306192101,2050.0,3,0,0,0,0,1
0.948112034,39,0,0.823588206,2000.0,7,0,0,0,0,1
0.005502587,50,0,0.407504363,4583.0,17,0,1,0,2,0
0.929868562,46,3,0.580886505,7083.0,12,1,2,1,1,1
0.016191453,39,0,0.45068323,4024.0,10,0,1,0,0,0
0.590178183,29,0,0.198063105,3200.0,3,2,0,0,0,1
0.170460561,33,0,0.409892134,3800.0,9,0,1,0,0,1
0.050030412,66,0,0.046288829,31000.0,11,0,1,0,0,0
0.007095529,73,1,0.806835742,11000.0,12,0,5,0,0,0
0.9999999,23,0,0.003822405,3400.0,0,2,0,0,1,1
0.388500389,38,1,0.500374813,2667.0,12,0,3,0,0,0
1.045129963,57,3,0.420315937,5000.0,5,1,1,2,0,1
0.042184483,70,0,0.19907755,9322.0,6,0,1,0,1,0
0.912541825,38,1,0.443015256,6685.0,9,0,3,0,0,0
0.313534323,46,0,0.43149323,10560.0,4,0,2,0,2,0
0.368712175,34,2,0.515596881,6667.0,11,0,2,0,2,1
1.163339383,35,1,0.00745098,2549.0,2,1,0,0,0,0
1.054908486,41,2,0.340797086,9333.0,6,1,1,1,3,1
0.297753873,28,0,0.20199552,4910.0,5,0,0,0,0,0
0.108528641,48,0,0.357389566,5500.0,15,0,2,0,0,1
0.272826837,63,0,0.322559147,3000.0,12,0,1,0,0,0
0.512893896,59,0,0.162610183,7600.0,7,0,0,0,0,0
0.352877865,42,0,0.319600121,3300.0,12,0,0,0,3,0
0.666256864,31,0,0.205264912,3000.0,3,0,0,0,0,0
0.063785323,43,1,0.358580825,5016.0,18,0,1,0,1,0
0.695543524,37,0,0.189685984,3916.0,5,0,0,0,3,0
0.230600979,46,0,0.326866301,2370.0,5,0,0,0,1,0
0.009217479,67,0,0.039933444,600.0,8,0,0,0,0,0
0.0,56,0,0.246102359,12250.0,13,0,2,0,2,0
0.9999999,60,1,0.540617473,4566.0,2,0,1,1,0,1
0.504875941,40,2,0.236601579,4813.0,13,0,1,0,1,1
0.9999999,29,0,0.158075601,3200.0,2,1,0,0,0,1
0.922717966,38,2,0.536313903,5300.0,6,0,1,0,5,1
0.040790733,50,1,7.820359281,500.0,13,0,2,0,2,1
0.339973848,35,0,0.104097236,5100.0,4,0,0,0,4,0
0.016721293,50,0,0.546272686,6666.0,4,0,2,0,2,0
1.035928144,22,0,0.00394633,3800.0,1,0,0,0,0,1
0.403982406,44,0,1.426423466,4056.0,25,0,2,0,3,0
0.376438881,58,0,0.432313537,5000.0,14,0,1,0,0,0
0.392142203,62,0,0.740221014,5700.0,14,1,3,0,0,1
0.410353255,47,2,0.401331633,7058.0,8,0,3,1,3,1
0.026555705,39,0,0.580066656,6300.0,15,0,2,0,2,0
0.9999999,34,0,0.254256527,6166.0,5,1,1,1,2,1
0.077958915,57,0,0.053530226,6500.0,19,0,0,0,0,0
0.9999999,43,0,0.712599374,4150.0,3,0,2,0,0,1
0.910348275,39,0,0.226151787,5230.0,7,0,0,0,3,0
0.969650919,63,0,0.225041039,6700.0,6,0,0,0,0,0
0.243543326,64,0,0.325477917,12135.0,6,0,2,0,1,0
0.861602667,43,4,0.695602756,14076.0,15,1,2,4,1,1
0.400755377,50,0,0.271345731,5000.0,9,0,0,0,2,0
0.220823719,46,1,0.637749121,1705.0,5,0,0,0,0,1
0.81054584,57,2,1.141452126,3456.0,29,0,1,1,1,1
0.981277592,27,0,0.367088608,1500.0,6,0,0,0,0,1
0.791885839,71,2,0.69356301,5514.0,14,1,1,1,0,1
0.075618879,80,0,0.381282977,3600.0,8,0,0,0,0,0
0.483569901,32,0,0.202313235,5273.0,6,0,0,0,0,0
2.099009901,43,0,0.03331945,2400.0,1,0,0,0,0,0
0.023730837,93,0,0.510134366,4390.0,8,0,0,0,0,0
0.204399958,62,0,0.141094782,14833.0,11,0,1,0,1,1
0.086980885,40,0,2.968797334,3300.0,12,0,3,0,2,0
0.356911539,55,0,0.504998388,3100.0,10,1,1,0,0,0
0.9999999,22,98,0.0,800.0,0,98,0,98,0,1
0.0,50,0,0.764338317,4480.0,6,0,1,0,2,0
0.000363592,44,0,0.011654527,4804.0,5,0,0,0,2,0
0.024832644,56,0,0.391607321,13058.0,12,0,2,0,2,1
0.9999999,53,0,0.142771084,4979.0,4,0,0,3,0,1
1.688622754,34,0,0.096298895,5700.0,2,3,0,1,1,1
1.001998002,27,0,0.15315604,3120.0,4,0,0,0,0,1
0.9999999,32,0,0.056805272,4400.0,1,0,0,0,1,1
0.170937825,49,0,0.298733454,10500.0,9,0,1,0,0,0
0.0,58,0,0.000480538,2080.0,4,0,0,0,0,0
0.9999999,38,1,0.538213862,5900.0,4,0,2,0,2,0
0.047579291,51,0,0.444270562,5750.0,16,0,1,0,4,0
0.9999999,55,1,0.30097456,7900.0,2,0,1,1,2,1
0.249019763,59,1,0.230989957,5575.0,6,0,0,0,1,1
0.162909136,55,0,2.323870452,2500.0,10,0,4,0,2,1
1.004856796,39,1,0.448353777,3097.0,7,0,0,0,0,1
0.83344437,80,0,0.00834461,4433.0,1,0,0,0,1,0
0.896287406,56,0,0.178462227,13408.0,8,0,0,0,4,0
0.9999999,45,1,0.095800988,5667.0,3,3,0,1,2,1
0.895835813,65,0,3.787535411,2470.0,17,0,0,0,0,0
0.409985282,69,1,0.279980823,14600.0,15,0,2,0,0,1
0.618494848,42,1,0.339507118,6532.0,8,0,1,0,4,0
0.957546484,50,1,0.791512294,2968.0,13,2,1,1,0,1
0.000399973,65,0,0.0,2040.0,2,0,0,0,2,0
0.940884221,26,0,0.198491786,3712.0,6,0,0,0,0,0
0.280737547,70,1,0.510848126,4055.0,10,0,1,0,0,0
0.99097264,49,1,0.321578325,9300.0,13,0,1,0,3,0
0.306923174,55,0,0.304141051,8620.0,7,0,1,0,1,0
0.130072066,60,0,0.065907312,11500.0,12,0,0,0,0,0
0.690727374,25,0,0.458823529,764.0,2,0,0,1,0,1
0.049160762,67,0,0.015767553,10083.0,9,0,0,0,0,0
2.049833887,63,1,0.10607169,5467.0,2,2,0,0,0,1
0.332547324,42,3,0.304649742,18000.0,10,0,2,0,2,1
0.350608576,78,0,0.350588758,4500.0,8,0,2,0,0,0
0.421440212,52,0,0.349280825,13000.0,18,0,2,0,1,1
0.0,57,0,0.419483101,5532.0,4,0,2,0,1,0
0.078287413,50,0,0.533058368,8000.0,11,0,4,0,0,0
0.139675167,56,0,0.893643032,1635.0,12,0,0,0,0,0
1.090834021,58,0,0.522462562,600.0,3,1,0,0,1,1
0.386406043,51,0,0.597476791,4200.0,10,0,1,0,3,1
0.9999999,52,0,0.0,1404.0,0,0,0,0,0,1
0.201988118,49,0,0.456852792,6500.0,5,0,1,0,1,0
0.526097118,41,2,0.620358676,3958.0,9,0,2,0,2,1
0.037174205,67,0,0.245377165,10220.0,12,0,1,0,1,0
0.33848832,31,0,0.410562181,1760.0,4,0,0,0,0,0
0.773440744,45,0,0.807033781,2160.0,7,0,1,1,0,1
0.783892683,56,1,0.83983119,4975.0,10,2,2,0,0,1
0.097180092,38,2,0.183618535,5200.0,10,0,1,0,0,1
0.260387387,36,0,0.222129645,6000.0,8,0,0,0,2,0
0.9999999,64,0,0.729660144,3883.0,2,0,2,0,0,0
0.9999999,28,0,0.0,2108.0,0,1,0,0,0,1
0.069711796,69,0,0.009833842,5897.0,2,0,0,0,0,0
0.038855909,48,0,0.197450637,4000.0,7,0,1,0,0,0
0.954351795,57,0,0.395256917,4300.0,11,0,0,0,0,1
0.25498008,32,0,0.000412201,2425.0,1,0,0,0,1,0
0.0,55,0,0.281367521,2924.0,8,0,0,0,2,0
0.397244161,25,0,0.294852574,2000.0,5,0,0,0,0,0
0.934810952,35,0,0.388736553,4740.0,9,0,2,1,2,1
0.765808548,35,0,0.336024606,2600.0,3,3,0,1,2,1
0.9999999,51,1,0.261873813,10000.0,3,2,1,3,3,1
0.016443988,69,0,0.050585597,4012.0,6,0,0,0,0,0
0.812643822,55,1,0.436370627,2600.0,7,0,0,0,1,0
0.013999569,62,0,0.247197819,3300.0,10,0,1,0,1,0
1.172757475,50,1,0.283358321,2000.0,4,0,0,0,0,1
0.858190302,35,0,0.140464884,4000.0,7,0,0,0,2,0
0.0,48,0,0.225303293,7500.0,14,0,2,0,1,0
0.76325604,49,1,1.102435978,1600.0,7,0,2,0,3,1
0.085201007,65,0,0.356352665,2982.0,11,0,2,0,0,0
0.736716797,49,4,0.181509342,8241.0,5,0,0,1,1,1
0.052618606,61,0,0.325381141,7083.0,25,0,2,0,2,0
0.350716198,48,1,1.088691796,4058.0,17,0,2,0,1,0
0.949346841,25,0,0.062316285,1700.0,1,0,0,0,0,1
0.002850943,70,0,0.211264437,13333.0,10,0,3,0,0,0
0.673065387,56,1,0.511131849,7500.0,9,0,2,0,4,1
0.588570853,41,0,0.604577743,3800.0,15,0,1,0,2,1
0.841698396,40,0,0.438228993,4200.0,16,0,0,0,1,0
0.846555097,28,0,0.609770688,5014.0,9,0,2,1,0,1
0.14600857,56,1,0.381769705,6000.0,6,2,1,3,2,1
0.031514444,47,0,0.251749806,9000.0,17,0,2,0,2,0
0.9999999,40,3,0.197436236,7566.0,4,2,0,1,2,1
0.684707424,58,0,0.334091849,4833.0,9,0,1,0,1,0
0.374059125,78,0,0.48905576,6258.0,10,0,2,0,0,0
0.244219028,60,0,0.206026131,11250.0,12,0,1,0,2,0
0.06419786,52,1,0.009331778,6000.0,4,0,0,0,1,0
0.480211382,50,1,0.406906046,8716.0,14,0,1,0,0,1
0.012715073,52,0,0.145931718,12916.0,12,0,2,1,0,1
0.03620572,53,0,0.385069511,5250.0,14,0,2,0,0,0
0.9999999,44,2,0.545918367,1959.0,4,2,2,1,2,1
0.9999999,39,0,0.048475762,2000.0,1,0,0,0,1,0
0.320945193,50,0,0.431253611,3461.0,6,0,1,0,0,0
0.9999999,32,5,1.688206785,2475.0,5,1,2,1,0,1
0.226938653,50,0,0.281444782,6256.0,10,0,0,1,0,1
0.9999999,51,0,0.0,2871.0,1,0,0,1,0,1
0.148284391,57,0,0.10953589,6700.0,9,0,0,0,0,1
0.072656388,28,0,0.270560191,7550.0,7,0,1,0,2,0
0.061334774,52,1,0.293541292,5000.0,7,0,1,0,2,1
1.000234067,46,1,0.901263713,7200.0,12,0,2,0,1,1
0.402106526,50,0,0.252250944,6885.0,14,0,2,0,0,0
1.302828619,42,2,0.146475587,6000.0,4,2,0,0,5,1
0.007246721,74,0,1.591754651,1988.0,9,0,2,0,0,1
0.317847365,25,0,0.024439014,4500.0,3,0,0,0,0,0
0.9999999,56,1,0.0,5166.0,0,3,0,0,0,1
0.263921219,58,0,0.820049986,3600.0,25,0,2,0,1,0
0.0,52,1,0.45764639,5276.0,8,0,2,0,2,1
0.22446259,54,0,0.448637841,4000.0,4,0,1,0,0,0
1.877076412,31,1,0.424867229,3200.0,5,0,2,2,0,1
0.9999999,47,3,0.16874893,5842.0,3,1,0,3,2,1
0.212392222,67,0,0.152167297,23000.0,29,0,2,0,0,0
0.036474088,67,1,0.387241815,7116.0,8,0,1,0,0,0
0.0,31,0,0.422636966,4982.0,6,0,2,0,0,0
0.154085133,50,0,0.222271127,6815.0,7,0,2,1,4,0
0.545914263,26,0,0.563575791,1800.0,6,0,1,0,0,1
0.0,62,1,0.498428003,4770.0,6,0,1,0,0,0
0.604263824,34,6,0.013923599,2800.0,12,4,0,0,1,1
0.97420187,37,2,0.124652816,9000.0,8,2,1,2,2,1
0.634920635,31,1,0.586592179,4116.0,14,0,3,0,0,1
0.793453919,45,0,0.14214308,3200.0,5,0,0,0,0,1
0.0,63,0,0.290051795,5598.0,12,0,1,0,0,0
0.011938063,64,0,0.173383448,14366.0,11,0,1,0,1,0
0.893810429,47,6,0.238079323,8975.0,12,0,0,2,3,1
0.9999999,39,1,0.132871744,3032.0,1,0,0,0,1,1
0.0,45,0,0.403704026,11500.0,6,0,1,0,2,0
0.007581812,76,0,0.004581424,2400.0,4,0,0,0,0,0
0.76019074,29,1,0.158368326,5000.0,4,0,0,0,1,0
0.006403911,61,1,0.264129982,7200.0,9,0,2,0,0,0
0.016638669,39,0,0.349331505,8750.0,10,0,2,0,0,0
0.115942029,41,0,0.495624421,9712.0,49,0,2,0,4,1
0.077336606,42,0,0.269804645,6500.0,26,0,2,0,0,0
0.956756757,49,1,2.12125535,700.0,4,1,2,0,1,1
0.270057665,74,1,0.524914005,10174.0,10,0,2,0,0,1
0.002363422,62,0,0.434734918,2734.0,8,0,1,0,0,1
0.016899495,74,0,0.047213479,5400.0,16,0,0,0,0,0
0.27655387,62,0,0.507305577,6364.0,15,0,2,0,1,0
0.9999999,54,0,0.621786065,10189.0,8,0,1,1,0,1
0.132347594,41,0,0.303194958,4600.0,7,0,0,0,1,1
0.654469106,25,0,0.433302093,3200.0,6,0,0,0,0,1
1.289421158,22,1,529.0,0.0,3,1,0,1,0,1
0.100855641,46,0,863.0,1.0,6,0,1,0,3,0
0.054109613,45,0,0.434077522,13750.0,14,0,2,0,3,0
0.145134948,45,0,0.587820929,32366.0,12,0,6,0,3,0
0.42017437,40,1,0.62129451,5700.0,9,0,2,0,2,0
0.046057815,38,0,0.594308036,5375.0,10,0,2,0,0,0
0.917041479,25,0,0.044213764,2600.0,3,0,0,0,0,1
1.0085156,59,1,2.219737309,5633.0,23,0,4,0,0,1
0.898595178,43,4,0.235513801,17136.0,11,0,3,0,2,0
0.235685399,45,0,0.499924254,6600.0,10,0,2,0,0,0
0.356532173,60,0,0.032900834,6473.0,1,0,0,0,0,0
0.521731784,52,0,0.280500768,25400.0,21,0,2,0,2,0
0.378316667,36,0,0.3956123,11121.0,11,0,1,0,1,1
0.897763777,46,0,0.737392864,10033.0,17,0,3,0,1,1
0.741337881,45,3,0.589703588,7050.0,11,1,1,0,1,1
0.999879489,73,1,0.241459757,6000.0,6,7,0,1,0,1
0.604042114,58,0,0.278831169,7699.0,10,0,2,0,0,1
0.09776226,79,1,0.442852491,3070.0,11,0,2,0,1,1
0.323345818,45,4,0.518644865,8500.0,10,0,2,0,1,1
0.142594054,27,2,0.365284263,3640.0,9,0,0,0,0,1
0.582474127,77,0,0.402559744,10000.0,13,0,2,1,1,0
0.946795647,43,0,0.154379416,7500.0,5,0,0,0,0,0
0.115395384,39,0,0.341965803,10000.0,12,0,1,0,0,0
0.678362343,35,0,0.990574122,3500.0,8,0,2,0,1,1
0.007097497,67,0,0.003249188,4000.0,4,0,0,0,0,0
0.9999999,27,3,0.270345596,3587.0,3,2,0,0,1,1
0.517089158,56,0,0.361330935,5559.0,15,1,1,0,1,1
0.029284552,37,0,0.933522497,7400.0,9,1,1,0,2,1
0.248649932,55,0,0.078733471,8242.0,8,0,0,0,0,0
0.063489418,73,0,0.98347548,1875.0,6,0,2,0,0,0
0.0,37,0,0.02304323,5250.0,4,1,0,0,1,0
0.465940054,24,1,0.227774855,1900.0,4,0,0,1,0,1
0.729821063,33,0,0.169089518,2613.0,9,0,0,0,2,1
0.349301868,60,0,0.265962005,7000.0,14,0,0,0,2,1
0.9999999,31,0,1.089273112,2833.0,9,0,1,0,0,0
0.9999999,67,0,0.317820909,4533.0,3,0,1,0,0,0
0.673519334,58,0,0.607913669,1111.0,5,0,0,0,0,1
0.9999999,31,1,0.149875104,1200.0,5,1,0,3,0,1
0.9999999,23,0,0.213317619,1696.0,2,0,0,0,0,1
0.954091816,30,0,0.454621149,1200.0,3,0,0,0,0,0
0.024664258,56,0,0.456135966,4000.0,10,0,1,0,0,0
0.991856823,31,4,0.854458217,2500.0,12,1,2,0,2,1
0.047308897,29,0,0.010371537,7616.0,7,0,0,0,0,0
1.059988002,66,2,0.458204334,1614.0,9,0,0,0,0,0
0.017277442,44,0,0.025815752,7630.0,9,0,0,0,0,0
0.207379262,43,0,0.136863137,1000.0,4,0,0,0,0,0
0.013627917,39,0,0.080659945,12000.0,8,0,0,0,0,0
0.9999999,24,0,0.023322228,2100.0,1,1,0,0,0,1
0.585562134,36,3,0.338885112,8825.0,8,0,2,0,0,0
0.885069093,35,0,0.432118671,3100.0,7,1,0,1,3,1
0.958472187,43,0,0.534756929,2200.0,6,0,0,0,1,1
0.025535947,65,0,0.029492627,4000.0,18,0,0,0,0,0
0.072260886,55,1,1082.0,1.0,15,0,2,0,2,0
0.500714272,57,0,0.398966926,12970.0,18,0,2,0,2,0
0.327102804,65,4,0.225954809,5000.0,6,0,1,1,0,1
0.832031585,67,5,0.52862254,4471.0,11,0,1,0,0,1
0.558521287,50,0,0.211545973,12800.0,21,0,1,0,1,0
0.848191968,51,0,0.147221709,10833.0,6,1,1,1,1,1
0.9999999,64,0,0.0,15650.0,1,0,0,0,1,0
0.750883545,49,0,0.104291647,6500.0,8,0,3,0,0,0
0.048190266,39,0,0.23673281,6500.0,9,0,2,0,3,0
0.000919963,51,0,0.293326734,12122.0,6,0,1,0,0,0
0.193302399,62,0,0.278723404,939.0,12,0,0,0,0,0
0.848571921,46,0,0.686119507,4300.0,10,0,1,0,1,0
0.570476261,31,0,0.775545852,3434.0,6,0,1,0,1,0
0.563301449,35,0,0.995856602,5550.0,22,0,2,0,2,1
0.9999999,46,0,0.523432618,4800.0,2,0,1,0,2,1
0.9999999,36,0,0.306063085,11000.0,5,0,4,0,4,1
0.026218408,29,0,4.5,1.0,3,0,0,0,0,0
0.200483293,33,0,0.301087364,8000.0,6,0,1,0,2,0
0.218611666,34,0,0.488677581,10200.0,16,0,3,0,1,1
0.0,54,0,0.233765479,17200.0,10,0,2,0,1,0
0.577269693,39,1,0.653443852,5066.0,13,0,1,0,2,0
0.63340754,67,0,0.675243301,7500.0,25,0,2,0,0,1
0.044191162,74,0,0.002540937,7083.0,2,0,0,0,0,0
0.202559854,37,1,0.502535864,6900.0,6,0,2,0,0,0
1.043647891,31,0,0.382245989,4674.0,5,0,1,1,0,1
0.293066686,30,0,0.690338861,2773.0,5,0,1,0,0,0
0.256510533,29,1,8901.0,0.0,17,0,9,0,1,1
0.75455187,50,1,0.682154457,11083.0,15,0,3,0,1,1
0.573327988,49,0,0.286145056,6300.0,5,0,1,0,2,0
0.9999999,33,0,0.0,1840.0,0,0,0,0,2,1
0.298783935,45,0,0.891725165,4700.0,26,0,2,1,0,1
0.9999999,36,0,0.253045923,3200.0,3,0,0,0,4,1
0.9999999,64,0,0.280532939,1350.0,1,0,0,1,0,1
0.24008282,53,0,0.04429557,10000.0,3,0,0,0,0,1
0.183743438,43,0,0.333070245,3800.0,7,0,1,0,2,0
0.159433623,46,0,0.634341415,4000.0,5,0,1,0,0,0
0.9999999,89,0,61106.5,1.0,2,0,0,0,0,0
0.504648201,47,0,0.134056399,9219.0,6,0,0,0,2,1
0.839403848,47,0,0.851760852,2441.0,15,0,1,0,3,1
0.176957966,70,0,0.263212435,5789.0,8,0,1,0,0,0
0.292632798,64,0,0.399600114,3500.0,7,0,1,0,0,0
0.956087824,49,2,0.38548483,3361.0,5,0,2,0,1,1
0.089951621,70,0,0.010544496,11000.0,4,0,0,0,0,0
0.539984348,31,0,0.52707152,10933.0,11,0,1,0,2,1
0.978007331,38,0,0.020222677,4400.0,2,1,0,0,2,1
0.9999999,31,98,0.0,2573.0,0,98,0,98,3,1
