RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.609953211,37.0,4.0,0.660161927,4816.0,7.0,0.0,1.0,1.0,0.0,1.0
0.117022074,63.0,0.0,3.065934066,1000.0,3.0,0.0,1.0,0.0,0.0,0.0
0.234865214,31.0,0.0,0.89812671,4750.0,7.0,0.0,2.0,0.0,0.0,1.0
0.568170624,53.0,0.0,0.631117348,5700.0,13.0,0.0,2.0,0.0,3.0,0.0
0.181297726,66.0,0.0,1.007524997,9700.0,21.0,0.0,4.0,1.0,0.0,1.0
0.0,53.0,0.0,0.342614076,9050.0,15.0,0.0,4.0,0.0,1.0,1.0
0.024099584,55.0,0.0,0.398746456,6700.0,13.0,1.0,1.0,1.0,0.0,1.0
0.075646218,47.0,0.0,0.287225919,9166.0,4.0,0.0,1.0,0.0,2.0,0.0
0.432555692,38.0,0.0,0.32266819,7000.0,6.0,0.0,3.0,0.0,0.0,0.0
0.683239059,47.0,5.0,0.716453047,7645.0,13.0,0.0,2.0,4.0,2.0,1.0
0.028168537,56.0,0.0,0.204407713,7259.0,6.0,0.0,1.0,0.0,1.0,0.0
0.055040682,44.0,0.0,0.348424252,6250.0,10.0,0.0,1.0,0.0,3.0,1.0
0.096714334,51.0,8.0,0.472546881,19250.0,16.0,0.0,10.0,2.0,3.0,1.0
0.488430511,37.0,0.0,0.678939851,6300.0,13.0,0.0,2.0,0.0,3.0,1.0
0.28915456,53.0,0.0,1.49190162,3333.0,14.0,0.0,2.0,0.0,2.0,1.0
0.14873362,45.0,0.0,0.455097304,5600.0,10.0,0.0,2.0,0.0,0.0,0.0
0.45840218,63.0,3.0,0.497859481,7941.0,13.0,0.0,2.0,0.0,0.0,1.0
0.366772901,54.0,1.0,0.453672844,7500.0,21.0,0.0,1.0,0.0,0.0,1.0
0.194585448,46.0,0.0,0.461680859,2700.0,8.0,0.0,1.0,0.0,3.0,0.0
0.034556532,49.0,0.0,0.285168121,10200.0,5.0,0.0,2.0,0.0,2.0,0.0
0.238968325,47.0,0.0,0.618176365,3333.0,15.0,0.0,2.0,0.0,2.0,0.0
0.023199643,61.0,0.0,1.098828906,3500.0,16.0,0.0,3.0,0.0,1.0,0.0
0.25665059,64.0,0.0,1.363454618,2500.0,13.0,0.0,1.0,0.0,1.0,0.0
0.007131829,63.0,0.0,0.141557525,12750.0,3.0,0.0,1.0,0.0,0.0,0.0
0.172293148,50.0,0.0,0.829564682,6500.0,21.0,0.0,4.0,0.0,0.0,0.0
0.033303593,51.0,0.0,1.82818749,6250.0,26.0,0.0,7.0,0.0,3.0,1.0
0.924839097,40.0,6.0,0.659425912,7733.0,24.0,1.0,4.0,2.0,2.0,1.0
0.045552803,73.0,0.0,0.404132415,4500.0,5.0,0.0,1.0,0.0,1.0,0.0
1.210788023,39.0,2.0,1.459482214,4750.0,10.0,0.0,5.0,0.0,0.0,1.0
0.0,56.0,2.0,0.382423515,3333.0,6.0,0.0,1.0,0.0,2.0,0.0
0.031601773,62.0,0.0,1.31564916,3750.0,8.0,0.0,1.0,0.0,0.0,0.0
0.0,63.0,0.0,0.243438762,5943.0,7.0,0.0,1.0,0.0,1.0,0.0
0.096166993,41.0,0.0,0.335732853,5000.0,6.0,0.0,1.0,0.0,0.0,0.0
0.302498267,60.0,0.0,0.187178545,5443.0,6.0,0.0,1.0,0.0,1.0,0.0
0.473953793,51.0,0.0,0.455590183,5133.0,7.0,0.0,1.0,0.0,1.0,1.0
0.49023828,55.0,1.0,0.581003518,5400.0,21.0,0.0,2.0,0.0,1.0,1.0
0.116196389,53.0,0.0,0.396784267,15050.0,23.0,0.0,3.0,0.0,0.0,0.0
0.197679343,44.0,0.0,0.373932012,5500.0,7.0,0.0,1.0,0.0,1.0,0.0
0.735712637,48.0,0.0,0.584773604,7000.0,13.0,0.0,2.0,0.0,0.0,0.0
0.368396761,68.0,0.0,0.296272596,6250.0,16.0,0.0,2.0,0.0,0.0,0.0
0.289963755,48.0,3.0,0.493597614,5700.0,6.0,0.0,2.0,2.0,2.0,1.0
0.722664831,45.0,0.0,0.426030525,8320.0,7.0,0.0,2.0,0.0,2.0,1.0
0.052653171,43.0,0.0,0.572292191,1984.0,9.0,0.0,0.0,0.0,4.0,0.0
0.071872451,40.0,0.0,0.027314112,5271.0,4.0,0.0,0.0,1.0,0.0,0.0
0.865318953,46.0,0.0,0.578218736,6500.0,17.0,0.0,2.0,1.0,1.0,1.0
0.054368606,43.0,1.0,0.364892679,3400.0,13.0,0.0,1.0,0.0,0.0,0.0
0.123425366,64.0,0.0,0.021298935,6666.0,3.0,0.0,0.0,0.0,0.0,0.0
0.540730408,51.0,0.0,0.662186527,6100.0,11.0,0.0,1.0,0.0,0.0,0.0
0.98708423,54.0,2.0,0.674852168,12175.0,16.0,1.0,3.0,0.0,2.0,1.0
0.092190781,60.0,0.0,0.550979608,2500.0,3.0,0.0,1.0,0.0,0.0,0.0
0.217109401,42.0,0.0,0.608927382,1500.0,3.0,0.0,0.0,1.0,0.0,0.0
0.261883504,50.0,0.0,0.503073286,16919.0,5.0,0.0,1.0,0.0,2.0,0.0
0.439941341,53.0,2.0,0.471799808,5194.0,9.0,1.0,1.0,0.0,0.0,1.0
0.058885783,74.0,0.0,0.026394721,5000.0,4.0,0.0,0.0,0.0,0.0,0.0
0.747649731,59.0,1.0,0.583119736,10923.0,7.0,0.0,1.0,0.0,1.0,0.0
0.181282496,45.0,0.0,0.653200182,8811.0,10.0,0.0,2.0,0.0,0.0,0.0
0.904327654,55.0,1.0,2160.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0
0.458887314,47.0,4.0,0.579349209,5500.0,17.0,0.0,1.0,0.0,0.0,1.0
0.127893054,58.0,0.0,0.413683907,10420.0,14.0,0.0,2.0,0.0,0.0,0.0
0.375340806,51.0,3.0,0.541422936,7350.0,9.0,0.0,2.0,0.0,0.0,0.0
0.531525058,65.0,1.0,0.296494404,12151.0,20.0,0.0,5.0,0.0,1.0,0.0
0.067678195,66.0,0.0,0.029548989,2571.0,2.0,0.0,0.0,0.0,0.0,0.0
0.326997203,58.0,0.0,0.35588843,7743.0,19.0,0.0,1.0,0.0,0.0,0.0
0.008599844,54.0,0.0,0.134529886,6072.0,7.0,0.0,0.0,0.0,1.0,0.0
0.944276737,65.0,5.0,0.436572635,17050.0,17.0,1.0,2.0,1.0,1.0,1.0
0.055560386,43.0,2.0,0.495834722,3000.0,4.0,0.0,1.0,0.0,1.0,1.0
0.230725642,63.0,0.0,0.345456818,8000.0,5.0,0.0,2.0,0.0,1.0,0.0
0.991140524,41.0,2.0,0.807936989,3300.0,8.0,0.0,2.0,0.0,2.0,1.0
0.300541005,49.0,0.0,0.560342776,4200.0,16.0,0.0,1.0,0.0,0.0,0.0
0.363888509,45.0,0.0,0.823723526,16666.0,13.0,0.0,4.0,1.0,0.0,1.0
0.006466203,54.0,0.0,0.172676188,8541.0,6.0,0.0,1.0,0.0,1.0,0.0
0.038974026,62.0,0.0,0.209411324,10667.0,6.0,0.0,1.0,0.0,2.0,0.0
0.9999999,54.0,0.0,0.778863516,9414.0,11.0,0.0,4.0,1.0,0.0,1.0
0.000176209,54.0,0.0,0.395657763,7000.0,7.0,0.0,1.0,1.0,0.0,0.0
0.056733922,65.0,0.0,0.333787837,3666.0,15.0,0.0,1.0,0.0,1.0,0.0
0.297772162,65.0,0.0,0.696185515,5950.0,18.0,0.0,5.0,0.0,0.0,0.0
0.253444248,52.0,1.0,0.416715274,12000.0,15.0,0.0,1.0,0.0,0.0,1.0
0.058235299,64.0,0.0,0.206494588,1200.0,20.0,0.0,0.0,0.0,0.0,0.0
0.042710156,68.0,0.0,0.652669466,5000.0,28.0,0.0,2.0,0.0,1.0,0.0
0.001481299,46.0,1.0,0.026240517,8040.0,6.0,0.0,0.0,0.0,2.0,0.0
0.056301324,68.0,0.0,27.36986301,72.0,5.0,0.0,1.0,0.0,0.0,0.0
0.000386808,39.0,0.0,0.410344042,4388.0,19.0,0.0,0.0,0.0,1.0,0.0
0.068726999,59.0,2.0,0.339263276,15120.0,16.0,0.0,1.0,0.0,4.0,0.0
0.785617151,58.0,0.0,1.146297948,3362.0,12.0,2.0,3.0,0.0,0.0,1.0
0.049982173,49.0,0.0,0.068150047,8583.0,10.0,0.0,0.0,0.0,2.0,0.0
0.071046484,62.0,0.0,0.188596491,12083.0,8.0,0.0,2.0,0.0,1.0,0.0
0.467177317,41.0,0.0,0.350964904,10000.0,11.0,0.0,2.0,0.0,3.0,0.0
0.359614193,52.0,2.0,0.750296209,3375.0,12.0,0.0,2.0,1.0,2.0,1.0
0.9999999,47.0,4.0,0.344443704,15000.0,5.0,0.0,1.0,1.0,4.0,0.0
0.07682127,38.0,1.0,0.57117595,7916.0,7.0,0.0,2.0,0.0,2.0,0.0
0.002099619,43.0,0.0,0.746875521,6000.0,19.0,0.0,2.0,0.0,0.0,1.0
0.07809389,44.0,0.0,0.218254535,7000.0,8.0,0.0,1.0,0.0,0.0,0.0
0.120467754,48.0,0.0,0.372090618,9666.0,6.0,0.0,2.0,0.0,2.0,0.0
0.372615167,46.0,1.0,0.40920691,10187.0,16.0,0.0,2.0,0.0,1.0,1.0
0.947144613,39.0,0.0,0.703471479,6538.0,14.0,0.0,2.0,0.0,0.0,1.0
0.141560799,43.0,2.0,0.471901219,6316.0,4.0,3.0,1.0,0.0,3.0,1.0
0.498985396,43.0,1.0,0.55786005,5158.0,14.0,0.0,1.0,0.0,3.0,1.0
0.945129732,41.0,0.0,0.494521549,5475.0,7.0,0.0,2.0,0.0,3.0,0.0
0.308732096,58.0,2.0,0.102946044,12083.0,11.0,0.0,0.0,1.0,1.0,0.0
0.200058216,40.0,0.0,0.321799898,17600.0,12.0,0.0,2.0,0.0,0.0,0.0
0.078189826,53.0,0.0,0.092305655,7550.0,7.0,0.0,0.0,0.0,2.0,0.0
0.0,56.0,0.0,0.230843065,6250.0,4.0,0.0,1.0,0.0,1.0,1.0
0.029089306,55.0,0.0,0.728813559,5250.0,10.0,0.0,2.0,0.0,2.0,1.0
0.466808562,47.0,0.0,0.607378524,6667.0,10.0,0.0,1.0,0.0,1.0,1.0
0.397353373,40.0,0.0,0.467005999,5500.0,12.0,0.0,2.0,0.0,2.0,0.0
0.306552821,39.0,0.0,0.538162426,9000.0,5.0,0.0,2.0,0.0,0.0,1.0
0.061397627,41.0,0.0,0.718473935,10300.0,18.0,0.0,3.0,0.0,4.0,0.0
0.047309089,42.0,1.0,0.483096828,9583.0,6.0,0.0,2.0,0.0,1.0,0.0
0.058573536,51.0,0.0,0.653875138,17250.0,13.0,0.0,4.0,0.0,0.0,0.0
0.438446075,51.0,0.0,0.350832458,20000.0,11.0,0.0,2.0,0.0,1.0,0.0
0.114832188,69.0,0.0,1.411149826,6600.0,20.0,0.0,8.0,0.0,0.0,1.0
0.0721031,62.0,0.0,0.429285504,3400.0,10.0,0.0,2.0,0.0,0.0,0.0
0.054052553,58.0,0.0,0.251961237,2166.0,4.0,0.0,0.0,0.0,0.0,1.0
0.890097184,36.0,0.0,0.367380903,4806.0,3.0,0.0,0.0,0.0,0.0,0.0
0.014465702,57.0,0.0,0.374583426,4500.0,6.0,0.0,1.0,0.0,0.0,0.0
0.075042146,54.0,1.0,0.905097525,6100.0,17.0,1.0,3.0,0.0,1.0,0.0
1143.0,44.0,2.0,0.547761883,6500.0,13.0,0.0,4.0,0.0,2.0,1.0
0.0,60.0,0.0,0.383766429,9966.0,3.0,0.0,2.0,0.0,0.0,0.0
0.072561063,59.0,1.0,0.25834833,5000.0,8.0,0.0,0.0,0.0,2.0,1.0
0.04934817,68.0,1.0,1.353058776,2500.0,8.0,0.0,1.0,0.0,0.0,1.0
0.725025271,54.0,1.0,0.742984205,6520.0,10.0,0.0,2.0,0.0,1.0,1.0
0.865891764,50.0,6.0,0.772233878,10962.0,8.0,3.0,1.0,2.0,4.0,1.0
0.725958696,67.0,0.0,0.479046243,2767.0,6.0,0.0,0.0,0.0,1.0,1.0
0.0,40.0,0.0,0.756444306,6400.0,11.0,0.0,2.0,0.0,2.0,0.0
0.23987476,52.0,0.0,0.55381413,8166.0,13.0,0.0,2.0,0.0,0.0,0.0
0.372030413,38.0,0.0,1.005247243,11243.0,9.0,0.0,6.0,0.0,1.0,1.0
0.000965451,48.0,0.0,0.96671979,10666.0,11.0,0.0,8.0,0.0,3.0,1.0
0.068841385,55.0,1.0,0.688253434,10700.0,19.0,1.0,2.0,0.0,0.0,0.0
0.433718324,59.0,3.0,0.821529745,6000.0,5.0,0.0,1.0,1.0,1.0,1.0
0.952268258,39.0,0.0,0.8948022,5636.0,8.0,0.0,2.0,0.0,2.0,1.0
0.089662397,54.0,1.0,1.074288471,2072.0,10.0,0.0,1.0,0.0,1.0,0.0
0.169117761,49.0,0.0,0.457377259,7800.0,12.0,0.0,2.0,0.0,2.0,1.0
0.004224894,47.0,0.0,0.299870013,10000.0,6.0,0.0,1.0,0.0,2.0,0.0
0.073930923,59.0,0.0,0.012589928,7783.0,5.0,0.0,0.0,0.0,0.0,0.0
0.381735363,33.0,0.0,0.728049446,5500.0,12.0,0.0,2.0,0.0,0.0,0.0
0.046290469,74.0,0.0,2.091383812,765.0,4.0,0.0,1.0,0.0,0.0,0.0
0.103549412,42.0,0.0,0.474276962,11098.0,20.0,0.0,3.0,0.0,1.0,0.0
0.96969112,50.0,1.0,0.469316335,8000.0,8.0,0.0,2.0,0.0,3.0,1.0
0.822340792,53.0,0.0,0.498011809,8298.0,15.0,1.0,2.0,0.0,0.0,1.0
0.0,58.0,3.0,0.314509715,8800.0,11.0,0.0,2.0,1.0,1.0,1.0
0.185910938,62.0,0.0,0.264966879,8000.0,8.0,0.0,2.0,0.0,0.0,0.0
0.048594526,67.0,0.0,0.114377338,13096.0,12.0,0.0,2.0,0.0,1.0,0.0
0.618094135,35.0,0.0,0.775358813,6200.0,8.0,0.0,1.0,0.0,1.0,1.0
0.786035661,68.0,0.0,0.510542757,5121.0,4.0,0.0,1.0,0.0,0.0,0.0
0.094099109,60.0,0.0,0.644794235,5272.0,11.0,1.0,1.0,0.0,0.0,1.0
0.363699663,55.0,3.0,0.573587142,13500.0,17.0,1.0,6.0,0.0,1.0,0.0
0.032198927,56.0,0.0,0.124082466,15666.0,5.0,0.0,1.0,0.0,2.0,0.0
0.001999969,57.0,0.0,0.1364661,17300.0,7.0,0.0,1.0,0.0,0.0,0.0
0.974301285,44.0,1.0,0.34495688,8000.0,8.0,0.0,1.0,0.0,0.0,1.0
0.291312337,36.0,0.0,0.29360419,6300.0,3.0,0.0,1.0,0.0,2.0,0.0
0.207745333,37.0,1.0,0.435524759,5916.0,8.0,0.0,1.0,0.0,3.0,0.0
0.113179054,57.0,0.0,0.33618966,3500.0,5.0,0.0,0.0,0.0,0.0,0.0
0.064335188,64.0,0.0,0.021296961,8357.0,9.0,0.0,0.0,0.0,0.0,0.0
0.409493561,44.0,0.0,4.389221557,333.0,6.0,0.0,1.0,0.0,2.0,0.0
0.120559988,47.0,0.0,0.318343554,13208.0,14.0,0.0,2.0,0.0,0.0,1.0
0.867020366,50.0,1.0,1.030346305,2800.0,21.0,0.0,1.0,0.0,2.0,0.0
0.20870647,59.0,0.0,0.378455592,11900.0,13.0,0.0,2.0,1.0,0.0,0.0
0.16704502,88.0,0.0,1.193859336,2800.0,12.0,0.0,4.0,0.0,0.0,0.0
0.9999999,57.0,3.0,1.203074258,4618.0,10.0,1.0,2.0,1.0,1.0,1.0
0.375187003,43.0,2.0,0.673065387,5000.0,12.0,0.0,2.0,0.0,1.0,0.0
0.679604806,58.0,0.0,0.587470001,15833.0,20.0,0.0,5.0,0.0,1.0,1.0
0.068310128,50.0,1.0,0.94924838,7250.0,20.0,0.0,3.0,0.0,0.0,1.0
0.706158644,68.0,0.0,0.997930386,5314.0,10.0,0.0,2.0,0.0,0.0,0.0
0.284935753,58.0,2.0,0.035376434,53594.0,8.0,0.0,1.0,0.0,2.0,1.0
0.983708568,60.0,1.0,0.578915572,6620.0,16.0,0.0,1.0,2.0,0.0,1.0
0.024176643,56.0,0.0,0.417194269,3000.0,5.0,0.0,1.0,0.0,0.0,0.0
0.753144286,35.0,0.0,0.464697739,6500.0,4.0,1.0,1.0,0.0,2.0,1.0
0.0,41.0,0.0,0.852315954,4468.0,7.0,1.0,2.0,0.0,1.0,1.0
1.017379727,39.0,2.0,0.75369155,4875.0,17.0,0.0,1.0,0.0,1.0,1.0
0.200630982,28.0,0.0,0.503374156,4000.0,3.0,0.0,1.0,0.0,2.0,0.0
0.090640057,28.0,0.0,1.098966277,5900.0,16.0,0.0,2.0,0.0,0.0,1.0
1.02845488,48.0,2.0,0.426209839,7500.0,11.0,0.0,2.0,1.0,0.0,1.0
0.697201501,48.0,0.0,0.539389427,6714.0,10.0,0.0,2.0,0.0,2.0,0.0
0.452706878,41.0,0.0,0.553555806,8000.0,8.0,0.0,2.0,0.0,2.0,0.0
0.922538497,54.0,0.0,0.643114251,7500.0,6.0,0.0,2.0,1.0,0.0,1.0
0.99730784,43.0,2.0,0.663794505,6150.0,10.0,0.0,1.0,0.0,0.0,1.0
0.246491059,56.0,6.0,0.390268289,6000.0,6.0,1.0,2.0,1.0,0.0,0.0
1.001297796,53.0,1.0,1.241515255,5833.0,13.0,0.0,3.0,0.0,1.0,1.0
0.052627385,60.0,0.0,0.569539667,4083.0,9.0,0.0,2.0,0.0,0.0,0.0
0.523253584,58.0,0.0,0.591254066,5533.0,29.0,0.0,1.0,0.0,0.0,1.0
0.808226582,45.0,0.0,0.96507498,5067.0,5.0,0.0,1.0,0.0,1.0,0.0
0.197964738,49.0,1.0,0.120712741,9708.0,7.0,0.0,2.0,0.0,2.0,1.0
0.0,64.0,2.0,0.486569505,15300.0,17.0,0.0,4.0,0.0,0.0,0.0
0.731570737,67.0,0.0,1.210263246,3000.0,6.0,0.0,1.0,0.0,0.0,0.0
0.873786408,50.0,3.0,0.384826897,8000.0,6.0,0.0,1.0,1.0,2.0,1.0
0.0,43.0,0.0,0.454052007,7921.0,4.0,0.0,1.0,3.0,1.0,1.0
0.869855602,48.0,1.0,0.386540161,21500.0,27.0,0.0,8.0,0.0,1.0,1.0
0.590227337,65.0,3.0,0.440890385,5345.0,7.0,0.0,1.0,0.0,0.0,1.0
0.000499975,63.0,0.0,0.721207163,11000.0,9.0,0.0,5.0,0.0,0.0,1.0
0.355116788,36.0,0.0,0.923682915,4061.0,18.0,0.0,3.0,0.0,2.0,0.0
0.061682305,39.0,0.0,0.588884623,10417.0,8.0,0.0,3.0,0.0,3.0,0.0
0.02268012,58.0,0.0,0.369808534,17600.0,17.0,0.0,2.0,0.0,0.0,1.0
0.037910913,46.0,0.0,0.458285527,6100.0,18.0,0.0,2.0,0.0,1.0,1.0
0.0,40.0,0.0,0.382923415,5000.0,20.0,0.0,2.0,0.0,1.0,0.0
0.042802081,42.0,0.0,0.389851967,10267.0,17.0,0.0,2.0,0.0,2.0,1.0
0.359541199,31.0,2.0,0.424831849,5500.0,8.0,0.0,1.0,0.0,1.0,0.0
0.389752573,50.0,2.0,0.463567054,8000.0,12.0,0.0,1.0,0.0,0.0,0.0
0.06745414,76.0,0.0,44.17367367,5993.0,16.0,0.0,0.0,0.0,1.0,0.0
0.244216172,42.0,0.0,0.745106206,2400.0,6.0,0.0,1.0,0.0,0.0,0.0
0.104344783,43.0,0.0,0.413635498,5250.0,6.0,0.0,2.0,0.0,0.0,0.0
0.614414825,46.0,0.0,0.783243351,5000.0,8.0,0.0,1.0,0.0,3.0,1.0
0.229605311,53.0,1.0,0.809772214,5750.0,25.0,0.0,1.0,0.0,3.0,1.0
0.9999999,50.0,1.0,0.636401909,7125.0,6.0,0.0,1.0,0.0,0.0,0.0
0.444700145,39.0,0.0,0.751809479,4282.0,12.0,0.0,1.0,0.0,3.0,1.0
0.636307407,54.0,1.0,0.515296941,5000.0,10.0,0.0,1.0,0.0,0.0,1.0
0.908836966,52.0,1.0,0.868648305,11000.0,13.0,0.0,3.0,0.0,4.0,1.0
0.596707342,60.0,1.0,0.458074026,6105.0,11.0,0.0,1.0,0.0,1.0,0.0
0.611610043,57.0,0.0,0.436772983,15989.0,12.0,0.0,2.0,0.0,2.0,0.0
0.9999999,35.0,0.0,0.822435513,5000.0,8.0,0.0,2.0,3.0,0.0,1.0
0.006619235,45.0,2.0,0.285218146,9213.0,7.0,0.0,2.0,0.0,4.0,1.0
0.557852666,52.0,0.0,0.584522677,6305.0,16.0,0.0,1.0,0.0,0.0,1.0
0.273258139,44.0,0.0,3.762904637,1142.0,5.0,0.0,2.0,0.0,2.0,0.0
0.349333062,43.0,0.0,0.38238615,5313.0,13.0,0.0,1.0,0.0,0.0,1.0
0.98130113,55.0,0.0,1.174890693,1600.0,10.0,0.0,1.0,0.0,1.0,0.0
0.257645196,56.0,0.0,0.214715589,5150.0,4.0,0.0,1.0,0.0,0.0,0.0
0.694320256,48.0,0.0,0.75164156,5177.0,13.0,0.0,2.0,0.0,0.0,1.0
0.0,45.0,0.0,563.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0
0.257595316,67.0,0.0,0.446258957,6000.0,18.0,0.0,1.0,0.0,1.0,1.0
0.006371131,57.0,0.0,0.20311838,11800.0,6.0,0.0,1.0,0.0,1.0,0.0
0.99640036,47.0,3.0,0.380861914,10000.0,5.0,5.0,1.0,4.0,4.0,1.0
1.029725869,57.0,1.0,1.022630835,9190.0,8.0,0.0,1.0,0.0,2.0,1.0
0.355596195,54.0,0.0,0.729057592,4583.0,13.0,0.0,2.0,0.0,0.0,0.0
0.270450642,60.0,1.0,0.484023999,14333.0,14.0,0.0,3.0,0.0,0.0,0.0
1.017137961,49.0,4.0,0.723868388,5500.0,6.0,3.0,1.0,2.0,0.0,1.0
0.025401538,54.0,0.0,0.382436261,6000.0,5.0,0.0,1.0,0.0,0.0,0.0
0.074122966,74.0,0.0,0.486915147,2521.0,4.0,0.0,1.0,0.0,0.0,0.0
0.441280542,45.0,0.0,0.634685637,5200.0,11.0,0.0,2.0,0.0,0.0,0.0
0.982201187,44.0,0.0,0.387122575,5000.0,4.0,0.0,1.0,0.0,2.0,0.0
0.89543268,50.0,0.0,0.675627742,10712.0,23.0,0.0,2.0,0.0,3.0,0.0
0.012523213,54.0,0.0,0.752029981,1600.0,5.0,0.0,1.0,0.0,1.0,0.0
0.632801363,63.0,1.0,1.272959777,4300.0,21.0,0.0,2.0,1.0,0.0,1.0
0.047261218,42.0,0.0,0.23766482,30866.0,14.0,0.0,4.0,0.0,0.0,0.0
0.167818982,54.0,0.0,0.245922886,9258.0,5.0,0.0,1.0,0.0,4.0,0.0
0.508659792,38.0,0.0,0.954120346,5666.0,16.0,0.0,2.0,0.0,1.0,1.0
0.391520836,51.0,1.0,3.578654971,3419.0,21.0,4.0,6.0,1.0,2.0,1.0
0.055615575,35.0,0.0,0.097317114,6000.0,9.0,0.0,0.0,0.0,1.0,0.0
0.9999999,40.0,0.0,0.474947228,9000.0,3.0,3.0,1.0,0.0,2.0,1.0
0.374180742,44.0,0.0,0.371943183,6828.0,7.0,0.0,2.0,0.0,0.0,0.0
0.624252356,63.0,0.0,0.46245718,10800.0,11.0,0.0,2.0,0.0,0.0,0.0
0.061549706,52.0,0.0,0.427508055,9000.0,17.0,0.0,6.0,0.0,1.0,0.0
0.078100935,42.0,0.0,0.224670952,9800.0,18.0,0.0,2.0,0.0,1.0,1.0
0.522182303,56.0,0.0,0.44437472,11154.0,21.0,0.0,2.0,0.0,1.0,0.0
0.255818069,44.0,2.0,0.649639611,3190.0,9.0,0.0,2.0,0.0,1.0,0.0
0.036725647,62.0,0.0,0.884984573,5833.0,12.0,0.0,1.0,0.0,0.0,0.0
0.597075329,64.0,0.0,0.731403568,8912.0,17.0,0.0,5.0,0.0,1.0,1.0
0.148647706,55.0,0.0,0.697041205,5508.0,15.0,0.0,2.0,0.0,0.0,0.0
0.961012996,52.0,3.0,0.786340563,4333.0,6.0,4.0,2.0,0.0,2.0,1.0
0.9999999,32.0,1.0,0.446166621,7225.0,6.0,0.0,0.0,0.0,1.0,1.0
0.551823057,44.0,1.0,0.93209748,4800.0,13.0,0.0,1.0,0.0,2.0,1.0
0.287451392,80.0,0.0,0.683954619,1850.0,8.0,0.0,1.0,0.0,0.0,0.0
0.2999041,53.0,1.0,0.41061916,11450.0,15.0,0.0,4.0,0.0,1.0,0.0
0.483891009,48.0,0.0,1.615579627,4338.0,13.0,0.0,3.0,0.0,1.0,1.0
0.9999999,56.0,0.0,0.511353147,5416.0,5.0,1.0,3.0,0.0,0.0,1.0
0.934379458,55.0,1.0,0.366605566,6000.0,4.0,2.0,1.0,0.0,3.0,1.0
