RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.821704108,50.0,0.0,0.504587648,18636.0,14.0,0.0,2.0,0.0,4.0,1.0
0.039100799,48.0,0.0,0.266341707,8000.0,8.0,0.0,2.0,0.0,0.0,0.0
0.136980703,47.0,0.0,0.161073826,4916.0,9.0,0.0,0.0,0.0,5.0,0.0
0.087158584,47.0,2.0,0.502229846,2914.0,9.0,0.0,1.0,0.0,3.0,0.0
0.145817572,45.0,0.0,0.325558147,3000.0,9.0,0.0,1.0,0.0,0.0,1.0
1.100316356,66.0,1.0,3.50329934,1666.0,12.0,0.0,0.0,0.0,1.0,1.0
0.836405252,69.0,1.0,0.424981245,5331.0,7.0,1.0,1.0,1.0,0.0,0.0
0.015661446,31.0,0.0,0.184245824,8200.0,9.0,0.0,1.0,0.0,0.0,0.0
0.093726335,68.0,0.0,0.038990252,4000.0,10.0,0.0,0.0,0.0,0.0,0.0
0.861387277,32.0,3.0,0.560073321,6000.0,13.0,0.0,1.0,0.0,2.0,1.0
0.801388221,38.0,2.0,0.598042414,3064.0,9.0,0.0,0.0,0.0,3.0,1.0
0.08182535,74.0,0.0,0.294506612,3931.0,7.0,0.0,1.0,0.0,1.0,0.0
0.207303196,68.0,0.0,0.155560675,17362.0,9.0,0.0,1.0,0.0,1.0,0.0
0.242557447,45.0,0.0,0.221955568,14583.0,12.0,0.0,1.0,0.0,0.0,0.0
0.759966805,52.0,0.0,0.564763386,4500.0,10.0,0.0,1.0,0.0,1.0,0.0
0.174032785,50.0,0.0,0.213750985,10151.0,13.0,0.0,1.0,0.0,1.0,0.0
0.096384334,53.0,0.0,0.352680549,2256.0,11.0,0.0,0.0,0.0,1.0,0.0
0.0,40.0,0.0,0.313968603,10000.0,10.0,2.0,2.0,0.0,2.0,0.0
0.733168854,49.0,2.0,0.585520362,5524.0,11.0,0.0,1.0,0.0,1.0,1.0
0.019896604,69.0,0.0,0.540496408,3061.0,13.0,0.0,1.0,0.0,1.0,0.0
1.148810777,62.0,2.0,0.34579188,7437.0,9.0,1.0,1.0,2.0,2.0,1.0
0.213385119,35.0,0.0,0.215254591,9583.0,7.0,0.0,1.0,0.0,1.0,0.0
0.119916802,48.0,0.0,0.438728064,6666.0,10.0,0.0,2.0,0.0,2.0,0.0
0.138012154,39.0,1.0,0.352973417,3648.0,5.0,0.0,1.0,0.0,1.0,1.0
0.041080823,70.0,0.0,0.281743651,5000.0,9.0,0.0,1.0,0.0,0.0,0.0
0.101377426,62.0,0.0,0.274172583,10000.0,7.0,0.0,2.0,0.0,0.0,0.0
0.821705943,37.0,2.0,0.378647816,5516.0,10.0,0.0,0.0,0.0,2.0,0.0
0.013695152,77.0,0.0,0.26636753,4902.0,14.0,0.0,2.0,0.0,1.0,0.0
0.725659293,41.0,0.0,0.432313495,4771.0,7.0,0.0,1.0,0.0,0.0,1.0
0.035527292,39.0,0.0,0.251623974,8158.0,11.0,0.0,1.0,0.0,2.0,0.0
0.03098833,28.0,1.0,0.074923344,7500.0,12.0,0.0,0.0,0.0,3.0,0.0
0.285095595,74.0,0.0,0.742630095,3900.0,9.0,0.0,4.0,0.0,0.0,0.0
0.024957725,79.0,0.0,0.065818853,10300.0,16.0,0.0,0.0,0.0,1.0,0.0
0.239872735,48.0,0.0,0.184094256,8826.0,9.0,0.0,0.0,1.0,0.0,1.0
1.054627484,53.0,2.0,0.532759902,9416.0,15.0,0.0,1.0,1.0,3.0,1.0
0.093628028,57.0,0.0,0.261658729,11128.0,19.0,0.0,1.0,0.0,1.0,0.0
1.118323473,39.0,2.0,1.842995169,2483.0,11.0,0.0,1.0,1.0,2.0,1.0
0.017391503,81.0,0.0,0.00669933,10000.0,20.0,0.0,0.0,0.0,2.0,0.0
0.00626949,58.0,0.0,0.001038422,26000.0,9.0,0.0,0.0,0.0,0.0,0.0
0.007101896,82.0,0.0,52.5,1.0,9.0,0.0,0.0,0.0,0.0,1.0
0.026338815,81.0,0.0,0.292663263,3720.0,10.0,0.0,1.0,0.0,0.0,0.0
1.033621373,35.0,0.0,0.504872107,3283.0,7.0,0.0,0.0,0.0,1.0,1.0
0.004902349,69.0,0.0,0.00195474,13300.0,19.0,0.0,0.0,0.0,0.0,0.0
0.959144975,48.0,0.0,0.554216867,4896.0,10.0,0.0,1.0,1.0,1.0,1.0
0.848641278,37.0,0.0,0.564402225,16000.0,16.0,0.0,7.0,0.0,2.0,1.0
0.113289156,70.0,0.0,0.52073963,2000.0,10.0,0.0,1.0,0.0,0.0,0.0
0.02413419,61.0,0.0,0.341996129,3616.0,11.0,0.0,1.0,0.0,1.0,0.0
0.011459451,69.0,0.0,0.312760634,4795.0,11.0,0.0,0.0,0.0,0.0,0.0
0.243553806,47.0,0.0,0.315789474,11000.0,14.0,0.0,1.0,0.0,0.0,1.0
0.307757394,47.0,0.0,0.181313158,18900.0,10.0,0.0,2.0,0.0,3.0,0.0
0.100713119,51.0,0.0,0.219898342,12000.0,7.0,0.0,2.0,0.0,2.0,0.0
0.533682093,50.0,0.0,0.819091967,8589.0,10.0,6.0,1.0,4.0,0.0,1.0
0.017692214,56.0,0.0,0.040725422,22000.0,14.0,0.0,1.0,0.0,1.0,0.0
0.975347023,43.0,0.0,0.4057282,8623.0,9.0,0.0,1.0,0.0,0.0,0.0
0.015317472,80.0,0.0,0.114344315,7800.0,7.0,0.0,1.0,0.0,0.0,0.0
0.377396888,69.0,0.0,0.482122261,2600.0,12.0,0.0,0.0,0.0,1.0,0.0
0.236951515,60.0,0.0,0.178065755,8333.0,10.0,0.0,0.0,0.0,0.0,0.0
1.069302379,38.0,2.0,0.313789655,11000.0,7.0,0.0,4.0,0.0,0.0,1.0
0.102722085,38.0,0.0,0.664778407,3000.0,7.0,0.0,0.0,0.0,2.0,0.0
0.107315585,47.0,3.0,0.358554489,7083.0,14.0,1.0,3.0,0.0,0.0,0.0
0.726072744,48.0,0.0,0.451581028,7083.0,11.0,0.0,2.0,0.0,1.0,0.0
0.11699904,35.0,0.0,0.217902568,8333.0,4.0,0.0,1.0,0.0,0.0,0.0
0.108318313,40.0,0.0,0.195698273,3300.0,12.0,0.0,0.0,0.0,1.0,1.0
0.03719769,47.0,0.0,0.03975841,25000.0,11.0,0.0,1.0,0.0,3.0,1.0
0.975767474,48.0,3.0,0.590315712,10800.0,11.0,0.0,3.0,0.0,1.0,1.0
0.555592216,32.0,0.0,0.294510386,10783.0,23.0,0.0,3.0,0.0,1.0,1.0
0.002666598,52.0,1.0,0.222491703,7833.0,14.0,0.0,1.0,0.0,0.0,0.0
0.011219309,72.0,0.0,0.254395036,6768.0,10.0,0.0,1.0,0.0,0.0,0.0
0.11045178,63.0,0.0,0.311815713,11416.0,20.0,0.0,1.0,1.0,1.0,0.0
0.664650863,38.0,3.0,0.474342009,6800.0,15.0,1.0,2.0,0.0,3.0,1.0
0.121337393,45.0,0.0,0.292582635,6322.0,12.0,0.0,1.0,0.0,2.0,0.0
0.261081467,39.0,0.0,0.638855494,4158.0,9.0,0.0,1.0,0.0,1.0,0.0
0.03435095,52.0,0.0,0.278659612,10772.0,8.0,0.0,1.0,0.0,1.0,0.0
0.017558727,47.0,0.0,0.53540175,2513.0,10.0,1.0,1.0,0.0,0.0,1.0
0.0,73.0,0.0,1161.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0
3818.0,39.0,2.0,1.154265467,3668.0,12.0,1.0,2.0,0.0,0.0,1.0
0.002451723,54.0,0.0,0.263615696,10116.0,14.0,0.0,1.0,0.0,2.0,0.0
0.0,54.0,1.0,0.205975768,8500.0,15.0,0.0,1.0,0.0,1.0,1.0
0.698978397,48.0,0.0,35.44078216,13500.0,11.0,0.0,0.0,0.0,1.0,1.0
0.217539123,53.0,0.0,0.067330572,11346.0,9.0,0.0,1.0,0.0,0.0,0.0
0.144741409,44.0,0.0,0.378334017,7310.0,9.0,0.0,1.0,0.0,1.0,0.0
0.696579559,49.0,0.0,0.457709947,13300.0,11.0,0.0,2.0,0.0,3.0,0.0
0.327483733,70.0,0.0,0.475074989,7000.0,10.0,0.0,2.0,0.0,0.0,1.0
0.038451528,73.0,0.0,0.137536102,10040.0,13.0,0.0,1.0,0.0,1.0,0.0
0.550824809,46.0,2.0,0.352962895,5416.0,10.0,0.0,2.0,0.0,5.0,1.0
0.102708361,69.0,0.0,0.01296049,12730.0,5.0,0.0,0.0,0.0,0.0,0.0
0.150359731,53.0,0.0,1.027506334,2762.0,10.0,0.0,1.0,0.0,0.0,0.0
0.162101134,65.0,0.0,0.043440857,131350.0,17.0,0.0,1.0,0.0,1.0,0.0
0.948992145,74.0,0.0,0.679654967,3361.0,10.0,0.0,2.0,0.0,0.0,0.0
0.59703925,42.0,0.0,0.463107379,5000.0,11.0,0.0,1.0,0.0,0.0,1.0
0.771137068,44.0,0.0,0.452089277,5958.0,11.0,0.0,2.0,0.0,2.0,0.0
0.030298485,37.0,0.0,0.314575412,3944.0,7.0,0.0,1.0,0.0,1.0,0.0
0.872383995,65.0,0.0,0.469423413,6867.0,15.0,0.0,1.0,0.0,1.0,0.0
0.793012525,34.0,0.0,0.400127632,4700.0,16.0,1.0,1.0,0.0,1.0,1.0
0.096850122,51.0,0.0,0.600254499,5500.0,12.0,0.0,1.0,0.0,0.0,0.0
1.051749485,29.0,4.0,0.91145387,3500.0,11.0,2.0,1.0,0.0,1.0,1.0
0.139896373,29.0,2.0,0.574371403,3300.0,8.0,0.0,1.0,0.0,1.0,1.0
0.521604751,36.0,1.0,0.571828833,3925.0,7.0,0.0,1.0,0.0,4.0,1.0
0.234244903,46.0,0.0,0.248220394,21633.0,16.0,0.0,2.0,0.0,8.0,0.0
0.123306775,51.0,0.0,1.275601189,3700.0,13.0,0.0,1.0,0.0,1.0,1.0
0.134779057,57.0,0.0,0.170789841,12166.0,8.0,0.0,2.0,1.0,0.0,1.0
0.170294209,70.0,0.0,0.252117448,7083.0,14.0,0.0,1.0,0.0,0.0,0.0
0.819287576,39.0,0.0,0.61437618,9000.0,13.0,0.0,2.0,0.0,0.0,1.0
0.15579221,34.0,0.0,0.268481486,7750.0,8.0,0.0,1.0,0.0,0.0,0.0
0.028800094,72.0,0.0,0.293463317,8000.0,21.0,0.0,2.0,0.0,2.0,0.0
0.022818841,79.0,0.0,0.010179967,5500.0,9.0,0.0,0.0,0.0,0.0,0.0
0.021874512,39.0,0.0,0.186994609,11871.0,9.0,0.0,2.0,0.0,2.0,0.0
0.541546949,73.0,2.0,0.635726011,6700.0,8.0,1.0,1.0,1.0,0.0,1.0
0.014370104,65.0,0.0,0.230283448,6808.0,7.0,0.0,1.0,0.0,1.0,0.0
0.694902359,38.0,1.0,0.382061794,10000.0,8.0,0.0,2.0,0.0,5.0,1.0
0.017931733,35.0,0.0,0.42159383,3500.0,6.0,0.0,1.0,0.0,3.0,0.0
0.519302673,40.0,0.0,0.765896315,8004.0,12.0,0.0,3.0,0.0,0.0,0.0
0.033427616,36.0,0.0,0.564356436,3938.0,11.0,0.0,1.0,0.0,0.0,1.0
0.143098514,88.0,4.0,0.13655814,10749.0,8.0,0.0,1.0,0.0,0.0,1.0
0.196372799,43.0,0.0,0.537485582,2600.0,10.0,0.0,1.0,0.0,0.0,0.0
0.041457937,46.0,0.0,0.170250896,12833.0,8.0,0.0,1.0,1.0,2.0,0.0
0.036636155,62.0,0.0,0.046423045,8400.0,16.0,0.0,0.0,0.0,1.0,0.0
0.378929686,38.0,0.0,0.447300771,4667.0,8.0,0.0,2.0,0.0,1.0,1.0
0.849236913,44.0,2.0,0.43188446,7200.0,11.0,3.0,2.0,4.0,0.0,1.0
0.111847544,56.0,0.0,0.282960818,11050.0,10.0,0.0,1.0,0.0,0.0,0.0
0.143755514,62.0,0.0,0.057929471,15000.0,10.0,0.0,0.0,0.0,1.0,0.0
0.623858226,36.0,0.0,0.223106495,14826.0,8.0,0.0,1.0,0.0,0.0,0.0
0.876364287,49.0,0.0,0.429594272,7122.0,7.0,0.0,0.0,0.0,0.0,1.0
0.116917033,46.0,0.0,0.13073434,17416.0,5.0,0.0,1.0,0.0,4.0,0.0
0.019485247,41.0,5.0,0.073964201,30000.0,9.0,0.0,2.0,0.0,3.0,0.0
0.285742024,75.0,0.0,0.960485599,4200.0,10.0,0.0,1.0,0.0,0.0,0.0
0.109258792,40.0,0.0,0.141524853,10400.0,21.0,0.0,1.0,1.0,4.0,0.0
0.14510852,30.0,0.0,0.24635073,5000.0,9.0,0.0,1.0,0.0,0.0,0.0
0.167501854,38.0,0.0,0.476278383,5416.0,12.0,0.0,1.0,0.0,2.0,0.0
0.977022855,36.0,0.0,1.327948796,6561.0,33.0,0.0,1.0,0.0,1.0,0.0
0.507051776,49.0,1.0,0.429415508,11000.0,11.0,0.0,2.0,0.0,1.0,1.0
0.985395849,33.0,5.0,0.446868286,6050.0,10.0,0.0,1.0,0.0,2.0,1.0
0.597137589,36.0,0.0,0.896695362,3600.0,8.0,0.0,1.0,0.0,2.0,1.0
0.004042728,67.0,0.0,0.193440875,7500.0,7.0,0.0,1.0,0.0,1.0,0.0
0.522537306,49.0,1.0,0.373148656,14583.0,10.0,0.0,2.0,0.0,2.0,1.0
0.119985456,60.0,0.0,0.225385528,5900.0,9.0,0.0,2.0,0.0,0.0,1.0
0.201796331,36.0,0.0,0.268774704,6830.0,3.0,1.0,1.0,0.0,3.0,1.0
0.037041203,58.0,0.0,0.316060795,11250.0,10.0,0.0,2.0,0.0,3.0,0.0
0.155940299,79.0,4.0,0.232736573,5473.0,9.0,4.0,2.0,3.0,1.0,1.0
0.092788414,53.0,3.0,0.152582759,11750.0,27.0,0.0,1.0,0.0,0.0,1.0
0.095814597,78.0,0.0,0.315246544,4846.0,23.0,0.0,2.0,0.0,0.0,0.0
0.960914073,40.0,0.0,0.467029973,5504.0,7.0,0.0,1.0,0.0,0.0,1.0
0.729187701,52.0,0.0,0.60408666,13800.0,14.0,0.0,2.0,0.0,3.0,0.0
0.816323739,73.0,4.0,0.430905378,2937.0,12.0,0.0,1.0,0.0,0.0,0.0
0.243674266,48.0,0.0,0.179979778,8900.0,10.0,0.0,1.0,0.0,6.0,0.0
0.957004777,34.0,0.0,0.645544307,8000.0,11.0,0.0,1.0,0.0,2.0,1.0
0.542813536,39.0,0.0,0.534687311,9945.0,6.0,0.0,1.0,0.0,3.0,1.0
0.287245887,72.0,0.0,0.394758173,3700.0,10.0,1.0,0.0,0.0,0.0,1.0
0.919970631,49.0,1.0,1.439755691,1800.0,9.0,1.0,1.0,0.0,3.0,1.0
0.091370623,58.0,0.0,0.309366824,9554.0,11.0,0.0,2.0,0.0,1.0,0.0
0.000140843,34.0,0.0,0.150713849,18000.0,14.0,1.0,1.0,0.0,3.0,1.0
0.236611138,48.0,0.0,0.267403104,10500.0,9.0,0.0,2.0,0.0,1.0,0.0
0.103067519,86.0,0.0,0.275532377,2300.0,10.0,0.0,0.0,0.0,0.0,0.0
0.0,80.0,0.0,0.318757499,7500.0,12.0,0.0,1.0,0.0,0.0,0.0
0.145988543,42.0,0.0,0.270573758,6500.0,17.0,0.0,1.0,0.0,1.0,1.0
0.149845318,59.0,0.0,0.250125733,5964.0,11.0,0.0,1.0,0.0,0.0,0.0
0.323825689,88.0,0.0,0.458424508,2741.0,7.0,0.0,2.0,0.0,0.0,0.0
1.038919661,72.0,4.0,0.342624207,14350.0,8.0,0.0,2.0,0.0,0.0,1.0
0.068180569,70.0,0.0,0.284301726,41666.0,12.0,0.0,4.0,0.0,2.0,0.0
0.119030299,49.0,0.0,0.747907064,10630.0,13.0,0.0,1.0,0.0,1.0,0.0
0.001403421,66.0,0.0,0.121587841,10000.0,16.0,0.0,1.0,0.0,0.0,0.0
0.093103724,61.0,0.0,0.159808404,4592.0,9.0,0.0,1.0,0.0,0.0,0.0
1.011687669,41.0,0.0,1.704893868,6783.0,10.0,0.0,2.0,0.0,0.0,1.0
0.773156098,43.0,0.0,0.581135761,7166.0,15.0,0.0,1.0,0.0,2.0,0.0
0.007209167,76.0,0.0,0.004213101,7357.0,16.0,0.0,0.0,0.0,0.0,0.0
0.980089466,35.0,0.0,0.447496677,6770.0,13.0,0.0,2.0,0.0,1.0,1.0
0.185922483,34.0,0.0,0.284662294,8690.0,9.0,0.0,2.0,0.0,1.0,0.0
0.52710085,50.0,3.0,0.467539553,5498.0,15.0,1.0,1.0,1.0,1.0,1.0
0.705197204,56.0,0.0,0.262722496,55000.0,16.0,0.0,6.0,0.0,1.0,0.0
0.134015061,62.0,0.0,0.072697522,12833.0,8.0,0.0,1.0,0.0,0.0,0.0
0.005160767,62.0,0.0,0.208275589,5050.0,12.0,0.0,1.0,0.0,1.0,1.0
0.641028231,44.0,0.0,0.459923346,6000.0,10.0,0.0,1.0,0.0,2.0,1.0
0.526116946,79.0,2.0,0.929356881,3000.0,9.0,1.0,2.0,3.0,1.0,0.0
0.095514247,48.0,1.0,0.194565345,8500.0,14.0,0.0,1.0,0.0,4.0,0.0
1.024509614,53.0,0.0,0.484932648,7200.0,9.0,0.0,1.0,0.0,2.0,0.0
0.965654555,46.0,1.0,0.370822708,7450.0,10.0,1.0,1.0,1.0,2.0,1.0
0.543846027,54.0,0.0,0.445106954,13416.0,10.0,0.0,2.0,0.0,1.0,0.0
0.15490986,52.0,0.0,0.678412792,3376.0,10.0,0.0,2.0,0.0,2.0,0.0
0.151522328,47.0,0.0,0.038120235,8000.0,4.0,0.0,0.0,0.0,1.0,1.0
0.474305505,40.0,0.0,0.320607713,7700.0,10.0,0.0,1.0,0.0,2.0,1.0
0.018345453,66.0,0.0,0.18112256,23000.0,15.0,0.0,2.0,0.0,0.0,0.0
0.003591326,83.0,0.0,0.000869313,10352.0,14.0,0.0,0.0,0.0,0.0,0.0
0.018040591,40.0,1.0,0.370638924,9515.0,9.0,0.0,1.0,0.0,1.0,0.0
0.320457562,45.0,0.0,0.294380375,15000.0,27.0,0.0,3.0,0.0,3.0,1.0
0.980245508,40.0,1.0,0.509889155,4600.0,7.0,0.0,1.0,0.0,3.0,1.0
0.638336494,53.0,0.0,0.351293542,9817.0,12.0,0.0,1.0,0.0,2.0,0.0
0.762192246,41.0,3.0,0.521344866,7167.0,14.0,0.0,3.0,0.0,1.0,1.0
0.857665539,39.0,2.0,0.44784923,6950.0,14.0,0.0,2.0,0.0,2.0,1.0
0.105363155,66.0,0.0,0.283613693,8500.0,5.0,0.0,1.0,0.0,0.0,0.0
0.314437351,36.0,0.0,0.305936073,8759.0,7.0,0.0,1.0,0.0,1.0,1.0
0.989933342,36.0,1.0,0.40868406,5250.0,15.0,0.0,1.0,0.0,2.0,1.0
0.042437617,77.0,0.0,0.04484433,3500.0,19.0,0.0,0.0,0.0,0.0,0.0
0.025523109,38.0,0.0,0.421667145,10448.0,9.0,0.0,2.0,0.0,2.0,0.0
0.125093745,40.0,0.0,0.437443199,3300.0,7.0,0.0,1.0,0.0,2.0,0.0
0.137545114,57.0,1.0,0.344819448,4236.0,9.0,0.0,1.0,0.0,1.0,1.0
0.008199497,68.0,0.0,0.172965407,5000.0,11.0,0.0,1.0,0.0,0.0,0.0
0.984060721,45.0,0.0,0.353544072,9268.0,7.0,0.0,1.0,0.0,2.0,1.0
0.511664558,41.0,2.0,0.427533944,9500.0,16.0,0.0,3.0,0.0,1.0,1.0
0.216293946,31.0,0.0,0.113660363,20833.0,9.0,0.0,1.0,0.0,2.0,0.0
0.031343092,71.0,0.0,19.73078365,8000.0,16.0,0.0,1.0,0.0,0.0,1.0
0.144125959,39.0,0.0,0.42767631,7500.0,12.0,0.0,1.0,0.0,2.0,0.0
0.256100474,73.0,1.0,0.268238186,8950.0,12.0,1.0,3.0,1.0,0.0,1.0
0.60205306,77.0,3.0,1.062877872,2480.0,7.0,0.0,2.0,0.0,0.0,1.0
0.003831279,52.0,0.0,0.206283408,9166.0,8.0,0.0,1.0,0.0,0.0,0.0
0.508191332,52.0,0.0,0.666894946,7300.0,12.0,0.0,1.0,0.0,0.0,0.0
0.843500261,49.0,0.0,0.443495514,11591.0,9.0,0.0,2.0,0.0,3.0,0.0
0.574249405,66.0,0.0,0.268244898,12249.0,14.0,0.0,2.0,0.0,2.0,1.0
0.089365644,62.0,0.0,0.37913486,2750.0,14.0,0.0,1.0,0.0,0.0,0.0
0.377940699,72.0,0.0,1.627486438,1105.0,9.0,0.0,1.0,0.0,0.0,1.0
0.03131727,40.0,0.0,0.532405455,7112.0,10.0,2.0,3.0,0.0,0.0,0.0
0.713096126,43.0,0.0,0.666084748,6300.0,10.0,0.0,1.0,0.0,2.0,0.0
0.781796795,35.0,3.0,0.499500167,3000.0,9.0,2.0,1.0,3.0,0.0,1.0
0.074872678,63.0,0.0,0.175487465,14000.0,11.0,0.0,1.0,0.0,0.0,0.0
0.0,47.0,0.0,0.199344075,14025.0,9.0,0.0,1.0,0.0,4.0,0.0
0.194392606,41.0,0.0,0.471550802,9349.0,9.0,0.0,3.0,0.0,1.0,1.0
0.851423083,49.0,1.0,0.419678148,7083.0,11.0,1.0,1.0,1.0,0.0,1.0
0.096864269,52.0,0.0,0.323558814,3000.0,6.0,0.0,1.0,0.0,1.0,0.0
0.762757514,70.0,0.0,0.359688381,6032.0,7.0,0.0,0.0,0.0,0.0,0.0
0.016096056,66.0,0.0,0.18479472,11666.0,9.0,0.0,2.0,0.0,0.0,0.0
0.986820428,43.0,2.0,0.655292328,4600.0,12.0,0.0,1.0,0.0,3.0,1.0
0.9999999,41.0,2.0,0.194154489,9100.0,7.0,1.0,1.0,0.0,0.0,1.0
0.186688355,78.0,0.0,0.052236941,4000.0,10.0,0.0,0.0,0.0,0.0,0.0
0.08491726,47.0,0.0,0.285714286,17618.0,11.0,0.0,1.0,0.0,4.0,0.0
0.0,46.0,1.0,0.258632182,7500.0,11.0,0.0,1.0,0.0,2.0,1.0
0.133441988,65.0,0.0,0.171359614,8700.0,9.0,0.0,2.0,0.0,0.0,0.0
0.805929179,45.0,0.0,0.513510661,9473.0,11.0,0.0,2.0,0.0,3.0,0.0
0.594800993,78.0,1.0,0.956626506,1244.0,11.0,1.0,1.0,0.0,0.0,1.0
0.102449075,44.0,0.0,0.308614865,5919.0,17.0,0.0,2.0,0.0,0.0,0.0
0.75659847,73.0,0.0,0.847757783,3500.0,7.0,0.0,3.0,0.0,2.0,1.0
0.914869304,35.0,0.0,0.188065889,9166.0,8.0,0.0,1.0,0.0,0.0,0.0
0.496633991,36.0,1.0,0.562730627,4335.0,11.0,0.0,1.0,0.0,2.0,0.0
0.036928694,93.0,0.0,0.003727866,13948.0,15.0,0.0,0.0,0.0,0.0,1.0
0.727565449,47.0,0.0,0.469740027,9500.0,9.0,0.0,2.0,1.0,0.0,1.0
0.231104335,47.0,0.0,0.151308115,6000.0,10.0,0.0,1.0,0.0,0.0,0.0
0.113044513,71.0,0.0,0.111635535,25000.0,15.0,0.0,2.0,0.0,1.0,0.0
0.144350314,63.0,0.0,0.174277956,8101.0,12.0,0.0,0.0,0.0,0.0,0.0
0.874364775,40.0,0.0,0.345722483,7667.0,6.0,0.0,1.0,0.0,2.0,1.0
0.07296215,49.0,0.0,0.259409221,10866.0,11.0,0.0,2.0,0.0,2.0,0.0
0.316947175,40.0,1.0,0.211964673,6000.0,9.0,0.0,1.0,0.0,0.0,1.0
0.018410333,33.0,0.0,0.004951909,10500.0,13.0,0.0,0.0,0.0,0.0,0.0
0.003844761,43.0,0.0,0.279171503,11200.0,8.0,0.0,3.0,0.0,5.0,0.0
0.20012058,67.0,0.0,0.075723237,7500.0,9.0,0.0,0.0,0.0,0.0,0.0
0.118647041,50.0,0.0,0.017044975,11850.0,5.0,0.0,0.0,0.0,0.0,0.0
