lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,label
279.12964,10.35002,110.34603,202.53896,253.41304,194.99995,151.21603,84.14544,154.24289,44.67218,35.78512,374.8352,156.0025,179.62375,195.64445,0.3987832,0.3722087,0.033912227,4.739068,5.6769695,0 
6006.1616,179.55135,120.671265,273.85977,266.04736,194.04366,129.94542,141.62527,58.403385,47.610302,40.58155,277.65924,273.31506,0.035623126,0.1196588,0.16169882,0.4248984,0.05568566,9.864429,3.7147639,0 
3301.9844,103.614265,147.6547,220.62247,188.01485,342.644,151.65361,52.216087,141.85812,83.819916,82.628494,245.25414,197.77899,12.843497,45.91564,1.0573645,1.1235317,0.018861903,1.0005841,7.746411,0 
5711.8633,170.93413,137.96526,250.02295,241.33899,239.38374,249.23373,82.167076,315.63623,73.20885,61.231342,179.68976,174.21432,613.3116,1000.05054,0.136343,-0.005926371,0.010161048,2.3442492,1.0724891,0 
9614.631,298.7777,149.42563,193.00092,178.48625,134.52269,261.59717,174.00844,294.435,54.78215,59.949,195.84644,190.48384,0.015440419,1.412054,0.16331911,0.36774564,0.071214244,3.7620192,1.001691,0 
503.21762,16.048573,170.70685,145.82751,119.523125,204.6481,36.792767,68.68115,74.33722,66.20352,61.92408,151.38838,135.89325,79.5828,159.24657,0.49157095,0.13373661,0.02821464,4.0445166,1,0 
10434.958,322.99063,103.96681,174.20026,170.08153,131.65184,240.39737,99.44574,214.29497,19.24052,18.250656,171.58942,175.04599,64.78882,0.8927966,0.37812233,0.51445043,0.019623874,9.364978,7.8015985,0 
7861.404,239.584,103.51493,156.92773,141.16246,200.6932,195.58994,209.43365,118.05858,55.142506,43.0462,156.7165,145.17407,4.2872868,11.859441,0.47483683,0.4245577,0.019773673,7.8447604,6.3008165,0 
5149.3867,155.28506,101.40212,181.97578,193.83195,235.22736,91.182274,222.3808,150.4609,78.577225,64.01261,204.39111,142.29497,21.293747,196.80927,0.43494558,0.28448176,0.021734005,1.0022192,1.0039495,0 
10038.146,310.35742,122.04338,142.73961,141.7022,182.31212,195.19475,202.70306,116.06347,66.53261,61.60912,147.5556,146.17056,0.13739994,0.22019279,0.24635267,0.45558715,0.037547424,4.464432,4.7897377,0 
2536.2715,79.33692,172.29286,126.11124,210.23064,205.8104,184.57268,103.471855,83.43111,100.60924,68.02258,263.90286,98.19506,0.18869317,1.0306126,0.5698395,0.38721633,0.020961167,6.3061337,6.220935,0 
6236.3203,186.69946,117.83966,144.12689,143.02957,179.57478,275.22403,149.99663,206.05904,58.522526,67.80777,142.34503,145.53105,0.01283836,0.037909377,0.17647314,0.42733574,0.038821694,4.119828,3.6919127,0 
2460.7605,76.25831,217.48639,150.91324,137.41849,195.19826,67.49574,201.07501,26.665993,51.641586,48.40692,139.05331,138.88022,71.76183,12.798843,0.41907883,0.49757254,0.022917992,2.7357688,7.494362,0 
4219.8794,130.08932,129.30289,325.8524,273.09625,190.89824,88.82259,88.68838,64.12992,37.368217,33.935394,133.12024,110.41157,190.99928,49.373604,0.18371153,0.20075166,0.010245223,3.5531201,6.4585066,0 
8645.4795,267.08658,122.18655,124.60869,128.6117,161.3075,132.44594,207.77992,56.31665,71.01294,67.62816,126.089195,129.44197,1.0151322,0.054451793,0.22647333,0.57115793,0.04312102,4.676709,5.085689,0 
2537.4927,77.48681,170.12756,106.80866,93.021706,277.62543,273.2957,622.95465,181.00732,145.64844,106.56545,100.541595,92.23918,70.03823,12.133603,0.40465832,0.5293033,0.03429678,3.0072217,8.191703,0 
4958.555,147.6739,211.06175,115.44792,115.09883,311.27472,104.22315,176.12048,58.90049,57.460052,54.651764,114.28651,118.36271,57.512016,4.4058084,0.23431683,0.162817,0.010830183,3.1211412,5.180397,0 
4380.996,132.8185,152.88669,231.01958,211.96216,215.65726,100.74475,87.41611,38.79386,91.20174,78.72951,217.39043,202.86722,6.4534783,52.41444,0.39341164,0.5220331,0.016081993,1,5.2132964,0 
7131.546,216.93112,156.56479,220.61742,219.02727,202.61937,78.99475,154.85242,56.30515,31.280758,27.627804,218.18382,214.8884,68.57776,8.837876,0.3000741,0.26320827,0.02677085,2.2269824,6.5087967,0 
7543.679,228.71872,88.05652,174.37015,171.92824,240.32448,145.5213,113.446976,71.90682,59.30339,58.137558,178.70485,177.76735,0.7445264,1.630596,0.27312994,0.3284346,0.023288041,5.1660805,3.1692255,0 
4673.816,141.38121,68.347565,213.08727,205.1093,234.2206,223.04114,245.42365,160.38757,33.810696,26.330719,211.61253,207.64095,15.910166,62.18109,0.22978687,0.17924404,0.025879307,3.9529512,5.4471936,0 
9818.729,304.1035,162.40846,131.38472,124.59847,169.46646,117.387566,111.73587,50.04859,44.012363,45.271004,133.80652,131.77097,0.04704803,0.115469456,0.27885485,0.51985705,0.026612462,8.08601,3.1296086,0 
10178.916,315.19897,134.44165,234.48076,204.4206,176.50018,239.44572,117.03334,179.42796,24.156942,18.899086,238.12209,204.32303,0.15520877,0.17094268,0.27820253,0.42608297,0.07519251,3.0101676,6.900503,0 
9597.842,299.93314,93.22908,243.81015,420.45145,187.98273,136.15009,108.08416,63.41249,81.03853,56.056656,532.94305,195.5005,0.3962234,0.45369267,0.7066555,0.6969029,0.07354123,9.416348,6.826139,0 
7606.2617,228.57921,61.48104,82.87698,83.878685,253.71751,111.13551,207.9023,125.78315,38.2669,37.11866,73.43514,62.254852,82.810905,309.12955,0.38404799,0.4075328,0.009905633,1,4.4291334,0 
4414.3276,135.26764,109.789085,190.64246,315.66193,232.07867,157.2158,90.86464,135.50494,35.781025,29.773119,381.75806,147.32584,4.9027543,54.666706,0.5759692,0.34816635,0.0383137,2.3642464,6.3433723,0 
1517.0402,50.150173,97.65142,348.8989,342.5354,208.3064,178.79478,55.80569,206.71732,37.91626,30.750315,165.2272,92.75295,5.2078733,28.72107,0.61593294,0.70234513,0.010114018,1.961942,7.2430935,0 
10068.964,312.0962,116.76203,173.24133,154.14906,169.68976,148.02608,161.79836,114.641,21.208788,19.419214,176.00575,153.65295,7.308567,3.076006,0.38600826,0.36154783,0.017746983,4.25268,6.2472315,0 
5761.3438,171.65334,75.98911,246.65573,229.31421,284.48584,162.07149,173.83139,203.95642,68.22507,60.954006,251.88759,234.48708,0.4950223,17.835804,0.29220104,0.22136593,0.024877045,6.1013775,1.0386332,0 
7880.9756,237.76659,192.34953,168.34418,164.69853,262.93863,142.89728,88.851295,89.63567,64.5811,54.25414,162.02548,159.05891,371.52554,524.4699,0.28493023,0.15464008,0.011022066,3.2536414,5.549499,0 
2374.6973,75.72755,118.46371,188.24072,327.37253,179.97327,197.44743,158.127,206.58261,42.513966,26.935417,411.87305,151.10513,1.2324566,15.131665,0.54309464,0.48316956,0.061813038,4.65511,3.1659985,0 
9094.457,283.2415,208.16174,179.98346,181.02734,170.54999,109.95096,342.0121,58.7643,49.439213,45.11406,175.201,183.579,688.9444,14.433913,0.20631409,0.39222133,0.024031162,3.0035152,7.4549522,0 
2398.366,72.7958,206.72748,238.20137,209.19958,198.99515,137.15163,445.44424,87.24421,82.45087,88.29031,248.39723,229.31017,1.4541187,3.0589762,0.2931199,0.19759226,0.038591295,9.999768,5.4141006,0 
3045.0608,101.172165,103.15989,153.56203,228.02931,183.79398,266.25522,72.58155,346.86667,77.036026,39.75812,548.2177,220.14055,0.8751478,10.365993,0.59046507,0.42851317,0.06503582,2.705826,1.0275333,0 
5264.119,163.57619,101.462036,171.70013,300.83093,162.056,157.4146,139.44563,83.21708,78.394196,47.277443,390.13968,137.09283,0.86404127,3.9163325,0.65595436,0.6455103,0.063620836,6.2456155,6.230084,0 
1186.3617,40.805943,202.0286,183.86151,156.82251,162.455,66.36597,168.8178,21.318304,89.217224,58.002247,176.03563,156.83266,204.55077,0.23963648,1.2926283,1.3711656,0.010799307,7.858302,9.139282,0 
10485.292,324.3001,136.57256,127.55029,128.36778,161.22902,208.04163,283.193,180.49347,18.21687,17.855219,127.67006,129.88037,0.08516864,0.036683444,0.12934875,0.4148171,0.027104357,5.501421,5.2831607,0 
9660.188,298.59378,151.12369,123.653114,116.54008,146.17206,87.10476,223.85713,17.05965,68.61902,55.853188,122.34086,118.29613,1.4918929,0.5742841,0.28065825,0.44160426,0.02609266,5.597806,4.1686893,0 
7165.379,218.71223,179.30495,215.13757,196.24815,233.05414,92.40459,133.50635,55.577896,37.686935,32.73293,211.62544,201.6555,16.534779,19.796293,0.41835403,0.3877896,0.02397347,4.269186,6.1508937,0 
7662.507,233.43898,99.609665,196.73953,203.28497,183.23134,146.52423,195.83928,142.97354,17.47262,14.75631,196.07011,201.106,965.15753,401.1759,0.1293869,0.04249847,0.014911842,2.6364317,5.1260104,0 
2109.645,63.48888,185.70146,303.41885,278.28336,206.30414,66.45607,52.96005,71.17514,36.896725,35.704727,239.82353,215.32957,1961.7686,599.42456,1.4003472,1.8417474,0.006239432,4.04138,4.7481847,0 
2901.092,88.14505,227.4028,260.3028,232.94737,255.15652,142.24515,88.734695,128.97112,90.974686,101.26351,263.7063,247.23752,4.722104,38.58303,0.53943586,1.3386494,0.03369938,2.7664049,2.8995538,0 
1458.5714,44.331036,154.77036,110.971466,98.88644,283.49963,70.65264,123.84797,72.08343,25.454481,23.778513,101.252495,95.5779,2.8513315,22.651104,0.46098375,0.40295982,0.024574047,1.0065744,3.178179,0 
9728.406,301.7621,151.93085,149.67046,154.49556,182.26616,123.632576,67.072914,63.840015,58.652428,56.307827,154.70674,161.92162,10.649473,0.22799817,0.2985196,0.5687015,0.02461974,8.719442,3.8267305,0 
2793.184,88.2213,85.76364,324.74985,442.651,279.15225,199.96976,142.20187,134.90895,54.47391,52.665504,334.3278,146.73997,0.82584137,5.901534,1.0165882,0.6949036,0.021936886,2.6536012,8.587887,0 
6710.6772,205.66415,52.231407,163.7697,138.90814,180.46025,152.23334,113.04332,177.7339,62.807076,58.245304,163.81427,148.00041,0.00170772,0.61344004,0.41905737,0.31333148,0.018330041,8.044365,1,0 
1457.1613,45.796078,214.68765,191.18938,171.58224,208.77887,101.64182,67.285965,19.753407,107.235275,78.64173,190.38196,179.9217,6.317898,1.779161,0.7028165,0.7171589,0.016813392,6.827524,5.9792886,0 
3032.2053,95.91828,174.90228,198.89207,269.3454,261.77716,157.31421,202.89839,112.02413,36.254642,29.852049,346.6674,145.09973,1.8702719,6.875556,0.65067434,0.46717107,0.026772575,4.2882137,8.080536,0 
6342.665,193.3204,110.459885,116.61178,112.75762,156.40215,165.55945,252.65262,148.92711,48.39881,38.612473,116.075615,111.995285,44.447433,246.92659,0.33958912,0.36290646,0.02146092,1.0002397,7.083132,0 
5756.4995,173.11821,97.71245,106.538734,145.25415,198.52684,517.3191,376.91293,606.44794,118.9906,80.02946,156.7639,92.59047,0.082421474,6.312155,0.26563454,0.43407977,0.032185107,1.0000278,1.0012854,0 
798.85236,24.290222,111.25391,287.56,255.1756,247.87569,267.36505,163.51015,317.6994,83.67882,83.67313,274.05194,257.70883,2.3887565,139.22943,0.18520117,0.025960922,0.023887137,1.872719,1,0 
8835.193,272.6942,90.51873,215.55334,287.9605,188.98328,225.30678,129.1136,219.11768,56.430195,37.984207,373.1203,166.0299,0.14211638,0.4456061,0.6157036,0.52970433,0.055804063,7.3789387,6.3047214,0 
7580.65,230.84473,92.6188,138.4367,127.58364,166.8669,276.98706,183.75833,214.35927,27.66588,23.135147,137.68091,134.71002,0.004933405,0.059610486,0.23926592,0.5778202,0.0525168,6.046475,4.287629,0 
135.93106,5.5268407,209.31247,190.113,172.35849,110.81019,166.74866,100.819984,168.56314,14.317751,11.355791,196.55997,197.517,1121.928,568.8276,0.10137892,0.14496136,0.023862712,4.399517,6.4476585,0 
10679.476,329.41638,121.54856,116.896194,99.768295,227.91907,222.96294,504.40424,165.99829,33.12828,25.872179,120.636925,112.44261,17.677378,0.12002132,0.55796957,0.53471017,0.018573845,9.996563,8.464113,0 
3601.643,108.10935,162.51878,378.82495,449.543,281.99762,97.06289,118.43136,43.16587,67.9801,71.429184,430.8419,218.07025,62.766594,78.98216,0.5523119,0.39134002,0.026001012,2.0823636,7.4205265,0 
7700.4062,236.85947,195.40271,210.2206,214.66806,186.45659,113.711525,263.37186,94.73071,33.999634,27.172167,204.28134,209.20398,1663.0098,330.41083,0.1082201,0.1839974,0.016459534,1.0052547,6.0481477,0 
459.8335,16.496855,142.69716,426.28818,492.0531,234.41942,70.71556,78.90518,74.38802,34.852474,39.69564,263.46765,123.68828,1.1040754,6.0369506,0.6880994,0.5002878,0.024115946,2.2827225,7.4091873,0 
872.9726,29.273462,140.96301,130.5759,123.78549,169.05688,132.30385,45.014854,97.99073,35.661095,36.255756,148.27739,142.83176,10114.207,1931.6893,0.21379805,0.20128107,0.00727498,6.4789863,4.1802473,0 
10300.186,319.3788,115.85854,177.52196,186.87637,181.00008,318.4856,273.91745,375.9255,70.60629,64.765205,184.99059,155.40367,20.405571,111.91855,0.37219,0.20186734,0.022046087,3.4978616,1.0062108,0 
2324.772,73.504166,121.43978,177.70018,170.45978,356.64944,111.15592,261.5491,80.67618,45.90304,40.214233,167.27425,170.01038,181.0882,76.22261,0.29210615,0.08669329,0.011602066,1.4341499,6.462777,0 
482.1653,15.128492,143.5278,150.17117,139.57027,204.54303,178.05524,508.59344,189.22797,61.49298,69.10394,143.29504,144.91843,0.43626836,24.797157,0.27812386,0.16411257,0.0194119,2.3014345,1.0003049,0 
9107.802,281.74844,100.42783,116.1571,108.03577,155.39659,129.61829,134.96997,113.29714,31.39146,32.74267,115.35537,110.83333,0.009966111,0.2145437,0.2941966,0.4961475,0.02978126,7.629545,1.8064911,0 
7376.505,224.1212,137.05159,183.04802,193.99608,217.23448,119.12332,115.44346,79.596016,41.293587,38.18782,178.26793,191.44003,36.443417,1.805636,0.21169615,0.33065307,0.02089346,4.236608,5.5912557,0 
10097.162,312.0706,75.12265,75.37957,73.58582,167.98643,283.17786,250.23526,234.42812,21.60871,18.626991,75.47667,74.44879,1.9970547,0.83166677,0.29266548,0.33215344,0.015358122,3.9266205,6.240712,0 
6844.0537,204.52579,131.43718,196.4279,168.16855,206.31918,145.2977,273.50446,108.07617,56.52054,45.00547,201.2814,178.63449,0.7179343,1.3426063,0.47092152,0.20236969,0.039810542,9.997872,6.138597,0 
7404.2363,226.52693,122.32946,183.34747,190.41356,197.79695,239.87877,381.80988,274.0744,79.93179,59.888474,228.71603,139.76608,45.07751,71.63675,0.5654521,0.40340912,0.0267084,8.546774,5.5169544,0 
1001.8545,32.72988,207.95465,224.88507,198.64738,111.00672,178.38467,149.00362,160.06209,14.314437,9.849826,216.62329,201.42563,0.033719197,9.029805,0.16497135,0.62236834,0.14048085,1,6.152501,0 
5682.605,171.15149,155.66573,161.87872,145.47513,208.76929,218.95934,524.0637,128.05602,87.50131,72.27677,156.78796,145.70798,9.261064,4.520927,0.26532984,0.44969296,0.040686823,2.5754275,7.777887,0 
3678.1099,116.781044,85.88707,211.47513,384.76657,195.34091,323.86285,56.233673,409.30777,99.28821,57.956394,528.1066,188.26443,0.004157062,0.7018341,0.57980347,0.628873,0.04888953,4.4761653,1.0000027,0 
2824.9497,86.20052,3.4865577,361.2909,328.03836,172.47939,40.66129,45.666122,75.31792,110.24068,114.35185,180.8528,147.01915,4.851795,84.93479,0.71125937,0.32915604,0.020816319,1.0000677,1.0000005,0 
6993.752,214.31114,118.91431,193.63933,192.97046,150.96704,105.037964,151.37512,57.035583,38.85609,40.02953,202.59312,203.72202,2752.1467,666.50543,0.04176712,0.10650647,0.01589454,3.3575811,5.699644,0 
332.59152,11.222629,181.25938,173.8924,150.3123,195.46873,121.16797,217.91768,64.11396,41.65206,32.917904,171.68558,164.95435,32.00729,65.57349,0.3300972,0.22905767,0.015126162,9.596931,5.6279373,0 
5776.9966,172.84528,208.41827,152.2142,140.77946,209.23648,267.28738,162.57082,205.05554,36.614357,32.25659,150.08063,146.29352,13.723908,50.469604,0.32370806,0.30606985,0.015740028,5.4826713,5.6898117,0 
1173.4192,39.631237,96.46559,239.24048,315.15088,172.2802,213.75626,80.52202,236.04723,70.100784,48.05353,392.28165,165.20258,60.882618,131.71356,0.51320887,0.3520491,0.03055806,6.6133494,5.332882,0 
3913.7725,118.27857,251.25436,89.92829,81.93586,179.68176,64.79151,287.63937,63.95029,56.894016,68.02783,85.27344,82.367874,164.08424,179.60219,0.3033471,0.31290984,0.006592454,8.547139,1.0037898,0 
7427.963,226.44254,88.43592,186.53165,189.85391,162.48283,131.10225,75.28732,135.01213,19.641985,18.890581,331.8818,194.14513,176.15866,435.02856,0.32470703,0.2453934,0.03979399,3.7316203,5.4910593,0 
2435.7632,74.78065,98.42531,157.64192,137.35406,126.51572,130.25764,137.98228,97.3335,40.39285,30.314749,156.86057,135.89082,8.846661,26.897926,0.45727348,0.45432293,0.042172328,3.5561614,5.7370267,0 
10631.479,328.94852,108.59253,228.23445,221.20245,192.33452,59.180855,155.0488,139.41476,92.03189,97.7835,197.40999,186.68182,105.302986,875.5524,0.16555834,0.18535793,0.020902975,2.8332393,1.0073508,0 
300.1683,10.776658,86.689674,195.7486,167.30618,157.06374,297.8567,135.59853,318.53058,90.052414,67.266594,187.67151,176.01035,0.019996101,2.3527205,0.34990692,0.26091838,0.033933964,8.432733,1,0 
5906.423,176.86812,1.1555725,256.11987,227.45267,209.32472,18.164795,75.63872,19.163513,45.48853,48.66233,256.79877,203.75168,53.668186,215.28578,0.43347025,0.20819008,0.037050065,1.9495634,2.4736586,0 
3337.342,100.897865,103.91613,139.8728,126.14644,196.51656,223.67268,263.4814,208.0122,111.30484,90.98301,134.61447,128.67546,4.979557,34.264263,0.39229822,0.3624406,0.019774659,6.468026,5.08475,0 
9562.876,297.7008,197.04768,158.0302,147.31528,165.8772,429.34662,169.94958,407.89114,10.842755,9.007985,108.75223,107.73424,2240.368,197.43538,0.5416155,0.5973245,0.013672608,9.845727,5.595047,0 
5994.1606,180.55531,143.75879,230.79855,212.32817,171.77463,368.85394,171.5598,325.8124,18.449703,17.585463,226.62085,223.34235,2311.046,224.02002,0.4264264,0.4253478,0.02257845,9.784227,7.3348436,0 
2511.9062,77.34283,131.07083,152.73126,137.10808,246.72287,140.95016,280.2905,82.33262,58.83454,52.649727,143.46692,137.63945,43.775383,14.994433,0.32890034,0.3374449,0.021013862,3.3072557,7.0989857,0 
6897.8784,208.03055,101.63098,137.83691,131.71754,187.58145,185.16818,76.77459,142.67871,37.30943,35.607574,135.04796,133.84795,0.15325665,0.14998977,0.259521,0.41331577,0.025152186,4.4805737,5.5064626,0 
8110.17,248.17328,154.37463,156.6496,155.94276,195.16533,304.13007,109.05426,223.80942,69.75064,70.45576,156.03992,160.08852,0.5456005,0.5010207,0.17357731,0.39065552,0.026420118,4.3317485,5.236067,0 
238.3072,7.9990644,217.6071,172.88744,156.51892,128.5527,171.67973,188.4753,111.16123,116.11435,110.64751,169.89091,162.41629,0.03865957,1.5911103,0.41046715,0.30329525,0.025688676,9.942953,1.420831,0 
3071.8782,96.22416,121.82538,308.12955,272.47336,179.38329,47.92815,40.74336,74.040474,63.611458,73.713715,244.47533,212.73029,769.4375,358.3211,0.0676136,0.13154125,0.024142168,3.305277,5.4484415,0 
8019.282,246.32166,85.61069,122.39143,155.61671,171.57219,339.2248,318.49313,368.53806,88.44469,56.41633,202.63753,96.98154,0.42991334,0.9412079,0.52214146,0.36065876,0.031933587,7.9831676,1.0014266,0 
9682.946,299.85577,109.16318,170.08875,167.70912,187.71704,103.22022,102.7569,63.94309,38.393208,34.80272,171.04643,160.73416,3.4934943,64.25627,0.22071838,0.42444754,0.05289157,1.0001915,3.5243595,0 
8088.6235,246.68794,150.05786,203.46031,209.38535,236.5026,157.30582,167.62654,121.647194,34.460842,30.837563,205.30873,207.37717,11.423626,48.550537,0.2885852,0.2592038,0.033014927,2.2332788,4.2577934,0 
6021.1216,188.97226,137.06073,178.0262,157.24104,265.99057,34.654457,360.741,75.25791,82.938934,64.99505,178.02211,165.5786,1.1327318,35.16268,0.36095572,0.33821702,0.017776003,9.637029,1,0 
3532.5608,110.10333,129.97575,196.6548,231.05154,313.75674,124.65434,169.23648,39.714096,87.34329,85.33911,254.94533,134.92764,166.69232,95.82601,0.43681383,0.26521385,0.018486978,1.1157961,7.523838,0 
5810.1323,176.4288,112.6238,227.60321,198.69994,180.16052,331.04303,67.35963,267.79504,59.924255,51.871307,222.88768,191.23787,0.73839164,0.38597646,0.26146364,0.38970482,0.03968385,4.204671,7.508186,0 
8896.193,275.75653,109.42592,124.27575,112.87977,177.13878,187.83975,369.92023,91.30425,88.10312,76.53058,130.21585,118.078606,915.7399,449.52646,0.26262474,0.36766243,0.029112361,1.0242566,6.61244,0 
1091.0085,33.075733,88.580925,165.22868,162.3046,230.43826,142.8574,169.83806,113.29453,36.760212,37.45123,163.38048,169.12405,0.005970883,0.28567407,0.23677778,0.32431865,0.037069365,6.123308,2.9691844,0 
3400.4434,105.94043,146.49547,238.24474,243.55856,269.2098,82.634026,86.587746,30.607971,66.953064,67.984726,293.20746,179.44264,0.68746567,0.2666167,0.74716806,0.5611323,0.054175086,1.0699761,6.0190563,0 
1515.3494,52.05799,81.53701,145.72409,155.06155,192.64102,450.98755,53.212154,407.64417,13.37025,8.692308,138.46158,83.396484,444.8841,185.43175,0.34735394,0.21334028,0.007464596,3.7818599,5.477025,0 
4182.5127,124.118904,197.8654,207.05042,201.59982,227.12543,66.84825,66.46093,81.90616,33.00289,31.95755,187.66104,179.99365,1358.6952,170.16168,0.37544584,0.321038,0.011794455,1.2617857,4.3124247,0 
6244.2446,185.427,92.452286,151.55923,157.12677,256.8252,146.30525,297.5906,80.65569,66.7426,69.590256,149.43527,157.22984,19.752016,11.030253,0.14178419,0.23394978,0.019431137,4.5373554,4.715304,0 
5946.111,177.47838,133.6996,165.25717,152.25354,190.93706,193.81683,574.68976,188.51031,60.64528,46.190033,163.19153,158.47414,9.2133045,3.8393745,0.25798368,0.47033775,0.029802755,7.0913277,8.312026,0 
1451.3849,41.715584,167.38388,59.448914,55.24954,111.8895,114.37702,123.91959,123.85612,11.903718,12.166922,61.96714,61.291485,5.4496903,10.128221,0.31150103,0.15965617,0.010817213,9.681906,4.5637546,0 
1398.5076,45.827225,199.21811,268.0403,232.47931,257.5639,145.08829,87.79271,183.70308,25.709833,16.286444,95.13262,79.29028,576.65936,201.30122,0.722332,0.66519403,0.005423282,2.8006492,4.6107225,0 
539.1986,17.219452,103.70306,91.19758,80.52643,240.29256,481.755,295.48438,427.5041,84.75226,57.075756,86.63949,83.20158,0.79988736,4.4111695,0.5061021,0.39721966,0.011309518,7.535555,6.046187,0 
2185.1892,68.25504,159.11142,133.3089,127.71761,206.2048,175.17636,460.1834,137.71393,39.853004,38.446236,131.38455,134.91315,7.702461,1.9352919,0.42219496,0.46590972,0.010216345,9.58791,6.628848,0 
6366.621,196.04597,83.38487,127.81717,240.71416,169.01025,459.68695,119.48148,508.01416,59.3279,35.37769,313.29324,114.32333,0.4397143,3.2613878,0.7747474,0.5988431,0.033322077,7.4359937,1.1412358,0 
5125.502,157.64226,186.17616,206.62683,245.56528,221.13469,270.60144,119.70452,253.3399,21.924648,16.53444,281.3692,142.56049,33.436085,105.271614,0.547719,0.4742589,0.019422593,5.2048974,7.1712823,0 
6087.4287,184.95262,194.15059,133.89592,137.82587,219.71184,179.32086,478.54288,114.77897,64.70982,60.36139,130.4856,136.08261,893.0151,321.48492,0.16675806,0.23447478,0.011903472,1.0053893,6.5870943,0 
5237.9595,161.64284,66.40122,257.49844,495.1186,311.36313,121.348305,123.079094,69.29367,75.325745,74.648766,476.4621,202.31366,0.20855859,33.525837,0.59120035,0.3864814,0.03611666,1,7.1327724,0 
