RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.18059582,61.480743,0.19326527,8.22037,3255.6755,10.210756,1.3691101e-06,0.7741286,1.5421473e-06,3.8087316e-07,0 
0.6899499,69.763626,6.144428e-05,13.605102,3802.2173,7.8603997,0.00025876,0.9903427,0.000264108,2.8111907e-07,0 
0.001994123,69.608,2.2194258e-06,3.2777107,14967.591,12.733594,1.1762357e-09,1.1565179,1.6383047e-09,3.4543152e-08,0 
2.3937622e-05,66.83504,8.06686e-06,0.014685819,12142.475,6.8706193,1.4111747e-07,1.0317451,9.592094e-08,1.7780343e-08,0 
4.7197445e-05,51.707592,3.5642047e-09,0.41796708,4979.9497,9.634115,1.5105286e-14,0.6154144,6.965419e-17,4.4480686e-08,0 
2.5341308e-08,59.13374,8.858023e-06,4.815839e-07,15732.639,8.139242,2.3190985e-06,4.1614262e-10,1.1852061e-08,3.564589e-10,0 
2.7046923e-05,40.414318,1.3845857e-06,0.003975943,10922.7,8.748091,3.941777e-09,0.001166658,1.2889415e-11,9.86064e-09,0 
0.002656616,67.14067,0.000133909,0.45254752,14343.401,9.7119255,5.3504795e-07,1.260375,9.5022656e-08,4.6661526e-08,0 
0.06257505,72.89603,8.138569e-06,80.50055,6182.197,12.40463,3.0760527e-10,1.0910691,2.0252409e-09,7.3003825e-08,0 
1.09415005e-05,51.165596,2.3631144e-05,0.013657901,22290.344,12.8241415,2.3796002e-08,0.24465457,3.333462e-10,1.0519922e-09,0 
0.000397383,71.746414,4.636519e-06,0.17633301,10640.392,8.466418,1.2623103e-07,0.9628139,7.3372837e-07,1.424973e-08,0 
4.2853642e-07,45.84729,7.579259e-09,0.008218703,11775.707,8.665556,1.3924259e-12,0.777675,1.3904878e-13,1.1396251e-08,0 
0.24152753,65.41809,0.22805335,0.79251534,5248.108,11.138519,0.055161107,0.93331444,0.038057096,1.868814e-07,0 
0.000355736,43.85395,1.0048911e-05,0.09882789,10266.975,11.100234,1.2412257e-08,0.83123916,1.5857525e-10,2.1807711e-08,0 
0.066948764,75.16521,0.8947858,1.6015909,4192.8623,12.549438,0.000768817,0.78152525,0.00170743,1.0612293e-07,0 
1.0064603,66.60144,0.000112158,9.677348,3427.9846,6.6593537,0.002261969,1.0205183,0.003237849,1.3597861e-06,0 
0.109966084,72.41855,0.002076272,46.699852,4796.6123,13.551492,7.53945e-09,0.95605093,4.5717066e-08,4.7059999e-07,0 
0.08465579,58.04008,0.002081069,10.614396,2401.196,9.890988,1.8090471e-09,0.7858874,3.2319686e-10,4.0191713e-07,0 
0.000135381,72.31689,8.5577354e-05,0.12002055,16282.805,12.09475,2.4319976e-07,1.1430333,1.5209505e-07,5.313656e-09,0 
0.06483379,65.07215,0.019715901,0.028166436,7868.131,7.217788,0.577791,0.000512506,0.11117275,9.48081e-08,0 
0.008479551,68.03937,0.000177359,4.4581566,6942.751,15.1471615,3.72862e-09,1.1897336,1.8576432e-09,1.0111209e-07,0 
4.5937774e-09,36.127274,4.1396274e-07,1.7160378e-06,12553.488,7.1760845,7.2758324e-09,3.369836e-08,1.564416e-11,5.158231e-10,0 
0.025453325,63.998775,0.001516737,4.089273,7643.707,11.588484,5.8740625e-08,1.0405807,1.8234834e-08,7.217312e-08,0 
0.110502124,69.14807,0.002465099,26.698818,3880.7585,11.485974,2.9717062e-09,0.84690213,2.7990972e-09,3.115654e-07,0 
0.005708413,70.48433,1.3896046e-06,6.366345,5987.596,6.8923244,1.3493173e-09,0.9744326,2.2372646e-09,7.3282145e-08,0 
5.006819e-08,74.701416,5.632242e-06,1.2393639e-05,16364.563,7.8952656,1.0001232e-07,8.026706e-06,4.0871306e-08,5.3983196e-10,0 
1.966427e-06,78.12633,0.000264184,2.6369176e-05,9419.466,8.746081,0.000302744,6.7703186e-06,0.000122256,5.8493046e-09,0 
0.001406055,71.660934,0.00020269,0.089235395,10001.323,5.8521605,2.9958384e-05,1.0519115,3.6154104e-06,1.5719943e-08,0 
2.0587195e-06,39.90087,1.6367446e-07,0.007158492,13572.512,8.779866,2.8776223e-10,0.18213503,2.5118247e-12,8.555674e-09,0 
7.6387085e-05,66.20324,0.000354455,0.004489841,5877.2607,9.833525,0.000245892,0.6565509,0.002220723,7.7833214e-08,0 
0.006704597,67.893486,0.000118269,0.38256097,6027.9526,8.819376,4.3193955e-05,0.98770946,2.4938123e-05,1.15843804e-07,0 
0.041986708,77.89913,0.09675884,0.3555993,10340.221,5.8571553,0.000285023,1.0620499,4.407197e-05,3.1731364e-08,0 
6.677083e-07,76.72337,9.21004e-05,4.7523445e-05,13159.173,10.599976,1.8886141e-05,4.0280574e-05,2.6255132e-06,2.8642617e-09,0 
0.000489247,68.891426,3.5237714e-05,0.14566119,13428.442,10.844783,6.173818e-07,1.1045172,2.1520881e-07,2.0682048e-08,0 
0.000200744,70.05344,2.6096848e-05,0.0982776,13859.947,11.028661,3.48851e-07,1.0288523,1.5430497e-07,1.4321009e-08,0 
0.00246456,59.30127,8.240066e-06,1.5349241,9776.516,11.754437,1.8243139e-09,1.2776537,3.0922653e-10,4.6331795e-08,0 
0.001150907,63.963615,0.000683383,0.039344326,6044.9287,7.3064237,0.000942535,0.9916031,0.001515219,1.10215765e-07,0 
1.925001e-06,74.5126,0.000505796,4.8063075e-06,11378.477,6.902888,0.000649105,2.3031232e-08,1.6055415e-05,1.5402696e-08,0 
0.001570151,53.22531,0.06010137,0.004403336,8424.155,13.167812,0.001340258,0.00029936,3.2137526e-05,1.9579428e-08,0 
1.6044219e-09,42.355556,3.0024275e-08,4.3025816e-06,13640.049,6.241375,3.7411324e-11,2.2690408e-06,3.0973683e-12,7.9721907e-10,0 
0.01988812,60.28215,3.5937785e-05,5.71891,5638.16,10.916085,8.58698e-10,1.0100433,1.7192739e-10,5.6470466e-08,0 
0.17685857,54.499584,3.0988538,0.16162755,4263.119,11.39197,0.08392231,0.13527006,0.27038968,2.166154e-08,0 
0.001622039,55.963474,0.001088089,0.08219316,11494.02,11.872044,1.457469e-05,1.2019663,1.1224249e-06,3.217983e-08,0 
6.087165e-07,42.510048,5.6084065e-08,0.000791006,11585.105,5.9908586,1.8326062e-10,0.000983834,5.5272903e-13,4.575436e-09,0 
0.00130539,67.56603,9.2460694e-05,0.13743372,13054.699,11.74608,2.6615342e-05,1.0708154,1.730358e-05,5.4045785e-08,0 
0.008538237,71.627655,1.9484828e-06,9.680578,8906.098,9.583392,1.3537176e-09,1.0181733,2.7053564e-09,5.7542636e-08,0 
0.00084691,69.258896,7.1545073e-06,0.09857525,4055.5132,4.1509466,2.2783158e-06,0.8086315,1.9689487e-05,5.9086926e-08,0 
1.0589297e-06,74.2368,3.850953e-05,0.000307897,14776.295,10.33645,1.2108214e-06,0.001981977,3.0873372e-07,2.4594184e-09,0 
8.376161e-05,55.99563,3.827662e-06,0.07743567,12609.06,5.824176,1.4700949e-08,1.2017859,1.4421688e-09,1.3818374e-08,0 
0.000972917,62.59885,1.3222529e-05,1.0910771,11609.846,11.7681055,6.828444e-09,1.1982119,4.7273905e-09,3.955251e-08,0 
0.000232427,67.06682,1.5292445e-06,0.30530432,8861.335,7.1109724,2.8661211e-09,1.0358285,4.9418145e-09,2.6313252e-08,0 
0.061688222,61.164192,0.25918677,2.4267557,2893.8564,9.97823,7.2085168e-06,0.84839994,6.9885864e-06,1.5310751e-06,0 
0.006580406,59.90083,0.001291352,0.9474692,4284.6504,12.806004,2.95229e-08,1.0199765,1.7365906e-09,3.4115324e-08,0 
0.00221968,74.03327,0.004271231,0.034243733,9184.831,6.430349,0.001952899,0.6249987,0.000202836,2.8223374e-08,0 
0.019234488,73.31532,3.0909247e-05,18.53542,8722.921,13.877102,5.3741794e-10,1.0641646,9.444021e-10,4.3588248e-08,0 
2.9440324e-07,74.74478,5.1400057e-06,0.000647881,16665.074,8.135114,6.3880514e-09,0.08553488,1.3563985e-08,6.980058e-10,0 
0.14754689,75.169464,0.000966451,3.5309427,2158.7034,9.111724,0.000276426,0.9288942,0.000761787,1.3404701e-06,0 
0.001247969,50.394093,4.0376588e-05,0.23507403,8055.6113,11.460728,1.6479927e-08,0.94541544,4.7091914e-10,3.2645467e-08,0 
0.56816655,74.23981,0.006774722,5.2566023,4333.9297,14.987466,0.009075669,1.1891354,0.011527027,7.855506e-08,0 
0.015568263,71.00107,0.002865215,0.144934,10316.309,7.9429116,0.001420633,0.8444036,0.000103803,4.0790532e-08,0 
0.008323222,54.020287,0.000139371,1.671869,6208.924,11.935364,1.490582e-08,1.1051608,1.5252571e-09,5.6598356e-08,0 
0.015850313,74.08241,1.9694031e-05,1.8732432,3213.3843,4.09825,1.4643595e-06,0.8898808,1.0491926e-06,9.882862e-08,0 
0.000859733,71.6743,6.7172186e-06,0.66907656,10509.157,11.5207405,1.7509796e-08,0.98901117,9.4697526e-08,2.4050653e-08,0 
7.8489495e-05,74.205246,0.000547887,0.002322268,10559.319,6.0152154,0.000474514,0.04607717,9.0642265e-05,3.96349e-08,0 
0.12211498,66.68373,0.055931654,21.728338,2014.2598,20.444998,2.0125139e-05,1.1200159,0.001047806,2.4663533e-08,0 
0.000467493,69.42173,0.000260934,0.019044213,9581.44,7.758319,0.000626296,0.6050653,0.000152933,6.7854935e-09,0 
5.5862273e-07,75.41384,4.2175907e-06,0.000292921,14764.927,6.173097,4.9097235e-08,0.003874005,3.0030176e-08,1.5322518e-09,0 
9.92875e-07,70.43386,0.00033324,7.915979e-07,14624.018,8.176859,0.000184404,5.9352565e-11,1.6303085e-06,8.65086e-10,0 
0.000501987,69.82997,0.031896997,5.661532e-05,10617.677,4.298672,0.08711936,2.651298e-08,0.004036897,6.965113e-09,0 
0.056671936,68.331924,0.006637528,1.1190084,6587.003,9.783833,0.000275811,0.9563125,0.000112325,2.9178604e-08,0 
6.7982466e-05,54.94579,5.761443e-06,0.15015,19168.84,12.521121,4.387518e-09,1.3409748,4.668215e-10,9.320618e-09,0 
0.08078484,56.682728,9.122854e-06,2.6800063,4546.3184,14.913561,3.144691e-05,0.92173064,0.000326388,7.781958e-07,0 
8.020057e-06,78.61827,0.000292935,0.000106381,7048.951,4.3374057,0.000133902,0.000169066,0.000201997,1.85305e-08,0 
0.000830141,62.10083,0.001794512,7.477201e-05,7454.187,2.4464118,0.75568515,1.5587663e-08,0.090233244,1.1056465e-07,0 
7.2468964e-07,70.68197,1.6513475e-05,0.000145219,10458.402,4.9488835,5.192899e-07,0.002019424,2.564472e-07,8.400072e-09,0 
0.000244948,72.32585,0.001515762,0.004645096,10548.101,7.7802606,0.000644648,0.0209521,5.709382e-05,1.7239083e-08,0 
2.3116638e-05,71.01161,6.469651e-05,0.000905612,4735.6753,8.788292,3.4843085e-06,0.016690778,0.007607471,1.4300899e-07,0 
0.005562733,66.538765,0.001315454,0.075698234,11762.904,6.7833414,4.9809136e-05,0.1777142,2.9528392e-06,2.6651367e-08,0 
0.063024044,72.99504,3.8388163e-05,51.98804,7478.46,12.4623375,9.825587e-10,1.0523536,4.6141477e-09,8.498948e-08,0 
0.0357115,73.192245,5.299693e-05,4.50999,5476.1035,6.9337125,5.0275855e-07,0.9335058,3.7084243e-07,4.9102272e-08,0 
0.000317582,65.17496,9.9879784e-05,0.13105465,13743.039,11.873042,7.3955215e-07,1.1931714,2.7344205e-07,1.7054305e-08,0 
0.009926275,52.51142,0.005182479,0.31634614,7731.4365,9.061488,1.3234993e-05,1.0314022,9.94074e-07,4.7182123e-08,0 
0.003470033,70.47188,3.7756843e-05,0.47451806,11452.997,9.086179,2.7012818e-06,0.9287639,1.2019627e-06,1.6617415e-08,0 
1.3811514e-07,59.46971,2.2348357e-05,7.1646964e-06,16327.957,10.773375,2.847805e-06,1.4007014e-07,2.2499025e-08,3.9145764e-10,0 
1.5224249e-08,79.470245,1.1934616e-05,4.025767e-06,14212.696,9.633195,9.2454464e-08,3.690826e-06,2.0603281e-07,6.0074845e-10,0 
0.000872363,55.549713,0.000981348,0.031534802,9239.107,7.1126537,2.8920895e-05,0.31067172,1.1719357e-06,1.09450085e-07,0 
0.050915554,72.48904,2.0240152,1.0343388,2636.4106,14.18202,0.008011048,0.78813326,0.052668743,1.12049676e-07,0 
1.7096347e-06,46.261337,1.0796521e-06,0.007309259,15085.763,10.721576,1.7171512e-09,0.3260311,3.5941562e-11,5.1702114e-09,0 
0.04817803,66.94516,1.0556151,2.0579946,1684.8959,9.659954,0.000165644,0.84078604,0.002902701,3.7452194e-06,0 
7.8486155e-06,74.50159,0.000778345,2.1517586e-05,7106.0938,8.236926,0.002081988,1.4744529e-06,0.006352538,3.617496e-08,0 
0.20202215,70.644684,0.007932635,32.951622,2787.8274,9.899818,5.852471e-07,0.9715994,8.491328e-06,8.877111e-07,0 
0.013543768,55.84246,0.04418822,0.22663452,9380.266,13.114054,0.000143133,1.0846349,1.0456929e-05,2.4848582e-08,0 
0.03643461,69.62503,0.000332148,1.0320272,4660.508,6.6391416,0.000379697,0.91101253,0.000213799,1.6144328e-07,0 
4.1965923e-06,29.78912,1.1599602e-06,1.13131555e-05,2705.0396,6.673903,3.177448e-09,1.4894448e-10,5.6741016e-13,1.5143378e-08,0 
0.10964773,73.533325,0.008468546,24.905947,4470.769,15.327684,2.0522448e-07,0.9853177,2.613567e-06,2.906065e-07,0 
0.000167604,69.737976,5.5598546e-05,0.027219983,10535.662,8.359848,1.0636563e-05,1.1317133,3.0778958e-06,3.7157562e-08,0 
0.12219047,57.702538,0.9755369,1.284344,4175.393,9.996875,0.000191549,0.8264849,0.000293395,6.8173216e-07,0 
4.888605e-05,69.28618,0.021631133,2.2473095e-07,14985.2295,7.2984285,0.01834283,8.92111e-16,7.953716e-05,1.5081102e-10,0 
0.000207936,49.90252,0.001419671,0.000223824,9590.11,11.092323,6.799763e-05,6.136649e-08,4.2753777e-07,1.2765557e-08,0 
1.1232529e-05,72.808624,5.6647405e-05,0.001675624,14737.826,8.023312,9.785003e-06,0.023679696,8.507373e-07,4.72876e-09,0 
3.8972942e-07,42.39946,2.0369862e-06,5.4506272e-05,14893.099,7.839671,3.624611e-08,1.6002468e-06,1.8734407e-10,2.350673e-09,0 
0.08816436,64.26871,0.05063955,29.869238,3446.9897,16.16029,3.930235e-07,1.1794691,2.617928e-05,7.8408544e-07,0 
8.364156e-05,60.894962,0.000309276,0.00143067,16016.309,10.159354,1.4114155e-05,0.000211151,2.606268e-07,2.444621e-09,0 
0.002875324,57.055912,0.31345174,1.9453269e-06,10692.498,0.5559693,0.10674644,1.6828212e-14,0.001377572,1.1946449e-08,0 
1.9053037e-07,34.16224,5.319269e-08,1.670258e-05,5208.021,8.329653,1.7087234e-11,3.4183931e-09,1.0047864e-15,4.2029166e-10,0 
1.3073423e-09,87.33661,2.070967e-06,3.8755356e-08,7523.769,5.808564,4.97114e-09,1.15896785e-10,9.614064e-06,5.608551e-09,0 
0.2962243,71.03335,0.000903821,78.59458,4709.2515,15.491896,9.5681756e-08,1.258803,2.3203772e-06,1.7623887e-07,0 
1.8423539e-06,77.600845,1.4151206e-05,0.001078335,6390.1206,6.303,1.1846548e-08,0.5284758,2.9068608e-05,2.7573735e-08,0 
3.943795e-05,67.90176,0.000174203,0.000486482,4382.318,9.29275,0.0001767,0.001149347,0.02342267,3.4607663e-07,0 
0.40809798,69.227325,0.000311756,16.755716,4638.462,13.278858,5.4621174e-05,1.0554848,0.00019755,3.408763e-07,0 
3.0321872,70.40236,0.19357151,2.0750868,8571.031,4.9470077,0.9691144,0.36613628,0.18459122,9.725543e-08,0 
3.2752655e-11,29.941322,4.3421974e-08,1.4952124e-12,3949.681,6.9469633,3.5769327e-09,2.17101e-25,9.3137685e-15,2.9803014e-11,0 
0.012220151,64.05705,5.8448928e-05,4.715365,6273.0186,12.864764,4.214464e-09,1.0551071,1.5075104e-09,9.891708e-08,0 
0.054873142,64.35191,0.024932701,5.263584,4640.0786,11.376981,1.1095218e-06,0.90174514,2.2615e-06,2.493895e-07,0 
3.1007275e-08,76.0254,5.0968498e-05,8.1733326e-08,14236.621,9.155737,6.905164e-05,3.6594013e-12,4.4319737e-07,7.099315e-10,0 
0.029222537,50.0626,2.0156002,0.3387198,2536.2358,11.405828,0.002816554,0.84856474,0.028039215,3.8020502e-09,0 
0.015017571,74.74203,0.000632773,0.9305847,5695.9277,8.190115,1.603138e-05,0.9843351,7.034927e-06,7.7084174e-08,0 
0.005885484,57.206394,0.001158458,0.525437,9766.782,12.643516,2.5454435e-06,1.183321,4.7139613e-07,8.2860915e-08,0 
0.018925417,62.134968,0.00170283,2.0327778,4803.9683,11.784245,9.749709e-08,0.99033946,2.336046e-08,1.1864209e-07,0 
0.008636444,67.42311,0.080962874,0.023433518,10533.775,9.247592,0.001235988,0.008178934,9.608836e-05,4.632137e-08,0 
4.9855085e-09,33.87652,1.3018085e-08,4.0083974e-06,7695.6797,7.5810027,3.0677957e-11,1.6065975e-08,9.030039e-15,1.1801747e-09,0 
0.3969227,71.22666,0.00496171,3.4786406,2285.9075,12.593812,0.014079216,0.94994694,0.023046628,3.2970064e-07,0 
0.13349783,72.39837,1.0477442,10.334316,2553.777,9.91202,1.197348e-05,0.8387957,0.00021692,9.772247e-07,0 
1.0798487e-05,32.69136,9.241715e-05,1.8458358e-06,3250.4165,6.279826,2.4308014e-07,2.4764373e-13,1.01060105e-10,1.919962e-09,0 
0.038468886,60.32699,0.11086997,2.041927,3670.6292,9.953536,1.3278787e-05,0.9471825,2.0595027e-05,3.2738646e-06,0 
0.0430555,58.988434,0.006258066,1.933359,6743.7344,11.78221,1.2095059e-06,0.9591099,1.7636572e-07,6.5757504e-08,0 
1.6664015e-05,73.86972,0.000434285,0.000184556,11870.753,7.524733,0.000606546,8.615282e-05,4.3982036e-05,1.3393176e-08,0 
0.001802217,45.341736,7.6033255e-05,0.17117469,7301.179,12.034484,4.388407e-08,0.32259193,3.9568782e-10,1.4387538e-08,0 
2.4189239e-08,67.54053,3.2904125e-06,7.1349546e-06,15288.7705,7.3406973,3.6067085e-08,3.2031458e-06,1.27212765e-08,1.1261843e-09,0 
0.6210199,70.690056,0.000374738,12.762824,3680.569,11.105922,0.000404495,1.0560577,0.000874503,9.0375056e-07,0 
4.8235488e-05,53.93649,3.142733e-05,0.037444647,18854.307,12.780798,2.265665e-07,1.1835277,1.2900749e-08,1.5029888e-08,0 
0.12838511,72.67479,0.010650416,2.8296208,4027.4226,19.409994,0.001199216,0.9785692,0.002556174,1.3919643e-07,0 
0.07391112,74.092155,0.27173093,2.2141714,4784.405,11.585428,0.000182787,0.905068,0.000303174,1.967445e-07,0 
0.04342527,70.81065,0.02587369,1.011608,6236.174,12.289997,0.000188481,0.9943683,0.000132471,3.4011066e-07,0 
8.281087e-05,42.758938,1.1876552e-05,0.020023443,9053.582,9.9879055,1.9651043e-08,0.061764043,1.8619414e-10,1.2344774e-08,0 
0.011809009,72.295265,7.056394e-05,1.5965114,5467.1616,9.485253,1.5360118e-06,0.93615896,1.3642772e-06,4.2446032e-08,0 
0.057941724,59.102737,1.6591339,1.2199522,2363.5193,15.627035,0.007710913,1.1593126,0.42145908,7.6975555e-09,0 
4.694786e-08,43.085304,2.1168944e-06,5.5492546e-05,16625.52,9.462914,1.8953417e-08,4.7238897e-05,1.2312669e-10,6.192463e-10,0 
0.021871695,71.62749,4.554782e-06,3.3853416,4418.07,6.26005,1.0760606e-06,0.8871413,1.6117574e-06,6.673039e-08,0 
1.9503154,58.010235,7.008616e-05,53.75334,6005.747,12.8955765,9.160225e-05,1.231747,0.000314954,3.7274557e-07,0 
0.000171793,74.01489,0.000568531,0.004930872,10144.481,7.340106,0.000889152,0.04731048,0.000211663,1.0526891e-08,0 
0.31789047,71.74309,8.633051e-05,68.99521,4518.7437,13.670121,9.263451e-08,1.155338,1.1792229e-06,1.307592e-07,0 
0.008998921,72.03031,3.002142e-05,1.4054799,6139.898,6.326901,1.0415401e-06,0.93271786,6.4846967e-07,5.4183275e-08,0 
5.1297364e-05,70.70943,0.000217143,0.007350488,10631.311,8.817907,2.5359146e-05,1.0303477,1.0316844e-05,2.0332294e-08,0 
0.001202197,58.888084,0.000363133,0.084336884,16432.037,12.309671,7.053818e-06,0.95329404,2.6384083e-07,9.497366e-09,0 
0.00994204,73.095276,0.002363383,0.03838753,7788.017,1.4150219,0.019448254,0.18601143,0.002435981,6.0676946e-08,0 
4.5183326e-05,62.87996,0.000116893,0.003846823,15694.458,10.872548,9.846862e-06,0.031335738,3.626224e-07,3.9622035e-09,0 
0.017001498,69.574585,2.3601731e-05,0.41934332,4085.904,5.4215884,0.000677592,0.9505486,0.001481507,1.1135406e-07,0 
0.06628209,71.69025,1.1505858,0.10677418,9393.354,7.631207,0.002265898,0.030862167,0.000554829,2.041573e-08,0 
0.06941111,60.597885,2.1098297,0.3086758,4798.242,13.063674,0.012177313,0.7898706,0.029469926,5.156436e-08,0 
0.09389799,63.588367,0.44995746,2.3892066,4290.7393,10.8186245,0.00014697,0.8615,0.000329184,8.765509e-07,0 
0.019861491,63.206707,0.010434913,0.4912382,8903.38,10.711519,3.177893e-05,0.97331846,4.6723662e-06,2.5252795e-08,0 
0.000182152,55.49627,0.000334168,0.001748852,9186.253,5.0083,1.8693616e-05,0.000292958,3.6091117e-07,5.721726e-08,0 
1.1723032,69.80545,1.562618e-05,52.164642,4422.325,11.868213,9.957234e-06,1.1045262,4.0339673e-05,5.2539895e-07,0 
0.09013744,64.842606,0.24915375,16.81291,2280.043,11.968532,1.9450072e-06,1.0133337,0.000100391,1.3090385e-05,0 
3.6515972e-09,70.668335,6.2583663e-06,6.4685e-08,14586.588,7.186425,1.0783947e-06,6.219194e-11,7.6855024e-08,5.509887e-10,0 
1.3534828e-06,67.55121,0.00012198,4.120915e-05,12861.84,10.7824745,3.7496222e-05,6.4684896e-06,7.708379e-07,2.0004849e-09,0 
0.04988412,67.81818,0.000283762,20.918629,4009.154,12.530789,9.1316443e-10,0.91772,9.61621e-10,3.2879007e-07,0 
3.5457936e-07,50.240143,5.9038957e-08,0.002787779,13594.814,4.7894626,3.520379e-11,0.40582362,7.786887e-12,2.636614e-09,0 
0.000617976,65.71454,0.002637638,0.003053238,7631.2134,11.2004595,0.01451505,0.003905182,0.002033298,3.230048e-08,0 
0.018057726,73.26192,0.000708948,1.0112791,5905.8696,5.7152624,2.0451267e-05,0.93779844,7.235695e-06,3.7845723e-08,0 
0.14206105,69.89493,0.036621027,24.989199,2090.1152,9.737111,2.1627923e-06,0.9447761,6.907832e-05,3.1495796e-07,0 
0.034592085,55.023354,1.7380923,0.43190143,2740.7822,11.373912,0.002807324,0.71544236,0.014032735,9.247013e-08,0 
6.983725e-10,77.01875,2.244911e-06,1.5227121e-08,14076.173,7.2264805,1.7950117e-07,5.9921157e-12,4.198075e-08,3.2646927e-10,0 
4.0808113e-06,41.57586,1.2621694e-09,0.019042525,6242.8,7.4353695,6.207033e-14,0.038506284,4.568138e-17,2.3970095e-08,0 
