MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price_above_median
3.0809271,31.085175,5.5883956,1.1101141,960.3757,3.432512,33.885025,-117.98688,0 
3.0662591,21.56672,3.7642732,0.9848937,418.3283,1.9208401,38.644905,-123.007866,0 
3.0681853,11.319783,4.9115796,0.9171114,503.05322,1.8034188,38.641384,-121.152,0 
2.4446461,26.232569,3.64576,1.0259105,2284.7537,3.0884497,33.93068,-118.07497,0 
1.7330023,24.055399,5.3126965,1.2154278,355.0252,1.6272762,32.78576,-116.41098,0 
3.7104719,2.1212122,5.5093107,1.0243801,784.5707,2.5075254,34.70142,-117.89217,0 
3.2493448,51.43902,5.3880773,1.0769447,839.1218,2.807673,38.710693,-121.367935,0 
2.857633,16.145105,5.1841793,1.1012856,1351.8772,2.6785076,38.659023,-121.41639,0 
1.8185261,37.89968,4.5921803,1.1415744,1847.6423,3.7822478,33.94896,-118.118835,0 
2.9511409,39.97762,3.3006387,0.9197309,1463.2234,2.2206416,33.953785,-117.996666,0 
3.2317595,15.76781,5.6251507,1.0315917,361.45483,1.3497181,36.51819,-119.62573,0 
4.8257227,19.721395,6.3504596,1.0060191,1065.6377,3.0723178,38.022434,-121.249,0 
3.722325,35.873608,5.6613975,1.1260804,1617.1971,3.611853,37.81007,-122.19257,0 
3.5304952,32.135815,5.225032,1.0641937,1193.4006,3.4031324,33.908405,-117.993454,0 
1.6907533,32.51237,4.3378963,1.0534556,1187.431,2.8127077,37.709625,-121.04978,0 
3.9885821,51.976078,4.7443457,1.0115038,1828.618,2.1962504,37.834938,-122.16803,0 
3.8699093,32.766933,6.305118,1.083398,559.8523,2.509158,35.376053,-118.85016,0 
2.259502,38.010178,4.48958,1.0608941,994.2096,3.2703636,33.958126,-118.042465,0 
3.2168486,34.05567,4.203375,1.02836,1892.1084,3.462764,37.595768,-121.94514,0 
2.2381625,15.832658,4.7763095,1.0783937,1275.6277,2.7152357,33.659256,-117.25186,0 
2.3972025,35.375225,4.041122,1.1125078,2196.077,3.453324,33.952286,-118.10523,0 
2.9786243,29.098244,5.1462855,1.1621737,1030.5908,4.275405,38.006714,-122.34071,0 
2.9215438,46.950634,5.1693435,1.130301,1842.8812,3.4470375,37.872665,-122.29955,0 
4.9568334,8.450216,6.5794945,1.0400528,1858.8188,3.6451163,34.246273,-117.68187,0 
4.2145467,18.945393,5.856388,1.0299352,681.7201,1.9933659,32.809654,-117.084335,0 
3.020656,14.315537,4.760808,0.91673315,353.92285,1.462259,36.068035,-119.46106,0 
4.046097,12.167921,4.65636,1.0169135,1009.06616,2.204133,39.22764,-121.70085,0 
1.037685,24.15106,3.3771071,0.98386204,484.73413,1.6780559,38.16382,-121.1782,0 
4.016106,20.774534,5.8109374,1.0725265,1377.0215,3.3709302,37.742615,-121.08153,0 
4.254031,28.646154,5.8823996,1.2870067,417.27203,3.7448533,38.030067,-122.28677,0 
2.9985018,32.07032,4.604658,1.0167124,1234.6353,3.0204484,33.93771,-118.03923,0 
1.9110167,43.358597,3.8990946,1.019371,1249.2577,2.793826,33.959393,-118.01706,0 
1.9058526,32.790718,2.8874416,0.88313687,1160.9423,2.5282588,33.937172,-117.9964,0 
3.0601516,10.372251,4.738513,1.0688902,978.38477,3.0622308,37.253513,-120.63713,0 
3.790017,30.465881,5.9862704,1.0278262,883.9543,2.8715708,33.902115,-117.31229,0 
1.8959569,37.128975,3.1070251,0.94757545,1184.8276,2.6235228,33.974243,-118.08691,0 
3.116228,23.59828,4.782868,1.1353694,3131.2986,2.6118352,37.853485,-121.99541,0 
2.636603,50.353607,3.5627675,0.9142978,1057.0979,2.399417,33.977974,-117.994225,0 
2.6736584,19.2762,4.571463,0.9540206,340.04224,1.4356828,39.213867,-121.54782,0 
4.3921695,20.739264,6.158406,0.97164524,363.8537,2.0167289,37.477234,-120.72157,0 
3.2087395,9.404023,5.094273,1.1144564,965.5251,4.120146,35.548687,-120.080086,0 
4.9025598,25.295412,5.749919,1.0215126,442.84918,2.792418,33.956707,-117.973656,0 
4.1059437,33.33041,5.7664986,1.0859901,869.0401,2.9517326,33.92733,-117.96518,0 
2.818048,24.888145,4.571372,1.1362611,1622.5876,2.4603734,33.10011,-117.32783,0 
1.7355661,25.477482,2.9998846,0.98475087,1151.1793,2.675246,33.885983,-118.04288,0 
3.802368,30.200247,6.5903482,1.000162,218.00789,1.48102,33.951252,-117.0394,0 
4.3047233,16.50345,5.8217034,0.9353219,417.7128,1.6406555,38.709743,-121.26794,0 
2.4082096,18.334126,5.4734206,0.9896921,59.671032,0.8982919,39.31022,-120.71845,0 
2.7481825,29.940226,6.360599,1.0981419,183.94717,1.2246466,32.82363,-116.62024,0 
3.5195436,11.920911,5.3402796,0.9764533,850.5346,2.5339828,37.307808,-120.531075,0 
3.1634421,14.085601,5.559348,1.0018104,355.34497,1.4051508,37.82172,-120.2817,0 
4.863159,11.305965,5.9559226,1.1352483,464.44543,3.2805583,33.797436,-117.81825,0 
2.5631049,37.733013,5.783703,1.0818001,429.2643,2.071186,36.24608,-119.28908,0 
2.3622124,29.682743,3.5864873,1.110132,2624.9668,3.7640183,33.89686,-118.12914,0 
3.365676,33.222645,5.494253,1.0716114,894.7111,3.8015494,33.91901,-118.061554,0 
3.3519022,28.714792,5.474778,1.0052048,967.452,2.7138188,33.945568,-117.58512,0 
2.9129202,20.226622,4.0271916,1.0691386,1865.9048,5.8426285,37.141853,-121.904236,0 
1.5000967,15.057375,4.352429,1.077326,575.55743,1.4476945,34.098644,-116.8586,0 
2.7569144,33.6121,5.5329905,1.0622656,873.591,2.9340534,36.10285,-119.27215,0 
2.9972851,19.433573,4.5150976,1.0374892,1083.284,2.3598056,33.04304,-117.140274,0 
3.7807388,12.683496,4.799645,0.97649074,606.70496,1.7162116,39.557964,-121.69367,0 
3.2249799,17.090046,5.0816503,1.041726,456.5887,1.6006899,39.842186,-121.8729,0 
3.2109926,9.989522,4.558934,1.0899291,3708.2576,4.13432,34.3782,-118.37086,0 
3.826016,31.675407,5.73939,1.0208004,612.7585,2.2856476,33.998184,-117.60894,0 
5.01268,9.003974,5.211604,1.0138556,2332.9797,3.154322,38.42656,-121.779274,0 
2.8891582,9.737386,32.708523,6.1698895,19.365347,0.73502165,34.300602,-116.032394,0 
2.812969,11.462296,4.2188907,0.991688,428.39258,2.4413888,38.570686,-121.30866,0 
2.7221112,20.17203,4.5939374,1.0717126,755.464,4.209915,37.602577,-121.15317,0 
3.584867,25.669098,5.4726815,1.0159184,1314.4685,2.7304006,33.94561,-117.53185,0 
2.6772397,35.89584,5.9645076,1.1325659,520.67175,2.4988298,37.293446,-120.56526,0 
2.472368,28.326231,4.721219,1.1564466,2678.6042,5.1031275,36.56402,-121.70833,0 
2.4936743,29.573557,4.0338655,1.1132666,359.04984,2.50309,39.39367,-123.60084,0 
1.964146,51.96643,4.3075895,1.151352,934.22345,1.9916862,37.777607,-122.21318,0 
2.6603363,17.32462,3.529521,1.1980035,4103.547,5.9541664,33.91811,-118.20567,0 
2.8573165,15.986503,4.7035227,0.9498006,653.1337,1.9001676,38.46039,-121.19119,0 
3.7367866,27.001028,4.5354877,1.0616297,3038.5437,3.885216,37.81208,-122.21631,0 
2.1442919,25.629631,5.334643,1.1635634,1023.5082,1.6739407,32.633133,-116.919945,0 
2.0179684,20.34328,3.8381152,1.0657707,327.15378,2.3411283,37.722263,-122.16564,0 
4.406252,30.23209,5.983714,1.0816065,721.28345,3.265728,37.81763,-121.106575,0 
4.611648,34.567936,5.6472244,1.0214155,635.30054,2.8470871,33.923325,-118.020134,0 
2.9061158,28.27541,4.3042097,0.99981403,1163.8098,2.7929199,33.974297,-117.79886,0 
1.5414103,40.80112,4.5233283,1.1730675,1658.9221,3.8237033,33.963993,-118.13397,0 
2.878999,40.745403,4.250244,1.062151,1928.0039,3.2319016,33.943867,-118.04544,0 
3.654214,8.105587,5.345891,0.92859674,209.60056,1.5659567,34.59356,-117.44645,0 
2.5940166,45.399178,4.123459,0.99672246,689.77795,2.0772111,33.990063,-118.113205,0 
3.0995107,27.390186,5.0971856,1.0886782,2168.746,3.5420017,38.491047,-121.39997,0 
3.4500492,35.044846,5.344813,1.1279614,850.1858,3.900267,37.83182,-122.16751,0 
3.0474248,21.346066,6.385851,1.1125921,2511.207,2.1221106,32.750996,-116.906296,0 
4.894556,33.448074,5.9708886,1.0428766,791.4072,2.5342975,38.027145,-121.361916,0 
2.734475,17.1488,5.243682,0.9613806,800.95465,2.0289466,36.264614,-119.37055,0 
3.513493,20.234123,5.0455236,1.0855752,2285.0725,4.044854,34.61666,-119.1879,0 
1.94419,31.796766,5.077112,1.0628906,697.5172,2.2464647,35.969456,-119.178696,0 
3.682205,26.078161,5.0867295,0.9802506,682.7204,2.8951871,38.640728,-121.34497,0 
2.9089537,44.18371,4.257791,1.0327343,2219.1243,3.6352665,37.83452,-122.32096,0 
2.3097355,26.129032,5.1907063,1.0277604,746.4948,1.8734909,33.903725,-117.04951,0 
2.8552327,30.715864,4.6436243,1.048211,1547.1412,4.067705,33.915203,-117.92328,0 
2.6956496,33.676147,5.2225623,1.0544488,691.31616,2.7496648,36.676197,-119.7613,0 
3.1416137,8.692572,5.6571174,1.0604436,2929.1467,3.0532136,34.10756,-117.38126,0 
3.3450115,24.77196,5.6467156,1.0325676,886.1591,3.00991,35.522736,-119.00269,0 
3.114179,4.9633408,5.235732,0.93901384,90.961555,1.3245989,37.52114,-120.263466,0 
2.5528686,17.481903,4.937613,1.1592252,240.46994,1.0390593,40.69507,-122.275345,0 
2.5539308,37.548664,6.362673,0.9943768,68.573456,0.855749,40.59458,-120.415184,0 
3.5992172,7.8693466,5.339685,1.0758581,550.94104,3.5254948,35.341187,-119.759605,0 
2.8498354,28.20713,5.2159386,1.0833651,1814.4221,3.4359493,36.771423,-119.879654,0 
3.6750317,19.209396,5.1312404,1.0560182,629.3244,2.304802,38.34518,-121.52156,0 
4.1211715,33.495674,5.7868314,1.0221901,829.116,3.1611564,38.468895,-121.301956,0 
1.6239613,38.073956,5.2286386,1.1238039,504.98615,1.8496236,36.188644,-119.2567,0 
3.346757,13.259408,5.073937,0.93999577,508.80872,1.3684082,35.833447,-119.1828,0 
1.9557167,27.303015,4.980119,1.0041319,621.6371,1.516233,33.994976,-116.9847,0 
2.7027085,21.873394,4.0696077,0.86135006,133.30922,0.8253186,41.074093,-122.57929,0 
1.7103971,35.229366,3.239159,1.0199956,994.6835,2.8088434,33.951286,-118.13041,0 
5.4738646,14.614191,6.391762,0.9020134,370.79385,1.8727353,36.95061,-119.84888,0 
2.6404295,35.09889,3.1484747,0.9251554,896.6432,2.1755881,33.932705,-118.00605,0 
2.4037604,40.110016,5.519427,1.0966039,798.69336,2.537695,36.23475,-119.26407,0 
3.4586403,15.357373,5.770684,0.9646709,181.12105,1.1312306,39.28889,-121.18789,0 
2.7257802,28.014687,4.9797993,1.0606196,633.90063,2.6400971,37.66038,-121.010544,0 
4.958979,7.2240844,5.5138526,1.0776684,5385.598,3.9993482,38.31212,-121.5593,0 
2.9041736,15.98603,4.923777,0.96686244,388.5769,1.2900847,35.87497,-119.08587,0 
3.451951,21.990334,4.9408865,1.0587342,3303.8025,3.3564184,37.977135,-122.300316,0 
2.29203,38.525917,5.078106,1.0600673,746.8438,2.4582288,37.635952,-120.95792,0 
2.687599,31.904188,5.2413187,1.0344945,575.341,2.4867811,37.12057,-120.31153,0 
3.4325743,30.55216,5.8805113,0.97973585,483.19724,2.2796695,34.000957,-117.40111,0 
3.5878017,25.948524,5.6332955,1.0071815,793.866,2.8977702,38.907497,-121.36025,0 
2.209687,32.54167,4.5997767,0.96625245,791.0658,2.570224,34.02521,-117.526825,0 
4.9512067,8.39776,4.763702,0.9672781,1519.6742,3.8070974,37.871902,-122.05166,0 
2.999125,40.14829,5.597822,1.1586951,928.5718,3.4888577,33.920807,-118.14409,0 
3.0007818,28.99113,4.729989,0.98471737,1011.12976,2.1516156,32.673378,-116.9587,0 
2.546033,18.770803,5.0739865,1.0375719,1917.5753,3.3541098,37.750175,-121.054665,0 
2.7378266,40.17128,5.190148,1.0546862,555.52454,2.4204044,37.963512,-121.16342,0 
2.3144717,13.645345,5.2379856,1.0888014,358.69568,1.33658,36.59208,-119.64159,0 
4.317865,15.339498,6.566639,1.1455113,170.39487,1.0346327,35.968475,-118.92873,0 
3.1385717,23.863491,5.3042755,0.9999877,1009.1457,1.771737,33.919224,-117.03327,0 
4.01716,27.263367,5.5396304,1.0928929,1298.2053,3.495098,37.84205,-121.29512,0 
1.8593841,51.959274,5.857031,1.884396,306.91464,3.9023933,38.265266,-122.687515,0 
3.4043815,34.170876,4.8377028,1.0649372,1130.2397,3.967226,37.44872,-121.9324,0 
3.6183407,13.74504,5.9524956,1.0990665,2835.4604,4.149312,33.99174,-117.50462,0 
2.4305613,31.30332,4.7319984,1.0568572,154.37166,1.4317697,38.179863,-121.43566,0 
2.621547,26.804115,3.97621,1.0093843,985.47504,2.1971476,33.078102,-117.27622,0 
2.3862405,32.853676,4.4568563,1.0060321,864.6623,1.5182664,32.62178,-117.066574,0 
3.2985163,30.664011,5.0761814,1.0745629,1767.9526,3.8643174,37.176834,-120.85522,0 
2.2294238,14.975737,5.9224358,1.1397125,292.33795,1.1596241,37.420414,-119.88791,0 
1.8118554,37.976486,3.064013,1.0823377,3536.2354,2.6144505,33.969307,-118.14704,0 
3.3003333,18.205383,6.003825,1.0590175,226.27676,1.3473003,37.289993,-119.765785,0 
2.6932547,25.857815,6.0374775,1.1590824,824.8462,3.4855561,35.05831,-119.01427,0 
1.6196398,24.497961,4.861239,1.0161399,95.50644,1.001769,33.713356,-115.37742,0 
3.1562042,14.652356,5.489355,0.9720261,106.98762,0.96063924,38.80179,-120.54401,0 
3.081767,26.698656,4.764417,1.0630375,225.83768,1.5696211,40.400345,-123.791664,0 
1.9296691,23.04939,4.7311373,1.0344579,541.42633,1.7598442,34.08037,-117.107796,0 
4.2113733,34.617546,6.018285,1.1266266,1113.6918,3.3871539,37.851562,-122.13853,0 
4.0040097,35.445488,4.5140615,0.98387134,1450.0922,2.988138,33.929314,-117.99005,0 
2.423019,34.662872,4.1740303,0.9698638,246.42715,1.5232208,32.6807,-116.89862,0 
1.1700225,24.301817,4.750379,1.0684716,191.71419,1.1390045,32.980255,-115.32397,0 
1.2541796,32.062355,3.065054,1.0970827,889.5032,2.5685759,33.992428,-118.18375,0 
3.7885263,35.277565,4.7004457,0.9993651,943.15515,3.1590495,33.926018,-118.09515,0 
4.0524874,32.87227,5.0558248,1.0114474,1428.3368,4.6583395,37.66888,-121.79028,0 
1.8478577,51.347393,4.348366,0.9861971,1000.1298,2.3409195,38.867317,-121.41691,0 
5.0761733,30.41403,6.7875547,1.0580053,1709.1783,4.3627167,37.953133,-122.15769,0 
3.040807,19.629244,5.9159803,1.1315069,201.59059,1.3490167,37.285492,-119.80745,0 
4.53,13.014253,5.688663,0.9528438,1490.8315,2.219592,38.598892,-121.34745,0 
3.4003143,18.034122,4.722286,1.0860877,1208.0068,3.472531,38.059597,-121.22895,0 
2.2026575,51.78063,5.0514517,1.0749332,861.2933,2.146452,38.72985,-121.21825,0 
1.2071854,41.965645,4.647408,1.0739123,901.1382,2.3584633,36.227936,-119.23195,0 
3.231012,28.022514,6.171994,1.0228621,482.58972,1.7257588,33.843937,-117.09397,0 
3.5984175,13.614593,6.2856445,1.0062205,432.82416,1.5506719,33.52134,-116.47544,0 
4.443734,14.656368,5.1565905,1.0549054,1209.6813,4.077929,37.357933,-121.261925,0 
2.8665786,35.795353,11.033818,1.5443536,58.043987,0.8494432,39.656216,-119.921906,0 
2.7877975,50.63931,4.881572,1.1125777,2125.004,2.7163281,37.82164,-122.23649,0 
2.3506207,20.202816,5.2206063,1.0605607,773.91327,1.5542669,34.072002,-116.90777,0 
3.3342905,21.074833,3.5800915,0.7990089,211.1749,1.2719223,39.980988,-123.36594,0 
3.0328412,23.796284,4.712729,1.1381409,4282.065,4.395254,33.98378,-118.03413,0 
4.2193456,35.15707,4.778963,1.0045422,897.81476,3.1048138,33.868565,-118.0059,0 
2.864604,20.024885,4.51679,0.96670973,515.5681,1.6209929,39.58929,-121.790375,0 
4.3662033,34.06201,5.3187494,1.072272,1458.5918,4.296503,37.788692,-122.13636,0 
4.066264,23.011631,5.7933445,1.0619034,1189.4673,3.661738,35.527905,-120.163155,0 
3.0466735,15.554333,5.932409,1.0257375,134.74084,1.0248032,39.107685,-120.65027,0 
4.1101213,40.00109,5.306247,1.0641286,1333.6229,3.3277566,37.945827,-122.044136,0 
1.7233597,34.210144,6.2927866,1.2627581,187.7535,1.261332,33.984413,-117.007645,0 
2.9710243,11.829552,6.4453955,1.1833582,202.79155,1.1597896,38.466656,-120.33407,0 
1.9264859,20.951141,2.8404377,0.978776,1331.081,2.964322,33.943478,-118.08073,0 
1.798535,28.215092,4.675405,1.2240007,1098.9967,2.5819519,37.834248,-122.20671,0 
2.7763677,20.204924,5.2314253,1.4664494,612.10443,3.403842,38.423702,-122.71206,0 
4.295785,31.868351,6.1265483,1.0726448,922.5071,3.1404326,33.955257,-118.001495,0 
3.80337,16.270718,4.865758,1.0526276,536.34515,1.9640213,38.608124,-122.34734,0 
4.5172496,28.228329,6.1193733,1.024073,722.1516,3.0696776,38.033768,-121.21984,0 
4.5522676,43.97806,5.647897,1.05288,1318.6554,2.9955213,37.847366,-122.20018,0 
2.571097,24.656845,4.6989307,0.99949086,712.9415,1.9567925,39.485184,-121.71208,0 
2.8470898,29.488525,5.4732003,1.0254835,825.203,2.473374,34.733654,-118.08306,0 
4.161728,21.891552,5.0734406,1.023043,1269.1046,3.8145583,38.278896,-122.39356,0 
2.8427567,36.78231,5.3453774,1.0198706,697.1134,2.7408495,37.802612,-121.02075,0 
2.8083878,31.783909,5.830872,1.1663306,1461.7544,4.669307,34.78445,-119.70845,0 
1.4202365,14.986746,4.967663,1.317711,2294.318,5.5924044,35.70437,-120.31339,0 
3.028119,18.558609,9.490034,1.670677,75.14658,0.8897095,39.82076,-120.58568,0 
4.246443,31.280231,5.623968,1.047353,778.7396,2.9425821,38.22917,-121.214516,0 
2.1328325,42.220062,5.643837,1.3503976,304.44025,1.6274633,39.173977,-121.66782,0 
3.0961905,16.523922,4.7389307,1.0895702,1459.7402,3.161174,33.053173,-117.20646,0 
2.616745,18.499174,6.1201997,1.1337503,368.75256,1.6221166,36.900013,-119.56324,0 
5.398684,15.020866,6.804449,1.2622874,1450.6692,5.6198072,38.304012,-122.54362,0 
2.0100036,18.342577,4.4703293,1.1258425,1372.8969,3.3926742,37.248917,-120.8593,0 
2.1408906,31.79104,4.8246746,1.0101839,1484.0397,2.8234704,33.96376,-117.41013,0 
1.6862131,46.48741,4.150487,1.0158682,595.89526,3.0364604,33.990696,-118.05568,0 
2.6347098,37.483906,3.6039147,1.041537,752.0942,1.9362171,33.917595,-118.063324,0 
2.4947436,29.043095,3.6773925,0.9868113,1116.7395,2.2589188,33.26857,-117.44127,0 
4.3714066,7.245784,4.0706406,0.8799317,401.8142,1.9948416,38.35572,-121.79045,0 
3.262592,27.86116,6.382804,1.2470657,97.05121,0.94421864,38.159084,-120.00419,0 
4.033716,8.385439,6.118791,1.0949315,2112.3872,3.4655929,34.03955,-117.52356,0 
1.6026202,19.96597,4.6502085,1.0898484,229.94505,1.0005922,34.112095,-116.18855,0 
3.5219057,25.174358,4.587247,0.9581034,1168.859,2.9142013,33.96628,-117.60544,0 
1.7335558,21.887339,4.044376,0.9769856,995.1293,2.4859483,38.30959,-121.22655,0 
4.5165367,9.5186205,6.2161245,0.99155426,452.0831,1.5963312,34.216187,-117.16412,0 
3.2811313,29.651144,5.137364,1.0246096,1134.6013,3.6161542,33.86301,-117.45452,0 
3.2911084,51.997715,3.4584894,0.8647753,292.3314,1.3712264,34.07519,-117.865166,0 
2.1655564,51.800877,3.7215319,1.0366529,3031.9775,3.3449926,37.66677,-122.13144,0 
3.7602568,29.120127,5.2748585,1.032427,633.8091,2.7025156,37.632225,-120.97035,0 
1.1307569,31.297586,4.031381,1.0383002,252.27106,2.2100847,37.152874,-120.38287,0 
2.1833365,42.299,4.3130574,1.0890592,2101.1292,2.9818983,33.97366,-118.065544,0 
4.0686045,15.132426,5.7443857,0.9377618,363.3837,1.9085884,36.483932,-119.62405,0 
3.294162,16.140965,4.653734,0.9529172,1120.5419,2.7513351,38.747833,-121.32885,0 
4.0971937,17.35889,5.9120836,1.0507084,1048.9042,2.909732,38.428665,-121.4317,0 
2.5822217,10.628424,4.650842,0.9308605,471.9798,2.0503259,37.75217,-120.49701,0 
4.2562265,6.362848,4.5095043,1.2131488,1262.838,5.9765997,33.956005,-118.32221,0 
4.162243,19.553215,5.2142053,1.0453179,1001.7231,3.8564222,38.044903,-121.2352,0 
4.5489335,17.763098,4.819218,0.899359,390.59653,2.4347239,38.04876,-122.27236,0 
2.6776125,6.8175616,5.194368,1.0821652,1529.1455,2.7017357,33.04316,-117.01214,0 
2.9494092,22.071098,6.255417,0.99847734,96.08858,0.9178489,39.76911,-120.619225,0 
5.4980106,11.690001,5.444378,0.94663966,875.1593,2.6238465,38.606327,-121.41818,0 
2.7515619,32.919296,4.042371,1.0232067,669.71765,3.0816934,33.898495,-118.08723,0 
1.7122047,17.26083,4.64062,1.0775799,770.8649,1.3436067,34.15852,-116.8731,0 
3.2175016,38.832268,5.478675,1.0957618,821.1024,2.9579918,33.932644,-118.0946,0 
2.4074273,24.197678,5.9354515,1.1348445,448.111,1.2418809,34.073708,-116.592705,0 
3.5309525,18.25323,5.3551936,1.0168629,669.4308,3.1416798,36.856182,-120.105,0 
4.2848644,33.103527,5.839197,1.076001,976.46173,3.860878,37.879517,-122.217415,0 
2.1849582,16.434679,4.093906,1.0605057,320.20694,1.9851868,33.56455,-117.35306,0 
4.6998677,37.899445,6.1476693,1.0551288,603.4608,2.817381,38.651188,-121.36574,0 
1.0496781,26.155312,3.6460404,0.9592037,307.11987,1.3664434,38.491318,-121.29842,0 
3.7674317,20.814205,4.66858,1.032567,447.89893,1.9019845,37.945503,-122.08865,0 
1.2371751,38.86897,4.6825705,0.96868503,377.04205,1.7437122,33.916615,-117.11686,0 
3.4741955,26.661652,4.9723177,1.0192891,496.48663,2.7307913,37.67624,-120.96835,0 
1.8883506,13.592387,3.8396516,1.0884533,720.84845,3.0240512,37.84845,-121.097534,0 
3.768705,6.2248163,7.0518317,1.1342638,1983.2908,2.7760298,34.036278,-117.19804,0 
3.1347444,18.536358,4.9640636,1.12661,554.66486,2.48564,33.574455,-117.72149,0 
3.150371,28.984634,5.2265353,1.0015745,686.6256,2.1714606,38.232,-121.267075,0 
3.168592,22.000616,4.6665936,1.1040533,2479.257,3.3782763,38.335587,-121.343925,0 
4.318348,26.214447,5.633539,1.0789282,1134.0095,3.9686687,38.239216,-121.27367,0 
3.1610482,50.59108,5.0263186,1.0612708,1444.1647,2.8239188,38.03319,-121.8572,0 
3.0725958,23.433258,4.5945916,1.114853,2947.0935,3.804405,37.72177,-121.49124,0 
4.1470633,6.590914,6.7501726,0.9992199,785.13855,1.8378923,34.131638,-117.08801,0 
3.606904,17.695066,5.758761,1.1867497,1682.179,2.7995732,33.083862,-117.209625,0 
2.85029,22.090137,7.51877,1.206521,812.0042,1.7133662,33.148052,-116.56353,0 
1.8553063,19.85234,4.756777,1.0319117,300.99164,1.056541,39.61305,-121.585556,0 
3.1026835,37.583797,4.9036765,1.0403852,1426.6973,3.2477944,33.949203,-118.05904,0 
1.6447926,32.96373,3.3052292,1.0106815,838.737,2.8141456,33.966427,-118.08835,0 
3.1613243,26.406286,4.6575923,1.0954992,666.7642,2.802223,39.814613,-123.76122,0 
3.4691525,33.6512,4.9474034,1.0333661,1915.712,3.5391183,33.937725,-118.04641,0 
2.557435,24.576963,4.122328,1.1743084,1175.8693,4.575943,33.877617,-118.17262,0 
3.752603,18.656317,4.3108926,0.94036305,588.82764,1.818582,39.447662,-123.33075,0 
3.4327018,7.5948358,5.6091094,1.0051425,888.0132,3.001841,36.335526,-119.549,0 
3.5891151,32.92737,4.5067105,1.0126642,1910.4692,3.2340102,33.919815,-117.939514,0 
2.9078467,28.67943,4.672559,1.1189978,2707.7407,4.2122574,33.91733,-117.97767,0 
1.7294629,16.382107,4.632579,1.0219895,66.43335,2.2409463,34.327564,-118.2488,0 
3.1384652,19.837685,4.595635,0.9458114,405.00888,1.3150959,40.05324,-122.06086,0 
3.500111,18.23946,4.72855,0.95445454,448.8727,1.3846695,39.64965,-121.802155,0 
2.8720806,21.926973,5.1725383,1.0501515,217.0312,1.508312,33.259235,-115.74635,0 
2.3204012,14.280199,4.898526,0.985999,360.45032,1.3489311,38.534058,-120.92616,0 
2.6539857,38.983803,4.3128576,0.91841435,336.6658,1.2432389,32.717556,-116.98076,0 
