date,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.47000068,0.97355723,0.0366493,0.42855117,0.002476146,0.32988423,0.2645258,0 
0.8858334,0.7285804,0.055147223,0.68543273,0.002826816,0.81367075,0.1303759,0 
0.89249575,0.6269597,0.08934799,0.52701426,0.004526575,0.6091219,0.43753603,0 
0.47099295,0.9640889,0.02367358,0.30813503,0.001745757,0.28252763,0.50719327,0 
0.44633397,0.6039903,0.07267328,0.55939454,0.004697762,0.5697504,0.34950063,0 
0.88966966,0.9136076,0.06042947,0.39131016,0.002454001,0.32990974,0.74881893,0 
0.01303669,0.054963317,0.07699715,0.3374427,0.004388191,0.3992331,0.45633703,0 
0.45897546,0.5168192,0.033464167,0.2911203,0.002123977,0.20840959,0.71380347,0 
0.46637532,0.86468166,0.043376632,0.48776603,0.002667878,0.43893573,0.23220398,0 
0.4685702,0.6703146,0.02790644,0.3106588,0.00174973,0.20905155,0.7738639,0 
0.47148076,0.92673,0.024393642,0.4083667,0.001529393,0.28588685,0.6236498,0 
0.8795288,0.681354,0.03286212,0.61259055,0.001703515,0.7279711,0.32447386,0 
0.9271015,0.032314118,0.086378664,0.27626336,0.004376357,0.4050166,0.49679428,0 
0.8937889,0.000969133,0.121393226,0.6049937,0.004893256,0.5363681,0.5617507,0 
0.8709715,0.6054863,0.02719783,0.53845006,0.001976388,0.6382531,0.44022948,0 
0.031615175,0.44500434,0.077241026,0.5749288,0.002856385,0.42288524,0.43722147,0 
0.88478345,0.6888455,0.18376325,0.5577679,0.005272839,0.4029658,0.73685116,0 
0.4798878,0.30323237,0.045869112,0.42844996,0.003961175,0.47895157,0.31021753,0 
0.18565303,0.29468006,0.059013072,0.44700196,0.001694825,0.41386014,0.4258967,0 
0.46126774,0.8409107,0.03592559,0.45536438,0.001866279,0.29126891,0.7452058,0 
0.45464116,0.9343046,0.043011613,0.43709376,0.002591993,0.35630384,0.80068046,0 
0.44911376,0.32905102,0.048246656,0.39457384,0.002730506,0.34819004,0.6156951,0 
0.85566837,0.64169943,0.10993614,0.77052426,0.006038506,0.67231876,0.37168685,0 
0.88668805,0.4283955,0.10873599,0.54459137,0.004006185,0.39528784,0.79427505,0 
0.85952675,0.5273727,0.029787954,0.6466951,0.002130207,0.5761505,0.75230193,0 
0.4533519,0.32326093,0.037343495,0.46004617,0.002038708,0.37862533,0.69748455,0 
0.8828923,0.91879183,0.031137338,0.34148693,0.001107329,0.30426386,0.8150297,0 
0.4686963,0.49793515,0.0695863,0.53534096,0.004811842,0.48088643,0.22156018,0 
0.46313554,0.6525103,0.053260412,0.51576877,0.003124207,0.5201159,0.2347685,0 
0.89159733,0.40197098,0.12718084,0.40345255,0.004447869,0.33185285,0.57313377,0 
0.4657089,0.9968459,0.042116385,0.34217808,0.003271757,0.308916,0.4557374,0 
0.45855767,0.5574313,0.036918804,0.43781197,0.001814686,0.2552055,0.67580503,0 
0.48737222,0.8881754,0.023840243,0.21482229,0.001898726,0.071857736,0.9004339,0 
0.8944949,0.36279953,0.085951574,0.5069424,0.005228455,0.5001568,0.5540626,0 
0.4524549,0.83561933,0.10613434,0.6890848,0.00876147,0.46332288,0.35341075,0 
0.87424207,0.39638257,0.033110183,0.60214895,0.001650249,0.5799412,0.41344485,0 
0.8841473,0.46554857,0.07026971,0.54642665,0.002680968,0.37476018,0.73369277,0 
0.45846614,0.5427223,0.034736294,0.4011688,0.001965698,0.29662266,0.635394,0 
0.4666279,0.7798748,0.04877913,0.5247024,0.003582935,0.4854404,0.22551133,0 
0.89293003,0.33021858,0.09581485,0.5168793,0.005155787,0.59691375,0.5233284,0 
0.8930462,0.49486703,0.09363112,0.5524963,0.004373678,0.6504172,0.3647583,0 
0.88736355,0.76771414,0.08478266,0.7173262,0.00380073,0.761008,0.44557956,0 
0.88606286,0.856958,0.051224392,0.42328623,0.002247067,0.38527697,0.6650627,0 
0.4537576,0.35914472,0.043923896,0.5213468,0.002594975,0.39607733,0.5967072,0 
0.45080906,0.8032784,0.05304959,0.6528003,0.004618933,0.46034732,0.42873725,0 
0.88459444,0.9927314,0.03365481,0.31587473,0.001500351,0.40640607,0.65720654,0 
0.8940676,0.85601044,0.054267373,0.42882603,0.002069339,0.4260284,0.5290943,0 
0.4441948,0.37481517,0.0930958,0.57782817,0.005854555,0.5874911,0.4283821,0 
0.4604539,0.42657077,0.04931029,0.52567935,0.003454387,0.5288211,0.29995576,0 
0.45529366,0.996387,0.041436773,0.48531953,0.002772055,0.36316562,0.6160064,0 
0.89063907,0.69390064,0.10128083,0.6989908,0.004486943,0.62224215,0.5479952,0 
0.8882699,0.000155591,0.045603894,0.4861205,0.002225231,0.3843077,0.53569067,0 
0.4653497,0.5871028,0.030607158,0.29211766,0.002449513,0.18118978,0.8097078,0 
0.45009592,0.04733563,0.049683686,0.31641215,0.00308436,0.41005605,0.42408067,0 
0.46132976,0.42897287,0.036144976,0.5651922,0.002850746,0.4436541,0.5431525,0 
0.8926281,0.05159964,0.1052436,0.42444625,0.004432248,0.46495035,0.5755347,0 
0.8911939,0.08641278,0.035703126,0.31369904,0.001927262,0.41497108,0.47222346,0 
0.8896187,0.9972024,0.04389202,0.430343,0.002070168,0.39452064,0.6352301,0 
0.44839597,0.701302,0.04350454,0.71066207,0.00319575,0.7461174,0.40833366,0 
0.8779607,0.6458237,0.029925125,0.44640404,0.002174433,0.5343524,0.5990455,0 
0.8991068,0.44510627,0.09926022,0.37963322,0.004856228,0.36639118,0.6162787,0 
0.896008,0.98769754,0.080169074,0.40178546,0.004244208,0.40370554,0.6106872,0 
0.44778964,0.6560935,0.06239276,0.54025835,0.003957798,0.54664624,0.35096216,0 
0.4709093,0.9987664,0.025263047,0.36536232,0.001763061,0.36105117,0.5823458,0 
0.43955615,0.37837353,0.057960954,0.54235303,0.002337014,0.41618326,0.4151607,0 
0.8887036,0.35378167,0.08767471,0.51320577,0.004623734,0.51784974,0.66230375,0 
0.43314248,0.6618534,0.069498606,0.5004908,0.002616841,0.41859847,0.41185495,0 
0.8852133,0.55014056,0.033104844,0.30781922,0.00111404,0.34960702,0.5509987,0 
0.44398147,0.84243286,0.10983309,0.73364437,0.008584889,0.6540308,0.45820433,0 
0.87743723,0.38644436,0.1703892,0.8140819,0.009159997,0.8791255,0.26010764,0 
0.8945446,0.8766847,0.09091414,0.40875685,0.004611909,0.3975854,0.5671201,0 
0.458918,0.69704634,0.036961604,0.560295,0.002266638,0.36355942,0.7688495,0 
0.46487015,0.98824894,0.037223347,0.39694104,0.003014401,0.23123163,0.6172301,0 
0.8972288,0.7305728,0.09351405,0.50410116,0.00457478,0.625479,0.23776883,0 
0.45601234,0.6686051,0.035846755,0.5815388,0.002708669,0.29568556,0.5799604,0 
0.88594395,0.5961251,0.036490884,0.3467813,0.001368982,0.28611013,0.7420631,0 
0.88736063,0.40038076,0.09214694,0.5866432,0.003608035,0.5931598,0.46281374,0 
0.4717887,0.99185514,0.03063311,0.3255504,0.002247735,0.25287244,0.7479867,0 
0.017051343,0.45879602,0.08436016,0.4494146,0.003653085,0.41413137,0.4404227,0 
0.46054992,0.7281082,0.04089398,0.48332423,0.004074876,0.37341174,0.40649873,0 
0.44695467,0.7719391,0.08380753,0.48442727,0.006693266,0.54723465,0.4130082,0 
0.87491053,0.80864435,0.028519528,0.49187988,0.002118328,0.5692291,0.5641644,0 
0.8718428,0.674551,0.028714346,0.6801649,0.001993504,0.6910847,0.44488263,0 
0.45022073,0.41751638,0.0780248,0.59987724,0.00558754,0.5573011,0.28876093,0 
0.44882983,0.72615224,0.06035595,0.6377972,0.003182803,0.4541607,0.55100393,0 
0.44357753,0.8831404,0.118353255,0.64029294,0.008586297,0.5841246,0.57403475,0 
0.4556606,0.3200497,0.04342241,0.5271144,0.003702277,0.4689712,0.4782738,0 
0.45325238,0.6051496,0.039903477,0.5664795,0.00236404,0.6310216,0.31406584,0 
0.8932359,0.616758,0.045064006,0.3967543,0.002192329,0.41299656,0.49787334,0 
0.4589153,0.38378036,0.03434643,0.60480434,0.002018042,0.45920438,0.7065631,0 
0.8973304,0.5280232,0.09393467,0.38778317,0.003207349,0.3737077,0.59036237,0 
0.19011883,0.51632375,0.054947637,0.4363078,0.002310929,0.4159183,0.4230343,0 
0.4644999,0.8267402,0.024556851,0.4190443,0.001670552,0.44450718,0.5251083,0 
0.88680136,0.63562566,0.03379539,0.55967134,0.001386532,0.6449456,0.35709754,0 
0.4773296,0.7918257,0.10246053,0.5450733,0.008640182,0.66688097,0.0652847,0 
0.45190054,0.55995226,0.05502186,0.58806366,0.003896332,0.56064135,0.32586834,0 
0.45764488,0.42296457,0.040221963,0.69048125,0.002496293,0.5054843,0.5653954,0 
0.4555567,0.45150715,0.04042813,0.41466627,0.002416838,0.3307681,0.61945176,0 
0.91505504,0.15974945,0.048438147,0.23828365,0.003325067,0.32493114,0.59621,0 
0.8757321,0.703159,0.028185405,0.6640145,0.001363466,0.66952395,0.39130843,0 
0.8722017,0.96914387,0.032290284,0.37617522,0.001546454,0.27993244,0.85233366,0 
0.4670637,0.44186532,0.025241632,0.5157542,0.00200227,0.51461285,0.39214638,0 
0.45434278,0.7121638,0.15398382,0.8158606,0.012052286,0.6337481,0.45745876,0 
0.8880719,0.9871977,0.050990913,0.5319771,0.002635238,0.4791786,0.60676116,0 
0.48165548,0.081659414,0.037961464,0.40409422,0.003360185,0.41802016,0.15205424,0 
0.46152398,0.3333075,0.042666517,0.5105291,0.002824718,0.5391139,0.34845504,0 
0.46467924,0.9509084,0.026172116,0.39973855,0.001673328,0.36601037,0.72179234,0 
0.46045944,0.49980885,0.0296592,0.30609295,0.001713699,0.25109082,0.68230647,0 
0.8904369,0.000886046,0.06970367,0.524465,0.003434278,0.4415649,0.6242583,0 
0.4519832,0.38368303,0.0550153,0.51171035,0.004358613,0.51133233,0.51621747,0 
0.46527332,0.872326,0.027225625,0.39078417,0.001756465,0.22012699,0.40851647,0 
0.7948127,0.6364608,0.03860157,0.44755456,0.002695503,0.35814223,0.5209616,0 
0.4424586,0.41542396,0.06566209,0.64798653,0.003218446,0.6203165,0.40654173,0 
0.89181507,0.680639,0.106969915,0.5887277,0.004807197,0.4567003,0.6426097,0 
0.89101523,0.68923163,0.07258156,0.39473975,0.002395685,0.33196276,0.67601544,0 
0.8940699,0.6009006,0.108973585,0.6059125,0.005388931,0.6962958,0.41669315,0 
0.88022816,0.78049433,0.030920332,0.35487118,0.001333756,0.25758603,0.793923,0 
0.879063,0.04057222,0.035246175,0.34228614,0.002547304,0.3424529,0.74532634,0 
0.89731205,0.00126965,0.08658914,0.3054684,0.002920666,0.3883492,0.37724292,0 
0.4590093,0.98096585,0.029737875,0.49814048,0.001897285,0.45160836,0.58174,0 
0.88521624,0.41999045,0.05264593,0.4478991,0.002231157,0.35296273,0.80630636,0 
0.5383658,0.67258066,0.056975298,0.74179643,0.004883681,0.65946734,0.4802391,0 
0.902565,0.70802826,0.08860261,0.47175974,0.005981322,0.5701687,0.40712798,0 
0.8882465,0.40945587,0.1148064,0.64928204,0.004754532,0.72259694,0.32661077,0 
0.45445058,0.25265655,0.4264109,0.85615987,0.022749683,0.7913226,0.33107293,0 
0.8677944,0.6815881,0.03270314,0.35625264,0.001458045,0.3063777,0.7845597,0 
0.8939241,0.63370395,0.06267882,0.48502946,0.003603771,0.58497274,0.33692542,0 
0.46957406,0.41581354,0.023574058,0.51854634,0.001645518,0.5414447,0.3741039,0 
0.8759367,0.6398593,0.061261415,0.7641005,0.00239033,0.77985567,0.37969673,0 
0.4500457,0.85841787,0.11833233,0.6901195,0.008274971,0.41989076,0.6348903,0 
0.8909254,0.28463942,0.037046045,0.26683855,0.001359887,0.26028034,0.687754,0 
0.8728021,0.5190872,0.03438782,0.47254166,0.002031162,0.37349167,0.42791274,0 
0.8759617,0.6157656,0.030662505,0.47236758,0.002271364,0.5791413,0.68454075,0 
0.4554903,0.423485,0.38471496,0.76497996,0.023619866,0.6993806,0.28768003,0 
0.45963767,0.48349592,0.048871916,0.51578987,0.002893488,0.51401937,0.29766452,0 
0.45947745,0.9956012,0.035065316,0.45315358,0.002471047,0.3548128,0.800978,0 
0.8874262,0.53739166,0.053014573,0.44352996,0.003491322,0.36012837,0.61301506,0 
0.46058962,0.4023729,0.036734,0.46907085,0.001680575,0.25047547,0.80877936,0 
0.88260233,0.41115552,0.22649664,0.81109077,0.008157776,0.8180625,0.32822394,0 
0.4549894,0.8149986,0.059353016,0.63730115,0.004756108,0.5653447,0.17718466,0 
0.7288841,0.5273956,0.031492762,0.5342896,0.002494088,0.6270246,0.4955757,0 
0.8868989,0.99777347,0.030708011,0.3937783,0.002064384,0.23486838,0.7045917,0 
0.88976145,0.55400056,0.111664265,0.58956575,0.003562423,0.7218963,0.16192383,0 
0.8879437,0.65845406,0.06477986,0.52326816,0.003453046,0.6086976,0.52392906,0 
0.45781425,0.7289711,0.03711467,0.6070465,0.002763395,0.5178128,0.42058253,0 
0.8906624,0.006177452,0.037753217,0.24305135,0.000957725,0.31725413,0.43598282,0 
0.4656738,0.7569424,0.041914187,0.45325747,0.002796881,0.41380757,0.34342042,0 
0.4528774,0.48651227,0.044099484,0.5914396,0.003154618,0.31529278,0.54280806,0 
0.44513074,0.3879229,0.08823857,0.59956884,0.004754428,0.43500262,0.38254476,0 
0.4643101,0.74933475,0.06046451,0.5457419,0.005141406,0.4721075,0.30773258,0 
0.45225653,0.76193285,0.046033587,0.63346237,0.00239179,0.5388955,0.35607964,0 
0.44881073,0.8501671,0.04273471,0.75501394,0.003886438,0.67237455,0.5728551,0 
0.46493086,0.38023022,0.03754218,0.54646504,0.002708174,0.53736824,0.17170383,0 
0.46464604,0.36998567,0.035403468,0.5404504,0.002346984,0.55644107,0.16105278,0 
0.7563238,0.37283823,0.035866853,0.53674924,0.002891765,0.59672767,0.45584074,0 
0.4480331,0.7003487,0.069127075,0.5662063,0.005238414,0.533953,0.38152668,0 
0.46160147,0.66603214,0.043802578,0.5037633,0.005478079,0.44994694,0.433704,0 
0.87329197,0.5053161,0.032611385,0.46519476,0.001882513,0.23073883,0.82965773,0 
0.46719086,0.9978599,0.028897967,0.42379653,0.002066971,0.3471114,0.7590476,0 
0.44498736,0.6430907,0.05756182,0.5261213,0.003620154,0.5688868,0.5092921,0 
0.4542821,0.8871956,0.034629375,0.6093511,0.001857513,0.4724886,0.7202937,0 
0.44939488,0.7207944,0.045917552,0.64712733,0.003162995,0.34547824,0.7358509,0 
0.8794649,0.4895322,0.13510343,0.4584957,0.003987637,0.31479466,0.70480114,0 
0.46979147,0.38246068,0.059019085,0.48177746,0.005769484,0.47622165,0.27613792,0 
0.448394,0.49799913,0.06938139,0.5662535,0.005354855,0.5339214,0.5150629,0 
0.8912578,0.39165497,0.09376512,0.6000472,0.004379252,0.6271446,0.21817203,0 
0.8910558,0.005932785,0.058768105,0.38310632,0.002970285,0.37563786,0.7452785,0 
0.89447707,0.2791683,0.064032845,0.4571282,0.00339262,0.52994055,0.46077126,0 
0.43805844,0.8053882,0.12307545,0.6402397,0.005417485,0.432337,0.43809536,0 
0.45339274,0.75116944,0.10929456,0.6199554,0.006806384,0.5943243,0.21832725,0 
0.8954237,0.20400755,0.030248908,0.16478798,0.001137172,0.21286392,0.7564262,0 
0.87328774,0.12878507,0.039052352,0.31436402,0.002159961,0.3301789,0.48510027,0 
0.45102027,0.64813584,0.052367013,0.60790557,0.003678726,0.5527797,0.47456896,0 
0.66573864,0.79854226,0.035955496,0.28716803,0.002055009,0.20553994,0.86703455,0 
0.88114804,0.3284749,0.033386618,0.51122963,0.002138391,0.58342004,0.5352063,0 
0.44829997,0.46626627,0.040950816,0.60355186,0.002789796,0.6848607,0.4027888,0 
0.45878574,0.88735837,0.033626534,0.43783715,0.002423383,0.28115487,0.70706236,0 
0.47017497,0.17684492,0.03246486,0.28742874,0.002057905,0.32144275,0.41131532,0 
0.46260864,0.7477468,0.03297982,0.40437543,0.002410726,0.2852264,0.4874846,0 
0.45590916,0.9928852,0.040612567,0.40205896,0.002281442,0.4105649,0.44104552,0 
0.88422906,0.62765586,0.030991374,0.30553073,0.001298458,0.27028802,0.7606001,0 
0.4647386,0.51759887,0.057692382,0.5984902,0.005043346,0.5896452,0.37396201,0 
0.45207134,0.41199496,0.060121763,0.5655677,0.003974317,0.5288609,0.34953594,0 
0.45187202,0.46530357,0.090784185,0.6492827,0.007929223,0.50895256,0.52847296,0 
0.88963956,0.33681756,0.07754589,0.45841026,0.003320601,0.4337698,0.6875815,0 
0.9192465,0.8450974,0.10810893,0.58396703,0.005839224,0.54357404,0.6593761,0 
0.47060704,0.54226655,0.04327429,0.5479077,0.004371903,0.48037082,0.30586585,0 
0.86831814,0.9276029,0.029845336,0.26073754,0.001861058,0.3584628,0.8102236,0 
0.8986106,0.9326866,0.075513124,0.4552884,0.004496939,0.5602226,0.40873206,0 
0.44790995,0.37120473,0.069721036,0.52650034,0.004767809,0.38176557,0.67785734,0 
0.45515522,0.3977724,0.03879967,0.41805604,0.004422609,0.24298854,0.5812248,0 
0.8783106,0.80496013,0.03286547,0.33484825,0.0014561,0.27623832,0.7736847,0 
0.45765862,0.62162656,0.37056425,0.8060764,0.01928109,0.75817937,0.12173503,0 
0.46829236,0.9013116,0.02690816,0.33156046,0.00181755,0.29086983,0.7377597,0 
0.45149583,0.88801765,0.046276513,0.36172056,0.002709811,0.2950386,0.6278396,0 
0.4583161,0.47471327,0.039113097,0.4919236,0.002998289,0.43726832,0.5426992,0 
0.47223672,0.3061941,0.035037648,0.3787156,0.002996824,0.28878945,0.36314288,0 
0.46496755,0.7922034,0.065670095,0.5262162,0.005723133,0.5402738,0.1842208,0 
0.44283175,0.6258934,0.07749633,0.6136452,0.005209892,0.569705,0.46706948,0 
0.9104984,0.4669144,0.09559398,0.53034854,0.005843849,0.57747483,0.4450785,0 
0.46851745,0.6036898,0.036513194,0.45226794,0.002788771,0.3789297,0.34390336,0 
0.4681849,0.9999583,0.03543117,0.3725729,0.002576178,0.29240745,0.646807,0 
0.45696315,0.3960178,0.04320996,0.58732104,0.003669881,0.4761466,0.55042946,0 
0.466619,0.3659171,0.03690813,0.5160823,0.003357655,0.4823812,0.286039,0 
0.4678553,0.11231147,0.037875183,0.26943386,0.003609494,0.28830603,0.3746511,0 
0.8839123,0.31140578,0.052970413,0.43555206,0.00200892,0.33570895,0.3678732,0 
0.45129138,0.34121034,0.0749658,0.5686868,0.005766389,0.50712085,0.54850984,0 
0.90513885,0.43917045,0.12455735,0.5930474,0.005664438,0.6847763,0.30292973,0 
0.92816716,0.5671287,0.11320932,0.5603504,0.004824199,0.6769679,0.25568658,0 
0.89738923,0.37376586,0.09846067,0.54955405,0.003422608,0.6082985,0.36454898,0 
0.46196306,0.070889294,0.038147837,0.20919903,0.003162613,0.28481847,0.49603263,0 
0.46052375,0.28744704,0.032873724,0.363699,0.001587029,0.2810517,0.72819585,0 
0.46389112,0.87688243,0.02931565,0.29225242,0.001973436,0.2841933,0.6625365,0 
0.7530481,0.8715978,0.053010873,0.44689453,0.003381067,0.35905993,0.29641637,0 
0.45904106,0.35436007,0.047713365,0.5608362,0.002808454,0.52789557,0.4473238,0 
0.89167106,0.21636601,0.07748573,0.43183914,0.004198239,0.5117224,0.5446679,0 
0.46630508,0.63117707,0.046302173,0.54547787,0.00284756,0.51362485,0.18991059,0 
0.45676097,0.7492676,0.03732513,0.6224167,0.002246682,0.54155695,0.38115352,0 
0.4686032,0.91389924,0.027747458,0.26587343,0.00223706,0.19908832,0.7214337,0 
0.46418643,0.92260027,0.03039294,0.48548108,0.002095058,0.29881066,0.453795,0 
0.45229593,0.3745836,0.047783386,0.55130136,0.002484474,0.3838934,0.6309944,0 
0.87925786,0.7258907,0.04334953,0.7381532,0.002928305,0.6222042,0.5470391,0 
0.45546547,0.6794529,0.040865224,0.59771687,0.001770238,0.569978,0.3863489,0 
0.8822222,0.31531486,0.030833833,0.40042108,0.00174234,0.3787902,0.53517026,0 
0.88447624,0.37044713,0.05522192,0.64190775,0.002970371,0.5881363,0.38332343,0 
0.6309153,0.7380105,0.048261505,0.43923098,0.002952839,0.39969224,0.2732035,0 
0.45757604,0.43180516,0.04198173,0.68480515,0.002741135,0.5413304,0.4273511,0 
0.8935296,0.77749133,0.09206896,0.593055,0.003906582,0.6833462,0.24576125,0 
0.8802165,0.3040128,0.03557002,0.40540266,0.003343156,0.40693584,0.31153834,0 
0.46653903,0.5041246,0.033856887,0.46690565,0.002353211,0.41906732,0.3450038,0 
0.45162162,0.38425824,0.08550121,0.6081975,0.006847982,0.5348178,0.5186674,0 
0.4691356,0.82106316,0.034949873,0.40062192,0.003162655,0.28485185,0.3848025,0 
0.89303166,0.42527702,0.111613095,0.49210656,0.005069018,0.43078238,0.6850897,0 
0.44903502,0.5862072,0.056072336,0.59693336,0.003462049,0.5819635,0.30500486,0 
0.4546379,0.99862075,0.035157315,0.52487904,0.002437486,0.40759,0.649136,0 
0.8926188,0.9331,0.096366495,0.5611939,0.004219117,0.49313632,0.62448364,0 
0.89740664,0.32850477,0.09024045,0.5163003,0.004285737,0.5802275,0.42194968,0 
0.78360015,0.32305214,0.041629136,0.4595197,0.003706508,0.40424347,0.48343763,0 
0.88582146,0.43276367,0.03622034,0.30668986,0.002081412,0.18380557,0.8332828,0 
0.44951808,0.37023872,0.048765857,0.55039495,0.00328903,0.48983383,0.52020127,0 
0.44906366,0.82286245,0.046009712,0.47369084,0.003142636,0.50885683,0.4843268,0 
