ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
80.50249,151.17511,1.0454159,73.90747,13.985455,0.06703091,-0.00320816,99.9917,-6.5345693,6.958617,15.795916,1.6543064,16.897635,0.17278099,4.207469,3.8644457,21.15129,-8.993082,1.4248943,0.8351307,0.28731441,25.971539,0 
76.29221,252.91235,9.459673,92.20748,7.2646885,0.21928596,0.24883938,99.41634,-7.343443,6.915394,7.0801563,0.7820568,59.87863,0.2825632,2.0914173,2.0723982,5.30266,11.279543,0.83445835,0.9947834,0.2890253,59.987198,0 
69.7804,148.55812,2.463625,86.700424,29.00142,-0.02322483,0.037633896,99.14413,-6.9288177,6.976597,27.585629,1.7742481,26.371307,0.135602,1.3624449,1.1082458,59.859802,62.2268,17.045576,2.675128,1.7801867,93.37079,0 
62.71467,100.635925,4.164505,60.55137,30.692387,0.48879814,0.2942381,88.30403,20.901325,6.1705627,30.017105,3.8656597,32.315052,-7.06061,0.37620068,0.6753273,50.12666,84.47107,6.5360785,2.540594,1.8282061,76.0924,0 
64.42133,17.57962,0.22561836,9.172077,4.7762737,0.047247887,0.014533997,99.88418,-6.7965736,6.92834,4.730115,3.31666,16.239758,0.00763607,2.7501125,2.3120794,53.711388,5.551196,3.8670063,1.0190487,1.197814,99.53576,0 
72.40055,105.062004,1.0930977,70.715385,16.53195,0.47889996,0.20293808,68.499115,17.935133,6.2228136,21.75858,0.70481205,45.287537,-0.36895275,0.82704926,1.2273579,-1.0363684,-4.366736,2.5270147,1.1267681,0.61415195,44.173397,0 
78.13177,165.78722,21.085934,88.19157,19.046982,0.237257,-0.081419945,96.03917,73.639915,6.0007772,18.784489,-0.5653486,8.194441,-0.29854012,0.38884926,0.46770477,13.931572,-8.997553,4.6549053,-3.1166034,0.6516485,39.78883,0 
66.35659,290.53644,35.36574,121.511734,14.1334,0.8176279,0.6805811,89.909355,3.874282,2.1821394,16.62754,-0.10175705,37.292934,-0.033143997,0.43154812,0.3889513,6.371765,-8.9887905,3.0221796,0.62750435,0.034817696,63.940872,0 
71.11699,266.56897,4.361642,64.775085,21.526316,0.07327461,0.17675495,97.1192,77.77086,6.0420074,23.668987,3.8365297,49.562378,0.7436571,1.885191,2.609723,54.02201,77.139015,5.1022387,3.3776207,1.0500793,84.09857,0 
52.055645,107.34562,-0.05019951,48.19334,25.414719,0.1372509,0.08705807,96.32948,-1.5846281,4.198638,25.582268,3.8602524,69.0883,-0.13491058,3.4327497,3.4766808,80.55248,72.93439,7.012146,7.464184,2.585392,99.049774,0 
73.132034,190.15692,7.1896973,74.83139,20.389967,0.21377468,-0.033309937,93.32487,5.3993063,3.6870651,22.165375,0.6301632,44.468906,0.10398674,0.3668375,0.10458946,7.618227,-8.999832,2.8502645,1.1329546,0.10304451,75.13136,0 
72.583855,183.6481,16.992699,81.72014,10.647896,0.14058495,0.05004406,85.30952,4.693571,4.31264,11.858152,0.19963741,35.74416,3.7224178,0.9052944,0.86737347,6.664506,-8.985279,1.0938578,1.4333172,0.0122509,54.386787,0 
78.45719,201.37395,11.117922,95.56343,13.155806,0.102106094,-0.076768875,80.19227,16.55495,5.5964937,13.112516,0.7069435,26.930145,-5.363158,1.2908506,1.2968731,19.69659,-8.800667,3.615759,1.9700193,0.15376282,78.58404,0 
62.863907,192.47507,0.71847916,127.814575,50.120766,0.2254467,0.39237976,98.46786,-7.2951374,6.656822,47.257515,1.5731335,38.291336,17.578588,-0.5438585,0.72127914,69.456696,55.71869,9.387257,3.3243093,2.7648058,66.16345,0 
67.966644,257.3083,15.392603,126.73889,17.626295,0.30906296,0.16661835,98.09445,-7.686813,6.0363884,17.365892,0.52885246,65.545975,12.540546,-0.3961029,-0.5264158,62.1205,70.4847,3.4929838,3.102806,1.7187614,83.506584,0 
57.335335,61.197823,4.697094,28.280193,34.239994,-0.13180923,-0.18728447,99.916916,-6.1861043,7.1352444,34.47252,3.2242231,16.263838,0.37669277,4.890564,4.6771927,100.57515,56.106857,9.792051,2.1236086,7.8743553,86.03615,0 
52.480476,203.08855,10.097626,133.71501,21.565277,1.172637,0.7299452,81.51878,6.188181,4.7076283,19.382915,-0.46491814,43.987698,21.130747,-0.18386364,0.567853,72.51885,-8.526833,5.0522776,1.1297159,1.2604666,90.09517,0 
56.897675,42.869987,4.2461386,21.36472,21.362709,0.05396557,-0.014716148,99.7112,-6.4484158,6.8992405,21.130692,4.5342703,12.05769,0.11190605,3.0107746,2.7057934,77.79774,62.225792,12.007231,1.7357397,3.986968,77.94759,0 
68.75948,115.09062,2.8402328,53.79399,23.409096,0.29889202,0.092167854,94.02164,55.240456,6.032261,26.063263,6.454975,37.73057,-0.26643753,1.073451,0.83538246,1.646306,90.35905,3.967908,3.4972515,1.0165606,62.994293,0 
66.34144,87.730774,14.691193,59.994995,21.949844,0.043540955,0.064201355,92.01616,28.948109,5.8207293,19.050995,1.6746235,12.849192,-6.960147,1.0022802,1.4315548,16.482193,92.84058,4.878566,2.447977,1.1039858,54.147076,0 
64.84983,77.81989,0.0725193,64.42222,3.576272,0.68379307,-0.030534744,84.66141,46.649555,6.566436,2.951168,0.7708683,-3.8804822,-0.22386456,6.6742945,5.8683653,85.09273,-8.992642,1.3642797,-8.997637,2.252531,43.402966,0 
56.71312,304.16312,7.0540676,122.164795,14.4623375,4.626562,4.619958,91.770164,-2.9064007,-5.6009507,18.575354,2.181942,51.816116,-6.808053,1.1875153,1.0353975,41.783463,80.35381,3.2735481,2.2708807,1.1404943,86.61525,0 
59.72335,228.2785,10.466581,95.53576,51.022095,-0.024837494,-0.02052021,97.33548,6.3386307,3.7409286,53.232433,0.73550415,39.489754,0.15349865,2.386032,2.5968494,59.71279,69.93888,7.9412937,2.6117058,3.7478323,73.59768,0 
82.25845,222.75189,14.858654,114.847565,10.087421,0.13306236,0.050160408,99.94623,-7.0203795,6.9258137,10.738903,0.906579,79.1614,0.06285095,1.134861,1.045682,65.765594,61.446106,1.0945501,2.733758,0.5655632,76.42819,0 
60.812096,145.02094,-2.0455627,56.13527,30.702946,0.035988808,0.112565994,99.61003,-7.238289,6.9973354,39.74481,8.387873,39.652912,-0.3368559,1.1677198,1.5024948,63.791893,50.978714,13.697744,4.653143,2.3824415,89.72126,0 
56.066742,79.70562,12.697277,41.112713,33.564587,0.24025059,0.6026726,99.97179,-5.891836,6.902133,19.003521,2.3030357,13.430599,-7.212632,1.7411251,2.3001041,56.333885,-2.721519,9.838789,1.689393,4.644821,70.67066,0 
65.63525,140.26555,9.133762,67.572784,16.11662,0.5936947,0.17762661,82.66172,20.490097,6.0665474,16.21648,0.031131744,39.10127,1.5281839,1.8872309,1.2815523,41.51119,-8.403802,6.8413363,0.94503593,0.62393,99.266624,0 
68.91889,86.35756,5.7038136,50.3578,18.670954,0.12347603,-0.033971786,92.3443,56.170265,5.963993,20.338362,1.1548462,61.045494,-0.21565533,-0.40612793,-0.28094673,37.432636,80.87862,3.3624258,2.7079096,0.8187809,82.930984,0 
73.15025,301.43033,11.986639,96.39679,7.8964806,0.69756603,0.5685682,92.52037,66.75035,6.1582813,7.1291256,1.0378733,4.228508,-7.3028393,1.0176764,0.88972855,42.04981,-8.999815,2.9698505,-7.109354,0.8416147,67.736404,0 
76.82917,129.55011,3.6626492,33.006626,10.518497,0.5999584,0.5359726,99.947586,-7.52471,6.229227,12.337315,3.4339867,29.322197,0.38655663,0.56120014,0.4267435,11.196035,98.06304,4.5757065,1.881484,0.2907591,82.07217,0 
68.09628,178.17796,8.637571,56.419655,12.493229,0.29243946,0.09753895,91.141205,15.904999,5.601035,13.825411,0.8533001,42.89007,-0.122873306,1.5210085,1.0362453,32.235588,15.501047,5.8194485,1.398552,0.5866575,90.119736,0 
54.261333,64.96533,8.162981,36.197086,25.743603,0.06205654,0.22566223,97.02622,7.6962337,4.311037,26.583767,9.452299,44.218365,0.06658268,1.9914742,2.3870754,60.46222,71.22632,7.662916,7.2013206,3.758358,73.54124,0 
67.48883,51.810017,3.061884,32.141,27.675919,-0.001429558,0.106832504,99.380104,-5.383977,6.9851513,27.391834,3.743946,29.061337,-6.2539606,0.6345463,0.6606655,10.817965,91.29988,2.6342487,1.6062832,1.0940685,48.532516,0 
72.3512,300.07434,13.22197,56.00621,27.73117,-0.13386536,0.13131523,99.88066,-6.4490256,6.9381266,18.418526,3.7431602,12.001516,-7.198841,1.7499647,1.7420187,28.440163,99.085396,8.056761,2.4325686,1.6172905,70.28584,0 
67.11679,90.13384,5.4709587,57.64708,12.885944,2.5411634,2.4587498,91.44601,64.637474,5.908553,16.732372,1.3194599,56.073647,-0.014959335,1.3913727,1.8084383,-0.13132381,86.491905,1.3976564,2.1253643,-0.048009872,61.81707,0 
67.854515,141.41342,1.0161028,86.40362,41.19135,-0.21636295,0.15482235,99.99037,-7.3798256,7.191784,36.470863,1.3397446,34.38769,15.61488,-0.11136246,0.24761963,50.808903,51.510742,10.225735,3.528328,4.3740587,55.085495,0 
65.577415,68.126656,2.342062,35.97925,15.998804,-0.13361454,-0.036102295,99.97031,-7.159215,6.952364,17.455526,2.2737923,53.025555,0.80755997,9.044733,8.98597,47.41192,59.200546,3.622923,4.143218,0.74755955,69.22685,0 
