fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class
26.242016,12.003433,2.4640725,0.41367617,0.2439715,-12.540894,-26.68689,9.539673,54.789097,123.08253,0 
13.766182,10.62694,2.5120945,0.49885288,0.27332446,-7.0729675,-3.114563,9.95018,20.300335,122.011566,0 
45.5206,12.99916,2.5876284,0.38202465,0.21985987,14.865295,-10.988251,23.041153,48.347584,40.272438,0 
35.664577,11.460339,2.5726907,0.3906518,0.23745176,-13.918518,-21.673431,16.41455,29.970123,55.919407,0 
14.766813,8.168996,2.424568,0.61327904,0.35197636,-24.371216,-24.112946,12.567123,51.46759,113.21557,0 
20.185411,8.846332,2.2554343,0.6608285,0.41548195,-28.445923,-49.77304,1.903717,70.02011,94.532196,0 
23.424372,9.821246,2.5935907,0.40746275,0.23553509,-30.950806,-30.974152,18.724213,79.08661,60.819363,0 
26.940096,9.486615,2.4367814,0.4654395,0.26957792,-8.755554,-56.276764,13.256668,84.15742,82.43173,0 
206.6063,61.921715,3.649744,0.15340923,0.13003576,-93.80292,-206.84076,-17.289215,46.56428,210.0036,0 
72.5348,20.008953,2.7647865,0.31054187,0.19931626,-6.126129,-84.49834,-5.463135,61.182045,163.07239,0 
284.098,78.44688,3.9329014,0.08198726,0.078632705,-37.513855,-261.78012,-40.976013,86.30201,198.17244,0 
62.673058,18.047743,2.8831463,0.26567554,0.1683597,76.91092,-19.694977,2.5018005,79.24575,92.149666,0 
111.76124,30.202408,3.0224214,0.20722885,0.14548427,-8.61142,54.6398,-3.8959045,30.032799,170.57014,0 
18.147978,9.516677,2.575016,0.43048102,0.2469774,-12.858459,-16.640503,9.653534,65.14123,146.80043,0 
27.168373,11.987001,2.5073426,0.41243416,0.26224154,-30.608154,-51.2558,8.084061,85.59294,71.722534,0 
69.47553,18.003841,2.926682,0.2544125,0.15385155,64.76846,55.36508,9.110291,67.96174,176.68242,0 
18.142578,7.318854,2.4101508,0.5123346,0.29319632,-36.39563,-36.198975,9.125977,85.19324,92.5026,0 
218.9671,56.984295,3.448501,0.19306804,0.15754038,-37.798553,-231.94464,-29.923828,68.72821,213.89214,0 
30.567255,11.56105,2.4438019,0.4434591,0.28382832,-12.247955,-56.40341,6.0163116,72.38139,75.518394,0 
130.2894,31.614063,3.204927,0.16862294,0.12839612,13.054016,-133.72264,-7.075592,87.657585,159.41475,0 
76.66889,22.55152,3.036502,0.19304146,0.12512322,48.760956,19.63034,16.735535,51.42886,134.59361,0 
59.07525,18.29162,2.8500059,0.2631741,0.17306511,7.29895,-72.52902,1.6320953,80.29637,135.46179,0 
22.887077,11.901239,2.6384373,0.39302507,0.23200618,-0.21472168,-16.544556,8.765381,51.43273,142.37439,0 
22.262653,9.628491,2.5404282,0.4520352,0.2756215,-11.429047,-20.210602,14.412903,65.27587,132.65202,0 
21.38481,12.003433,2.5376887,0.39068553,0.23331277,-29.60321,-15.529144,7.9144897,47.129204,115.14182,0 
18.267164,9.732611,2.4903667,0.46407804,0.2719974,-17.247406,-29.2789,10.897156,79.30348,115.677284,0 
304.78986,67.293655,3.7097344,0.10854507,0.11109624,-195.28683,-291.1231,-10.8072815,72.3457,152.65237,0 
76.46291,30.15723,3.059667,0.22368285,0.16023192,0.964447,-85.31279,4.327957,72.460846,206.53731,0 
70.851715,16.876299,2.7779605,0.24812154,0.171471,84.79709,-49.82434,21.374374,87.99571,49.940826,0 
31.19679,14.907948,2.7784662,0.32029083,0.18156391,-16.123566,-21.931854,14.096527,53.3508,46.758152,0 
139.82613,18.738806,2.8168478,0.22087337,0.1622204,102.185455,49.67514,10.785141,82.851,23.213993,0 
258.096,62.597958,3.770753,0.10585803,0.096255675,3.1791077,-202.64381,-75.76253,87.853546,152.26213,0 
259.64105,62.791492,3.5522351,0.26598477,0.21596287,-175.21158,-260.88046,-17.65976,29.509583,266.75287,0 
27.671694,9.940496,2.621549,0.37475997,0.21739867,-1.6650391,-13.888153,15.633347,59.06218,93.46096,0 
14.635006,8.984672,2.4629424,0.5525945,0.3130193,-13.00412,-23.413208,6.9655457,60.70159,128.88533,0 
46.885815,22.605322,2.9030547,0.27617502,0.184359,8.3377075,-45.62982,-0.5758362,58.923626,187.69025,0 
51.145397,12.170293,2.7195964,0.3268106,0.20392574,57.65976,-19.17218,10.894287,84.62522,74.10712,0 
48.421047,18.635878,2.792548,0.2741709,0.1832156,37.213684,-42.194122,10.212326,84.77659,111.29531,0 
17.366913,10.264776,2.512906,0.48014712,0.28499475,7.835022,1.8616333,12.222458,18.678661,189.32626,0 
30.21372,13.204693,2.4699087,0.4684715,0.29088712,-22.567749,-51.07425,4.1589203,83.20012,106.721466,0 
13.395578,7.7339606,2.464613,0.5751069,0.3105141,-46.363342,-13.6658325,10.034393,74.7179,72.68842,0 
21.26985,10.530492,2.5645654,0.514017,0.30165288,7.9438477,-18.804077,3.1669312,64.84282,192.07309,0 
25.00274,10.464619,2.5451946,0.40489328,0.2433455,-24.215363,-41.76178,9.912216,84.72967,83.12021,0 
17.423399,10.281011,2.51371,0.47517532,0.26040724,-17.945496,-23.494965,11.2747345,55.492683,100.70144,0 
284.47223,58.08739,3.2981973,0.11049369,0.12421841,-79.91293,130.5921,-41.07396,85.03036,62.66495,0 
73.07558,28.178335,3.1497455,0.23555617,0.16484773,15.207703,-84.80939,-20.697815,68.27599,202.10295,0 
92.438774,27.296984,2.8795292,0.2351666,0.17945696,9.629242,-122.00229,-11.337524,82.653824,123.27646,0 
234.22324,61.11582,3.5617805,0.20034315,0.16437581,-89.62091,-242.51866,-38.076035,48.039894,232.62622,0 
251.79285,50.525288,3.4574406,0.11926864,0.10241153,0.8583069,-230.41196,-61.122543,80.19064,95.97704,0 
33.65465,13.811005,2.6059968,0.3226142,0.19605245,-13.6409,-38.888702,7.4111633,72.73962,129.34894,0 
215.3372,65.211105,3.8146343,0.13797209,0.111217044,-91.37067,-221.35785,22.21315,56.991077,292.00528,0 
24.319504,10.291642,2.587998,0.4120457,0.2506476,-1.1618347,-29.976868,16.654846,75.65248,130.79294,0 
103.0164,22.949118,2.6323225,0.31956413,0.21639718,-0.9862671,-130.57355,-12.766724,58.91195,91.591934,0 
11.6684,9.361571,2.3495777,0.6844657,0.38925272,-11.327362,-2.6016846,-2.2303772,61.315464,176.81859,0 
270.7954,62.848904,3.6754742,0.07466654,0.08455954,-71.82007,-94.90451,-76.02983,87.70603,55.170216,0 
34.71,16.217377,2.782761,0.3020907,0.20357314,-7.5371094,-48.41855,14.499847,84.335434,115.54388,0 
89.87146,17.52418,2.7506797,0.26689747,0.17150028,43.80777,-88.398605,-21.95523,82.55662,62.108227,0 
192.82777,38.92057,3.1930985,0.25883248,0.18683164,-25.318237,-195.20657,-9.555756,74.692894,231.87344,0 
209.45145,61.18112,3.8169465,0.14640096,0.12230792,-91.1214,-203.27588,-23.528503,64.7553,274.74945,0 
18.317905,8.398999,2.50887,0.50153166,0.28463674,-8.313477,-26.15799,15.778412,48.881107,90.09866,0 
11.707335,8.103406,2.3913999,0.64682126,0.36088902,-3.9718018,0.6202698,12.786606,17.96684,154.78212,0 
80.40658,32.7188,3.2163482,0.19860356,0.13654733,98.14157,-30.354675,-22.282974,86.27642,184.84167,0 
12.272035,8.751213,2.427914,0.55850846,0.30983502,-13.161194,-8.141754,7.984314,42.979378,185.30063,0 
161.65941,65.24811,3.892434,0.098134235,0.08495828,86.6564,64.53366,11.110184,80.60353,269.4495,0 
21.275866,9.072752,2.4018054,0.5106282,0.29478076,-32.578217,-26.66983,-5.466507,85.50685,156.17552,0 
101.50302,31.084171,3.2050476,0.15738025,0.10930772,52.875397,60.196686,17.049286,55.121628,140.95491,0 
43.387978,16.867699,2.886527,0.23967756,0.16635597,39.415405,-18.956482,19.74762,77.65579,117.47923,0 
30.538446,11.614516,2.6660428,0.36758754,0.21890424,-3.1006775,-28.39389,16.617538,57.192776,150.58649,0 
187.01384,47.901672,3.4879937,0.12053915,0.11320235,6.581482,-103.80148,-53.29991,81.83652,121.38809,0 
137.0537,43.24438,3.6840823,0.14609416,0.10955145,-66.85928,-17.261261,19.205002,62.47846,279.60947,0 
172.31119,53.172836,3.6893601,0.094471164,0.08641184,87.574615,-113.266846,-40.439575,86.96931,172.03377,0 
28.12686,12.832896,2.6917999,0.31706935,0.18423606,-2.5256042,-4.6898804,17.885117,72.75086,108.515656,0 
288.44174,51.809998,3.493753,0.06786807,0.07261947,147.66153,113.7876,-77.479065,89.62543,22.956385,0 
130.50887,27.604654,2.9964337,0.2049471,0.14281131,177.17593,6.7547913,-14.0941925,88.17475,70.470634,0 
60.207397,21.35074,2.9753895,0.24591129,0.16199318,62.717316,16.562134,9.267487,64.26314,167.34492,0 
43.99145,22.754585,3.0070124,0.26630077,0.17715032,3.9529114,-38.498383,1.043747,67.966225,178.7066,0 
13.211798,12.409011,2.5084853,0.50163823,0.27711093,-2.5810852,-5.5461426,7.0981903,9.864329,128.20065,0 
76.10873,27.963839,3.18363,0.19393106,0.14313786,-32.51599,-75.149414,9.016235,45.42934,195.32214,0 
21.720358,13.4671755,2.7116625,0.3060136,0.1858156,-7.2661743,-10.575073,9.125702,48.66691,166.0439,0 
35.30597,16.322556,2.8342757,0.2853973,0.1789469,8.317688,-15.894745,13.238754,57.64242,161.61862,0 
68.742584,20.812433,2.9939752,0.18314403,0.11417017,24.201355,49.064392,18.837067,51.921944,110.09459,0 
34.838657,15.907299,2.6856556,0.31291002,0.19447792,1.132904,-26.455536,6.813385,55.60912,161.95097,0 
96.102425,22.436428,2.8980825,0.22419417,0.15081422,102.46677,-60.865265,-17.856857,87.44242,76.35063,0 
32.755768,12.656916,2.4776285,0.53504795,0.3099206,-11.953308,-35.24701,-12.288879,72.449715,212.03458,0 
77.02435,29.814442,3.2213197,0.19005921,0.13388668,105.44345,24.593506,9.808456,80.83922,234.60892,0 
40.72728,13.168959,2.6287754,0.36199254,0.22331476,19.895721,-58.24539,5.0845337,83.14149,83.74572,0 
230.35452,58.691895,3.6835175,0.11665617,0.108849235,-16.214386,-196.21121,-37.222122,79.801025,169.22935,0 
23.227327,8.311045,2.4874976,0.46480027,0.27237377,-5.81308,-47.379547,12.29303,77.51822,94.2565,0 
38.62744,14.152055,2.776063,0.2637325,0.17081706,-7.111084,-28.190887,14.315659,52.836884,104.983635,0 
85.759056,32.26577,3.013258,0.21931477,0.16767707,-27.396454,-129.9369,2.3443604,45.624157,162.21056,0 
190.19371,47.090763,3.4941711,0.14806646,0.1182717,0.8795471,-181.99928,-12.924408,76.83771,192.49992,0 
26.383873,11.321433,2.598806,0.36888355,0.22084327,2.9197388,-35.498047,15.223724,76.826866,92.01971,0 
62.738766,21.49384,2.946978,0.24498522,0.16642414,26.866852,-51.910156,-22.051987,76.41758,151.42973,0 
294.22842,84.027885,3.8149657,0.09228815,0.10156782,-111.850006,-260.86737,-59.40239,84.72734,119.32979,0 
38.830997,14.549486,2.6965942,0.36082152,0.22979401,-19.013916,-37.447693,5.276703,44.262306,214.92567,0 
12.648624,9.311832,2.4343994,0.5436152,0.29158404,-7.8556213,1.1837463,5.2321167,48.9742,157.20216,0 
55.179447,18.999783,2.9703808,0.2800661,0.18050618,34.997864,40.92328,7.0721436,50.136383,216.9985,0 
183.49886,50.64372,3.517055,0.23473784,0.18009172,-111.391235,-194.95444,-19.60675,31.070028,278.18942,0 
103.43284,24.296234,3.0057025,0.19147848,0.13694407,62.723785,-17.084381,-22.223267,63.194393,105.47948,0 
51.70082,16.26904,2.6482594,0.40959972,0.24290942,-13.745758,-62.26941,0.9194946,67.510864,201.84691,0 
165.12195,37.537975,2.9509606,0.36412787,0.24437203,-69.15695,-190.3882,-0.57167053,43.226273,247.87813,0 
54.389435,18.036972,2.8424885,0.2440764,0.1626323,44.58133,-37.27487,-3.2100067,75.911095,121.43957,0 
37.05366,11.086533,2.5508134,0.40316096,0.24198277,15.675446,-30.318756,14.723587,62.684372,67.164055,0 
118.83305,45.855793,3.6364818,0.15229338,0.11675685,-21.848755,-60.657043,-11.318512,52.84858,286.55746,0 
232.41415,65.17313,3.5319781,0.12146503,0.116216026,-40.075104,136.2745,-25.894913,80.743774,173.50041,0 
84.876114,17.725018,2.8338516,0.20636265,0.1424478,56.79715,-64.16333,-16.139694,85.57465,66.28765,0 
19.327414,7.838724,2.415823,0.5916945,0.34366882,-6.3098755,-30.733307,13.23053,56.048954,112.41806,0 
11.045639,6.33908,2.348304,0.65918165,0.37152585,-23.732208,-11.640106,5.0881042,81.416595,175.91434,0 
149.60611,52.255756,3.6903272,0.1552819,0.12290995,-87.08954,-131.87706,2.1691437,43.882664,291.65027,0 
124.323685,34.958546,3.2555528,0.18460071,0.12135393,21.005432,101.39639,14.8715515,60.69602,219.7279,0 
39.17638,14.540687,2.7549088,0.2869678,0.16561493,23.206848,12.137238,22.830063,59.016083,119.3751,0 
192.62915,35.82516,3.10847,0.29618263,0.20554712,-2.181427,-210.25354,-33.356857,64.66214,186.52042,0 
92.71758,22.31994,2.7827163,0.2585582,0.17818314,2.6351929,-105.1942,-14.835007,86.177635,108.59606,0 
61.209064,30.302921,3.3042624,0.15328239,0.12499382,5.489624,-48.0567,13.01796,85.4828,186.45021,0 
86.92436,28.647007,3.2011409,0.20644371,0.15202624,43.93698,-13.953278,-11.234711,66.24379,145.70438,0 
219.47522,69.818634,3.9291854,0.10649694,0.08977476,-49.40695,-42.965027,12.809402,74.83147,237.61313,0 
56.375977,15.905365,2.7846363,0.30699596,0.19263455,66.19949,54.799103,14.820389,58.631416,169.94446,0 
83.972374,21.355717,2.9985034,0.20129657,0.13720395,15.259979,-7.392273,-4.5168915,64.15827,107.16032,0 
75.29412,27.363726,3.211574,0.19708985,0.13733482,11.746399,-50.534424,-4.5854187,73.14477,213.0897,0 
35.892906,12.781752,2.7072759,0.28656897,0.18041907,-14.210999,-35.385162,10.678452,73.50262,106.08066,0 
39.513905,12.351821,2.7708654,0.26943368,0.18636444,17.257843,-5.8053894,20.349426,85.57853,91.31656,0 
10.180122,6.436651,2.2948468,0.7555128,0.43458238,3.731598,-0.61224365,7.538269,13.364927,158.78593,0 
70.58285,21.812653,2.8253028,0.24551293,0.17421736,46.042297,-70.91986,0.3633728,80.173065,62.38973,0 
15.1001,11.968421,2.5122545,0.4868894,0.26122585,-11.884857,-10.634277,14.372864,6.182201,95.618546,0 
19.043,11.751882,2.5945716,0.4335589,0.2534833,9.577911,-6.5307007,4.888611,28.678343,186.96964,0 
18.96234,13.149587,2.6609628,0.38771355,0.23635516,-2.5661316,-5.813263,8.603561,21.662172,196.44963,0 
16.583776,7.809373,2.4095984,0.560641,0.326082,-9.485779,-9.646423,7.048233,64.23977,187.96738,0 
15.488338,9.985491,2.4390633,0.56632024,0.3187223,-22.813873,-29.128357,8.774902,67.88665,113.368774,0 
180.54034,52.295494,3.8128395,0.07352142,0.07113759,171.20822,32.010254,-26.43776,88.06475,126.87924,0 
48.583958,14.898339,2.8001099,0.28119674,0.17767526,45.625122,-17.059235,11.258591,81.76722,85.9983,0 
173.70737,46.39506,3.403253,0.11469284,0.09481812,98.78848,-103.7457,-54.659668,88.466095,128.57841,0 
294.6732,68.74496,3.7301002,0.14314492,0.12916543,-133.68466,-288.7659,-54.805542,73.240204,216.31606,0 
24.385294,11.988473,2.6811018,0.37056804,0.24233173,-7.506653,-18.41809,6.626053,85.06496,97.145065,0 
17.451614,9.929538,2.461831,0.4948965,0.29897162,-5.2493286,-27.094208,6.5641327,51.46584,128.12566,0 
276.11227,73.16031,3.8467536,0.07511495,0.0872039,45.402863,-58.0083,-61.1716,87.90192,80.47782,0 
77.22123,26.428608,3.0722494,0.19930202,0.14063181,108.407196,20.34311,13.815582,63.008774,185.11417,0 
33.039513,13.067864,2.6704733,0.3808485,0.22884227,3.2090454,-21.445984,2.3766022,63.994663,110.15414,0 
100.511795,25.49654,3.173274,0.16978545,0.10632054,42.051697,64.81473,8.251205,52.62722,176.44507,0 
21.218794,10.727358,2.5404587,0.47788596,0.28984067,5.7605896,-11.793854,3.5599213,42.55269,196.44618,0 
271.05597,75.00925,3.9074836,0.102203205,0.1071624,-120.468506,-219.75638,-39.176575,82.18152,196.54608,0 
28.729984,8.882176,2.4171574,0.48102957,0.29123715,-33.770477,-54.233612,11.435013,72.472275,59.798313,0 
18.935558,11.72948,2.513702,0.445925,0.26310638,-24.255463,-23.308868,0.28564453,78.11768,141.86523,0 
44.38888,13.88466,2.7195222,0.29369223,0.18588528,38.92517,-29.325653,20.352295,82.3419,74.23468,0 
57.47261,16.709778,2.8803418,0.22528656,0.14548865,17.46457,-27.552673,0.06556702,64.19905,116.67547,0 
238.3934,61.35086,3.7212377,0.23620816,0.18284123,-155.41583,-255.05646,-14.498795,41.240673,310.1423,0 
22.704084,10.549271,2.6038203,0.38633895,0.22085105,-19.929504,-48.267242,15.430878,43.978374,54.519768,0 
120.658615,30.881855,3.200694,0.16375485,0.11204868,118.72513,110.0224,14.002533,76.72395,189.75153,0 
19.3982,11.310401,2.6188817,0.43771648,0.2587402,-1.4274597,-17.434723,11.3941345,18.001278,142.15869,0 
243.28929,70.352,3.8600566,0.090872645,0.08367964,-57.380615,-162.92911,-9.596924,80.039406,204.84966,0 
252.80374,34.99937,3.0069218,0.17954026,0.13924618,10.468018,-216.518,-70.610245,79.3984,65.17456,0 
74.57977,19.415646,2.6844177,0.30799288,0.2031076,12.696899,-86.09778,-0.406662,81.811455,110.7013,0 
45.02232,12.130687,2.5813923,0.4059454,0.2642311,35.35031,-47.450897,19.805847,85.965065,65.713844,0 
271.15048,60.216717,3.549403,0.124925315,0.122039475,-102.54028,-253.25966,-55.95912,75.46568,119.86613,0 
